====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260724 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 13.41      | ❄️ 空倉          |      +11.17% |     14 |    55.56% | [P:0.42] RSI:35.13|MACD:-0.26|KD_Diff:10.24|BIAS_20:-5.11
00663L.TW    | 國泰臺灣加權正2   | 95.95      | 🟢 持股           |      +72.24% |     31 |    49.34% | [P:0.55] RSI:31.03|D_Value:35.02|Vol_Ratio:0.80|MA_Slope:-0.29
00664R.TW    | 國泰臺灣加權反1   | 1.71       | ❄️ 空倉          |       +0.00% |      2 |    59.18% | [P:0.38] RSI:65.62|MACD:0.01|D_Value:57.79|Vol_Ratio:0.78
00665L.TW    | 富邦�琤肭磪囓�2  | 9.13       | 🟢 持股           |       +3.55% |     27 |    53.34% | [P:0.56] RSI:64.21|MACD:0.16|Vol_Ratio:0.62|MA_Slope:1.04
00666R.TW    | 富邦�琤肭磪齯�1  | 9.30       | ❄️ 空倉          |       +9.14% |     18 |    53.50% | [P:0.34] RSI:35.44|D_Value:18.77|MA_Slope:-0.55|BB_Upper:11.58
00669R.TW    | 國泰美國道瓊反1   | 5.37       | ❄️ 空倉          |       -6.32% |     16 |    56.13% | [P:0.34] RSI:80.00|KD_Diff:4.69|MA_Slope:0.04|BB_Upper:0.10
00670L.TW    | 富邦NASDAQ正2 | 188.85     | ❄️ 空倉          |      +29.87% |     20 |    49.89% | [P:0.49] RSI:30.61|MACD:-3.65|KD_Diff:-4.97|MA_Slope:-0.27
00671R.TW    | 富邦NASDAQ反1 | 2.53       | ❄️ 空倉          |      -11.97% |     12 |    52.53% | [P:0.35] RSI:65.52|D_Value:67.82|BIAS_20:3.03|MA_Slope:0.12
00673R.TW    | 期元大S&P原油反1 | 11.80      | 🟢 持股           |      -48.11% |     33 |    50.82% | [P:0.62] KD_Diff:-2.02|Vol_Ratio:2.20|MA_Slope:-1.33|MA_Bull:0.00
00674R.TW    | 期元大S&P黃金反1 | 30.56      | ❄️ 空倉          |     +363.51% |     14 |    53.91% | [P:0.40] RSI:64.42|KD_Diff:-4.84|D_Value:48.93|Vol_Ratio:0.78
00675L.TW    | 富邦臺灣加權正2   | 289.60     | 🟢 持股           |      +54.90% |     29 |    50.25% | [P:0.54] RSI:30.97|D_Value:34.16|Vol_Ratio:1.05|MA_Slope:-0.31
00676R.TW    | 富邦臺灣加權反1   | 5.85       | 💥 賣出           |       -8.88% |     13 |    57.55% | [P:0.46] MACD:0.02|KD_Diff:-4.83|Vol_Ratio:0.68|MA_Bull:0.00
00678.TW     | 群益那斯達克生技   | 40.41      | ❄️ 空倉          |      +20.67% |     42 |    51.96% | [P:0.47] RSI:38.54|D_Value:26.65|MA_Slope:0.21|MA_Bull:0.00
00679B.TWO   | 元大美債20年    | 26.65      | ❄️ 空倉          |       +2.21% |     16 |    51.02% | [P:0.46] MACD:-0.02|KD_Diff:-7.18|BIAS_20:-1.03|MA_Bull:0.00
00680L.TW    | 元大美債20正2   | 6.59       | ❄️ 空倉          |       +2.52% |      8 |    53.69% | [P:0.43] MACD:-0.08|KD_Diff:-2.08|D_Value:16.45|BB_Upper:8.91
00681R.TW    | 元大美債20反1   | 21.72      | ❄️ 空倉          |       +8.71% |     40 |    49.59% | [P:0.32] RSI:88.89|MACD:0.16|BIAS_20:2.08|MA_Bull:10.00
00683L.TW    | 期元大美元指正2   | 22.28      | ❄️ 空倉          |       -2.80% |     30 |    53.36% | [P:0.40] MACD:0.10|KD_Diff:13.91|D_Value:55.12|MA_Bull:0.00
00685L.TW    | 群益臺灣加權正2   | 10.95      | ❄️ 空倉          |     -123.71% |     28 |    49.64% | [P:0.42] MACD:-55.04|Vol_Ratio:1.18|BB_Upper:1873.78|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 1.04       | 💥 賣出           |       +3.75% |     25 |    60.79% | [P:0.46] RSI:60.87|MACD:0.00|KD_Diff:-6.71|BB_Upper:3.20
00687B.TWO   | 國泰20年美債    | 27.73      | ❄️ 空倉          |       -1.34% |     12 |    51.09% | [P:0.46] MACD:-0.04|KD_Diff:-7.54|BIAS_20:-1.00|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.55       | ❄️ 空倉          |       +2.24% |     10 |    54.03% | [P:0.42] MACD:-0.09|KD_Diff:-3.12|D_Value:15.53|BB_Upper:9.02
00693U.TW    | 期街口S&P黃豆   | 22.89      | ❄️ 空倉          |       -5.71% |     34 |    50.81% | [P:0.45] MACD:0.34|Vol_Ratio:0.87|BIAS_20:5.25|MA_Bull:10.00
00694B.TWO   | 富邦美債1-3年   | 42.35      | 🟢 持股           |       -0.74% |     15 |    52.70% | [P:0.52] MACD:0.15|D_Value:69.62|BIAS_20:0.28|BB_Upper:0.48
00696B.TWO   | 富邦美債20年    | 28.73      | ❄️ 空倉          |       +2.88% |     44 |    50.48% | [P:0.46] Vol_Ratio:0.53|MA_Slope:-0.20|BB_Upper:4.11|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 17.16      | 🟢 持股           |       +1.24% |     29 |    51.11% | [P:0.62] Vol_Ratio:0.31|BIAS_20:4.13|MA_Slope:0.64|BB_Upper:4.76
00703.TW     | 台新MSCI中國   | 19.44      | 🚀 買進           |       +5.85% |     22 |    52.59% | [P:0.52] MACD:0.20|KD_Diff:-4.95|BB_Upper:4.39|MA_Bull:10.00
00708L.TW    | 期元大S&P黃金正2 | 69.50      | ❄️ 空倉          |      +76.27% |     48 |    51.93% | [P:0.40] RSI:34.42|D_Value:49.54|Vol_Ratio:1.11|MA_Slope:-0.01
00711B.TW    | 復華彭博新興債    | 15.88      | ❄️ 空倉          |       +1.10% |     22 |    52.71% | [P:0.48] MACD:-0.02|KD_Diff:-11.33|BIAS_20:-1.51|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.78       | ❄️ 空倉          |       +3.47% |     52 |    50.95% | [P:0.43] RSI:46.25|MACD:0.04|Vol_Ratio:0.92|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 61.00      | 🚀 買進           |       +8.27% |     30 |    50.05% | [P:0.58] MACD:0.42|KD_Diff:4.42|BIAS_20:0.88|MA_Bull:10.00
00714.TW     | 群益道瓊美國地產   | 22.68      | ❄️ 空倉          |      +10.83% |     14 |    49.95% | [P:0.40] [⚠️降級預設] RSI:61.07|MACD:0.24|KD_Diff:3.94|D_Value:77.93
00715L.TW    | 期街口S&P布蘭特油正2 | 55.35      | 🟢 持股           |     +326.84% |     27 |    50.69% | [P:0.59] KD_Diff:2.32|D_Value:92.65|BB_Upper:0.43|MA_Bull:10.00
00719B.TWO   | 元大美債1-3    | 31.42      | ❄️ 空倉          |       +0.85% |     10 |    51.08% | [P:0.48] MACD:0.10|D_Value:59.11|BIAS_20:0.10|BB_Upper:0.52
00720B.TWO   | 元大投資級公司債   | 32.45      | 🟢 持股           |       -1.18% |     39 |    52.35% | [P:0.55] KD_Diff:-2.03|D_Value:10.03|Vol_Ratio:0.66|MA_Bull:0.00
00722B.TWO   | 群益投資級電信債   | 34.92      | 🚀 買進           |       +3.31% |     70 |    51.28% | [P:0.53] RSI:19.75|KD_Diff:-3.15|Vol_Ratio:1.22|MA_Bull:0.00
00724B.TWO   | 群益投資級金融債   | 33.40      | 🟢 持股           |       -0.05% |     19 |    51.71% | [P:0.51] MACD:-0.13|D_Value:27.62|BIAS_20:-1.62|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 34.54      | 🟢 持股           |       +0.17% |     41 |    50.98% | [P:0.70] RSI:18.12|D_Value:18.63|Vol_Ratio:0.69|MA_Bull:0.00
00726B.TWO   | 國泰新興投等債    | 33.21      | ❄️ 空倉          |       -1.68% |     24 |    50.88% | [P:0.41] MACD:0.07|D_Value:54.52|BIAS_20:-0.46|MA_Bull:0.00
00733.TW     | 富邦臺灣中小     | 63.65      | ❄️ 空倉          |      +26.14% |     46 |    49.09% | [P:0.40] RSI:27.15|D_Value:24.12|Vol_Ratio:1.14|BB_Upper:28.84
00734B.TWO   | 台新JPM新興債   | 15.73      | 🟢 持股           |       +0.44% |     11 |    49.85% | [P:0.55] [⚠️降級預設] RSI:34.92|MACD:-0.02|KD_Diff:-3.56|D_Value:43.56
00735.TW     | 國泰臺韓科技     | 97.50      | 🚀 買進           |      +73.71% |     34 |    50.36% | [P:0.50] KD_Diff:8.56|D_Value:33.32|Vol_Ratio:0.97|BIAS_20:-7.04
00738U.TW    | 期元大道瓊白銀    | 46.27      | 💥 賣出           |      +56.67% |     29 |    50.81% | [P:0.41] MACD:-1.71|KD_Diff:10.58|Vol_Ratio:0.96|BIAS_20:-1.90
00740B.TWO   | 富邦全球投等債    | 38.06      | 🟢 持股           |       -2.54% |     25 |    50.36% | [P:0.52] MACD:-0.16|D_Value:21.07|BIAS_20:-1.68|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 35.07      | ❄️ 空倉          |       +0.86% |     18 |    51.20% | [P:0.39] KD_Diff:11.33|D_Value:67.89|MA_Slope:-0.17|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 31.29      | ❄️ 空倉          |       -0.06% |     24 |    52.30% | [P:0.48] MACD:-0.12|KD_Diff:-6.68|BIAS_20:-1.99|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 31.05      | ❄️ 空倉          |       +1.22% |      6 |    51.49% | [P:0.45] RSI:20.65|KD_Diff:-6.55|D_Value:26.92|BIAS_20:-1.53
00752.TW     | 中信中國50     | 22.82      | 🚀 買進           |      +12.42% |     44 |    52.31% | [P:0.58] RSI:60.62|MACD:0.28|Vol_Ratio:0.46|MA_Bull:10.00
00753L.TW    | 中信中國50正2   | 9.18       | 🚀 買進           |       -5.19% |     22 |    50.16% | [P:0.57] KD_Diff:-6.35|D_Value:68.46|BIAS_20:2.57|BB_Upper:7.67
00754B.TWO   | 群益AAA-AA公司債 | 32.59      | 🟢 持股           |       +3.88% |     11 |    50.40% | [P:0.73] [⚠️降級預設] RSI:21.79|MACD:-0.20|KD_Diff:-7.82|D_Value:29.10
00756B.TWO   | 群益投等新興公債   | 31.45      | 🟢 持股           |       +0.55% |     11 |    49.76% | [P:0.73] [⚠️降級預設] RSI:18.02|MACD:-0.01|KD_Diff:-4.68|D_Value:23.93
00757.TW     | 統一FANG+    | 128.60     | ❄️ 空倉          |      +11.34% |     30 |    51.83% | [P:0.39] RSI:46.63|D_Value:42.55|Vol_Ratio:0.88|BIAS_20:-1.30
00758B.TWO   | 復華能源債      | 51.50      | 🟢 持股           |       +2.92% |     11 |    49.24% | [P:0.65] [⚠️降級預設] RSI:35.19|MACD:-0.04|KD_Diff:-8.19|D_Value:33.14
00760B.TWO   | 復華新興企業債    | 53.70      | 🟢 持股           |       +5.30% |     47 |    50.27% | [P:0.63] RSI:18.75|KD_Diff:-11.73|Vol_Ratio:0.97|MA_Bull:0.00
00761B.TWO   | 國泰A級公司債    | 34.14      | ❄️ 空倉          |       -1.33% |     58 |    51.74% | [P:0.45] KD_Diff:-7.57|D_Value:36.65|Vol_Ratio:1.87|MA_Bull:0.00
00763U.TW    | 期街口道瓊銅     | 33.71      | ❄️ 空倉          |      +12.13% |     16 |    52.05% | [P:0.50] [⚠️降級預設] RSI:55.37|MACD:0.19|KD_Diff:-6.22|D_Value:74.01
00764B.TWO   | 群益25年美債    | 27.67      | 🟢 持股           |       -0.02% |     35 |    52.84% | [P:0.67] RSI:27.68|D_Value:35.71|MA_Slope:-0.14|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 50.00      | ❄️ 空倉          |       -1.56% |     20 |    51.83% | [P:0.39] MACD:-0.06|KD_Diff:-7.42|Vol_Ratio:0.75|MA_Slope:-0.15
00770.TW     | 國泰北美科技     | 66.20      | ❄️ 空倉          |      +35.80% |     32 |    51.78% | [P:0.48] MACD:-0.01|KD_Diff:-5.90|BB_Upper:4.59|MA_Bull:0.00
00772B.TWO   | 中信高評級公司債   | 33.23      | ❄️ 空倉          |       -0.30% |      6 |    50.72% | [P:0.44] RSI:21.76|KD_Diff:-5.69|D_Value:29.72|BIAS_20:-1.46
00773B.TWO   | 中信優先金融債    | 35.65      | ❄️ 空倉          |       -0.27% |     26 |    49.89% | [P:0.48] MACD:-0.07|D_Value:40.12|BIAS_20:-1.16|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 37.52      | ❄️ 空倉          |       -0.61% |     44 |    50.93% | [P:0.49] RSI:37.93|D_Value:56.03|Vol_Ratio:0.78|MA_Bull:0.00
00785B.TWO   | 富邦金融投等債    | 34.65      | ❄️ 空倉          |       -0.35% |     14 |    51.36% | [P:0.43] MACD:-0.13|D_Value:67.49|BIAS_20:-1.56|MA_Bull:0.00
00787B.TWO   | 元大10年IG醫療債 | 32.31      | 🟢 持股           |       -3.00% |     29 |    51.25% | [P:0.56] KD_Diff:-7.61|D_Value:24.10|MA_Slope:-0.13|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 26.83      | ❄️ 空倉          |       +1.68% |     14 |    51.54% | [P:0.46] MACD:-0.03|KD_Diff:-7.92|BIAS_20:-1.01|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 88.05      | 🟢 持股           |      +48.20% |     17 |    49.43% | [P:0.54] KD_Diff:9.30|BIAS_20:-2.72|MA_Slope:-0.42|BB_Upper:12.26
00834B.TWO   | 第一金金融債10+  | 33.86      | 🟢 持股           |       +0.98% |      7 |    50.17% | [P:0.66] [⚠️降級預設] RSI:32.66|MACD:-0.12|KD_Diff:-3.59|D_Value:23.89
00845B.TWO   | 富邦新興投等債    | 33.54      | ❄️ 空倉          |       +1.22% |     36 |    51.86% | [P:0.39] RSI:38.84|D_Value:89.99|Vol_Ratio:1.04|MA_Bull:0.00
00847B.TWO   | 中信美國市政債    | 25.48      | ❄️ 空倉          |       -2.05% |     20 |    51.40% | [P:0.45] MACD:-0.00|D_Value:45.20|BIAS_20:-1.21|MA_Bull:0.00
00851.TW     | 台新全球AI     | 70.15      | ❄️ 空倉          |      +27.57% |     32 |    50.00% | [P:0.45] RSI:43.85|KD_Diff:2.55|BB_Upper:7.01|MA_Bull:0.00
00852L.TW    | 國泰美國道瓊正2   | 34.12      | 🟢 持股           |       +9.22% |     39 |    52.79% | [P:0.66] RSI:29.24|KD_Diff:-4.28|BIAS_20:-2.35|MA_Bull:0.00
00857B.TWO   | 永豐20年美公債   | 23.06      | ❄️ 空倉          |       -4.03% |     26 |    52.80% | [P:0.50] MACD:-0.05|Vol_Ratio:0.45|BIAS_20:-0.93|MA_Bull:0.00
00861.TW     | 元大全球未來通訊   | 86.85      | 🟢 持股           |      +31.47% |     21 |    46.46% | [P:0.54] [⚠️降級預設] RSI:36.10|MACD:-1.12|KD_Diff:5.98|D_Value:35.98
00863B.TWO   | 中信全球電信債    | 31.44      | 🟢 持股           |       +1.33% |     11 |    50.28% | [P:0.71] [⚠️降級預設] RSI:25.41|MACD:-0.12|KD_Diff:-9.73|D_Value:32.56
00864B.TWO   | 中信美國公債0-1  | 47.22      | 🟢 持股           |       -1.50% |     13 |    52.73% | [P:0.58] MACD:0.28|D_Value:84.30|Vol_Ratio:1.21|BIAS_20:0.96
00865B.TW    | 國泰US短期公債   | 49.41      | ❄️ 空倉          |       -0.02% |     24 |    50.75% | [P:0.46] MACD:0.30|KD_Diff:-0.89|D_Value:84.94|MA_Bull:10.00
00867B.TWO   | 新光A-BBB電信債 | 30.67      | 🟢 持股           |       +3.95% |     29 |    51.68% | [P:0.51] MACD:-0.16|KD_Diff:-6.00|D_Value:21.49|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 27.87      | ❄️ 空倉          |       +3.81% |     58 |    49.30% | [P:0.42] KD_Diff:-5.02|D_Value:19.69|Vol_Ratio:3.01|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 49.72      | 🚀 買進           |      +19.23% |     42 |    51.38% | [P:0.60] RSI:40.34|Vol_Ratio:0.17|BIAS_20:-4.46|MA_Bull:0.00
00876.TW     | 元大全球5G     | 89.35      | 🟢 持股           |      +71.41% |     25 |    52.30% | [P:0.57] MACD:-1.64|KD_Diff:3.65|BB_Upper:19.60|MA_Bull:0.00
00877.TWO    | 復華中國5G     | 37.81      | 🟢 持股           |      +31.22% |     25 |    53.46% | [P:0.56] MACD:-1.56|BIAS_20:-11.52|MA_Slope:-1.20|BB_Upper:30.89
00878.TW     | 國泰永續高股息    | 32.61      | ❄️ 空倉          |      +44.34% |     20 |    49.65% | [P:0.49] MACD:0.10|Vol_Ratio:0.65|BB_Upper:4.29|MA_Bull:0.00
00881.TW     | 國泰台灣科技龍頭   | 51.15      | 💥 賣出           |      +40.01% |     17 |    50.85% | [P:0.49] KD_Diff:10.11|BIAS_20:-3.59|MA_Slope:-0.15|BB_Upper:11.24
00882.TW     | 中信中國高股息    | 14.99      | ❄️ 空倉          |       +4.31% |     42 |    50.88% | [P:0.42] MACD:-0.09|BIAS_20:1.06|MA_Slope:0.11|MA_Bull:0.00
00884B.TWO   | 中信低碳新興債    | 29.10      | 🟢 持股           |       -1.55% |     11 |    48.59% | [P:0.73] [⚠️降級預設] RSI:23.73|MACD:-0.05|KD_Diff:-9.30|D_Value:30.29
00885.TW     | 富邦越南       | 17.42      | ❄️ 空倉          |       +3.00% |     44 |    50.27% | [P:0.47] KD_Diff:1.53|BIAS_20:-5.39|MA_Slope:-0.39|MA_Bull:0.00
00886.TWO    | 永豐美國科技     | 44.48      | ❄️ 空倉          |       +6.72% |     24 |    52.66% | [P:0.36] RSI:35.42|Vol_Ratio:0.05|BIAS_20:-2.12|MA_Slope:0.03
00887.TWO    | 永豐中國科技50大  | 17.33      | 💥 賣出           |      +42.11% |     29 |    49.37% | [P:0.49] MACD:-0.29|Vol_Ratio:0.44|BB_Upper:22.40|MA_Bull:0.00
00888.TWO    | 永豐台灣ESG    | 34.25      | ❄️ 空倉          |      +43.17% |     24 |    50.55% | [P:0.48] MACD:-0.19|D_Value:36.80|Vol_Ratio:2.10|BIAS_20:-5.94
00891.TW     | 中信關鍵半導體    | 34.09      | 🚀 買進           |      +72.86% |     34 |    49.44% | [P:0.56] MACD:-0.44|Vol_Ratio:1.03|BB_Upper:14.02|MA_Bull:0.00
00892.TW     | 富邦台灣半導體    | 38.98      | 🟢 持股           |      +40.58% |     11 |    47.93% | [P:0.52] [⚠️降級預設] RSI:35.47|MACD:-0.66|KD_Diff:10.37|D_Value:38.38
00893.TW     | 國泰智能電動車    | 44.44      | 🚀 買進           |      +44.87% |     24 |    50.37% | [P:0.50] MACD:-0.24|KD_Diff:1.34|BB_Upper:6.64|MA_Bull:0.00
00894.TW     | 中信小資高價30   | 45.20      | 💥 賣出           |      +15.99% |     27 |    49.07% | [P:0.49] KD_Diff:11.95|BIAS_20:-4.07|MA_Slope:-0.15|BB_Upper:13.46
00896.TW     | 中信綠能及電動車   | 26.52      | 🚀 買進           |      +48.02% |     32 |    52.71% | [P:0.53] MACD:-0.24|Vol_Ratio:1.18|BB_Upper:8.40|MA_Bull:0.00
00897.TW     | 富邦基因免疫生技   | 11.01      | ❄️ 空倉          |      +15.89% |     16 |    52.69% | [P:0.45] [⚠️降級預設] RSI:27.01|MACD:0.16|KD_Diff:-9.10|D_Value:53.27
00898.TW     | 國泰基因免疫革命   | 9.39       | ❄️ 空倉          |      +14.10% |     48 |    54.60% | [P:0.48] MACD:0.16|Vol_Ratio:1.29|MA_Slope:0.23|BB_Upper:3.77
00900.TW     | 富邦特選高股息30  | 18.33      | 🟢 持股           |       +8.32% |     33 |    51.28% | [P:0.62] RSI:34.21|D_Value:38.88|Vol_Ratio:0.71|MA_Bull:0.00
