====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260723 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 13.93      | ❄️ 空倉          |      +11.17% |     14 |    54.72% | [P:0.40] RSI:35.82|MACD:-0.25|KD_Diff:13.79|BIAS_20:-1.71
006203.TW    | 元大MSCI台灣   | 187.95     | ❄️ 空倉          |      +29.82% |     44 |    51.11% | [P:0.46] KD_Diff:10.22|D_Value:41.04|Vol_Ratio:0.68|MA_Bull:0.00
006205.TW    | 富邦上証       | 41.60      | 🟢 持股           |       +2.34% |     11 |    51.95% | [P:0.51] [⚠️降級預設] RSI:51.18|MACD:-0.03|KD_Diff:16.54|D_Value:48.87
006208.TW    | 富邦台50      | 237.90     | ❄️ 空倉          |      +34.16% |     18 |    50.10% | [P:0.39] MACD:-1.53|D_Value:36.90|Vol_Ratio:0.42|BIAS_20:-1.95
00631L.TW    | 元大台灣50正2   | 35.07      | 🟢 持股           |      +10.24% |     17 |    50.23% | [P:0.55] KD_Diff:7.15|BIAS_20:-3.81|MA_Slope:-0.42|BB_Upper:15.70
00632R.TW    | 元大台灣50反1   | 10.35      | 🟢 持股           |       +4.08% |      9 |    57.09% | [P:0.52] MACD:0.02|D_Value:61.07|BIAS_20:1.06|MA_Slope:0.15
00633L.TW    | 富邦上証正2     | 51.25      | 🟢 持股           |       +3.99% |     23 |    49.38% | [P:0.51] MACD:-0.44|KD_Diff:14.21|MA_Slope:-0.21|BB_Upper:3.54
00634R.TW    | 富邦上証反1     | 3.05       | ❄️ 空倉          |      -10.97% |     22 |    52.67% | [P:0.30] KD_Diff:-14.79|D_Value:45.27|Vol_Ratio:0.13|MA_Slope:0.05
00635U.TW    | 期元大S&P黃金   | 42.90      | ❄️ 空倉          |      +31.60% |     28 |    51.72% | [P:0.43] MACD:-0.55|D_Value:46.96|Vol_Ratio:1.03|MA_Bull:0.00
00637L.TW    | 元大滬深300正2  | 21.33      | 🟢 持股           |       +2.35% |     19 |    50.00% | [P:0.50] MACD:-0.13|KD_Diff:14.01|BIAS_20:2.53|BB_Upper:3.34
00638R.TW    | 元大滬深300反1  | 6.56       | ❄️ 空倉          |       -3.54% |      8 |    53.12% | [P:0.40] RSI:44.54|MACD:0.02|KD_Diff:-13.85|D_Value:40.00
00639.TW     | 富邦深100     | 17.37      | 🟢 持股           |      +12.79% |     13 |    50.02% | [P:0.52] [⚠️降級預設] RSI:39.07|MACD:-0.23|KD_Diff:6.59|D_Value:32.63
00640L.TW    | 富邦日本正2     | 106.50     | ❄️ 空倉          |       +1.46% |     34 |    50.11% | [P:0.45] RSI:49.32|D_Value:54.51|Vol_Ratio:0.41|BIAS_20:1.69
00641R.TW    | 富邦日本反1     | 3.74       | ❄️ 空倉          |       +2.21% |     32 |    56.23% | [P:0.38] RSI:50.00|KD_Diff:-10.10|BIAS_20:-1.28|MA_Slope:-0.04
00642U.TW    | 期元大S&P石油   | 28.91      | 🟢 持股           |     +113.14% |     43 |    52.85% | [P:0.63] RSI:91.15|D_Value:91.52|Vol_Ratio:1.01|MA_Slope:1.28
00643.TW     | 群益深証中小     | 18.98      | 🟢 持股           |       +9.04% |      7 |    49.50% | [P:0.58] [⚠️降級預設] RSI:32.34|MACD:-0.29|KD_Diff:3.77|D_Value:29.39
00646.TW     | 元大S&P500   | 76.10      | ❄️ 空倉          |      +13.04% |     36 |    49.80% | [P:0.39] KD_Diff:-9.14|D_Value:62.07|BIAS_20:0.62|MA_Bull:0.00
00648R.TW    | 元大S&P500反1 | 4.03       | ❄️ 空倉          |       -0.69% |     12 |    57.86% | [P:0.46] MACD:-0.00|D_Value:61.99|BIAS_20:0.04|MA_Slope:-0.04
00650L.TW    | 復華香港正2     | 17.01      | ❄️ 空倉          |       +5.62% |     34 |    49.82% | [P:0.28] RSI:72.55|MACD:0.35|MA_Slope:0.96|MA_Bull:10.00
00651R.TW    | 復華香港反1     | 5.26       | 🟢 持股           |      +11.71% |     19 |    53.02% | [P:0.63] RSI:27.96|D_Value:16.17|BIAS_20:-4.94|MA_Slope:-0.45
00653L.TW    | 富邦印度正2     | 46.20      | ❄️ 空倉          |       +7.91% |     42 |    48.88% | [P:0.26] RSI:33.12|KD_Diff:-8.26|Vol_Ratio:0.25|BB_Upper:4.20
00654R.TW    | 富邦印度反1     | 6.82       | ❄️ 空倉          |       +7.26% |     32 |    53.04% | [P:0.41] RSI:66.67|D_Value:70.49|BIAS_20:0.95|MA_Slope:0.06
00655L.TW    | 國泰中國A50正2  | 35.91      | ❄️ 空倉          |      +19.92% |     38 |    50.92% | [P:0.43] RSI:56.03|Vol_Ratio:0.91|MA_Slope:-0.19|MA_Bull:0.00
00656R.TW    | 國泰中國A50反1  | 5.79       | ❄️ 空倉          |       +3.33% |     12 |    53.95% | [P:0.47] RSI:44.95|D_Value:41.79|MA_Slope:0.07|BB_Upper:4.90
00657K.TW    | 國泰日經225+U  | 24.16      | 🟢 持股           |      +38.64% |     41 |    49.74% | [P:0.58] RSI:36.33|KD_Diff:12.63|BIAS_20:-2.49|MA_Bull:0.00
00660.TW     | 元大歐洲50     | 45.87      | ❄️ 空倉          |      +20.36% |     34 |    52.70% | [P:0.49] RSI:40.41|MACD:0.18|D_Value:43.93|MA_Bull:0.00
00662.TW     | 富邦NASDAQ   | 120.25     | ❄️ 空倉          |      +16.31% |     38 |    50.41% | [P:0.47] RSI:44.25|KD_Diff:-1.83|MA_Slope:-0.07|MA_Bull:0.00
00663L.TW    | 國泰臺灣加權正2   | 100.55     | 🟢 持股           |      +72.24% |     31 |    49.36% | [P:0.62] RSI:34.19|D_Value:33.27|Vol_Ratio:0.41|MA_Slope:-0.51
00664R.TW    | 國泰臺灣加權反1   | 1.67       | ❄️ 空倉          |       +0.00% |      2 |    59.20% | [P:0.41] RSI:62.07|MACD:0.00|D_Value:60.23|Vol_Ratio:0.62
00665L.TW    | 富邦�琤肭磪囓�2  | 9.31       | 🟢 持股           |       +3.55% |     27 |    53.36% | [P:0.52] RSI:69.54|MACD:0.16|Vol_Ratio:0.82|MA_Slope:1.02
00666R.TW    | 富邦�琤肭磪齯�1  | 9.16       | ❄️ 空倉          |       +9.14% |     18 |    53.52% | [P:0.33] RSI:30.10|D_Value:17.62|MA_Slope:-0.53|BB_Upper:14.40
00669R.TW    | 國泰美國道瓊反1   | 5.34       | ❄️ 空倉          |       -6.32% |     16 |    56.16% | [P:0.35] RSI:78.26|KD_Diff:1.44|MA_Slope:0.02|BB_Upper:0.51
00670L.TW    | 富邦NASDAQ正2 | 196.40     | ❄️ 空倉          |      +29.87% |     20 |    49.87% | [P:0.46] RSI:36.58|MACD:-3.05|KD_Diff:-1.16|MA_Slope:-0.34
00671R.TW    | 富邦NASDAQ反1 | 2.49       | ❄️ 空倉          |      -11.97% |     12 |    52.55% | [P:0.41] RSI:62.96|D_Value:64.73|BIAS_20:1.53|MA_Slope:0.14
00673R.TW    | 期元大S&P原油反1 | 12.34      | 🟢 持股           |      -48.11% |     33 |    50.85% | [P:0.62] KD_Diff:-2.22|Vol_Ratio:1.34|MA_Slope:-1.22|MA_Bull:0.00
00674R.TW    | 期元大S&P黃金反1 | 29.86      | ❄️ 空倉          |     +363.51% |     14 |    53.93% | [P:0.44] RSI:57.79|KD_Diff:-18.14|D_Value:51.35|Vol_Ratio:0.63
00675L.TW    | 富邦臺灣加權正2   | 304.00     | 🟢 持股           |      +54.90% |     29 |    50.27% | [P:0.63] RSI:33.93|D_Value:32.47|Vol_Ratio:0.50|MA_Slope:-0.52
00676R.TW    | 富邦臺灣加權反1   | 5.72       | 🟢 持股           |       -8.88% |     13 |    57.53% | [P:0.51] MACD:0.01|KD_Diff:-9.46|Vol_Ratio:0.53|MA_Bull:10.00
00678.TW     | 群益那斯達克生技   | 40.13      | 💥 賣出           |      +22.36% |     41 |    51.98% | [P:0.47] RSI:36.32|D_Value:27.00|MA_Slope:0.22|MA_Bull:0.00
00679B.TWO   | 元大美債20年    | 26.70      | ❄️ 空倉          |       +2.21% |     16 |    51.00% | [P:0.45] MACD:-0.01|KD_Diff:-3.52|BIAS_20:-0.98|MA_Bull:0.00
00680L.TW    | 元大美債20正2   | 6.62       | ❄️ 空倉          |       +2.52% |      8 |    53.66% | [P:0.43] MACD:-0.08|KD_Diff:-3.44|D_Value:17.49|BB_Upper:9.23
00681R.TW    | 元大美債20反1   | 21.61      | ❄️ 空倉          |       +8.71% |     40 |    49.61% | [P:0.33] RSI:87.80|MACD:0.14|BIAS_20:1.82|MA_Bull:10.00
00683L.TW    | 期元大美元指正2   | 22.01      | ❄️ 空倉          |       -2.80% |     30 |    53.38% | [P:0.40] MACD:0.09|KD_Diff:6.38|D_Value:48.16|MA_Bull:0.00
00685L.TW    | 群益臺灣加權正2   | 11.47      | ❄️ 空倉          |     -123.71% |     28 |    49.62% | [P:0.40] MACD:-57.95|Vol_Ratio:0.44|BB_Upper:2157.58|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 1.02       | 🚀 買進           |       +3.75% |     24 |    60.77% | [P:0.51] RSI:59.09|MACD:0.00|KD_Diff:-8.89|BB_Upper:5.10
00687B.TWO   | 國泰20年美債    | 27.77      | ❄️ 空倉          |       -1.34% |     12 |    51.07% | [P:0.45] MACD:-0.03|KD_Diff:-4.50|BIAS_20:-1.00|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.61       | ❄️ 空倉          |       +2.24% |     10 |    54.01% | [P:0.43] MACD:-0.08|KD_Diff:-1.10|D_Value:17.09|BB_Upper:8.88
00693U.TW    | 期街口S&P黃豆   | 22.70      | ❄️ 空倉          |       -5.71% |     34 |    50.83% | [P:0.47] MACD:0.30|Vol_Ratio:0.72|BIAS_20:4.82|MA_Bull:10.00
00694B.TWO   | 富邦美債1-3年   | 42.27      | 🟢 持股           |       -0.74% |     15 |    52.67% | [P:0.52] MACD:0.15|D_Value:68.06|BIAS_20:0.13|BB_Upper:0.65
00696B.TWO   | 富邦美債20年    | 28.77      | ❄️ 空倉          |       +2.88% |     44 |    50.45% | [P:0.45] Vol_Ratio:0.54|MA_Slope:-0.19|BB_Upper:4.31|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 17.36      | 🟢 持股           |       +1.24% |     29 |    51.13% | [P:0.58] Vol_Ratio:0.90|BIAS_20:6.01|MA_Slope:0.63|BB_Upper:3.45
00703.TW     | 台新MSCI中國   | 19.65      | 💥 賣出           |       +2.70% |     21 |    52.57% | [P:0.45] MACD:0.21|KD_Diff:-0.62|BB_Upper:3.44|MA_Bull:0.00
00708L.TW    | 期元大S&P黃金正2 | 72.85      | ❄️ 空倉          |      +76.27% |     48 |    51.91% | [P:0.42] RSI:41.09|D_Value:47.08|Vol_Ratio:0.77|MA_Slope:0.28
00711B.TW    | 復華彭博新興債    | 16.00      | ❄️ 空倉          |       +1.10% |     22 |    52.69% | [P:0.44] MACD:-0.01|KD_Diff:-3.72|BIAS_20:-0.88|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.85       | ❄️ 空倉          |       +3.47% |     52 |    50.93% | [P:0.45] RSI:53.25|MACD:0.05|Vol_Ratio:0.43|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 60.55      | 💥 賣出           |       +8.77% |     29 |    50.07% | [P:0.42] MACD:0.41|KD_Diff:0.95|BIAS_20:0.24|MA_Bull:0.00
00714.TW     | 群益道瓊美國地產   | 22.60      | ❄️ 空倉          |      +10.83% |     14 |    49.98% | [P:0.40] [⚠️降級預設] RSI:60.53|MACD:0.24|KD_Diff:4.65|D_Value:75.96
00715L.TW    | 期街口S&P布蘭特油正2 | 52.55      | 🟢 持股           |     +326.84% |     27 |    50.67% | [P:0.58] KD_Diff:2.74|D_Value:91.49|BB_Upper:1.00|MA_Bull:10.00
00719B.TWO   | 元大美債1-3    | 31.37      | 💥 賣出           |       -0.61% |      9 |    51.10% | [P:0.49] MACD:0.10|D_Value:61.41|BIAS_20:-0.03|BB_Upper:0.71
00720B.TWO   | 元大投資級公司債   | 32.58      | 🟢 持股           |       -1.18% |     39 |    52.37% | [P:0.53] KD_Diff:-1.82|D_Value:11.05|Vol_Ratio:0.39|MA_Bull:0.00
00722B.TWO   | 群益投資級電信債   | 35.11      | 💥 賣出           |       +3.58% |     69 |    51.25% | [P:0.45] RSI:25.56|KD_Diff:-0.35|Vol_Ratio:1.52|MA_Bull:0.00
00724B.TWO   | 群益投資級金融債   | 33.51      | 🟢 持股           |       -0.05% |     19 |    51.74% | [P:0.51] MACD:-0.12|D_Value:28.79|BIAS_20:-1.47|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 34.64      | 🟢 持股           |       +0.17% |     41 |    51.01% | [P:0.70] RSI:23.13|D_Value:20.20|Vol_Ratio:0.62|MA_Bull:0.00
00726B.TWO   | 國泰新興投等債    | 33.25      | ❄️ 空倉          |       -1.68% |     24 |    50.86% | [P:0.40] MACD:0.09|D_Value:61.90|BIAS_20:-0.37|MA_Bull:0.00
00733.TW     | 富邦臺灣中小     | 66.00      | ❄️ 空倉          |      +26.14% |     46 |    49.07% | [P:0.31] RSI:28.18|D_Value:23.91|Vol_Ratio:0.61|BB_Upper:23.95
00735.TW     | 國泰臺韓科技     | 101.50     | ❄️ 空倉          |      +73.71% |     34 |    50.33% | [P:0.45] KD_Diff:14.80|D_Value:29.04|Vol_Ratio:0.55|BIAS_20:-3.95
00738U.TW    | 期元大道瓊白銀    | 47.99      | 🟢 持股           |      +56.67% |     29 |    50.84% | [P:0.55] MACD:-1.78|KD_Diff:21.39|Vol_Ratio:0.61|BIAS_20:1.82
00740B.TWO   | 富邦全球投等債    | 38.15      | 🟢 持股           |       -2.54% |     25 |    50.38% | [P:0.52] MACD:-0.13|D_Value:23.38|BIAS_20:-1.61|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 35.17      | ❄️ 空倉          |       +0.86% |     18 |    51.17% | [P:0.39] KD_Diff:14.83|D_Value:62.23|MA_Slope:-0.15|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 31.46      | ❄️ 空倉          |       -0.06% |     24 |    52.27% | [P:0.46] MACD:-0.08|KD_Diff:-4.79|BIAS_20:-1.62|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 31.16      | ❄️ 空倉          |       +1.22% |      6 |    51.46% | [P:0.41] RSI:27.74|KD_Diff:-2.76|D_Value:30.19|BIAS_20:-1.34
00752.TW     | 中信中國50     | 23.24      | 💥 賣出           |      +13.55% |     43 |    52.29% | [P:0.42] RSI:68.87|MACD:0.31|Vol_Ratio:0.31|MA_Bull:0.00
00753L.TW    | 中信中國50正2   | 9.46       | ❄️ 空倉          |       -5.19% |     22 |    50.13% | [P:0.47] KD_Diff:-0.96|D_Value:71.64|BIAS_20:6.42|BB_Upper:4.80
00754B.TWO   | 群益AAA-AA公司債 | 32.77      | 🟢 持股           |       +3.88% |     11 |    50.43% | [P:0.68] [⚠️降級預設] RSI:27.31|MACD:-0.17|KD_Diff:-5.82|D_Value:33.01
00756B.TWO   | 群益投等新興公債   | 31.57      | 🟢 持股           |       +0.55% |     11 |    49.79% | [P:0.71] [⚠️降級預設] RSI:26.85|MACD:0.01|KD_Diff:-6.84|D_Value:26.27
00757.TW     | 統一FANG+    | 130.75     | 💥 賣出           |      +11.84% |     29 |    51.80% | [P:0.43] RSI:55.05|D_Value:51.13|Vol_Ratio:0.37|BIAS_20:0.59
00758B.TWO   | 復華能源債      | 51.55      | 🟢 持股           |       +2.92% |     11 |    49.27% | [P:0.58] [⚠️降級預設] RSI:38.18|MACD:-0.01|KD_Diff:-5.68|D_Value:37.24
00760B.TWO   | 復華新興企業債    | 53.90      | 🚀 買進           |       +5.30% |     46 |    50.30% | [P:0.56] RSI:31.25|KD_Diff:-7.37|Vol_Ratio:0.99|MA_Bull:0.00
00761B.TWO   | 國泰A級公司債    | 34.27      | ❄️ 空倉          |       -1.33% |     58 |    51.71% | [P:0.50] KD_Diff:-3.16|D_Value:40.43|Vol_Ratio:0.54|MA_Bull:0.00
00763U.TW    | 期街口道瓊銅     | 34.73      | ❄️ 空倉          |      +12.13% |     16 |    52.03% | [P:0.33] [⚠️降級預設] RSI:64.96|MACD:0.22|KD_Diff:6.85|D_Value:77.12
00764B.TWO   | 群益25年美債    | 27.70      | 🚀 買進           |       -0.02% |     34 |    52.87% | [P:0.61] RSI:35.00|D_Value:39.41|MA_Slope:-0.12|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 50.00      | ❄️ 空倉          |       -1.56% |     20 |    51.80% | [P:0.39] MACD:-0.03|KD_Diff:-4.33|Vol_Ratio:1.23|MA_Slope:-0.13
00770.TW     | 國泰北美科技     | 67.25      | ❄️ 空倉          |      +35.80% |     32 |    51.75% | [P:0.44] MACD:0.09|KD_Diff:1.15|BB_Upper:2.93|MA_Bull:0.00
00772B.TWO   | 中信高評級公司債   | 33.33      | ❄️ 空倉          |       -0.30% |      6 |    50.70% | [P:0.41] RSI:28.49|KD_Diff:-2.29|D_Value:32.56|BIAS_20:-1.32
00773B.TWO   | 中信優先金融債    | 35.74      | ❄️ 空倉          |       -0.27% |     26 |    49.86% | [P:0.46] MACD:-0.05|D_Value:43.10|BIAS_20:-1.04|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 37.55      | ❄️ 空倉          |       -0.61% |     44 |    50.90% | [P:0.41] RSI:45.28|D_Value:58.41|Vol_Ratio:1.41|MA_Bull:0.00
00785B.TWO   | 富邦金融投等債    | 34.72      | ❄️ 空倉          |       -0.35% |     14 |    51.33% | [P:0.43] MACD:-0.11|D_Value:62.00|BIAS_20:-1.52|MA_Bull:0.00
00787B.TWO   | 元大10年IG醫療債 | 32.40      | 🟢 持股           |       -3.00% |     29 |    51.28% | [P:0.55] KD_Diff:-7.56|D_Value:27.91|MA_Slope:-0.11|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 26.87      | ❄️ 空倉          |       +1.68% |     14 |    51.51% | [P:0.45] MACD:-0.01|KD_Diff:-4.11|BIAS_20:-1.00|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 89.10      | 🟢 持股           |      +48.20% |     17 |    49.45% | [P:0.54] KD_Diff:10.58|BIAS_20:-1.97|MA_Slope:-0.56|BB_Upper:11.62
00834B.TWO   | 第一金金融債10+  | 33.92      | 🟢 持股           |       +0.98% |      7 |    50.20% | [P:0.66] [⚠️降級預設] RSI:31.53|MACD:-0.10|KD_Diff:-3.71|D_Value:25.69
00845B.TWO   | 富邦新興投等債    | 33.62      | ❄️ 空倉          |       +1.22% |     36 |    51.83% | [P:0.44] RSI:47.62|D_Value:89.42|Vol_Ratio:0.74|MA_Bull:0.00
00847B.TWO   | 中信美國市政債    | 25.53      | ❄️ 空倉          |       -2.05% |     20 |    51.37% | [P:0.44] MACD:0.02|D_Value:49.76|BIAS_20:-1.13|MA_Bull:0.00
00851.TW     | 台新全球AI     | 69.85      | ❄️ 空倉          |      +27.57% |     32 |    50.03% | [P:0.44] RSI:41.86|KD_Diff:0.62|BB_Upper:7.43|MA_Bull:0.00
00852L.TW    | 國泰美國道瓊正2   | 34.70      | 🚀 買進           |       +9.22% |     38 |    52.82% | [P:0.52] RSI:34.25|KD_Diff:2.32|BIAS_20:-0.70|MA_Bull:0.00
00857B.TWO   | 永豐20年美公債   | 23.08      | ❄️ 空倉          |       -4.03% |     26 |    52.77% | [P:0.48] MACD:-0.04|Vol_Ratio:0.61|BIAS_20:-0.99|MA_Bull:0.00
00861.TW     | 元大全球未來通訊   | 88.65      | 🟢 持股           |      +31.47% |     21 |    46.48% | [P:0.50] [⚠️降級預設] RSI:40.29|MACD:-1.05|KD_Diff:11.63|D_Value:32.99
00863B.TWO   | 中信全球電信債    | 31.58      | 🟢 持股           |       +1.33% |     11 |    50.31% | [P:0.62] [⚠️降級預設] RSI:31.87|MACD:-0.10|KD_Diff:-4.87|D_Value:37.42
00864B.TWO   | 中信美國公債0-1  | 47.07      | 🟢 持股           |       -1.50% |     13 |    52.70% | [P:0.58] MACD:0.27|D_Value:85.22|Vol_Ratio:0.82|BIAS_20:0.74
00865B.TW    | 國泰US短期公債   | 49.30      | ❄️ 空倉          |       -0.02% |     24 |    50.78% | [P:0.46] MACD:0.30|KD_Diff:-3.47|D_Value:85.38|MA_Bull:10.00
00867B.TWO   | 新光A-BBB電信債 | 30.72      | 🟢 持股           |       +3.95% |     29 |    51.71% | [P:0.51] MACD:-0.15|KD_Diff:-1.25|D_Value:24.49|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 28.08      | ❄️ 空倉          |       +3.81% |     58 |    49.27% | [P:0.44] KD_Diff:-2.50|D_Value:22.20|Vol_Ratio:2.66|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 51.20      | ❄️ 空倉          |      +19.23% |     42 |    51.35% | [P:0.45] RSI:47.96|Vol_Ratio:3.93|BIAS_20:-1.30|MA_Bull:0.00
00876.TW     | 元大全球5G     | 91.40      | 🟢 持股           |      +71.41% |     25 |    52.33% | [P:0.58] MACD:-1.49|KD_Diff:7.62|BB_Upper:17.44|MA_Bull:0.00
00877.TWO    | 復華中國5G     | 38.61      | 🟢 持股           |      +31.22% |     25 |    53.49% | [P:0.56] MACD:-1.40|BIAS_20:-10.72|MA_Slope:-1.31|BB_Upper:29.51
00878.TW     | 國泰永續高股息    | 32.73      | ❄️ 空倉          |      +44.34% |     20 |    49.62% | [P:0.50] MACD:0.11|Vol_Ratio:0.44|BB_Upper:3.91|MA_Bull:0.00
00881.TW     | 國泰台灣科技龍頭   | 52.45      | 🟢 持股           |      +40.01% |     17 |    50.89% | [P:0.52] KD_Diff:13.08|BIAS_20:-1.28|MA_Slope:-0.27|BB_Upper:8.44
00882.TW     | 中信中國高股息    | 15.13      | ❄️ 空倉          |       +4.31% |     42 |    50.84% | [P:0.40] MACD:-0.11|BIAS_20:2.12|MA_Slope:0.06|MA_Bull:0.00
00884B.TWO   | 中信低碳新興債    | 29.28      | 🟢 持股           |       -1.55% |     11 |    48.62% | [P:0.65] [⚠️降級預設] RSI:30.54|MACD:-0.01|KD_Diff:-5.80|D_Value:34.94
00885.TW     | 富邦越南       | 17.16      | 💥 賣出           |       +9.99% |     43 |    50.31% | [P:0.49] KD_Diff:-3.80|BIAS_20:-7.17|MA_Slope:-0.47|MA_Bull:0.00
00886.TWO    | 永豐美國科技     | 44.90      | ❄️ 空倉          |       +6.72% |     24 |    52.62% | [P:0.37] RSI:41.34|Vol_Ratio:0.77|BIAS_20:-1.17|MA_Slope:0.04
00887.TWO    | 永豐中國科技50大  | 17.41      | 🟢 持股           |      +42.11% |     29 |    49.41% | [P:0.54] MACD:-0.25|Vol_Ratio:0.80|BB_Upper:22.23|MA_Bull:0.00
00888.TWO    | 永豐台灣ESG    | 35.19      | ❄️ 空倉          |      +43.17% |     24 |    50.51% | [P:0.43] MACD:-0.08|D_Value:36.95|Vol_Ratio:1.55|BIAS_20:-3.67
00891.TW     | 中信關鍵半導體    | 35.11      | 💥 賣出           |      +77.87% |     33 |    49.39% | [P:0.50] MACD:-0.38|Vol_Ratio:0.51|BB_Upper:10.60|MA_Bull:0.00
00893.TW     | 國泰智能電動車    | 45.62      | ❄️ 空倉          |      +44.87% |     24 |    50.33% | [P:0.45] MACD:-0.19|KD_Diff:8.69|BB_Upper:3.83|MA_Bull:0.00
00894.TW     | 中信小資高價30   | 46.80      | 🟢 持股           |      +15.99% |     27 |    49.11% | [P:0.54] KD_Diff:15.27|BIAS_20:-0.82|MA_Slope:-0.24|BB_Upper:9.54
00896.TW     | 中信綠能及電動車   | 27.25      | ❄️ 空倉          |      +48.02% |     32 |    52.67% | [P:0.49] MACD:-0.23|Vol_Ratio:0.76|BB_Upper:5.48|MA_Bull:0.00
00897.TW     | 富邦基因免疫生技   | 11.00      | ❄️ 空倉          |      +15.89% |     16 |    52.74% | [P:0.43] [⚠️降級預設] RSI:29.05|MACD:0.18|KD_Diff:-0.14|D_Value:57.82
00898.TW     | 國泰基因免疫革命   | 9.33       | ❄️ 空倉          |      +14.10% |     48 |    54.65% | [P:0.41] MACD:0.17|Vol_Ratio:0.62|MA_Slope:0.26|BB_Upper:4.90
00900.TW     | 富邦特選高股息30  | 18.43      | 🟢 持股           |       +8.32% |     33 |    51.32% | [P:0.65] RSI:35.06|D_Value:34.49|Vol_Ratio:0.38|MA_Bull:0.00
00902.TW     | 中信電池及儲能    | 13.00      | 🟢 持股           |      +17.81% |     41 |    51.07% | [P:0.54] KD_Diff:19.20|D_Value:25.30|Vol_Ratio:0.80|MA_Bull:0.00
00903.TW     | 富邦元宇宙      | 20.79      | ❄️ 空倉          |      +25.93% |     40 |    49.16% | [P:0.37] Vol_Ratio:0.31|BIAS_20:-0.80|MA_Slope:-0.06|BB_Upper:3.92
