====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260805 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 13.69      | ❄️ 空倉          |      +14.31% |     16 |    51.61% | [P:0.47] RSI:47.69|MACD:-0.30|KD_Diff:16.16|BIAS_20:2.19
006203.TW    | 元大MSCI台灣   | 187.90     | ❄️ 空倉          |      +21.60% |     48 |    51.06% | [P:0.48] KD_Diff:15.98|D_Value:53.24|Vol_Ratio:1.14|MA_Bull:0.00
006205.TW    | 富邦上証       | 41.42      | 🟢 持股           |       +2.87% |     13 |    51.96% | [P:0.50] [⚠️降級預設] RSI:53.19|MACD:-0.02|KD_Diff:2.83|D_Value:49.25
006208.TW    | 富邦台50      | 238.25     | 🚀 買進           |      +47.86% |     20 |    50.18% | [P:0.52] MACD:-2.81|D_Value:54.51|Vol_Ratio:1.09|BIAS_20:1.98
00631L.TW    | 元大台灣50正2   | 34.15      | 🟢 持股           |      +10.59% |     19 |    50.14% | [P:0.56] KD_Diff:16.37|BIAS_20:1.01|MA_Slope:-0.44|BB_Upper:14.54
00632R.TW    | 元大台灣50反1   | 10.30      | 💥 賣出           |       +4.64% |     11 |    57.08% | [P:0.38] MACD:0.08|D_Value:44.66|BIAS_20:-2.53|MA_Slope:0.07
00633L.TW    | 富邦上証正2     | 50.05      | 🟢 持股           |       -0.75% |     25 |    49.33% | [P:0.53] MACD:-0.50|KD_Diff:5.49|MA_Slope:0.02|BB_Upper:4.17
00634R.TW    | 富邦上証反1     | 3.08       | ❄️ 空倉          |      -10.97% |     22 |    52.68% | [P:0.41] KD_Diff:-6.51|D_Value:50.52|Vol_Ratio:1.25|MA_Slope:-0.05
00635U.TW    | 期元大S&P黃金   | 43.03      | 🚀 買進           |      +31.60% |     28 |    51.73% | [P:0.54] MACD:-0.27|D_Value:47.78|Vol_Ratio:1.39|MA_Bull:10.00
00637L.TW    | 元大滬深300正2  | 20.81      | 🚀 買進           |       -0.72% |     20 |    49.91% | [P:0.51] MACD:-0.18|KD_Diff:4.65|BIAS_20:1.02|BB_Upper:4.37
00638R.TW    | 元大滬深300反1  | 6.61       | ❄️ 空倉          |       -3.54% |      8 |    53.09% | [P:0.42] RSI:49.60|MACD:0.03|KD_Diff:-6.34|D_Value:50.15
00639.TW     | 富邦深100     | 17.23      | 🟢 持股           |      +12.79% |     13 |    50.04% | [P:0.51] [⚠️降級預設] RSI:44.44|MACD:-0.29|KD_Diff:15.70|D_Value:40.64
00640L.TW    | 富邦日本正2     | 105.45     | ❄️ 空倉          |       +1.46% |     34 |    50.13% | [P:0.47] RSI:48.99|D_Value:51.59|Vol_Ratio:1.42|BIAS_20:1.71
00641R.TW    | 富邦日本反1     | 3.73       | ❄️ 空倉          |       +2.21% |     32 |    56.19% | [P:0.39] RSI:48.05|KD_Diff:-1.63|BIAS_20:-1.52|MA_Slope:-0.04
00642U.TW    | 期元大S&P石油   | 24.79      | 💥 賣出           |     +135.18% |     47 |    52.90% | [P:0.42] RSI:46.11|D_Value:27.09|Vol_Ratio:1.68|MA_Slope:0.19
00643.TW     | 群益深証中小     | 18.95      | 🟢 持股           |       +9.04% |      7 |    49.48% | [P:0.50] [⚠️降級預設] RSI:39.67|MACD:-0.39|KD_Diff:13.75|D_Value:36.87
00645.TW     | 富邦日本       | 57.05      | 💥 賣出           |       +4.72% |     15 |    49.75% | [P:0.50] [⚠️降級預設] RSI:50.00|MACD:0.01|KD_Diff:6.35|D_Value:52.20
00646.TW     | 元大S&P500   | 78.95      | 💥 賣出           |      +14.59% |     39 |    49.86% | [P:0.38] KD_Diff:17.97|D_Value:64.03|BIAS_20:3.55|MA_Bull:10.00
00648R.TW    | 元大S&P500反1 | 3.88       | ❄️ 空倉          |       -2.30% |     14 |    57.81% | [P:0.40] MACD:-0.01|D_Value:48.40|BIAS_20:-3.77|MA_Slope:-0.17
00650L.TW    | 復華香港正2     | 17.90      | ❄️ 空倉          |       +5.62% |     34 |    49.80% | [P:0.32] RSI:60.40|MACD:0.63|MA_Slope:0.71|MA_Bull:10.00
00651R.TW    | 復華香港反1     | 5.12       | 🟢 持股           |      +11.71% |     19 |    52.95% | [P:0.53] RSI:40.00|D_Value:21.62|BIAS_20:-3.28|MA_Slope:-0.36
00653L.TW    | 富邦印度正2     | 48.91      | ❄️ 空倉          |      +10.28% |     44 |    48.86% | [P:0.45] RSI:65.83|KD_Diff:11.19|Vol_Ratio:0.44|BB_Upper:0.09
00654R.TW    | 富邦印度反1     | 6.61       | ❄️ 空倉          |       +7.26% |     32 |    53.13% | [P:0.42] RSI:35.85|D_Value:27.70|BIAS_20:-2.05|MA_Slope:-0.09
00655L.TW    | 國泰中國A50正2  | 34.93      | 💥 賣出           |      +14.53% |     41 |    50.94% | [P:0.40] RSI:49.26|Vol_Ratio:1.35|MA_Slope:0.02|MA_Bull:0.00
00656R.TW    | 國泰中國A50反1  | 5.83       | ❄️ 空倉          |       +3.33% |     12 |    53.96% | [P:0.47] RSI:48.67|D_Value:47.12|MA_Slope:-0.04|BB_Upper:4.13
00657K.TW    | 國泰日經225+U  | 24.29      | 💥 賣出           |      +38.64% |     41 |    50.00% | [P:0.45] RSI:48.48|KD_Diff:20.86|BIAS_20:2.30|MA_Bull:0.00
00660.TW     | 元大歐洲50     | 47.36      | ❄️ 空倉          |      +22.56% |     38 |    52.71% | [P:0.35] RSI:61.71|MACD:0.40|D_Value:80.69|MA_Bull:10.00
00662.TW     | 富邦NASDAQ   | 123.60     | ❄️ 空倉          |      +16.55% |     40 |    50.35% | [P:0.44] RSI:52.95|KD_Diff:22.58|MA_Slope:0.14|MA_Bull:0.00
00663L.TW    | 國泰臺灣加權正2   | 97.60      | 💥 賣出           |      +63.37% |     33 |    49.38% | [P:0.45] RSI:43.32|D_Value:47.09|Vol_Ratio:0.87|MA_Slope:-0.46
00664R.TW    | 國泰臺灣加權反1   | 1.68       | ❄️ 空倉          |       +0.00% |      2 |    59.19% | [P:0.40] RSI:53.03|MACD:0.01|D_Value:45.17|Vol_Ratio:0.71
00665L.TW    | 富邦�琤肭磪囓�2  | 9.80       | 🟢 持股           |       +3.99% |     29 |    53.33% | [P:0.57] RSI:56.69|MACD:0.33|Vol_Ratio:0.54|MA_Slope:0.64
00666R.TW    | 富邦�琤肭磪齯�1  | 8.94       | ❄️ 空倉          |       +9.14% |     18 |    53.61% | [P:0.37] RSI:42.86|D_Value:18.95|MA_Slope:-0.33|BB_Upper:8.92
00669R.TW    | 國泰美國道瓊反1   | 5.13       | ❄️ 空倉          |       -6.32% |     16 |    56.20% | [P:0.36] RSI:40.00|KD_Diff:-16.26|MA_Slope:-0.11|BB_Upper:5.55
00670L.TW    | 富邦NASDAQ正2 | 206.25     | ❄️ 空倉          |      +34.80% |     22 |    49.80% | [P:0.37] RSI:50.97|MACD:-3.33|KD_Diff:23.17|MA_Slope:0.16
00671R.TW    | 富邦NASDAQ反1 | 2.41       | ❄️ 空倉          |      -13.03% |     14 |    52.47% | [P:0.40] RSI:47.27|D_Value:51.26|BIAS_20:-3.48|MA_Slope:-0.10
00673R.TW    | 期元大S&P原油反1 | 14.10      | ❄️ 空倉          |      -50.62% |     34 |    50.86% | [P:0.44] KD_Diff:14.13|Vol_Ratio:1.54|MA_Slope:-0.41|MA_Bull:0.00
00674R.TW    | 期元大S&P黃金反1 | 29.71      | ❄️ 空倉          |     +363.51% |     14 |    53.94% | [P:0.46] RSI:40.19|KD_Diff:-10.28|D_Value:51.30|Vol_Ratio:2.16
00675L.TW    | 富邦臺灣加權正2   | 295.10     | 💥 賣出           |      +46.61% |     31 |    50.29% | [P:0.46] RSI:43.33|D_Value:47.05|Vol_Ratio:0.80|MA_Slope:-0.47
00676R.TW    | 富邦臺灣加權反1   | 5.70       | ❄️ 空倉          |      -14.16% |     20 |    57.53% | [P:0.49] MACD:0.05|KD_Diff:-15.76|Vol_Ratio:0.94|MA_Bull:0.00
00678.TW     | 群益那斯達克生技   | 40.80      | ❄️ 空倉          |      +22.19% |     44 |    52.00% | [P:0.44] RSI:51.31|D_Value:52.54|MA_Slope:-0.18|MA_Bull:0.00
00679B.TWO   | 元大美債20年    | 26.67      | ❄️ 空倉          |       +2.21% |     16 |    50.93% | [P:0.43] MACD:-0.07|KD_Diff:-1.96|BIAS_20:-0.33|MA_Bull:0.00
00680L.TW    | 元大美債20正2   | 6.61       | ❄️ 空倉          |       +0.28% |     10 |    53.67% | [P:0.44] MACD:-0.09|KD_Diff:1.26|D_Value:30.93|BB_Upper:4.04
00681R.TW    | 元大美債20反1   | 21.63      | 🚀 買進           |       +8.71% |     40 |    49.63% | [P:0.54] RSI:56.82|MACD:0.17|BIAS_20:0.33|MA_Bull:10.00
00683L.TW    | 期元大美元指正2   | 21.52      | ❄️ 空倉          |       -2.75% |     34 |    53.43% | [P:0.49] MACD:-0.05|KD_Diff:-11.89|D_Value:32.49|MA_Bull:0.00
00685L.TW    | 群益臺灣加權正2   | 11.12      | ❄️ 空倉          |     -123.71% |     28 |    49.69% | [P:0.42] MACD:-33.91|Vol_Ratio:1.01|BB_Upper:15.61|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 1.02       | 🟢 持股           |       +5.00% |     27 |    60.66% | [P:0.52] RSI:51.22|MACD:0.01|KD_Diff:-15.06|BB_Upper:10.05
00687B.TWO   | 國泰20年美債    | 27.76      | ❄️ 空倉          |       -1.34% |     12 |    51.00% | [P:0.43] MACD:-0.08|KD_Diff:-1.37|BIAS_20:-0.27|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.57       | ❄️ 空倉          |       -0.28% |     12 |    54.02% | [P:0.43] MACD:-0.10|KD_Diff:0.84|D_Value:28.81|BB_Upper:4.24
00690.TW     | 兆豐藍籌30     | 75.45      | ❄️ 空倉          |      +23.75% |     16 |    47.03% | [P:0.49] [⚠️降級預設] RSI:46.93|MACD:-1.51|KD_Diff:15.71|D_Value:51.68
00693U.TW    | 期街口S&P黃豆   | 21.55      | 💥 賣出           |       -5.71% |     35 |    50.85% | [P:0.46] MACD:0.08|Vol_Ratio:1.30|BIAS_20:-2.23|MA_Bull:0.00
00694B.TWO   | 富邦美債1-3年   | 42.34      | 🟢 持股           |       -0.74% |     15 |    52.78% | [P:0.56] MACD:0.12|D_Value:84.18|BIAS_20:-0.02|BB_Upper:0.75
00696B.TWO   | 富邦美債20年    | 28.74      | 🚀 買進           |       +1.34% |     48 |    50.43% | [P:0.51] Vol_Ratio:1.39|MA_Slope:-0.07|BB_Upper:1.95|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 17.91      | 🟢 持股           |       +1.83% |     33 |    51.01% | [P:0.57] Vol_Ratio:0.77|BIAS_20:3.35|MA_Slope:0.39|BB_Upper:2.80
00703.TW     | 台新MSCI中國   | 20.35      | 🟢 持股           |       +6.54% |     25 |    52.67% | [P:0.58] MACD:0.35|KD_Diff:2.51|BB_Upper:0.86|MA_Bull:10.00
00707R.TW    | 期元大S&P日圓反1 | 31.80      | ❄️ 空倉          |       +5.64% |      8 |    52.62% | [P:0.48] [⚠️降級預設] RSI:28.16|MACD:-0.10|KD_Diff:-19.66|D_Value:50.80
00708L.TW    | 期元大S&P黃金正2 | 73.25      | ❄️ 空倉          |      +76.27% |     48 |    51.88% | [P:0.35] RSI:59.00|D_Value:48.09|Vol_Ratio:1.50|MA_Slope:0.00
00711B.TW    | 復華彭博新興債    | 15.87      | ❄️ 空倉          |       +1.10% |     22 |    52.75% | [P:0.42] MACD:-0.07|KD_Diff:3.09|BIAS_20:-0.76|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.85       | 🟢 持股           |       +3.14% |     55 |    50.99% | [P:0.56] RSI:37.68|MACD:0.02|Vol_Ratio:0.59|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 61.10      | 🚀 買進           |       +6.39% |     34 |    50.00% | [P:0.58] MACD:0.30|KD_Diff:3.96|BIAS_20:0.75|MA_Bull:10.00
00714.TW     | 群益道瓊美國地產   | 22.62      | ❄️ 空倉          |      +10.83% |     14 |    50.00% | [P:0.50] [⚠️降級預設] RSI:59.82|MACD:0.22|KD_Diff:-18.37|D_Value:56.88
00715L.TW    | 期街口S&P布蘭特油正2 | 38.49      | ❄️ 空倉          |     +343.78% |     28 |    50.74% | [P:0.39] KD_Diff:-11.12|D_Value:24.56|BB_Upper:40.91|MA_Bull:0.00
00719B.TWO   | 元大美債1-3    | 31.48      | 🟢 持股           |       +0.85% |     11 |    51.02% | [P:0.54] MACD:0.08|D_Value:76.21|BIAS_20:0.05|BB_Upper:0.35
00720B.TWO   | 元大投資級公司債   | 32.61      | 🚀 買進           |       -3.05% |     42 |    52.39% | [P:0.60] KD_Diff:16.58|D_Value:33.33|Vol_Ratio:1.39|MA_Bull:0.00
00722B.TWO   | 群益投資級電信債   | 35.02      | 💥 賣出           |       +3.69% |     73 |    51.32% | [P:0.44] RSI:43.59|KD_Diff:16.09|Vol_Ratio:0.76|MA_Bull:0.00
00724B.TWO   | 群益投資級金融債   | 33.63      | ❄️ 空倉          |       +0.37% |     20 |    51.66% | [P:0.45] MACD:-0.13|D_Value:44.52|BIAS_20:0.11|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 34.77      | 🟢 持股           |       -0.11% |     43 |    51.08% | [P:0.50] RSI:47.80|D_Value:35.58|Vol_Ratio:0.73|MA_Bull:0.00
00726B.TWO   | 國泰新興投等債    | 32.62      | 🟢 持股           |       -1.68% |     25 |    50.78% | [P:0.53] MACD:-0.16|D_Value:21.87|BIAS_20:-1.28|MA_Bull:0.00
00728.TW     | 第一金工業30    | 63.10      | ❄️ 空倉          |      +35.92% |     18 |    47.23% | [P:0.48] [⚠️降級預設] RSI:47.64|MACD:-0.57|KD_Diff:16.79|D_Value:55.31
00733.TW     | 富邦臺灣中小     | 62.75      | ❄️ 空倉          |      +19.11% |     48 |    49.04% | [P:0.38] RSI:39.47|D_Value:32.69|Vol_Ratio:0.30|BB_Upper:22.75
00734B.TWO   | 台新JPM新興債   | 15.72      | 🟢 持股           |       +0.44% |     11 |    49.90% | [P:0.51] [⚠️降級預設] RSI:50.59|MACD:-0.06|KD_Diff:3.18|D_Value:21.23
00735.TW     | 國泰臺韓科技     | 98.70      | ❄️ 空倉          |      +74.46% |     36 |    50.46% | [P:0.46] KD_Diff:16.36|D_Value:49.44|Vol_Ratio:0.77|BIAS_20:1.52
00738U.TW    | 期元大道瓊白銀    | 48.92      | 🚀 買進           |      +50.93% |     32 |    50.71% | [P:0.53] MACD:-0.80|KD_Diff:11.13|Vol_Ratio:1.59|BIAS_20:4.67
00740B.TWO   | 富邦全球投等債    | 38.37      | 💥 賣出           |       -2.54% |     25 |    50.41% | [P:0.48] MACD:-0.17|D_Value:37.80|BIAS_20:0.14|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 35.33      | ❄️ 空倉          |       +0.86% |     18 |    51.14% | [P:0.39] KD_Diff:5.52|D_Value:62.18|MA_Slope:-0.06|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 31.35      | ❄️ 空倉          |       -0.06% |     24 |    52.24% | [P:0.40] MACD:-0.17|KD_Diff:9.14|BIAS_20:-0.65|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 31.17      | ❄️ 空倉          |       +1.22% |      6 |    51.43% | [P:0.46] RSI:44.78|KD_Diff:15.38|D_Value:32.30|BIAS_20:-0.07
00752.TW     | 中信中國50     | 24.37      | 🟢 持股           |      +13.32% |     47 |    52.41% | [P:0.58] RSI:57.47|MACD:0.51|Vol_Ratio:0.67|MA_Bull:10.00
00753L.TW    | 中信中國50正2   | 10.13      | 🚀 買進           |       -1.10% |     24 |    50.21% | [P:0.52] KD_Diff:6.07|D_Value:75.91|BIAS_20:7.27|BB_Upper:0.51
00754B.TWO   | 群益AAA-AA公司債 | 32.95      | 🟢 持股           |       +3.88% |     11 |    50.45% | [P:0.53] [⚠️降級預設] RSI:47.43|MACD:-0.21|KD_Diff:20.34|D_Value:38.66
00756B.TWO   | 群益投等新興公債   | 31.51      | 🟢 持股           |       +0.55% |     11 |    49.76% | [P:0.51] [⚠️降級預設] RSI:39.49|MACD:-0.10|KD_Diff:8.50|D_Value:34.09
00757.TW     | 統一FANG+    | 141.95     | 💥 賣出           |      +15.74% |     33 |    51.87% | [P:0.36] RSI:60.44|D_Value:58.24|Vol_Ratio:1.94|BIAS_20:7.69
00758B.TWO   | 復華能源債      | 51.60      | 🟢 持股           |       +2.92% |     11 |    49.30% | [P:0.51] [⚠️降級預設] RSI:49.25|MACD:-0.12|KD_Diff:7.94|D_Value:33.49
00760B.TWO   | 復華新興企業債    | 53.75      | 💥 賣出           |       +5.49% |     51 |    50.32% | [P:0.46] RSI:39.13|KD_Diff:6.79|Vol_Ratio:0.88|MA_Bull:0.00
00761B.TWO   | 國泰A級公司債    | 34.42      | 🚀 買進           |       -0.55% |     60 |    51.73% | [P:0.60] KD_Diff:13.84|D_Value:44.85|Vol_Ratio:1.79|MA_Bull:0.00
00763U.TW    | 期街口道瓊銅     | 35.33      | ❄️ 空倉          |      +12.13% |     16 |    51.88% | [P:0.34] [⚠️降級預設] RSI:60.96|MACD:0.40|KD_Diff:12.48|D_Value:71.44
00764B.TWO   | 群益25年美債    | 27.67      | 💥 賣出           |       +0.87% |     37 |    52.88% | [P:0.49] RSI:45.59|D_Value:37.50|MA_Slope:-0.02|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 49.98      | ❄️ 空倉          |       -1.56% |     20 |    51.71% | [P:0.38] MACD:-0.15|KD_Diff:-1.50|Vol_Ratio:1.73|MA_Slope:-0.03
00770.TW     | 國泰北美科技     | 70.35      | ❄️ 空倉          |      +40.16% |     34 |    51.72% | [P:0.39] MACD:0.08|KD_Diff:21.53|BB_Upper:-0.35|MA_Bull:0.00
00772B.TWO   | 中信高評級公司債   | 33.40      | ❄️ 空倉          |       -0.30% |      6 |    50.66% | [P:0.45] RSI:45.55|KD_Diff:12.17|D_Value:37.15|BIAS_20:-0.02
00773B.TWO   | 中信優先金融債    | 35.91      | ❄️ 空倉          |       -0.27% |     26 |    49.83% | [P:0.44] MACD:-0.08|D_Value:46.21|BIAS_20:0.23|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 37.71      | ❄️ 空倉          |       -0.80% |     46 |    50.75% | [P:0.40] RSI:53.33|D_Value:58.60|Vol_Ratio:0.77|MA_Bull:0.00
00783.TW     | 富邦中証500    | 28.50      | 🟢 持股           |       +4.22% |      9 |    49.66% | [P:0.50] [⚠️降級預設] RSI:45.99|MACD:-0.59|KD_Diff:18.71|D_Value:47.00
00785B.TWO   | 富邦金融投等債    | 34.88      | ❄️ 空倉          |       -0.35% |     14 |    51.30% | [P:0.39] MACD:-0.13|D_Value:65.93|BIAS_20:0.10|MA_Bull:0.00
00787B.TWO   | 元大10年IG醫療債 | 32.51      | 🟢 持股           |       -3.81% |     31 |    51.35% | [P:0.50] KD_Diff:8.93|D_Value:35.48|MA_Slope:-0.02|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 26.86      | ❄️ 空倉          |       +1.68% |     14 |    51.47% | [P:0.43] MACD:-0.07|KD_Diff:-2.35|BIAS_20:-0.28|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 87.70      | 🟢 持股           |      +25.32% |     19 |    49.32% | [P:0.59] KD_Diff:15.48|BIAS_20:2.13|MA_Slope:-0.05|BB_Upper:7.80
00834B.TWO   | 第一金金融債10+  | 33.81      | 🟢 持股           |       +0.98% |      7 |    50.17% | [P:0.50] [⚠️降級預設] RSI:48.43|MACD:-0.18|KD_Diff:5.64|D_Value:27.20
00845B.TWO   | 富邦新興投等債    | 33.44      | 🚀 買進           |       +1.22% |     36 |    51.79% | [P:0.52] RSI:36.46|D_Value:50.04|Vol_Ratio:0.83|MA_Bull:0.00
00847B.TWO   | 中信美國市政債    | 25.52      | ❄️ 空倉          |       -2.05% |     20 |    51.27% | [P:0.44] MACD:-0.08|D_Value:46.20|BIAS_20:-0.41|MA_Bull:0.00
00851.TW     | 台新全球AI     | 71.80      | ❄️ 空倉          |      +27.57% |     32 |    50.00% | [P:0.44] RSI:49.18|KD_Diff:20.75|BB_Upper:3.96|MA_Bull:0.00
00852L.TW    | 國泰美國道瓊正2   | 37.41      | 💥 賣出           |      +13.33% |     43 |    52.84% | [P:0.31] RSI:62.04|KD_Diff:16.37|BIAS_20:6.76|MA_Bull:10.00
00857B.TWO   | 永豐20年美公債   | 23.07      | ❄️ 空倉          |       -4.89% |     28 |    52.61% | [P:0.41] MACD:-0.08|Vol_Ratio:1.13|BIAS_20:-0.29|MA_Bull:0.00
00861.TW     | 元大全球未來通訊   | 89.10      | 🟢 持股           |      +31.47% |     21 |    46.41% | [P:0.51] [⚠️降級預設] RSI:50.68|MACD:-1.48|KD_Diff:18.09|D_Value:45.29
00863B.TWO   | 中信全球電信債    | 31.63      | 🟢 持股           |       +1.33% |     11 |    50.34% | [P:0.51] [⚠️降級預設] RSI:45.41|MACD:-0.15|KD_Diff:15.00|D_Value:35.26
00864B.TWO   | 中信美國公債0-1  | 47.10      | 🟢 持股           |       -1.50% |     13 |    52.78% | [P:0.52] MACD:0.23|D_Value:70.53|Vol_Ratio:1.41|BIAS_20:0.04
00865B.TW    | 國泰US短期公債   | 49.38      | 🚀 買進           |       +0.06% |     26 |    50.74% | [P:0.50] MACD:0.25|KD_Diff:-10.64|D_Value:77.64|MA_Bull:0.00
00867B.TWO   | 新光A-BBB電信債 | 30.68      | 🟢 持股           |       +3.95% |     29 |    51.61% | [P:0.54] MACD:-0.20|KD_Diff:15.90|D_Value:20.09|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 27.85      | 💥 賣出           |       +4.26% |     61 |    49.30% | [P:0.47] KD_Diff:1.98|D_Value:11.18|Vol_Ratio:0.12|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 56.40      | 🚀 買進           |      +26.68% |     44 |    51.44% | [P:0.65] RSI:60.92|Vol_Ratio:0.69|BIAS_20:7.58|MA_Bull:0.00
00876.TW     | 元大全球5G     | 89.65      | 🟢 持股           |      +71.41% |     25 |    52.22% | [P:0.54] MACD:-2.83|KD_Diff:19.37|BB_Upper:11.18|MA_Bull:0.00
00877.TWO    | 復華中國5G     | 37.12      | 🟢 持股           |      +31.22% |     25 |    53.37% | [P:0.51] MACD:-2.29|BIAS_20:-4.00|MA_Slope:-0.75|BB_Upper:24.15
00878.TW     | 國泰永續高股息    | 33.15      | ❄️ 空倉          |      +48.67% |     22 |    49.66% | [P:0.46] MACD:0.00|Vol_Ratio:0.82|BB_Upper:2.35|MA_Bull:0.00
00881.TW     | 國泰台灣科技龍頭   | 52.65      | 🟢 持股           |      +40.76% |     21 |    50.92% | [P:0.59] KD_Diff:15.89|BIAS_20:3.25|MA_Slope:-0.07|BB_Upper:5.42
00882.TW     | 中信中國高股息    | 15.09      | 💥 賣出           |       +4.31% |     43 |    50.80% | [P:0.40] MACD:0.03|BIAS_20:0.63|MA_Slope:0.01|MA_Bull:0.00
00884B.TWO   | 中信低碳新興債    | 29.27      | 🟢 持股           |       -1.55% |     11 |    48.75% | [P:0.50] [⚠️降級預設] RSI:45.98|MACD:-0.11|KD_Diff:5.47|D_Value:29.17
00885.TW     | 富邦越南       | 18.48      | ❄️ 空倉          |       +3.00% |     44 |    50.12% | [P:0.37] KD_Diff:17.93|BIAS_20:2.70|MA_Slope:-0.12|MA_Bull:0.00
00886.TWO    | 永豐美國科技     | 46.68      | ❄️ 空倉          |       +6.61% |     26 |    52.57% | [P:0.47] RSI:60.14|Vol_Ratio:2.47|BIAS_20:3.44|MA_Slope:0.13
00887.TWO    | 永豐中國科技50大  | 17.04      | 🟢 持股           |      +32.79% |     31 |    49.46% | [P:0.56] MACD:-0.55|Vol_Ratio:1.05|BB_Upper:14.64|MA_Bull:0.00
00888.TWO    | 永豐台灣ESG    | 32.09      | 💥 賣出           |      +36.86% |     27 |    50.54% | [P:0.45] MACD:-1.31|D_Value:38.04|Vol_Ratio:0.69|BIAS_20:-3.98
00891.TW     | 中信關鍵半導體    | 35.13      | 🟢 持股           |      +72.86% |     35 |    49.52% | [P:0.51] MACD:-0.66|Vol_Ratio:0.92|BB_Upper:7.97|MA_Bull:0.00
