Stock_ID,Stock_Name,Date,Type,Price_Entry,Stop_Loss,Take_Profit,Status,Action,Vol_Spike,RSI,Validation_Date,Priority,Is_New
00888.TWO,永豐台灣ESG,2026-05-04,看漲 FVG,27.77,26.91,29.16,⏳ 待回測,⚡結構突破,1,78.73,-,2,False
00893.TW,國泰智能電動車,2026-05-04,看漲 FVG,41.56,41.19,43.64,⏳ 待回測,⚡結構突破,0,98.25,-,2,False
00896.TW,中信綠能及電動車,2026-05-04,看漲 FVG,25.6,25.05,26.88,⏳ 待回測,⚡結構突破,0,92.71,-,2,False
00900.TW,富邦特選高股息30,2026-05-04,看漲 FVG,15.73,15.39,16.52,⏳ 待回測,⚡結構突破,1,83.77,-,2,False
00902.TW,中信電池及儲能,2026-04-30,看漲 FVG,17.06,16.61,17.91,✅ 已站穩,🟢 買進,0,84.31,2026-05-05,2,True
00903.TW,富邦元宇宙,2026-05-04,看漲 FVG,19.2,18.79,20.16,⏳ 待回測,⚡結構突破,0,97.24,-,2,False
00905.TW,FT臺灣SMART,2026-05-04,看漲 FVG,23.99,23.2,25.19,⏳ 待回測,⚡結構突破,0,90.2,-,2,False
00909.TW,國泰數位支付服務,2026-05-04,看漲 FVG,44.56,41.78,46.79,⏳ 待回測,⚡結構突破 🧹,1,79.24,-,2,False
00912.TW,中信臺灣智慧50,2026-05-04,看漲 FVG,29.61,29.03,31.09,⏳ 待回測,⚡結構突破,0,87.82,-,2,False
00916.TW,國泰全球品牌50,2026-05-04,看漲 FVG,27.31,27.07,28.68,⏳ 待回測,⚡結構突破,0,87.14,-,2,False
00922.TW,國泰台灣領袖50,2026-05-04,看漲 FVG,35.25,34.22,37.01,⏳ 待回測,⚡結構突破,1,86.95,-,2,False
00929.TW,復華台灣科技優息,2026-05-04,看漲 FVG,23.25,22.35,24.41,⏳ 待回測,⚡結構突破,0,79.17,-,2,False
00934.TW,中信成長高股息,2026-05-04,看漲 FVG,24.01,23.56,25.21,⏳ 待回測,⚡結構突破,0,76.67,-,2,False
00936.TW,台新永續高息中小,2026-04-21,看漲 FVG,18.68,18.56,19.61,❌ 已失效,實體破中線,0,76.35,-,2,False
00937B.TWO,群益ESG投等債20+,2026-04-27,看跌 FVG,14.79,14.91,14.05,❌ 已失效,實體過中線,0,42.19,-,2,False
00939.TW,統一台灣高息動能,2026-05-04,看漲 FVG,17.3,16.83,18.17,⏳ 待回測,⚡結構突破,1,75.32,-,2,False
00942B.TWO,台新美A公司債20+,2026-04-27,看跌 FVG,14.3,14.42,13.59,❌ 已失效,實體過中線,0,38.75,-,2,False
00955.TWO,中信日本商社,2026-05-04,看漲 FVG,15.58,15.07,16.36,⏳ 待回測,⚡結構突破,1,48.48,-,2,False
00958B.TWO,永豐ESG銀行債15+,2026-04-27,看跌 FVG,9.26,9.32,8.8,❌ 已失效,實體過中線,0,36.57,-,2,False
00959B.TWO,大華投等美債15Y+,2026-04-28,看跌 FVG,9.36,9.42,8.89,⏳ 待回測,⚡結構突破,0,30.92,-,2,False
00968B.TWO,元大優息投等債,2026-04-27,看跌 FVG,9.26,9.33,8.8,❌ 已失效,實體過中線,0,38.26,-,2,False
00969B.TWO,元大零息超長美債,2026-05-04,看跌 FVG,8.26,8.32,7.85,⏳ 待回測,⚡結構突破,0,38.98,-,2,False
009814.TWO,富邦標普500,2026-05-04,看漲 FVG,10.58,10.5,11.11,⏳ 待回測,⚡結構突破,0,92.31,-,2,False
00984A.TW,主動安聯台灣高息,2026-05-04,看漲 FVG,14.45,14.18,15.17,⏳ 待回測,⚡結構突破,0,83.37,-,2,False
00984B.TWO,大華優利美A債15,2026-04-27,看跌 FVG,16.28,16.49,15.47,❌ 已失效,實體過中線,0,36.01,-,2,False
00985B.TW,群益ESG投等債0-5,2026-03-31,看漲 FVG,10.28,10.22,10.79,❌ 已失效,實體破中線,1,58.82,2026-04-02,2,False
00989A.TW,主動摩根美國科技,2026-05-04,看漲 FVG,16.3,15.82,17.12,⏳ 待回測,⚡結構突破 🧹,1,90.85,-,2,False
00993A.TW,主動安聯台灣,2026-05-04,看漲 FVG,12.98,12.88,13.63,⏳ 待回測,⚡結構突破,0,84.78,-,2,False
020031.TW,統一IC設計臺灣N,2026-05-04,看漲 FVG,9.39,8.82,9.86,⏳ 待回測,⚡結構突破,0,100.0,-,2,False
1102.TW,亞泥,2026-05-04,看跌 FVG,35.0,35.23,33.25,⏳ 待回測,⚡結構突破,0,41.56,-,2,False
1210.TW,大成,2026-05-04,看跌 FVG,52.6,53.47,49.97,⏳ 待回測,⚡結構突破,1,32.88,-,2,False
1216.TW,統一,2026-04-27,看跌 FVG,71.1,71.86,67.54,⏳ 待回測,⚡結構突破,0,34.85,-,2,False
1219.TW,福壽,2026-04-23,看跌 FVG,13.65,13.97,12.97,⏳ 待回測,⚡結構突破,0,44.44,-,2,False
1295.TWO,生合,2026-04-30,看跌 FVG,55.1,57.08,52.34,⚠️ 壓力確認,🔴 放空,1,33.96,2026-05-05,2,True
1313.TW,聯成,2026-04-30,看跌 FVG,11.1,11.31,10.54,⏳ 待回測,⚡結構突破,0,41.56,-,2,False
1319.TW,東陽,2026-04-23,看跌 FVG,77.0,78.49,73.15,⚠️ 壓力確認,🔴 放空,1,31.82,2026-05-05,2,True
1339.TW,昭輝,2026-05-04,看跌 FVG,40.6,41.2,38.57,⏳ 待回測,⚡結構突破,1,47.37,-,2,False
1409.TW,新纖,2026-04-13,看漲 FVG,16.9,16.67,17.75,❌ 已失效,實體破中線,1,62.5,-,2,False
1436.TW,華友聯,2026-04-23,看跌 FVG,51.0,51.66,48.45,⚠️ 壓力確認,🔴 放空,1,27.94,2026-04-30,2,False
1444.TW,力麗,2026-05-04,看跌 FVG,6.0,6.04,5.7,⏳ 待回測,⚡結構突破,0,22.12,-,2,False
1455.TW,集盛,2026-04-30,看跌 FVG,8.15,8.41,7.74,⚠️ 壓力確認,🔴 放空,0,44.25,2026-05-05,2,True
1465.TW,偉全,2026-04-27,看跌 FVG,12.2,12.36,11.59,⚠️ 壓力確認,🔴 放空,0,50.0,2026-04-29,2,False
1471.TW,首利,2026-04-27,看跌 FVG,11.75,11.86,11.16,⚠️ 壓力確認,🔴 放空,0,45.71,2026-04-29,2,False
1473.TW,台南,2026-05-04,看跌 FVG,20.8,21.1,19.76,⏳ 待回測,⚡結構突破,0,9.68,-,2,False
1477.TW,聚陽,2026-04-29,看跌 FVG,213.5,215.57,202.82,⏳ 待回測,⚡結構突破,0,37.04,-,2,False
1480.TWO,東盟開發,2026-05-04,看跌 FVG,9.36,9.45,8.89,⏳ 待回測,⚡結構突破,1,33.16,-,2,False
1514.TW,亞力,2026-05-04,看漲 FVG,116.0,112.44,121.8,⏳ 待回測,⚡結構突破,1,75.44,-,2,False
1516.TW,川飛,2026-04-30,看漲 FVG,20.8,20.65,21.84,⏳ 待回測,⚡結構突破,0,60.67,-,2,False
1535.TW,中宇,2026-04-23,看跌 FVG,51.5,51.96,48.92,⏳ 待回測,⚡結構突破,0,21.88,-,2,False
1584.TWO,精剛,2026-04-24,看跌 FVG,19.9,20.1,18.9,❌ 已失效,實體過中線,0,31.25,2026-04-29,2,False
1586.TWO,和勤,2026-04-27,看跌 FVG,22.0,22.26,20.9,⚠️ 壓力確認,🔴 放空,0,36.07,2026-04-29,2,False
1603.TW,華電,2026-04-24,看跌 FVG,31.7,31.91,30.11,❌ 已失效,實體過中線,0,50.63,-,2,False
1612.TW,宏泰,2026-05-04,看漲 FVG,36.25,35.57,38.06,⏳ 待回測,⚡結構突破,1,68.18,-,2,False
1616.TW,億泰,2026-04-27,看跌 FVG,22.45,22.61,21.33,⚠️ 壓力確認,🔴 放空,0,36.51,2026-04-29,2,False
1710.TW,東聯,2026-04-30,看跌 FVG,13.05,13.27,12.4,⏳ 待回測,⚡結構突破,0,42.03,-,2,False
1714.TW,和桐,2026-05-04,看跌 FVG,9.31,9.44,8.84,⏳ 待回測,⚡結構突破,0,27.86,-,2,False
1733.TW,五鼎,2026-05-04,看跌 FVG,28.45,28.64,27.03,⏳ 待回測,⚡結構突破,1,34.21,-,2,False
1786.TW,科妍,2026-04-24,看跌 FVG,59.95,60.44,56.95,💰 已達標,獲利點,0,45.5,2026-04-28,2,False
1799.TWO,易威,2026-05-04,看跌 FVG,36.9,37.84,35.05,⏳ 待回測,⚡結構突破,0,37.38,-,2,False
1808.TW,潤隆,2026-05-04,看跌 FVG,28.5,28.84,27.07,⏳ 待回測,⚡結構突破,0,34.58,-,2,False
1904.TW,正隆,2026-04-30,看跌 FVG,17.75,18.04,16.86,⏳ 待回測,⚡結構突破,0,28.36,-,2,False
1905.TW,華紙,2026-05-04,看跌 FVG,12.85,13.06,12.21,⏳ 待回測,⚡結構突破,0,35.85,-,2,False
1907.TW,永豐餘,2026-04-30,看跌 FVG,23.75,23.97,22.56,⚠️ 壓力確認,🔴 放空,0,24.72,2026-05-05,2,True
1909.TW,榮成,2026-04-23,看跌 FVG,9.33,9.4,8.86,⏳ 待回測,⚡結構突破,1,24.04,-,2,False
2006.TW,東和鋼鐵,2026-04-30,看跌 FVG,66.7,67.23,63.37,❌ 已失效,實體過中線,1,27.69,-,2,False
2009.TW,第一銅,2026-04-23,看跌 FVG,38.65,39.6,36.72,⏳ 待回測,⚡結構突破,0,35.63,-,2,False
2012.TW,春雨,2026-04-27,看跌 FVG,15.1,15.23,14.34,⚠️ 壓力確認,🔴 放空,1,34.69,2026-04-29,2,False
2013.TW,中鋼構,2026-04-23,看跌 FVG,42.9,43.82,40.75,⚠️ 壓力確認,🔴 放空,1,35.06,2026-04-28,2,False
2017.TW,官田鋼,2026-04-23,看跌 FVG,8.91,9.06,8.46,⏳ 待回測,⚡結構突破,0,18.18,-,2,False
2028.TW,威致,2026-05-04,看跌 FVG,17.2,17.59,16.34,⏳ 待回測,⚡結構突破 🧹,0,35.71,-,2,False
2033.TW,佳大,2026-04-30,看跌 FVG,15.5,15.98,14.72,⏳ 待回測,⚡結構突破,1,20.51,-,2,False
2064.TWO,晉椿,2026-05-04,看漲 FVG,11.75,11.64,12.34,⏳ 待回測,⚡結構突破,1,54.17,-,2,False
2101.TW,南港,2026-04-24,看跌 FVG,33.55,33.87,31.87,❌ 已失效,實體過中線,0,26.74,-,2,False
2103.TW,台橡,2026-04-27,看漲 FVG,19.35,19.0,20.32,❌ 已失效,實體破中線,1,56.56,-,2,False
2105.TW,正新,2026-04-28,看跌 FVG,31.55,31.81,29.97,⚠️ 壓力確認,🔴 放空,0,50.41,2026-04-30,2,False
2115.TW,六暉-KY,2026-05-04,看跌 FVG,21.0,21.21,19.95,⏳ 待回測,⚡結構突破,1,28.57,-,2,False
2206.TW,三陽工業,2026-04-21,看跌 FVG,57.3,57.79,54.43,💰 已達標,獲利點,1,36.84,-,2,False
2211.TW,長榮鋼,2026-04-27,看跌 FVG,98.4,99.09,93.48,❌ 已失效,實體過中線,1,37.66,-,2,False
2236.TW,百達-KY,2026-05-04,看漲 FVG,135.5,133.33,142.28,⏳ 待回測,⚡結構突破,1,71.93,-,2,False
2237.TWO,華德動能,2026-03-03,看跌 FVG,30.3,31.0,28.79,❌ 已失效,實體過中線,1,42.0,2026-03-06,2,False
2301.TW,光寶科,2026-04-21,看漲 FVG,170.0,168.65,178.5,❌ 已失效,實體破中線,1,65.94,-,2,False
2305.TW,全友,2026-04-23,看跌 FVG,16.75,17.94,15.91,💰 已達標,獲利點,0,52.09,-,2,False
2313.TW,華通,2026-05-04,看漲 FVG,270.0,250.24,283.5,⏳ 待回測,⚡結構突破,0,46.71,-,2,False
2317.TW,鴻海,2026-04-22,看漲 FVG,218.0,211.94,228.9,💰 已達標,獲利點,1,83.17,2026-04-24,2,False
2332.TW,友訊,2026-04-24,看跌 FVG,14.2,14.47,13.49,⏳ 待回測,⚡結構突破,1,34.33,-,2,False
2348.TW,海悅,2026-04-27,看跌 FVG,72.6,73.47,68.97,⚠️ 壓力確認,🔴 放空,0,21.77,2026-04-29,2,False
2349.TW,錸德,2026-04-27,看跌 FVG,12.65,12.81,12.02,⚠️ 壓力確認,🔴 放空,0,47.06,2026-04-29,2,False
2352.TW,佳世達,2026-04-27,看跌 FVG,24.25,24.47,23.04,❌ 已失效,實體過中線,0,56.88,-,2,False
2357.TW,華碩,2026-04-17,看漲 FVG,601.0,592.02,631.05,❌ 已失效,實體破中線,0,60.87,2026-04-21,2,False
2363.TW,矽統,2026-04-17,看漲 FVG,55.4,53.03,58.17,💰 已達標,獲利點,1,66.76,-,2,False
2364.TW,倫飛,2026-04-02,看漲 FVG,62.5,60.6,65.62,💰 已達標,獲利點,1,61.07,2026-04-13,2,False
2365.TW,昆盈,2026-04-28,看漲 FVG,36.95,35.42,38.8,❌ 已失效,實體破中線,0,71.43,-,2,False
2371.TW,大同,2026-04-23,看跌 FVG,30.85,31.66,29.31,⚠️ 壓力確認,🔴 放空,0,47.47,2026-04-27,2,False
2390.TW,云辰,2026-04-30,看跌 FVG,9.86,9.93,9.37,⏳ 待回測,⚡結構突破,0,37.1,-,2,False
2413.TW,環科,2026-04-23,看跌 FVG,46.5,50.0,44.17,💰 已達標,獲利點,0,41.3,-,2,False
2415.TW,錩新,2026-04-24,看跌 FVG,27.2,27.39,25.84,⚠️ 壓力確認,🔴 放空,1,25.62,2026-04-28,2,False
2419.TW,仲琦,2026-04-23,看跌 FVG,31.75,34.67,30.16,💰 已達標,獲利點,0,41.93,2026-04-27,2,False
2421.TW,建準,2026-04-16,看漲 FVG,145.0,143.28,152.25,💰 已達標,獲利點,1,56.88,2026-04-20,2,False
2442.TW,新美齊,2026-04-27,看跌 FVG,18.5,18.69,17.57,⚠️ 壓力確認,🔴 放空,0,27.78,2026-04-29,2,False
2444.TW,兆勁,2026-04-17,看漲 FVG,13.5,12.84,14.18,💰 已達標,獲利點,1,63.77,-,2,False
2477.TW,美隆電,2026-05-04,看跌 FVG,20.55,21.0,19.52,⏳ 待回測,⚡結構突破,0,26.97,-,2,False
2480.TW,敦陽科,2026-05-04,看漲 FVG,145.5,143.78,152.78,⏳ 待回測,⚡結構突破,1,75.0,-,2,False
2482.TW,連宇,2026-05-04,看跌 FVG,16.75,16.88,15.91,⏳ 待回測,⚡結構突破,0,42.0,-,2,False
2501.TW,國建,2026-05-04,看跌 FVG,22.65,23.11,21.52,⏳ 待回測,⚡結構突破,0,41.24,-,2,False
2504.TW,國產,2026-05-04,看跌 FVG,35.05,35.38,33.3,⏳ 待回測,⚡結構突破,0,37.35,-,2,False
2511.TW,太子,2026-05-04,看跌 FVG,7.9,7.98,7.5,⏳ 待回測,⚡結構突破,1,20.97,-,2,True
2520.TW,冠德,2026-05-04,看跌 FVG,29.4,29.6,27.93,⏳ 待回測,⚡結構突破,0,34.34,-,2,False
2528.TW,皇普,2026-04-20,看跌 FVG,23.05,23.92,21.9,⏳ 待回測,⚡結構突破 🧹,1,20.0,-,2,False
2530.TW,華建,2026-05-04,看跌 FVG,20.5,20.95,19.47,⏳ 待回測,⚡結構突破,0,7.94,-,2,False
2547.TW,日勝生,2026-04-13,看漲 FVG,10.85,10.75,11.39,❌ 已失效,實體破中線,1,50.0,2026-04-15,2,False
2548.TW,華固,2026-05-04,看跌 FVG,123.0,125.62,116.85,⏳ 待回測,⚡結構突破,1,43.18,-,2,False
2596.TWO,綠意,2026-04-27,看跌 FVG,29.15,30.05,27.69,⚠️ 壓力確認,🔴 放空,1,19.44,2026-04-29,2,False
2601.TW,益航,2026-04-30,看跌 FVG,5.0,5.2,4.75,⚠️ 壓力確認,🔴 放空,1,13.68,2026-05-05,2,True
2603.TW,長榮,2026-05-04,看漲 FVG,204.5,201.98,214.73,⏳ 待回測,⚡結構突破,1,62.5,-,2,False
2611.TW,志信,2026-04-27,看跌 FVG,13.6,13.77,12.92,⚠️ 壓力確認,🔴 放空,0,45.95,2026-04-29,2,False
2615.TW,萬海,2026-04-20,看跌 FVG,75.2,75.68,71.44,❌ 已失效,實體過中線,0,46.24,2026-04-23,2,False
2616.TW,山隆,2026-04-27,看跌 FVG,14.5,14.67,13.77,⚠️ 壓力確認,🔴 放空,0,29.58,2026-04-30,2,False
2618.TW,長榮航,2026-04-23,看跌 FVG,34.0,34.97,32.3,⚠️ 壓力確認,🔴 放空,1,36.56,2026-04-29,2,False
2641.TWO,正德,2026-04-24,看跌 FVG,17.15,17.29,16.29,❌ 已失效,實體過中線,0,35.29,2026-04-28,2,False
2643.TWO,捷迅,2026-04-27,看跌 FVG,66.4,67.64,63.08,❌ 已失效,實體過中線,1,11.48,-,2,False
2644.TWO,中信造船,2026-03-25,看跌 FVG,85.9,86.53,81.61,❌ 已失效,實體過中線,1,22.61,2026-03-27,2,False
2646.TW,星宇航空,2026-04-24,看跌 FVG,20.25,20.4,19.24,❌ 已失效,實體過中線,0,31.11,-,2,False
2723.TW,美食-KY,2026-04-24,看跌 FVG,63.9,65.02,60.7,❌ 已失效,實體過中線,0,18.82,2026-04-29,2,False
2726.TWO,雅茗-KY,2026-04-24,看漲 FVG,10.6,9.71,11.13,💰 已達標,獲利點,1,66.33,2026-04-28,2,False
2733.TWO,維格餅家,2026-04-28,看漲 FVG,13.0,12.44,13.65,❌ 已失效,實體破中線,0,50.6,2026-04-30,2,False
2741.TWO,老四川,2026-04-20,看跌 FVG,24.7,25.12,23.46,💰 已達標,獲利點,1,22.12,-,2,False
2752.TWO,豆府,2026-04-28,看跌 FVG,186.5,187.93,177.17,⚠️ 壓力確認,🔴 放空,0,9.68,2026-04-30,2,False
2758.TWO,路易莎咖啡,2026-05-04,看跌 FVG,77.7,78.89,73.81,⏳ 待回測,⚡結構突破,1,14.02,-,2,False
2761.TWO,橘焱胡同,2026-04-28,看漲 FVG,15.7,15.22,16.48,✅ 已站穩,🟢 買進,1,45.83,2026-04-30,2,False
2801.TW,彰銀,2026-05-04,看跌 FVG,20.9,21.26,19.85,⏳ 待回測,⚡結構突破,1,41.46,-,2,False
2836.TW,高雄銀,2026-04-22,看跌 FVG,12.0,12.11,11.4,⚠️ 壓力確認,🔴 放空,1,45.45,2026-04-29,2,False
2845.TW,遠東銀,2026-04-23,看跌 FVG,12.4,12.51,11.78,⏳ 待回測,⚡結構突破,1,33.33,-,2,False
2852.TW,第一保,2026-04-14,看漲 FVG,26.25,26.02,27.56,❌ 已失效,實體破中線,1,70.59,2026-04-16,2,False
2855.TW,統一證,2026-05-04,看漲 FVG,37.6,35.87,39.48,⏳ 待回測,⚡結構突破,0,83.25,-,2,False
2867.TW,三商壽,2026-05-04,看跌 FVG,7.61,7.75,7.23,⏳ 待回測,⚡結構突破,0,41.89,-,2,False
2880.TW,華南金,2026-04-30,看跌 FVG,32.3,32.66,30.68,❌ 已失效,實體過中線,0,35.46,-,2,False
2881.TW,富邦金,2026-04-29,看漲 FVG,90.0,88.75,94.5,⏳ 待回測,⚡結構突破,1,65.22,-,2,False
2882.TW,國泰金,2026-04-29,看漲 FVG,77.2,74.92,81.06,❌ 已失效,實體破中線,1,70.83,-,2,False
2883.TW,凱基金,2026-04-28,看漲 FVG,21.3,20.6,22.37,✅ 已站穩,🟢 買進,1,49.23,2026-04-30,2,False
2884.TW,玉山金,2026-05-04,看跌 FVG,31.55,31.96,29.97,⏳ 待回測,⚡結構突破,0,39.13,-,2,False
2890.TW,永豐金,2026-04-21,看跌 FVG,31.75,32.36,30.16,💰 已達標,獲利點,0,58.82,2026-04-23,2,False
2897.TW,王道銀行,2026-04-13,看漲 FVG,10.2,10.1,10.71,❌ 已失效,實體破中線,1,82.67,2026-04-17,2,False
2901.TW,欣欣,2026-04-29,看漲 FVG,23.95,23.48,25.15,✅ 已站穩,🟢 買進,0,57.81,2026-05-04,2,False
2905.TW,三商,2026-05-04,看跌 FVG,13.45,13.62,12.78,⏳ 待回測,⚡結構突破,1,25.58,-,2,False
2912.TW,統一超,2026-04-28,看跌 FVG,225.0,227.13,213.75,⚠️ 壓力確認,🔴 放空,0,43.59,2026-04-30,2,False
2915.TW,潤泰全,2026-05-04,看跌 FVG,43.65,44.82,41.47,⏳ 待回測,⚡結構突破,1,24.59,-,2,False
3003.TW,健和興,2026-04-13,看漲 FVG,53.5,50.65,56.18,💰 已達標,獲利點,1,60.84,2026-04-15,2,False
3029.TW,零壹,2026-04-30,看漲 FVG,101.0,95.22,106.05,✅ 已站穩,🟢 買進,1,59.33,2026-05-05,2,True
3041.TW,揚智,2026-04-21,看漲 FVG,24.4,22.54,25.62,💰 已達標,獲利點,1,67.88,2026-04-23,2,False
3045.TW,台灣大,2026-04-17,看漲 FVG,112.0,109.45,117.6,❌ 已失效,實體破中線,1,88.89,2026-04-21,2,False
