股號,名稱,結構,最新價,均損益%,隔日勝率%,5日勝率%,建議,原因
3360.TWO,尚立,📉 趨勢轉弱,13.35,-3.81,27.3,36.4,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2249.TWO,湧盛,⏳ 均線糾結,122.0,2.68,58.8,52.9,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
1256.TW,鮮活果汁-KY,🚀 多頭強勢,165.0,0.36,43.8,43.8,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
3260.TWO,威剛,🚀 多頭強勢,448.0,2.04,70.0,60.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
3673.TW,TPK-KY,🚀 多頭強勢,62.5,6.74,40.9,40.9,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
2035.TWO,唐榮,⏳ 均線糾結,28.35,-2.77,0.0,50.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
6418.TWO,詠昇,📈 月線上揚,33.7,-7.52,100.0,0.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
5230.TWO,雷笛克光學,📈 月線上揚,17.25,-6.07,33.3,16.7,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
3169.TWO,亞信,🚀 多頭強勢,109.5,-2.57,37.5,37.5,⏳ 觀望,🔄 盤整中：等待均線多頭排列
1516.TW,川飛,🚀 多頭強勢,21.8,5.88,50.0,33.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3413.TW,京鼎,🚀 多頭強勢,324.5,-4.04,23.1,15.4,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
00693U.TW,期街口S&P黃豆,🚀 多頭強勢,22.75,-0.02,46.2,76.9,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3516.TWO,亞帝歐,📈 月線上揚,20.4,-3.93,40.0,20.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
2201.TW,裕隆,⏳ 均線糾結,27.1,0.0,0.0,0.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
1323.TW,永裕,📉 趨勢轉弱,19.8,14.66,42.9,28.6,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1733.TW,五鼎,⏳ 均線糾結,28.35,-1.08,33.3,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3071.TWO,協禧,🚀 多頭強勢,31.25,2.78,51.9,48.1,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
00662.TW,富邦NASDAQ,🚀 多頭強勢,112.6,-0.19,100.0,80.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
8046.TW,南電,🚀 多頭強勢,997.0,15.68,73.7,68.4,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
1445.TW,大宇,⏳ 均線糾結,12.55,-1.69,57.1,28.6,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6819.TWO,眾智,🚀 多頭強勢,30.1,-8.53,36.4,36.4,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
1229.TW,聯華,📉 趨勢轉弱,41.6,-0.78,100.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00931B.TWO,統一美債20年,⏳ 均線糾結,13.36,-0.24,33.3,33.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2948.TWO,寶陞,📉 趨勢轉弱,38.1,-4.76,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2419.TW,仲琦,📉 趨勢轉弱,31.4,1.72,52.9,64.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2392.TW,正崴,🚀 多頭強勢,38.35,-0.86,45.5,54.5,⏳ 觀望,🔄 盤整中：等待均線多頭排列
4741.TWO,泓瀚,🚀 多頭強勢,57.5,32.02,54.5,68.2,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
6847.TWO,普瑞博,⏳ 均線糾結,58.4,-2.95,60.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
8906.TWO,花王,📉 趨勢轉弱,26.95,0.0,0.0,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
4966.TWO,譜瑞-KY,📈 月線上揚,562.0,0.92,27.3,45.5,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6186.TWO,新潤,⏳ 均線糾結,40.15,-5.32,66.7,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6595.TWO,光禹國際,⏳ 均線糾結,31.45,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3045.TW,台灣大,⏳ 均線糾結,110.5,-0.0,16.7,25.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6515.TW,穎崴,📈 月線上揚,10055.0,31.56,53.8,61.5,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
8171.TWO,天宇,📉 趨勢轉弱,22.6,2.21,37.5,37.5,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8102.TWO,傑霖科技,📈 月線上揚,69.4,0.0,0.0,0.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
8437.TWO,大地-KY,⏳ 均線糾結,11.8,-7.35,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8085.TWO,福華,📉 趨勢轉弱,12.6,-2.18,57.1,42.9,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00634R.TW,富邦上証反1,📉 趨勢轉弱,3.08,-1.66,14.3,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8416.TWO,實威,📈 月線上揚,171.5,-0.77,25.0,50.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
7888.TWO,麗寶新藥,📉 趨勢轉弱,40.0,-8.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3715.TW,定穎投控,📈 月線上揚,196.5,-4.95,44.4,50.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
6958.TW,日盛台駿,⏳ 均線糾結,19.1,3.57,46.7,46.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1570.TWO,力肯,📈 月線上揚,37.65,6.72,38.5,38.5,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
3444.TWO,利機,🚀 多頭強勢,94.2,11.92,53.3,60.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
8027.TWO,鈦昇,🚀 多頭強勢,202.0,-3.15,50.0,50.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
7868.TWO,聖育,🚀 多頭強勢,95.3,4.39,50.0,33.3,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
4164.TW,承業醫,📉 趨勢轉弱,29.55,-8.81,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7760.TWO,享溫馨,🔄 重新整理,,-0.41,41.7,58.3,⏳ 觀望,"⏳ 觀望中 (缺: 價未站上月線, 5日線未勾頭, 量能不足, RSI動能弱)"
4991.TWO,環宇-KY,🚀 多頭強勢,744.0,17.87,63.6,72.7,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
2024.TW,志聯,📉 趨勢轉弱,14.05,-2.82,50.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4542.TWO,科嶠,🚀 多頭強勢,240.0,6.62,50.0,43.8,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
7753.TWO,星亞,📈 月線上揚,42.95,-5.93,40.0,0.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6415.TW,矽力*-KY,🚀 多頭強勢,436.0,-3.18,35.3,35.3,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
6573.TW,虹揚-KY,📈 月線上揚,13.0,-2.57,20.0,20.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
2207.TW,和泰車,⏳ 均線糾結,478.0,-3.07,20.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3597.TWO,映興,🚀 多頭強勢,26.75,-3.05,33.3,16.7,⏳ 觀望,🔄 盤整中：等待均線多頭排列
5536.TWO,聖暉*,📈 月線上揚,860.0,-0.56,58.3,33.3,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6104.TWO,創惟,📈 月線上揚,98.4,-1.15,50.0,37.5,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
910322.TW,康師傅-DR,📉 趨勢轉弱,24.15,-0.51,60.0,60.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3321.TW,同泰,📈 月線上揚,16.25,-2.08,50.0,25.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
2211.TW,長榮鋼,⏳ 均線糾結,98.7,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4439.TW,冠星-KY,📈 月線上揚,98.0,0.14,33.3,33.3,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
4197.TWO,暐世,📉 趨勢轉弱,11.65,7.14,30.0,10.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7706.TWO,宏�硈邿F,🚀 多頭強勢,43.15,-3.67,25.0,25.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
00949.TW,復華日本龍頭,⏳ 均線糾結,19.35,-0.86,35.7,14.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2542.TW,興富發,🚀 多頭強勢,39.7,0.0,0.0,100.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
6431.TW,光麗-KY,📉 趨勢轉弱,19.4,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7721.TW,微程式,📉 趨勢轉弱,77.2,15.33,68.8,56.2,⚠️ 賣出,📢 趨勢轉向：跌破月線
4589.TWO,碩陽電機,📈 月線上揚,40.0,-7.77,50.0,16.7,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6625.TW,必應,⏳ 均線糾結,73.3,-0.9,40.0,10.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
02001R.TW,富邦蘋果反一N,📉 趨勢轉弱,0.52,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4192.TWO,杏國,⏳ 均線糾結,20.0,0.0,0.0,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
00994A.TW,主動第一金台股優,🚀 多頭強勢,17.58,-1.0,72.2,88.9,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
9917.TW,中保科,⏳ 均線糾結,112.5,0.3,45.5,36.4,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8074.TWO,鉅橡,🚀 多頭強勢,92.7,1.16,40.0,60.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
7855.TWO,和運租車,🚀 多頭強勢,104.5,-3.2,37.5,12.5,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
6807.TW,峰源-KY,📉 趨勢轉弱,36.5,0.5,66.7,33.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2245.TWO,詠勝昌*,⏳ 均線糾結,28.6,4.71,56.2,68.8,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
4924.TWO,欣厚-KY,📈 月線上揚,10.5,-5.91,0.0,0.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
5548.TWO,安倉,📉 趨勢轉弱,23.65,0.21,42.9,28.6,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8271.TW,宇瞻,🚀 多頭強勢,232.0,15.24,64.3,57.1,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
8182.TWO,加高,🚀 多頭強勢,40.25,0.66,40.0,53.3,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
6940.TWO,格斯科技*,⏳ 均線糾結,20.85,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7455.TWO,樺緯物聯,📈 月線上揚,65.9,-1.52,11.1,55.6,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6167.TWO,久正,📉 趨勢轉弱,12.45,-5.0,25.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2926.TWO,誠品生活,📈 月線上揚,37.5,-2.76,0.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
6734.TWO,安盛生,📉 趨勢轉弱,6.71,5.05,40.0,40.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4732.TWO,彥臣,⏳ 均線糾結,19.7,0.0,0.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
8047.TWO,星雲,📈 月線上揚,56.4,-4.35,33.3,50.0,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
7731.TWO,火星生技*,📈 月線上揚,6.32,-12.13,30.0,10.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6973.TWO,永立榮,⏳ 均線糾結,36.0,4.4,60.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4540.TW,全球傳動,🚀 多頭強勢,69.3,3.43,38.1,66.7,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3056.TW,富華新,📉 趨勢轉弱,13.5,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3158.TWO,嘉實,⏳ 均線糾結,90.2,4.89,55.6,77.8,⚠️ 賣出,📢 趨勢轉向：跌破月線
3669.TW,圓展,🚀 多頭強勢,42.7,2.12,66.7,50.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
7853.TWO,政美應用,📉 趨勢轉弱,389.5,25.93,42.1,36.8,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1309.TW,台達化,📉 趨勢轉弱,19.5,22.49,51.9,59.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6028.TWO,公勝保經,📉 趨勢轉弱,79.1,-9.05,40.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00904.TW,新光臺灣半導體30,🚀 多頭強勢,37.35,4.25,65.4,84.6,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
6756.TW,威鋒電子,🚀 多頭強勢,91.7,3.71,60.0,60.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
6919.TW,康霈*,📉 趨勢轉弱,101.0,-3.58,33.3,50.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
3211.TWO,順達,📉 趨勢轉弱,362.5,-6.1,25.0,33.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2360.TW,致茂,🚀 多頭強勢,2235.0,2.74,63.6,68.2,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
00708L.TW,期元大S&P黃金正2,📉 趨勢轉弱,91.4,5.35,70.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
9962.TWO,有益,📉 趨勢轉弱,9.56,1.78,40.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6634.TWO,欣耀,🚀 多頭強勢,52.2,-4.72,33.3,16.7,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6180.TWO,橘子,📉 趨勢轉弱,38.95,-2.61,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8016.TW,矽創,🚀 多頭強勢,234.5,-0.06,68.8,50.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
3094.TW,聯傑,🚀 多頭強勢,27.6,-0.0,47.4,52.6,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
5484.TW,慧友,🔄 重新整理,39.5,-1.99,60.0,26.7,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
6284.TWO,佳邦,📉 趨勢轉弱,78.5,3.99,31.2,56.2,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4558.TWO,寶緯,⏳ 均線糾結,19.1,-11.9,16.7,16.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
5211.TWO,蒙恬,📉 趨勢轉弱,20.1,-11.57,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1454.TW,台富,🚀 多頭強勢,13.95,-3.57,12.5,12.5,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
7783.TWO,佳運,📈 月線上揚,94.6,1.28,33.3,33.3,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
7794.TWO,宏�硒撥s,📉 趨勢轉弱,33.15,-3.63,40.0,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
00941.TW,中信上游半導體,📈 月線上揚,24.02,4.56,65.0,95.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
3014.TW,聯陽,🚀 多頭強勢,131.0,1.45,41.7,50.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6870.TWO,騰雲,📈 月線上揚,189.0,-6.4,33.3,0.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
7846.TWO,德揚,📈 月線上揚,95.0,2.73,38.9,55.6,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
3558.TWO,神準,🚀 多頭強勢,112.0,-4.56,12.5,50.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
1260.TWO,富味鄉,📉 趨勢轉弱,22.9,22.09,50.0,78.6,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3406.TW,玉晶光,🚀 多頭強勢,520.0,-1.29,50.0,28.6,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
3595.TWO,山太士,📈 月線上揚,2590.0,57.23,57.1,64.3,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
7725.TWO,列特博,📉 趨勢轉弱,22.2,0.0,0.0,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
6794.TW,向榮生技,📈 月線上揚,81.7,-2.61,33.3,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
2383.TW,台光電,🚀 多頭強勢,4730.0,11.76,55.0,75.0,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
7402.TWO,邑錡,🚀 多頭強勢,125.5,-3.19,14.3,14.3,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
6235.TW,華孚,⏳ 均線糾結,43.1,-3.14,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3149.TW,正達,🚀 多頭強勢,48.6,25.85,47.1,76.5,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
7717.TWO,萊德光電-KY,📉 趨勢轉弱,732.0,16.44,57.1,57.1,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00963.TW,中信全球高股息,⏳ 均線糾結,12.66,3.92,61.5,80.8,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7813.TWO,宇辰系統,📉 趨勢轉弱,145.5,-1.31,42.9,35.7,⚠️ 賣出,📢 趨勢轉向：跌破月線
4580.TWO,捷流閥業,🚀 多頭強勢,82.2,0.12,66.7,33.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
5267.TWO,龍翩,🚀 多頭強勢,70.2,56.41,63.6,54.5,⏳ 觀望,🔄 盤整中：等待均線多頭排列
6739.TWO,竹陞科技,⏳ 均線糾結,1415.0,3.27,47.6,38.1,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7702.TWO,前端風電,🔄 重新整理,19.3,-0.71,50.0,50.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
2023.TW,燁輝,⏳ 均線糾結,13.95,-2.95,25.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3454.TW,未知,⏳ 均線糾結,99.4,-0.3,50.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 價未站上月線, 5日線未勾頭, 量能不足, RSI動能弱)"
3543.TW,州巧,📉 趨勢轉弱,40.15,-8.05,20.0,20.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2345.TW,智邦,🚀 多頭強勢,2495.0,-0.96,58.8,76.5,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
4738.TWO,大同精化,📈 月線上揚,9.89,21.86,50.0,42.9,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
3018.TW,隆銘綠能,📉 趨勢轉弱,10.6,-3.7,33.3,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6526.TW,達發,🚀 多頭強勢,596.0,-7.22,30.8,15.4,⏳ 觀望,🔄 盤整中：等待均線多頭排列
5863.TWO,瑞興銀,⏳ 均線糾結,11.05,-2.92,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6843.TWO,進典,📈 月線上揚,46.95,0.0,0.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
4584.TWO,君帆,⏳ 均線糾結,41.0,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6543.TWO,普惠醫工,⏳ 均線糾結,22.5,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1776.TW,展宇,🚀 多頭強勢,17.15,-10.14,14.3,14.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
8240.TWO,華宏,🚀 多頭強勢,69.1,11.77,64.0,64.0,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
8119.TWO,公信,📈 月線上揚,12.55,4.97,23.1,38.5,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
5601.TWO,台聯櫃,⏳ 均線糾結,35.6,-1.07,0.0,25.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3686.TW,達能,🚀 多頭強勢,17.95,-3.48,50.0,12.5,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
5210.TWO,寶碩,🚀 多頭強勢,27.5,-0.87,14.3,14.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6933.TW,AMAX-KY,📉 趨勢轉弱,172.0,14.71,55.6,77.8,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4183.TWO,福永生技,📉 趨勢轉弱,14.3,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2061.TWO,風青,🚀 多頭強勢,19.9,-8.82,0.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
2415.TW,錩新,📉 趨勢轉弱,27.0,-2.07,50.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1806.TW,冠軍,⏳ 均線糾結,8.25,-5.44,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
006203.TW,元大MSCI台灣,🚀 多頭強勢,173.1,4.23,68.4,73.7,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
6750.TWO,泰創工程,📈 月線上揚,67.9,5.19,31.2,37.5,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
7833.TWO,綠岩能源,⏳ 均線糾結,29.85,-2.52,50.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1337.TW,再生-KY,📉 趨勢轉弱,5.0,-3.98,40.0,33.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7719.TWO,碳基,🚀 多頭強勢,46.25,-11.27,0.0,0.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
6409.TW,旭隼,🚀 多頭強勢,784.0,-3.39,0.0,0.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
3663.TWO,鑫科,📈 月線上揚,74.9,-7.43,21.4,21.4,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
6892.TWO,台寶生醫,🔄 重新整理,26.45,-2.66,0.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
6588.TWO,東典光電,📈 月線上揚,159.5,35.7,69.2,76.9,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
4563.TWO,百德,🚀 多頭強勢,50.4,7.88,47.1,58.8,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
4115.TWO,善德生技,📈 月線上揚,9.34,9.15,45.5,36.4,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6494.TWO,九齊,🚀 多頭強勢,54.4,2.09,55.6,33.3,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
6155.TW,鈞寶,📈 月線上揚,48.3,-5.89,36.4,36.4,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
6165.TW,浪凡,🚀 多頭強勢,52.0,-2.56,50.0,62.5,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
3707.TWO,漢磊,🚀 多頭強勢,75.5,-1.8,42.9,50.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
7819.TWO,精誠金融,📈 月線上揚,74.0,-7.7,0.0,0.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
7785.TWO,北祥科服,⏳ 均線糾結,37.5,-13.12,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7861.TWO,貝爾威勒,⏳ 均線糾結,889.0,17.5,63.2,47.4,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3064.TWO,泰偉,⏳ 均線糾結,20.0,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8103.TW,瀚荃,🚀 多頭強勢,122.5,-4.73,58.8,64.7,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
3498.TWO,陽程,🚀 多頭強勢,101.0,-2.98,37.5,56.2,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3297.TWO,杭特,📉 趨勢轉弱,31.75,-3.25,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3310.TWO,佳穎,⏳ 均線糾結,69.0,-8.36,33.3,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2883.TW,凱基金,🚀 多頭強勢,21.8,3.43,47.4,63.2,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
9937.TW,全國,⏳ 均線糾結,56.5,-3.28,33.3,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6788.TWO,華景電,📈 月線上揚,442.0,-0.79,35.3,58.8,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
3097.TWO,拍檔,📉 趨勢轉弱,25.65,1.73,54.5,36.4,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6793.TWO,天力離岸,📉 趨勢轉弱,6.52,-3.92,40.0,40.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7761.TWO,三大未來,🚀 多頭強勢,44.7,5.0,50.0,62.5,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
