====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260602 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 14.76      | 🚀 買進           |       +5.77% |      4 |    58.82% | [P:0.51] RSI:58.56|MACD:0.60|KD_Diff:4.40|BIAS_20:5.62
00642U.TW    | 期元大S&P石油   | 28.77      | 🟢 持股           |     +113.07% |     35 |    53.12% | [P:0.57] RSI:40.50|D_Value:21.52|Vol_Ratio:0.69|MA_Slope:-0.46
00646.TW     | 元大S&P500   | 75.00      | 🟢 持股           |       +9.29% |     29 |    59.38% | [P:0.54] KD_Diff:4.37|D_Value:85.23|BIAS_20:1.67|MA_Bull:10.00
00648R.TW    | 元大S&P500反1 | 3.95       | ❄️ 空倉          |       +3.46% |      8 |    59.38% | [P:0.44] MACD:-0.07|D_Value:20.82|BIAS_20:-1.72|MA_Slope:-0.25
00650L.TW    | 復華香港正2     | 17.49      | 💥 賣出           |       +9.76% |     29 |    56.25% | [P:0.43] RSI:42.48|MACD:-0.19|MA_Slope:0.05|MA_Bull:0.00
00651R.TW    | 復華香港反1     | 5.17       | ❄️ 空倉          |      +10.94% |     16 |    62.50% | [P:0.48] RSI:54.29|D_Value:68.06|BIAS_20:-0.45|MA_Slope:-0.06
00653L.TW    | 富邦印度正2     | 43.79      | ❄️ 空倉          |       +7.18% |     36 |    56.25% | [P:0.46] RSI:47.89|KD_Diff:-13.35|Vol_Ratio:0.67|BB_Upper:8.96
00654R.TW    | 富邦印度反1     | 6.98       | ❄️ 空倉          |       +4.52% |     22 |    51.04% | [P:0.40] RSI:51.82|D_Value:46.20|BIAS_20:2.02|MA_Slope:0.14
00655L.TW    | 國泰中國A50正2  | 38.21      | ❄️ 空倉          |      +10.82% |     24 |    47.92% | [P:0.50] RSI:51.65|Vol_Ratio:0.97|MA_Slope:0.26|MA_Bull:0.00
00656R.TW    | 國泰中國A50反1  | 5.64       | ❄️ 空倉          |       +0.67% |      6 |    53.12% | [P:0.40] RSI:46.99|D_Value:34.62|MA_Slope:-0.16|BB_Upper:5.15
00657K.TW    | 國泰日經225+U  | 24.55      | ❄️ 空倉          |      +38.27% |     32 |    51.58% | [P:0.38] RSI:57.48|KD_Diff:1.55|BIAS_20:4.14|MA_Bull:10.00
00660.TW     | 元大歐洲50     | 44.13      | 🚀 買進           |      +12.23% |     22 |    64.58% | [P:0.68] RSI:67.13|MACD:0.43|D_Value:83.33|MA_Bull:0.00
00662.TW     | 富邦NASDAQ   | 123.15     | ❄️ 空倉          |      +17.04% |     28 |    53.12% | [P:0.31] RSI:69.51|KD_Diff:5.79|MA_Slope:0.45|MA_Bull:10.00
00663L.TW    | 國泰臺灣加權正2   | 110.80     | 🟢 持股           |      +91.43% |     23 |    56.25% | [P:0.64] RSI:72.65|D_Value:81.94|Vol_Ratio:0.85|MA_Slope:1.14
00664R.TW    | 國泰臺灣加權反1   | 1.64       | ❄️ 空倉          |       +0.00% |      0 |    61.46% | [P:0.41] RSI:26.83|MACD:-0.09|D_Value:16.14|Vol_Ratio:0.66
00665L.TW    | 富邦�琤肭磪囓�2  | 9.90       | 💥 賣出           |       -0.80% |     19 |    50.00% | [P:0.42] RSI:41.60|MACD:-0.15|Vol_Ratio:1.62|MA_Slope:0.01
00666R.TW    | 富邦�琤肭磪齯�1  | 8.91       | 🚀 買進           |       +6.13% |     14 |    55.21% | [P:0.58] RSI:55.15|D_Value:65.71|MA_Slope:-0.07|BB_Upper:4.81
00669R.TW    | 國泰美國道瓊反1   | 5.39       | ❄️ 空倉          |       -3.68% |      8 |    47.92% | [P:0.34] RSI:38.60|KD_Diff:-2.96|MA_Slope:-0.19|BB_Upper:4.50
00670L.TW    | 富邦NASDAQ正2 | 221.40     | 🟢 持股           |      +42.71% |     13 |    55.21% | [P:0.54] RSI:66.47|MACD:11.23|KD_Diff:4.66|MA_Slope:0.88
00671R.TW    | 富邦NASDAQ反1 | 2.37       | 🟢 持股           |       -0.70% |      9 |    44.79% | [P:0.62] RSI:34.29|D_Value:16.93|BIAS_20:-3.62|MA_Slope:-0.49
00673R.TW    | 期元大S&P原油反1 | 12.60      | ❄️ 空倉          |      -44.41% |     26 |    43.75% | [P:0.48] KD_Diff:1.28|Vol_Ratio:0.57|MA_Slope:0.35|MA_Bull:10.00
00674R.TW    | 期元大S&P黃金反1 | 27.35      | ❄️ 空倉          |     +368.67% |     10 |    56.25% | [P:0.44] RSI:62.65|KD_Diff:-12.82|D_Value:55.88|Vol_Ratio:0.62
00675L.TW    | 富邦臺灣加權正2   | 335.65     | 🟢 持股           |      +74.16% |     21 |    55.21% | [P:0.65] RSI:72.70|D_Value:81.93|Vol_Ratio:0.77|MA_Slope:1.14
00676R.TW    | 富邦臺灣加權反1   | 5.62       | ❄️ 空倉          |       -8.88% |     10 |    57.29% | [P:0.46] MACD:-0.29|KD_Diff:-5.84|Vol_Ratio:0.70|MA_Bull:0.00
00678.TW     | 群益那斯達克生技   | 35.49      | ❄️ 空倉          |      +15.46% |     36 |    64.58% | [P:0.42] RSI:39.37|D_Value:68.66|MA_Slope:-0.03|MA_Bull:0.00
00679B.TWO   | 元大美債20年    | 26.57      | ❄️ 空倉          |       +0.38% |     10 |    52.08% | [P:0.40] MACD:-0.14|KD_Diff:14.73|BIAS_20:0.73|MA_Bull:0.00
00680L.TW    | 元大美債20正2   | 6.94       | ❄️ 空倉          |       +2.52% |      8 |    50.00% | [P:0.46] MACD:-0.04|KD_Diff:10.29|D_Value:75.80|BB_Upper:1.94
00683L.TW    | 期元大美元指正2   | 21.21      | 🚀 買進           |       -2.37% |     20 |    45.83% | [P:0.54] MACD:0.06|KD_Diff:-8.12|D_Value:52.08|MA_Bull:10.00
00685L.TW    | 群益臺灣加權正2   | 303.25     | 💥 賣出           |      +52.62% |     21 |    44.79% | [P:0.47] MACD:20.58|Vol_Ratio:1.07|BB_Upper:0.47|MA_Bull:10.00
00686R.TW    | 群益臺灣加權反1   | 1.01       | ❄️ 空倉          |       +3.12% |     16 |    68.75% | [P:0.42] RSI:30.77|MACD:-0.05|KD_Diff:-6.76|BB_Upper:17.55
00687B.TWO   | 國泰20年美債    | 27.95      | ❄️ 空倉          |       -0.63% |      6 |    47.92% | [P:0.42] MACD:-0.06|KD_Diff:10.54|BIAS_20:1.35|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.93       | ❄️ 空倉          |       +2.24% |     10 |    51.04% | [P:0.45] MACD:-0.04|KD_Diff:10.14|D_Value:77.52|BB_Upper:2.05
00693U.TW    | 期街口S&P黃豆   | 21.82      | ❄️ 空倉          |       -4.96% |     26 |    43.75% | [P:0.45] MACD:-0.06|Vol_Ratio:1.23|BIAS_20:-1.89|MA_Bull:0.00
00694B.TWO   | 富邦美債1-3年   | 41.50      | ❄️ 空倉          |       -1.28% |     10 |    41.67% | [P:0.40] MACD:-0.04|D_Value:40.02|BIAS_20:0.15|BB_Upper:0.34
00696B.TWO   | 富邦美債20年    | 29.01      | ❄️ 空倉          |       +1.92% |     32 |    52.08% | [P:0.42] Vol_Ratio:0.71|MA_Slope:0.04|BB_Upper:0.40|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 17.39      | 💥 賣出           |       -3.60% |     15 |    53.12% | [P:0.48] Vol_Ratio:0.62|BIAS_20:0.34|MA_Slope:-0.01|BB_Upper:4.42
00703.TW     | 台新MSCI中國   | 19.92      | 💥 賣出           |       +3.06% |     15 |    60.42% | [P:0.48] MACD:-0.26|KD_Diff:14.56|BB_Upper:5.66|MA_Bull:0.00
00708L.TW    | 期元大S&P黃金正2 | 89.50      | 💥 賣出           |      +85.37% |     33 |    65.62% | [P:0.41] RSI:34.30|D_Value:40.37|Vol_Ratio:0.63|MA_Slope:-0.10
00711B.TW    | 復華彭博新興債    | 16.13      | ❄️ 空倉          |       +1.41% |     16 |    46.88% | [P:0.41] MACD:-0.01|KD_Diff:15.81|BIAS_20:1.17|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.76       | ❄️ 空倉          |       +2.39% |     38 |    56.25% | [P:0.42] RSI:29.55|MACD:-0.05|Vol_Ratio:1.81|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 58.90      | ❄️ 空倉          |       +7.09% |     22 |    45.83% | [P:0.41] MACD:1.06|KD_Diff:7.40|BIAS_20:5.87|MA_Bull:10.00
00715L.TW    | 期街口S&P布蘭特油正2 | 53.70      | ❄️ 空倉          |     +317.40% |     22 |    57.29% | [P:0.43] KD_Diff:-1.56|D_Value:16.14|BB_Upper:34.11|MA_Bull:0.00
00719B.TWO   | 元大美債1-3    | 30.84      | ❄️ 空倉          |       -0.61% |      8 |    47.92% | [P:0.39] MACD:-0.06|D_Value:33.18|BIAS_20:0.08|BB_Upper:0.36
00720B.TWO   | 元大投資級公司債   | 33.23      | 💥 賣出           |       -0.18% |     27 |    51.04% | [P:0.44] KD_Diff:8.47|D_Value:79.31|Vol_Ratio:1.83|MA_Bull:10.00
00722B.TWO   | 群益投資級電信債   | 36.28      | 🟢 持股           |       +3.89% |     49 |    61.46% | [P:0.59] RSI:63.55|KD_Diff:8.74|Vol_Ratio:0.76|MA_Bull:10.00
00724B.TWO   | 群益投資級金融債   | 33.83      | ❄️ 空倉          |       +0.33% |     12 |    55.21% | [P:0.42] MACD:0.01|D_Value:76.65|BIAS_20:1.01|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 35.37      | 🚀 買進           |       +2.74% |     32 |    58.33% | [P:0.56] RSI:63.68|D_Value:81.14|Vol_Ratio:1.19|MA_Bull:10.00
00726B.TWO   | 國泰新興投等債    | 32.83      | ❄️ 空倉          |       -1.92% |     14 |    43.75% | [P:0.40] MACD:-0.09|D_Value:66.78|BIAS_20:0.71|MA_Bull:0.00
00733.TW     | 富邦臺灣中小     | 75.10      | ❄️ 空倉          |      +42.57% |     32 |    52.08% | [P:0.47] RSI:64.44|D_Value:76.26|Vol_Ratio:1.35|BB_Upper:5.65
00735.TW     | 國泰臺韓科技     | 116.45     | 🟢 持股           |      +97.81% |     25 |    64.58% | [P:0.60] KD_Diff:5.96|D_Value:84.35|Vol_Ratio:0.98|BIAS_20:13.68
00738U.TW    | 期元大道瓊白銀    | 61.20      | ❄️ 空倉          |      +51.49% |     22 |    52.08% | [P:0.43] MACD:-0.60|KD_Diff:10.44|Vol_Ratio:0.59|BIAS_20:-2.88
00740B.TWO   | 富邦全球投等債    | 38.90      | ❄️ 空倉          |       -1.98% |     18 |    53.12% | [P:0.43] MACD:0.01|D_Value:79.51|BIAS_20:1.33|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 35.64      | ❄️ 空倉          |       +0.52% |     10 |    60.42% | [P:0.42] KD_Diff:11.13|D_Value:76.52|MA_Slope:0.05|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 31.67      | ❄️ 空倉          |       +0.22% |     14 |    52.08% | [P:0.40] MACD:-0.03|KD_Diff:15.41|BIAS_20:0.87|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 31.98      | ❄️ 空倉          |       +1.19% |      4 |    56.25% | [P:0.31] RSI:61.93|KD_Diff:9.20|D_Value:79.76|BIAS_20:1.51
00752.TW     | 中信中國50     | 23.71      | 💥 賣出           |       +9.25% |     31 |    59.38% | [P:0.43] RSI:44.03|MACD:-0.33|Vol_Ratio:1.21|MA_Bull:0.00
00753L.TW    | 中信中國50正2   | 10.28      | 💥 賣出           |      -10.15% |     13 |    52.08% | [P:0.40] KD_Diff:21.70|D_Value:26.57|BIAS_20:-0.16|BB_Upper:9.84
00757.TW     | 統一FANG+    | 138.05     | 🚀 買進           |      +23.65% |     22 |    58.33% | [P:0.66] RSI:76.99|D_Value:85.00|Vol_Ratio:0.75|BIAS_20:6.89
00760B.TWO   | 復華新興企業債    | 53.50      | ❄️ 空倉          |       +1.73% |     36 |    56.25% | [P:0.40] RSI:38.60|KD_Diff:16.40|Vol_Ratio:1.07|MA_Bull:0.00
00761B.TWO   | 國泰A級公司債    | 34.60      | ❄️ 空倉          |       -1.07% |     46 |    51.04% | [P:0.47] KD_Diff:12.39|D_Value:74.93|Vol_Ratio:1.37|MA_Bull:0.00
00764B.TWO   | 群益25年美債    | 27.91      | ❄️ 空倉          |       +1.41% |     24 |    54.17% | [P:0.41] RSI:56.99|D_Value:73.91|MA_Slope:0.04|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 49.95      | ❄️ 空倉          |       -0.57% |     12 |    45.83% | [P:0.49] MACD:-0.32|KD_Diff:16.19|Vol_Ratio:0.30|MA_Slope:-0.05
00770.TW     | 國泰北美科技     | 70.75      | 🟢 持股           |      +21.23% |     23 |    54.17% | [P:0.59] MACD:2.81|KD_Diff:5.46|BB_Upper:-1.38|MA_Bull:10.00
00772B.TWO   | 中信高評級公司債   | 33.84      | ❄️ 空倉          |       -0.30% |      6 |    51.04% | [P:0.38] RSI:56.28|KD_Diff:10.75|D_Value:78.20|BIAS_20:1.21
00773B.TWO   | 中信優先金融債    | 35.95      | ❄️ 空倉          |       -0.83% |     18 |    54.17% | [P:0.41] MACD:-0.02|D_Value:75.94|BIAS_20:0.94|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 37.07      | 💥 賣出           |       -0.67% |     29 |    47.92% | [P:0.46] RSI:39.55|D_Value:65.06|Vol_Ratio:0.75|MA_Bull:0.00
00785B.TWO   | 富邦金融投等債    | 35.08      | 🚀 買進           |       -1.06% |      6 |    52.08% | [P:0.58] MACD:0.01|D_Value:80.53|BIAS_20:1.08|MA_Bull:10.00
00787B.TWO   | 元大10年IG醫療債 | 32.86      | 🚀 買進           |       +0.31% |     18 |    48.96% | [P:0.57] KD_Diff:11.10|D_Value:78.01|MA_Slope:0.07|MA_Bull:10.00
00795B.TWO   | 中信美國公債20年  | 26.78      | ❄️ 空倉          |       -0.47% |      8 |    48.96% | [P:0.40] MACD:-0.14|KD_Diff:12.46|BIAS_20:0.85|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 90.55      | 🟢 持股           |      +58.84% |     11 |    56.25% | [P:0.55] KD_Diff:5.51|BIAS_20:7.61|MA_Slope:0.97|BB_Upper:2.36
00845B.TWO   | 富邦新興投等債    | 33.11      | ❄️ 空倉          |       +0.18% |     24 |    45.83% | [P:0.38] RSI:36.21|D_Value:67.84|Vol_Ratio:1.74|MA_Bull:0.00
00847B.TWO   | 中信美國市政債    | 25.43      | ❄️ 空倉          |       -4.26% |     14 |    44.79% | [P:0.40] MACD:-0.14|D_Value:63.47|BIAS_20:0.39|MA_Bull:0.00
00851.TW     | 台新全球AI     | 73.35      | 🟢 持股           |       +8.87% |     23 |    52.08% | [P:0.52] RSI:84.59|KD_Diff:5.98|BB_Upper:-1.29|MA_Bull:10.00
00852L.TW    | 國泰美國道瓊正2   | 32.93      | 🚀 買進           |       +6.57% |     24 |    54.17% | [P:0.62] RSI:62.86|KD_Diff:3.27|BIAS_20:3.01|MA_Bull:0.00
00857B.TWO   | 永豐20年美公債   | 23.27      | ❄️ 空倉          |       -4.11% |     12 |    41.67% | [P:0.42] MACD:-0.05|Vol_Ratio:1.22|BIAS_20:1.31|MA_Bull:0.00
00864B.TWO   | 中信美國公債0-1  | 45.69      | ❄️ 空倉          |       -1.12% |     10 |    41.67% | [P:0.41] MACD:-0.17|D_Value:16.27|Vol_Ratio:0.79|BIAS_20:-0.37
00865B.TW    | 國泰US短期公債   | 47.85      | 🚀 買進           |       -0.53% |     18 |    50.00% | [P:0.51] MACD:-0.03|KD_Diff:-1.72|D_Value:23.25|MA_Bull:0.00
00867B.TWO   | 新光A-BBB電信債 | 31.34      | ❄️ 空倉          |       +2.55% |     20 |    53.12% | [P:0.49] MACD:-0.06|KD_Diff:15.75|D_Value:71.74|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 28.30      | 🟢 持股           |       +0.93% |     39 |    51.04% | [P:0.67] KD_Diff:15.89|D_Value:72.81|Vol_Ratio:2.54|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 51.50      | ❄️ 空倉          |      +13.73% |     32 |    55.21% | [P:0.28] RSI:89.66|Vol_Ratio:1.38|BIAS_20:14.77|MA_Bull:10.00
00876.TW     | 元大全球5G     | 91.75      | 🟢 持股           |      +57.27% |     21 |    56.25% | [P:0.50] MACD:4.66|KD_Diff:2.90|BB_Upper:3.76|MA_Bull:10.00
00877.TWO    | 復華中國5G     | 43.00      | 🚀 買進           |      +22.86% |     18 |    54.17% | [P:0.56] MACD:2.18|BIAS_20:7.27|MA_Slope:0.96|BB_Upper:2.63
00878.TW     | 國泰永續高股息    | 32.49      | 🟢 持股           |      +30.13% |     13 |    60.42% | [P:0.59] MACD:1.64|Vol_Ratio:1.15|BB_Upper:-1.31|MA_Bull:10.00
00881.TW     | 國泰台灣科技龍頭   | 55.30      | 🟢 持股           |      +58.44% |     11 |    59.38% | [P:0.56] KD_Diff:4.99|BIAS_20:7.52|MA_Slope:0.59|BB_Upper:1.82
00882.TW     | 中信中國高股息    | 15.87      | ❄️ 空倉          |      +10.23% |     32 |    53.12% | [P:0.43] MACD:-0.04|BIAS_20:-0.22|MA_Slope:0.07|MA_Bull:0.00
00885.TW     | 富邦越南       | 18.54      | 🟢 持股           |      +10.88% |     37 |    56.25% | [P:0.53] KD_Diff:-5.01|BIAS_20:-2.83|MA_Slope:-0.09|MA_Bull:0.00
00886.TWO    | 永豐美國科技     | 44.71      | ❄️ 空倉          |       +7.97% |     16 |    53.12% | [P:0.30] RSI:70.38|Vol_Ratio:0.10|BIAS_20:4.07|MA_Slope:0.54
00887.TWO    | 永豐中國科技50大  | 17.39      | 💥 賣出           |      +34.01% |     21 |    51.04% | [P:0.49] MACD:0.83|Vol_Ratio:0.79|BB_Upper:5.09|MA_Bull:0.00
00888.TWO    | 永豐台灣ESG    | 35.57      | 🟢 持股           |      +53.00% |     15 |    56.25% | [P:0.58] MACD:2.20|D_Value:85.31|Vol_Ratio:1.18|BIAS_20:11.85
00891.TW     | 中信關鍵半導體    | 36.41      | 🟢 持股           |      +77.01% |     23 |    61.46% | [P:0.53] MACD:1.63|Vol_Ratio:0.84|BB_Upper:2.74|MA_Bull:10.00
00893.TW     | 國泰智能電動車    | 47.06      | 🟢 持股           |      +38.43% |     11 |    57.29% | [P:0.54] MACD:2.01|KD_Diff:0.74|BB_Upper:2.86|MA_Bull:10.00
00894.TW     | 中信小資高價30   | 49.75      | 🟢 持股           |      +42.86% |     17 |    48.96% | [P:0.53] KD_Diff:2.40|BIAS_20:4.38|MA_Slope:0.35|BB_Upper:3.82
00896.TW     | 中信綠能及電動車   | 29.54      | 🟢 持股           |      +38.09% |     19 |    58.33% | [P:0.58] MACD:1.24|Vol_Ratio:3.25|BB_Upper:0.26|MA_Bull:10.00
00898.TW     | 國泰基因免疫革命   | 8.17       | ❄️ 空倉          |      +10.42% |     40 |    54.17% | [P:0.40] MACD:0.02|Vol_Ratio:0.37|MA_Slope:0.04|BB_Upper:2.11
00900.TW     | 富邦特選高股息30  | 19.92      | 🟢 持股           |      +20.50% |     23 |    51.04% | [P:0.57] RSI:83.33|D_Value:88.64|Vol_Ratio:1.21|MA_Bull:10.00
00902.TW     | 中信電池及儲能    | 16.45      | ❄️ 空倉          |      +24.17% |     30 |    54.17% | [P:0.40] KD_Diff:-1.89|D_Value:65.87|Vol_Ratio:0.94|MA_Bull:0.00
00903.TW     | 富邦元宇宙      | 23.25      | 🚀 買進           |      +37.12% |     30 |    57.29% | [P:0.56] Vol_Ratio:1.36|BIAS_20:7.93|MA_Slope:0.94|BB_Upper:0.58
00904.TW     | 新光臺灣半導體30  | 42.68      | 🟢 持股           |      +59.28% |     11 |    59.38% | [P:0.57] KD_Diff:5.27|D_Value:81.67|BB_Upper:2.08|MA_Bull:10.00
00905.TW     | FT臺灣SMART  | 27.64      | 🟢 持股           |      +30.30% |      7 |    59.38% | [P:0.60] MACD:1.29|D_Value:85.04|Vol_Ratio:0.97|MA_Slope:0.69
00908.TW     | 富邦入息REITs+ | 14.44      | 🟢 持股           |      +10.51% |     29 |    60.42% | [P:0.52] MACD:0.11|KD_Diff:-3.53|Vol_Ratio:0.46|MA_Bull:10.00
00909.TW     | 國泰數位支付服務   | 52.15      | 🟢 持股           |      +45.35% |     31 |    55.21% | [P:0.65] Vol_Ratio:0.74|BIAS_20:6.99|MA_Slope:0.73|BB_Upper:0.50
00910.TW     | 第一金太空衛星    | 79.85      | 🚀 買進           |      +72.00% |     32 |    60.42% | [P:0.66] D_Value:82.62|MA_Slope:0.80|BB_Upper:13.41|MA_Bull:0.00
00911.TW     | 兆豐洲際半導體    | 60.55      | 🟢 持股           |      +85.60% |     15 |    58.33% | [P:0.59] MACD:3.63|D_Value:78.30|Vol_Ratio:0.57|MA_Slope:0.97
00912.TW     | 中信臺灣智慧50   | 33.10      | 🟢 持股           |      +42.64% |     21 |    58.33% | [P:0.56] MACD:1.24|Vol_Ratio:0.94|BB_Upper:0.37|MA_Bull:10.00
00915.TW     | 凱基優選高股息30  | 30.15      | 🟢 持股           |      +14.55% |     23 |    55.21% | [P:0.59] Vol_Ratio:1.29|BIAS_20:9.73|BB_Upper:-0.56|MA_Bull:10.00
00916.TW     | 國泰全球品牌50   | 31.09      | 💥 賣出           |       +8.12% |     25 |    57.29% | [P:0.37] KD_Diff:4.30|D_Value:83.92|Vol_Ratio:4.36|MA_Bull:10.00
00917.TW     | 中信特選金融     | 21.69      | ❄️ 空倉          |      +14.19% |     18 |    61.46% | [P:0.48] MACD:0.06|D_Value:62.05|Vol_Ratio:1.40|MA_Slope:0.02
00918.TW     | 大華優利高填息30  | 31.41      | ❄️ 空倉          |      +23.40% |     38 |    48.96% | [P:0.41] RSI:90.23|D_Value:93.60|Vol_Ratio:1.86|MA_Bull:10.00
00919.TW     | 群益台灣精選高息   | 30.30      | 💥 賣出           |       +4.68% |     27 |    52.08% | [P:0.50] RSI:88.74|D_Value:92.19|Vol_Ratio:1.48|MA_Bull:10.00
00922.TW     | 國泰台灣領袖50   | 40.10      | 🟢 持股           |      +40.60% |     29 |    57.29% | [P:0.58] Vol_Ratio:1.08|MA_Slope:0.63|BB_Upper:0.98|MA_Bull:10.00
00923.TW     | 群益台ESG低碳50 | 42.70      | 🟢 持股           |      +52.65% |     11 |    57.29% | [P:0.59] MACD:2.06|D_Value:83.48|Vol_Ratio:0.70|MA_Slope:0.71
00924.TW     | 復華S&P500成長 | 33.07      | 🟢 持股           |      +13.50% |     31 |    62.50% | [P:0.61] Vol_Ratio:0.75|BIAS_20:2.87|BB_Upper:0.20|MA_Bull:10.00
00927.TW     | 群益半導體收益    | 40.83      | 🟢 持股           |      +72.40% |     13 |    66.67% | [P:0.52] KD_Diff:2.13|Vol_Ratio:0.94|BB_Upper:3.89|MA_Bull:10.00
00929.TW     | 復華台灣科技優息   | 30.94      | 🟢 持股           |      +39.28% |     27 |    63.54% | [P:0.59] KD_Diff:1.89|D_Value:88.50|Vol_Ratio:0.87|MA_Bull:10.00
00930.TW     | 永豐ESG低碳高息  | 25.56      | 🚀 買進           |      +43.61% |     20 |    57.29% | [P:0.57] MACD:1.42|Vol_Ratio:0.98|BB_Upper:-0.75|MA_Bull:10.00
00931B.TWO   | 統一美債20年    | 13.45      | ❄️ 空倉          |       +4.70% |     34 |    56.25% | [P:0.46] RSI:56.25|KD_Diff:10.24|BIAS_20:1.23|MA_Bull:0.00
00932.TW     | 兆豐永續高息等權   | 17.56      | ❄️ 空倉          |      +20.25% |     30 |    55.21% | [P:0.41] KD_Diff:9.02|D_Value:83.75|MA_Slope:0.41|MA_Bull:10.00
00933B.TWO   | 國泰10Y+金融債  | 16.05      | ❄️ 空倉          |       +1.78% |     20 |    55.21% | [P:0.44] RSI:58.83|D_Value:76.04|BIAS_20:0.95|MA_Bull:0.00
