Stock_ID,Stock_Name,Date,Type,Price_Entry,Stop_Loss,Take_Profit,Status,Action,Vol_Spike,RSI,Validation_Date,Priority,Is_New
00648R.TW,元大S&P500反1,2026-04-15,看跌 FVG,4.26,4.35,4.05,⏳ 待回測,⚡結構突破,0,31.76,-,2,False
00651R.TW,復華香港反1,2026-04-15,看跌 FVG,5.16,5.25,4.9,⏳ 待回測,⚡結構突破,1,33.0,-,2,False
00653L.TW,富邦印度正2,2026-04-15,看漲 FVG,47.82,47.26,50.21,⏳ 待回測,⚡結構突破,0,63.56,-,2,False
00654R.TW,富邦印度反1,2026-04-15,看跌 FVG,6.7,6.77,6.37,⏳ 待回測,⚡結構突破,0,34.44,-,2,False
00655L.TW,國泰中國A50正2,2026-04-15,看漲 FVG,34.95,34.34,36.7,⏳ 待回測,⚡結構突破,0,75.74,-,2,False
00656R.TW,國泰中國A50反1,2026-04-15,看跌 FVG,5.95,6.05,5.65,⏳ 待回測,⚡結構突破,0,24.0,-,2,False
00662.TW,富邦NASDAQ,2026-04-15,看漲 FVG,106.5,103.23,111.83,⏳ 待回測,⚡結構突破,0,67.4,-,2,False
00664R.TW,國泰臺灣加權反1,2026-04-15,看跌 FVG,2.06,2.09,1.96,⏳ 待回測,⚡結構突破,0,28.57,-,2,False
00666R.TW,富邦�琤肭磪齯�1,2026-04-15,看跌 FVG,8.91,9.06,8.46,⏳ 待回測,⚡結構突破,1,37.99,-,2,False
00669R.TW,國泰美國道瓊反1,2026-04-15,看跌 FVG,5.67,5.73,5.39,⏳ 待回測,⚡結構突破,0,32.67,-,2,False
00670L.TW,富邦NASDAQ正2,2026-04-15,看漲 FVG,167.3,156.41,175.67,⏳ 待回測,⚡結構突破,1,67.51,-,2,False
00671R.TW,富邦NASDAQ反1,2026-04-15,看跌 FVG,2.76,2.83,2.62,⏳ 待回測,⚡結構突破,0,32.86,-,2,False
00676R.TW,富邦臺灣加權反1,2026-04-15,看跌 FVG,7.02,7.14,6.67,⏳ 待回測,⚡結構突破,0,27.09,-,2,False
00678.TW,群益那斯達克生技,2026-04-15,看漲 FVG,36.74,35.97,38.58,⏳ 待回測,⚡結構突破 🧹,0,66.92,-,2,False
00683L.TW,期元大美元指正2,2026-04-15,看跌 FVG,20.74,20.9,19.7,⏳ 待回測,⚡結構突破,0,36.86,-,2,False
00686R.TW,群益臺灣加權反1,2026-04-15,看跌 FVG,1.26,1.28,1.2,⏳ 待回測,⚡結構突破,0,28.57,-,2,False
00711B.TW,復華彭博新興債,2026-04-15,看漲 FVG,16.16,16.07,16.97,⏳ 待回測,⚡結構突破,0,73.49,-,2,False
00712.TW,復華富時不動產,2026-04-15,看漲 FVG,9.03,8.92,9.48,⏳ 待回測,⚡結構突破,1,71.93,-,2,False
00713.TW,元大台灣高息低波,2026-04-15,看漲 FVG,53.4,52.73,56.07,⏳ 待回測,⚡結構突破,0,70.65,-,2,False
00719B.TWO,元大美債1-3,2026-04-14,看跌 FVG,31.28,31.51,29.72,⏳ 待回測,⚡結構突破,1,39.53,-,2,False
00724B.TWO,群益投資級金融債,2026-04-07,看漲 FVG,34.35,34.06,36.07,❌ 已失效,實體破中線,0,55.22,2026-04-09,2,False
00735.TW,國泰臺韓科技,2026-04-15,看漲 FVG,77.0,74.77,80.85,⏳ 待回測,⚡結構突破,0,67.65,-,2,False
00738U.TW,期元大道瓊白銀,2026-04-15,看漲 FVG,64.9,62.39,68.15,⏳ 待回測,⚡結構突破,0,68.51,-,2,False
00749B.TWO,凱基新興債10+,2026-04-15,看漲 FVG,32.29,32.11,33.9,⏳ 待回測,⚡結構突破,0,75.44,-,2,False
00757.TW,統一FANG+,2026-04-15,看漲 FVG,118.8,113.13,124.74,⏳ 待回測,⚡結構突破,0,66.18,-,2,False
00770.TW,國泰北美科技,2026-04-15,看漲 FVG,55.6,54.03,58.38,⏳ 待回測,⚡結構突破,0,67.23,-,2,False
00851.TW,台新全球AI,2026-04-15,看漲 FVG,59.9,57.91,62.9,⏳ 待回測,⚡結構突破,0,62.81,-,2,False
00852L.TW,國泰美國道瓊正2,2026-04-15,看漲 FVG,30.22,29.83,31.73,⏳ 待回測,⚡結構突破,0,66.63,-,2,False
00864B.TWO,中信美國公債0-1,2026-04-14,看跌 FVG,46.31,46.74,43.99,⚠️ 壓力確認,🔴 放空,0,33.33,2026-04-16,2,True
00865B.TW,國泰US短期公債,2026-04-15,看跌 FVG,47.76,48.16,45.37,⏳ 待回測,⚡結構突破,1,29.1,-,2,False
00870B.TWO,元大15年EM主權債,2026-04-15,看漲 FVG,28.97,28.82,30.42,⏳ 待回測,⚡結構突破,0,80.71,-,2,False
00876.TW,元大全球5G,2026-04-14,看漲 FVG,71.25,68.95,74.81,✅ 已站穩,🟢 買進,0,73.24,2026-04-16,2,True
00877.TWO,復華中國5G,2026-04-14,看漲 FVG,31.79,31.29,33.38,✅ 已站穩,🟢 買進,0,74.94,2026-04-16,2,True
00878.TW,國泰永續高股息,2026-04-15,看漲 FVG,23.71,23.19,24.9,⏳ 待回測,⚡結構突破,0,70.66,-,2,False
00881.TW,國泰台灣科技龍頭,2026-04-15,看漲 FVG,42.24,41.07,44.35,⏳ 待回測,⚡結構突破,0,74.56,-,2,False
00886.TWO,永豐美國科技,2026-04-15,看漲 FVG,36.93,36.37,38.78,⏳ 待回測,⚡結構突破,0,66.67,-,2,False
00887.TWO,永豐中國科技50大,2026-04-14,看漲 FVG,13.59,13.32,14.27,✅ 已站穩,🟢 買進,0,70.1,2026-04-16,2,True
00888.TWO,永豐台灣ESG,2026-04-15,看漲 FVG,25.76,25.05,27.05,⏳ 待回測,⚡結構突破,0,72.04,-,2,False
00891.TW,中信關鍵半導體,2026-04-15,看漲 FVG,27.6,26.73,28.98,⏳ 待回測,⚡結構突破,0,74.22,-,2,False
00893.TW,國泰智能電動車,2026-04-15,看漲 FVG,36.78,35.95,38.62,⏳ 待回測,⚡結構突破,0,72.32,-,2,False
00896.TW,中信綠能及電動車,2026-04-15,看漲 FVG,23.21,22.77,24.37,⏳ 待回測,⚡結構突破,0,72.65,-,2,False
00898.TW,國泰基因免疫革命,2026-04-15,看漲 FVG,8.44,8.22,8.86,⏳ 待回測,⚡結構突破 🧹,1,70.06,-,2,False
00900.TW,富邦特選高股息30,2026-04-15,看漲 FVG,14.93,14.74,15.68,⏳ 待回測,⚡結構突破,0,65.57,-,2,False
00902.TW,中信電池及儲能,2026-04-15,看漲 FVG,15.2,15.08,15.96,⏳ 待回測,⚡結構突破,1,76.65,-,2,False
00904.TW,新光臺灣半導體30,2026-04-15,看漲 FVG,32.2,31.49,33.81,⏳ 待回測,⚡結構突破,0,70.13,-,2,False
00908.TW,富邦入息REITs+,2026-04-15,看漲 FVG,14.14,13.93,14.85,⏳ 待回測,⚡結構突破,0,70.63,-,2,False
00909.TW,國泰數位支付服務,2026-04-15,看漲 FVG,43.95,41.73,46.15,⏳ 待回測,⚡結構突破,0,64.73,-,2,False
00915.TW,凱基優選高股息30,2026-04-15,看漲 FVG,24.1,23.78,25.31,⏳ 待回測,⚡結構突破,1,66.33,-,2,False
00916.TW,國泰全球品牌50,2026-04-15,看漲 FVG,26.69,25.93,28.02,⏳ 待回測,⚡結構突破,0,64.82,-,2,False
00917.TW,中信特選金融,2026-04-14,看漲 FVG,21.58,21.34,22.66,⏳ 待回測,⚡結構突破,0,76.16,-,2,False
00918.TW,大華優利高填息30,2026-04-15,看漲 FVG,23.1,22.81,24.26,⏳ 待回測,⚡結構突破,1,65.51,-,2,False
00922.TW,國泰台灣領袖50,2026-04-15,看漲 FVG,31.33,30.63,32.9,⏳ 待回測,⚡結構突破,0,74.21,-,2,False
00923.TW,群益台ESG低碳50,2026-04-15,看漲 FVG,32.38,31.62,34.0,⏳ 待回測,⚡結構突破,0,74.06,-,2,False
00929.TW,復華台灣科技優息,2026-04-15,看漲 FVG,20.93,20.41,21.98,⏳ 待回測,⚡結構突破,1,68.23,-,2,False
00932.TW,兆豐永續高息等權,2026-04-15,看漲 FVG,15.47,15.35,16.24,⏳ 待回測,⚡結構突破,1,72.35,-,2,False
00934.TW,中信成長高股息,2026-04-15,看漲 FVG,22.59,22.4,23.72,⏳ 待回測,⚡結構突破,0,65.08,-,2,False
00939.TW,統一台灣高息動能,2026-04-15,看漲 FVG,16.33,16.24,17.15,⏳ 待回測,⚡結構突破,0,65.11,-,2,False
00940.TW,元大台灣價值高息,2026-04-15,看漲 FVG,10.05,9.96,10.55,⏳ 待回測,⚡結構突破,1,68.8,-,2,False
00945B.TW,凱基美國非投等債,2026-04-07,看漲 FVG,14.57,14.49,15.3,❌ 已失效,實體破中線,0,66.19,2026-04-09,2,False
00951.TW,台新日本半導體,2026-04-14,看漲 FVG,15.14,14.51,15.9,⏳ 待回測,⚡結構突破,0,70.24,-,2,False
00952.TW,凱基台灣AI50,2026-04-15,看漲 FVG,14.75,14.46,15.49,⏳ 待回測,⚡結構突破,0,72.3,-,2,False
00954.TW,中信日本半導體,2026-04-14,看漲 FVG,16.1,15.42,16.91,⏳ 待回測,⚡結構突破,0,70.05,-,2,False
00961.TW,FT臺灣永續高息,2026-04-15,看漲 FVG,10.25,10.14,10.76,⏳ 待回測,⚡結構突破,0,62.28,-,2,False
00963.TW,中信全球高股息,2026-04-13,看漲 FVG,12.86,12.71,13.5,✅ 已站穩,🟢 買進,0,69.83,2026-04-15,2,False
00965.TW,元大航太防衛科技,2026-04-15,看漲 FVG,25.98,25.78,27.28,⏳ 待回測,⚡結構突破,0,63.57,-,2,False
009802.TW,富邦旗艦50,2026-04-15,看漲 FVG,14.13,13.7,14.84,⏳ 待回測,⚡結構突破,0,71.03,-,2,False
009803.TW,保德信市值動能50,2026-04-15,看漲 FVG,17.51,17.04,18.39,⏳ 待回測,⚡結構突破,0,72.19,-,2,False
009813.TW,貝萊德標普卓越50,2026-04-15,看漲 FVG,10.56,10.26,11.09,⏳ 待回測,⚡結構突破,1,65.81,-,2,False
009814.TWO,富邦標普500,2026-04-15,看漲 FVG,10.29,10.1,10.8,⏳ 待回測,⚡結構突破,1,66.92,-,2,False
009815.TWO,大華美國MAG7+,2026-04-15,看漲 FVG,10.17,9.82,10.68,⏳ 待回測,⚡結構突破,1,68.16,-,2,False
009816.TW,凱基台灣TOP50,2026-04-15,看漲 FVG,11.89,11.62,12.48,⏳ 待回測,⚡結構突破,0,73.22,-,2,False
00981D.TWO,主動中信非投等債,2026-04-09,看漲 FVG,10.43,10.37,10.95,✅ 已站穩,🟢 買進,0,64.29,2026-04-13,2,False
00982A.TW,主動群益台灣強棒,2026-04-15,看漲 FVG,18.86,18.6,19.8,⏳ 待回測,⚡結構突破,0,73.5,-,2,False
00984A.TW,主動安聯台灣高息,2026-04-15,看漲 FVG,13.77,13.6,14.46,⏳ 待回測,⚡結構突破,0,75.09,-,2,False
00985B.TW,群益ESG投等債0-5,2026-03-31,看漲 FVG,10.28,10.22,10.79,❌ 已失效,實體破中線,1,58.82,2026-04-02,2,False
00989A.TW,主動摩根美國科技,2026-04-15,看漲 FVG,14.97,14.53,15.72,⏳ 待回測,⚡結構突破,1,60.71,-,2,False
00991A.TW,主動復華未來50,2026-04-15,看漲 FVG,14.3,14.2,15.02,⏳ 待回測,⚡結構突破,0,70.32,-,2,False
00992A.TW,主動群益科技創新,2026-04-14,看漲 FVG,15.27,14.99,16.03,⏳ 待回測,⚡結構突破,0,69.31,-,2,False
00993A.TW,主動安聯台灣,2026-04-10,看漲 FVG,11.47,11.37,12.04,⏳ 待回測,⚡結構突破,0,58.12,-,2,False
1101.TW,台泥,2026-04-08,看漲 FVG,24.8,23.88,26.04,💰 已達標,獲利點,1,58.12,-,2,True
1102.TW,亞泥,2026-04-01,看漲 FVG,35.2,34.68,36.96,✅ 已站穩,🟢 買進,0,56.18,2026-04-07,2,False
1110.TW,東泥,2026-04-15,看漲 FVG,15.75,15.47,16.54,⏳ 待回測,⚡結構突破,0,62.12,-,2,False
1203.TW,味王,2026-04-15,看漲 FVG,42.3,41.69,44.41,⏳ 待回測,⚡結構突破,0,87.5,-,2,True
1210.TW,大成,2026-03-12,看漲 FVG,52.7,51.84,55.34,💰 已達標,獲利點,1,68.52,-,2,False
1218.TW,泰山,2026-04-15,看跌 FVG,19.2,19.35,18.24,⏳ 待回測,⚡結構突破,1,47.62,-,2,False
1229.TW,聯華,2026-04-13,看跌 FVG,44.25,44.52,42.04,❌ 已失效,實體過中線,0,55.38,-,2,False
1235.TW,興泰,2026-04-09,看漲 FVG,43.4,41.04,45.57,💰 已達標,獲利點,1,68.18,2026-04-13,2,False
1294.TWO,漢田生技,2026-03-23,看跌 FVG,82.0,82.71,77.9,❌ 已失效,實體過中線,0,55.88,2026-03-25,2,False
1295.TWO,生合,2026-04-13,看跌 FVG,59.6,60.3,56.62,❌ 已失效,實體過中線,1,23.47,2026-04-15,2,False
1303.TW,南亞,2026-04-08,看漲 FVG,84.5,82.98,88.73,❌ 已失效,實體破中線,0,49.59,-,2,False
1304.TW,台聚,2026-04-15,看跌 FVG,15.55,16.18,14.77,⏳ 待回測,⚡結構突破,0,50.0,-,2,True
1308.TW,亞聚,2026-04-15,看跌 FVG,16.25,16.73,15.44,⏳ 待回測,⚡結構突破,0,42.54,-,2,True
1310.TW,台苯,2026-04-08,看跌 FVG,10.6,10.9,10.07,💰 已達標,獲利點,0,41.41,2026-04-10,2,True
1314.TW,中石化,2026-04-10,看跌 FVG,7.92,8.04,7.52,⚠️ 壓力確認,🔴 放空,1,24.73,2026-04-14,2,True
1319.TW,東陽,2026-04-13,看跌 FVG,79.1,80.6,75.14,❌ 已失效,實體過中線,1,36.42,2026-04-15,2,False
1338.TW,廣華-KY,2026-04-01,看漲 FVG,16.1,15.52,16.91,❌ 已失效,實體破中線,1,71.03,2026-04-07,2,False
1340.TW,勝悅-KY,2026-03-27,看跌 FVG,6.64,6.75,6.31,❌ 已失效,實體過中線,0,37.25,-,2,True
1341.TW,富林-KY,2026-04-15,看漲 FVG,60.4,59.7,63.42,⏳ 待回測,⚡結構突破,0,77.78,-,2,False
1402.TW,遠東新,2026-03-23,看跌 FVG,26.15,26.48,24.84,❌ 已失效,實體過中線,0,22.88,2026-03-25,2,False
1409.TW,新纖,2026-04-13,看漲 FVG,16.9,16.67,17.75,❌ 已失效,實體破中線,1,62.5,-,2,False
1410.TW,南染,2026-03-09,看跌 FVG,32.45,33.16,30.83,❌ 已失效,實體過中線,1,30.26,-,2,True
1439.TW,雋揚,2026-03-30,看跌 FVG,27.1,28.34,25.75,❌ 已失效,實體過中線,1,50.0,2026-04-01,2,False
1440.TW,南紡,2026-04-13,看漲 FVG,13.4,12.84,14.07,⏳ 待回測,⚡結構突破,1,55.81,-,2,False
1444.TW,力麗,2026-04-13,看漲 FVG,6.62,6.26,6.95,✅ 已站穩,🟢 買進,1,59.32,2026-04-15,2,False
1460.TW,宏遠,2026-03-05,看跌 FVG,6.7,6.83,6.37,❌ 已失效,實體過中線,0,55.04,2026-03-09,2,False
1568.TW,倉佑,2026-04-13,看漲 FVG,24.65,23.78,25.88,⏳ 待回測,⚡結構突破,1,79.76,-,2,False
1583.TW,程泰,2026-04-15,看漲 FVG,46.8,45.67,49.14,⏳ 待回測,⚡結構突破,0,72.58,-,2,False
1584.TWO,精剛,2026-04-10,看跌 FVG,21.15,21.76,20.09,⚠️ 壓力確認,🔴 放空,1,34.18,2026-04-14,2,False
1608.TW,華榮,2026-04-14,看漲 FVG,33.1,32.84,34.76,✅ 已站穩,🟢 買進,1,59.22,2026-04-16,2,True
1609.TW,大亞,2026-04-14,看漲 FVG,34.0,33.58,35.7,⏳ 待回測,⚡結構突破,0,56.55,-,2,False
1709.TW,和益,2026-04-13,看漲 FVG,18.9,18.41,19.84,⏳ 待回測,⚡結構突破,1,65.62,-,2,False
1711.TW,永光,2026-04-13,看漲 FVG,41.35,40.1,43.42,💰 已達標,獲利點,0,51.34,2026-04-15,2,False
1712.TW,興農,2026-04-08,看跌 FVG,43.2,43.52,41.04,⚠️ 壓力確認,🔴 放空,0,38.71,2026-04-10,2,False
1718.TW,中纖,2026-04-15,看跌 FVG,7.1,7.21,6.74,⏳ 待回測,⚡結構突破,0,30.94,-,2,False
1721.TW,三晃,2026-04-14,看漲 FVG,18.8,18.31,19.74,✅ 已站穩,🟢 買進,1,63.27,2026-04-16,2,True
1727.TW,中華化,2026-04-13,看漲 FVG,56.8,55.42,59.64,❌ 已失效,實體破中線,1,60.08,2026-04-15,2,False
1736.TW,喬山,2026-04-13,看跌 FVG,119.5,120.6,113.52,❌ 已失效,實體過中線,0,43.59,-,2,False
1784.TWO,訊聯,2026-04-14,看漲 FVG,82.1,80.3,86.2,✅ 已站穩,🟢 買進,1,60.34,2026-04-16,2,True
1795.TW,美時,2026-04-13,看漲 FVG,234.0,215.42,245.7,✅ 已站穩,🟢 買進,1,64.2,2026-04-15,2,False
1808.TW,潤隆,2026-04-13,看跌 FVG,30.35,30.75,28.83,⚠️ 壓力確認,🔴 放空,1,44.35,2026-04-15,2,False
1815.TWO,富喬,2026-04-08,看漲 FVG,110.5,102.48,116.03,💰 已達標,獲利點,1,52.99,2026-04-10,2,False
2017.TW,官田鋼,2026-04-14,看跌 FVG,9.66,9.77,9.18,⏳ 待回測,⚡結構突破,1,23.08,-,2,False
2020.TW,美亞,2026-04-07,看漲 FVG,23.35,23.14,24.52,✅ 已站穩,🟢 買進,0,68.75,2026-04-13,2,False
2028.TW,威致,2026-04-15,看漲 FVG,19.2,18.66,20.16,⏳ 待回測,⚡結構突破,0,56.6,-,2,False
2033.TW,佳大,2026-04-09,看漲 FVG,16.4,16.22,17.22,✅ 已站穩,🟢 買進,0,63.27,2026-04-13,2,False
2038.TW,海光,2026-03-20,看漲 FVG,15.45,15.17,16.22,💰 已達標,獲利點,1,62.37,2026-03-24,2,False
2101.TW,南港,2026-04-01,看漲 FVG,36.2,35.52,38.01,❌ 已失效,實體破中線,0,74.05,-,2,False
2105.TW,正新,2026-04-13,看漲 FVG,32.4,32.14,34.02,❌ 已失效,實體破中線,0,63.52,-,2,False
2211.TW,長榮鋼,2026-03-30,看跌 FVG,99.0,100.5,94.05,❌ 已失效,實體過中線,1,40.65,-,2,False
2221.TWO,大甲,2026-04-09,看漲 FVG,32.4,30.84,34.02,✅ 已站穩,🟢 買進,1,68.8,2026-04-13,2,False
2237.TWO,華德動能,2026-03-03,看跌 FVG,30.3,31.0,28.79,❌ 已失效,實體過中線,1,42.0,2026-03-06,2,False
2241.TW,艾姆勒,2026-04-02,看跌 FVG,28.45,28.69,27.03,💰 已達標,獲利點,0,46.79,2026-04-08,2,False
2248.TW,華勝-KY,2026-04-13,看漲 FVG,51.2,48.85,53.76,⏳ 待回測,⚡結構突破,1,64.71,-,2,False
2302.TW,麗正,2026-03-30,看跌 FVG,17.95,18.09,17.05,❌ 已失效,實體過中線,0,55.77,2026-04-02,2,False
2312.TW,金寶,2026-04-15,看漲 FVG,25.7,22.79,26.98,⏳ 待回測,⚡結構突破,1,56.93,-,2,False
2317.TW,鴻海,2026-04-14,看漲 FVG,206.5,201.49,216.83,✅ 已站穩,🟢 買進,0,60.75,2026-04-16,2,True
2329.TW,華泰,2026-04-13,看漲 FVG,57.4,54.53,60.27,💰 已達標,獲利點,1,44.11,2026-04-15,2,False
2347.TW,聯強,2026-04-13,看漲 FVG,81.8,80.69,85.89,✅ 已站穩,🟢 買進,0,61.93,2026-04-15,2,False
2352.TW,佳世達,2026-04-15,看漲 FVG,25.0,24.33,26.25,⏳ 待回測,⚡結構突破,0,61.8,-,2,False
2364.TW,倫飛,2026-04-02,看漲 FVG,62.5,60.6,65.62,✅ 已站穩,🟢 買進,1,61.07,2026-04-13,2,False
2365.TW,昆盈,2026-04-14,看漲 FVG,34.4,33.08,36.12,✅ 已站穩,🟢 買進,1,56.15,2026-04-16,2,True
2375.TW,凱美,2026-04-13,看漲 FVG,83.8,80.1,87.99,💰 已達標,獲利點,1,57.23,-,2,False
2385.TW,群光,2026-02-23,看漲 FVG,123.5,119.4,129.68,❌ 已失效,實體破中線,1,60.87,2026-02-25,2,False
2392.TW,正崴,2026-04-15,看漲 FVG,36.5,34.13,38.33,⏳ 待回測,⚡結構突破 🧹,1,53.67,-,2,False
2397.TW,友通,2026-04-14,看漲 FVG,59.2,58.8,62.16,✅ 已站穩,🟢 買進,0,70.24,2026-04-16,2,True
2401.TW,凌陽,2026-04-14,看漲 FVG,22.2,21.14,23.31,⏳ 待回測,⚡結構突破,1,61.6,-,2,False
2412.TW,中華電,2026-03-02,看漲 FVG,137.0,135.32,143.85,❌ 已失效,實體破中線,1,66.67,-,2,False
2423.TW,固緯,2026-04-13,看漲 FVG,49.75,47.76,52.24,💰 已達標,獲利點,1,56.6,-,2,False
2427.TW,三商電,2026-04-13,看跌 FVG,22.4,22.71,21.28,⚠️ 壓力確認,🔴 放空,1,28.38,2026-04-15,2,False
2442.TW,新美齊,2026-03-17,看漲 FVG,21.0,20.7,22.05,❌ 已失效,實體破中線,0,60.39,-,2,False
2449.TW,京元電子,2026-04-13,看漲 FVG,291.0,281.09,305.55,❌ 已失效,實體破中線,1,45.78,2026-04-15,2,False
2454.TW,聯發科,2026-04-15,看漲 FVG,1810.0,1736.28,1900.5,⏳ 待回測,⚡結構突破,1,67.35,-,2,False
2465.TW,麗臺,2026-04-08,看漲 FVG,57.4,54.73,60.27,💰 已達標,獲利點,1,52.6,-,2,False
2474.TW,可成,2026-04-14,看漲 FVG,197.5,191.54,207.38,✅ 已站穩,🟢 買進,0,77.78,2026-04-16,2,True
2478.TW,大毅,2026-04-14,看漲 FVG,69.0,66.86,72.45,💰 已達標,獲利點,1,60.49,-,2,False
2482.TW,連宇,2026-03-24,看漲 FVG,17.0,15.92,17.85,✅ 已站穩,🟢 買進,1,54.35,2026-03-30,2,False
2483.TW,百容,2026-04-15,看漲 FVG,22.1,21.69,23.21,⏳ 待回測,⚡結構突破,1,76.65,-,2,False
