====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260722 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 13.88      | ❄️ 空倉          |      +11.17% |     14 |    55.77% | [P:0.40] RSI:36.86|MACD:-0.27|KD_Diff:10.82|BIAS_20:-2.43
00651R.TW    | 復華香港反1     | 5.33       | 🟢 持股           |      +11.71% |     19 |    53.04% | [P:0.59] RSI:28.57|D_Value:16.99|BIAS_20:-4.11|MA_Slope:-0.31
00653L.TW    | 富邦印度正2     | 46.29      | ❄️ 空倉          |       +7.91% |     42 |    48.86% | [P:0.42] RSI:45.91|KD_Diff:-7.09|Vol_Ratio:0.76|BB_Upper:4.00
00654R.TW    | 富邦印度反1     | 6.79       | ❄️ 空倉          |       +7.26% |     32 |    53.07% | [P:0.50] RSI:52.73|D_Value:67.87|BIAS_20:0.57|MA_Slope:0.01
00655L.TW    | 國泰中國A50正2  | 35.82      | 💥 賣出           |      +10.25% |     37 |    50.94% | [P:0.47] RSI:57.73|Vol_Ratio:0.68|MA_Slope:-0.10|MA_Bull:0.00
00656R.TW    | 國泰中國A50反1  | 5.77       | ❄️ 空倉          |       +3.33% |     12 |    53.98% | [P:0.47] RSI:41.96|D_Value:49.34|MA_Slope:-0.03|BB_Upper:5.38
00657K.TW    | 國泰日經225+U  | 24.32      | 🟢 持股           |      +38.64% |     41 |    49.83% | [P:0.55] RSI:39.09|KD_Diff:13.06|BIAS_20:-2.29|MA_Bull:0.00
00660.TW     | 元大歐洲50     | 45.73      | 💥 賣出           |      +19.59% |     33 |    52.72% | [P:0.46] RSI:47.93|MACD:0.19|D_Value:38.93|MA_Bull:0.00
00662.TW     | 富邦NASDAQ   | 120.75     | 💥 賣出           |      +14.46% |     37 |    50.39% | [P:0.45] RSI:43.67|KD_Diff:-2.12|MA_Slope:0.01|MA_Bull:0.00
00663L.TW    | 國泰臺灣加權正2   | 99.75      | 🟢 持股           |      +72.24% |     31 |    49.34% | [P:0.62] RSI:33.33|D_Value:29.56|Vol_Ratio:0.75|MA_Slope:-0.51
00664R.TW    | 國泰臺灣加權反1   | 1.69       | ❄️ 空倉          |       +0.00% |      2 |    59.18% | [P:0.36] RSI:66.67|MACD:0.00|D_Value:64.96|Vol_Ratio:0.85
00665L.TW    | 富邦�琤肭磪囓�2  | 9.09       | 🟢 持股           |       +3.55% |     27 |    53.34% | [P:0.56] RSI:68.70|MACD:0.13|Vol_Ratio:0.47|MA_Slope:0.67
00666R.TW    | 富邦�琤肭磪齯�1  | 9.32       | ❄️ 空倉          |       +9.14% |     18 |    53.50% | [P:0.30] RSI:29.80|D_Value:18.36|MA_Slope:-0.30|BB_Upper:12.89
00669R.TW    | 國泰美國道瓊反1   | 5.32       | ❄️ 空倉          |       -6.32% |     16 |    56.18% | [P:0.42] RSI:59.26|KD_Diff:-0.39|MA_Slope:-0.02|BB_Upper:0.83
00670L.TW    | 富邦NASDAQ正2 | 196.40     | 💥 賣出           |      +27.18% |     19 |    49.85% | [P:0.46] RSI:32.46|MACD:-3.00|KD_Diff:-3.05|MA_Slope:-0.24
00671R.TW    | 富邦NASDAQ反1 | 2.48       | ❄️ 空倉          |      -11.97% |     12 |    52.57% | [P:0.40] RSI:64.29|D_Value:64.66|BIAS_20:1.27|MA_Slope:0.08
00673R.TW    | 期元大S&P原油反1 | 12.77      | 🟢 持股           |      -48.11% |     33 |    50.87% | [P:0.62] KD_Diff:-2.42|Vol_Ratio:1.65|MA_Slope:-0.83|MA_Bull:0.00
00674R.TW    | 期元大S&P黃金反1 | 29.87      | ❄️ 空倉          |     +363.51% |     14 |    53.91% | [P:0.40] RSI:44.19|KD_Diff:-15.08|D_Value:60.42|Vol_Ratio:1.04
00675L.TW    | 富邦臺灣加權正2   | 301.75     | 🟢 持股           |      +54.90% |     29 |    50.25% | [P:0.63] RSI:33.74|D_Value:28.77|Vol_Ratio:0.53|MA_Slope:-0.52
00676R.TW    | 富邦臺灣加權反1   | 5.72       | 🟢 持股           |       -8.88% |     13 |    57.56% | [P:0.52] MACD:0.02|KD_Diff:-7.27|Vol_Ratio:0.57|MA_Bull:10.00
00678.TW     | 群益那斯達克生技   | 40.58      | 🟢 持股           |      +22.36% |     41 |    52.01% | [P:0.52] RSI:52.28|D_Value:30.98|MA_Slope:0.35|MA_Bull:0.00
00679B.TWO   | 元大美債20年    | 26.82      | ❄️ 空倉          |       +2.21% |     16 |    50.98% | [P:0.41] MACD:0.01|KD_Diff:5.93|BIAS_20:-0.66|MA_Bull:0.00
00680L.TW    | 元大美債20正2   | 6.66       | ❄️ 空倉          |       +2.52% |      8 |    53.64% | [P:0.44] MACD:-0.07|KD_Diff:1.87|D_Value:19.21|BB_Upper:9.14
00681R.TW    | 元大美債20反1   | 21.57      | ❄️ 空倉          |       +8.71% |     40 |    49.63% | [P:0.34] RSI:80.00|MACD:0.13|BIAS_20:1.85|MA_Bull:10.00
00683L.TW    | 期元大美元指正2   | 22.13      | ❄️ 空倉          |       -2.80% |     30 |    53.36% | [P:0.40] MACD:0.09|KD_Diff:10.01|D_Value:44.97|MA_Bull:0.00
00685L.TW    | 群益臺灣加權正2   | 11.38      | ❄️ 空倉          |     -123.71% |     28 |    49.64% | [P:0.41] MACD:-60.88|Vol_Ratio:0.67|BB_Upper:2545.34|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 1.03       | ❄️ 空倉          |       +3.75% |     24 |    60.76% | [P:0.46] RSI:63.64|MACD:0.00|KD_Diff:-4.74|BB_Upper:4.01
00687B.TWO   | 國泰20年美債    | 27.89      | ❄️ 空倉          |       -1.34% |     12 |    51.05% | [P:0.41] MACD:-0.02|KD_Diff:5.52|BIAS_20:-0.70|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.62       | ❄️ 空倉          |       +2.24% |     10 |    53.99% | [P:0.43] MACD:-0.07|KD_Diff:-0.33|D_Value:17.64|BB_Upper:9.36
00693U.TW    | 期街口S&P黃豆   | 22.38      | ❄️ 空倉          |       -5.71% |     34 |    50.85% | [P:0.49] MACD:0.25|Vol_Ratio:0.56|BIAS_20:3.83|MA_Bull:10.00
00694B.TWO   | 富邦美債1-3年   | 42.45      | 🚀 買進           |       -0.74% |     14 |    52.70% | [P:0.50] MACD:0.17|D_Value:65.85|BIAS_20:0.59|BB_Upper:0.23
00696B.TWO   | 富邦美債20年    | 28.91      | 💥 賣出           |       +2.98% |     43 |    50.43% | [P:0.44] Vol_Ratio:0.42|MA_Slope:-0.08|BB_Upper:4.04|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 17.16      | 🟢 持股           |       +1.24% |     29 |    51.11% | [P:0.57] Vol_Ratio:0.93|BIAS_20:5.45|MA_Slope:0.46|BB_Upper:4.04
00703.TW     | 台新MSCI中國   | 19.58      | 🟢 持股           |       +2.70% |     21 |    52.55% | [P:0.54] MACD:0.19|KD_Diff:-0.73|BB_Upper:3.39|MA_Bull:10.00
00708L.TW    | 期元大S&P黃金正2 | 73.00      | ❄️ 空倉          |      +76.27% |     48 |    51.89% | [P:0.35] RSI:55.92|D_Value:37.67|Vol_Ratio:1.43|MA_Slope:0.10
00711B.TW    | 復華彭博新興債    | 16.09      | ❄️ 空倉          |       +1.10% |     22 |    52.67% | [P:0.40] MACD:0.00|KD_Diff:14.33|BIAS_20:-0.38|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.90       | 💥 賣出           |       +4.89% |     51 |    50.90% | [P:0.43] RSI:59.21|MACD:0.06|Vol_Ratio:0.33|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 60.75      | 🟢 持股           |       +8.77% |     29 |    50.09% | [P:0.59] MACD:0.44|KD_Diff:4.75|BIAS_20:0.55|MA_Bull:10.00
00714.TW     | 群益道瓊美國地產   | 22.70      | ❄️ 空倉          |      +10.83% |     14 |    49.95% | [P:0.30] [⚠️降級預設] RSI:68.57|MACD:0.24|KD_Diff:8.09|D_Value:73.63
00715L.TW    | 期街口S&P布蘭特油正2 | 50.20      | 🟢 持股           |     +326.84% |     27 |    50.65% | [P:0.58] KD_Diff:2.65|D_Value:90.12|BB_Upper:1.45|MA_Bull:10.00
00719B.TWO   | 元大美債1-3    | 31.48      | 🟢 持股           |       -0.61% |      9 |    51.13% | [P:0.50] MACD:0.11|D_Value:64.47|BIAS_20:0.36|BB_Upper:0.40
00720B.TWO   | 元大投資級公司債   | 32.68      | 🟢 持股           |       -1.18% |     39 |    52.40% | [P:0.55] KD_Diff:-0.71|D_Value:11.96|Vol_Ratio:1.07|MA_Bull:0.00
00722B.TWO   | 群益投資級電信債   | 35.21      | 🚀 買進           |       +3.58% |     68 |    51.28% | [P:0.63] RSI:30.52|KD_Diff:1.40|Vol_Ratio:0.44|MA_Bull:0.00
00724B.TWO   | 群益投資級金融債   | 33.65      | 🟢 持股           |       -0.05% |     19 |    51.76% | [P:0.52] MACD:-0.10|D_Value:26.61|BIAS_20:-1.20|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 34.79      | 🟢 持股           |       +0.17% |     41 |    51.03% | [P:0.66] RSI:30.72|D_Value:21.33|Vol_Ratio:0.79|MA_Bull:0.00
00726B.TWO   | 國泰新興投等債    | 33.44      | 💥 賣出           |       -1.53% |     23 |    50.83% | [P:0.39] MACD:0.11|D_Value:66.70|BIAS_20:0.18|MA_Bull:0.00
00733.TW     | 富邦臺灣中小     | 66.70      | ❄️ 空倉          |      +26.14% |     46 |    49.04% | [P:0.33] RSI:31.53|D_Value:22.30|Vol_Ratio:0.71|BB_Upper:23.23
00734B.TWO   | 台新JPM新興債   | 15.89      | 🟢 持股           |       +0.44% |     11 |    49.90% | [P:0.50] [⚠️降級預設] RSI:43.84|MACD:-0.00|KD_Diff:12.71|D_Value:39.80
00735.TW     | 國泰臺韓科技     | 100.10     | 💥 賣出           |      +80.80% |     33 |    50.36% | [P:0.50] KD_Diff:8.08|D_Value:21.64|Vol_Ratio:0.68|BIAS_20:-6.09
00738U.TW    | 期元大道瓊白銀    | 47.94      | 🚀 買進           |      +56.67% |     28 |    50.81% | [P:0.58] MACD:-2.00|KD_Diff:19.79|Vol_Ratio:1.03|BIAS_20:1.91
00740B.TWO   | 富邦全球投等債    | 38.34      | 🟢 持股           |       -2.54% |     25 |    50.41% | [P:0.52] MACD:-0.11|D_Value:25.40|BIAS_20:-1.26|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 35.35      | ❄️ 空倉          |       +0.86% |     18 |    51.15% | [P:0.42] KD_Diff:17.25|D_Value:54.81|MA_Slope:-0.08|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 31.63      | ❄️ 空倉          |       -0.06% |     24 |    52.25% | [P:0.44] MACD:-0.06|KD_Diff:0.66|BIAS_20:-1.22|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 31.26      | ❄️ 空倉          |       +1.22% |      6 |    51.44% | [P:0.39] RSI:33.77|KD_Diff:5.52|D_Value:31.57|BIAS_20:-1.16
00752.TW     | 中信中國50     | 23.04      | 🟢 持股           |      +13.55% |     43 |    52.26% | [P:0.53] RSI:68.63|MACD:0.30|Vol_Ratio:0.75|MA_Bull:10.00
00753L.TW    | 中信中國50正2   | 9.32       | ❄️ 空倉          |       -5.19% |     22 |    50.16% | [P:0.49] KD_Diff:-2.60|D_Value:72.12|BIAS_20:5.54|BB_Upper:5.70
00754B.TWO   | 群益AAA-AA公司債 | 32.92      | 🟢 持股           |       +3.88% |     11 |    50.46% | [P:0.55] [⚠️降級預設] RSI:33.63|MACD:-0.15|KD_Diff:4.86|D_Value:35.92
00756B.TWO   | 群益投等新興公債   | 31.70      | 🟢 持股           |       +0.55% |     11 |    49.81% | [P:0.59] [⚠️降級預設] RSI:37.14|MACD:0.04|KD_Diff:-2.10|D_Value:29.69
00757.TW     | 統一FANG+    | 132.45     | 🟢 持股           |      +11.84% |     29 |    51.83% | [P:0.53] RSI:63.43|D_Value:59.19|Vol_Ratio:0.62|BIAS_20:2.07
00758B.TWO   | 復華能源債      | 51.75      | 🟢 持股           |       +2.92% |     11 |    49.30% | [P:0.50] [⚠️降級預設] RSI:44.44|MACD:0.01|KD_Diff:3.92|D_Value:40.08
00760B.TWO   | 復華新興企業債    | 54.25      | ❄️ 空倉          |       +5.30% |     46 |    50.27% | [P:0.41] RSI:50.00|KD_Diff:4.29|Vol_Ratio:0.94|MA_Bull:0.00
00761B.TWO   | 國泰A級公司債    | 34.42      | ❄️ 空倉          |       -1.33% |     58 |    51.69% | [P:0.45] KD_Diff:7.64|D_Value:42.01|Vol_Ratio:0.57|MA_Bull:0.00
00763U.TW    | 期街口道瓊銅     | 34.74      | ❄️ 空倉          |      +12.13% |     16 |    52.00% | [P:0.30] [⚠️降級預設] RSI:68.22|MACD:0.14|KD_Diff:7.82|D_Value:73.69
00764B.TWO   | 群益25年美債    | 27.83      | 💥 賣出           |       -0.12% |     33 |    52.84% | [P:0.48] RSI:43.97|D_Value:42.04|MA_Slope:-0.03|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 50.35      | ❄️ 空倉          |       -1.56% |     20 |    51.78% | [P:0.46] MACD:-0.00|KD_Diff:10.64|Vol_Ratio:0.40|MA_Slope:-0.02
00770.TW     | 國泰北美科技     | 67.70      | ❄️ 空倉          |      +35.80% |     32 |    51.73% | [P:0.44] MACD:0.10|KD_Diff:0.31|BB_Upper:2.33|MA_Bull:0.00
00772B.TWO   | 中信高評級公司債   | 33.49      | ❄️ 空倉          |       -0.30% |      6 |    50.67% | [P:0.40] RSI:38.15|KD_Diff:7.85|D_Value:33.71|BIAS_20:-0.98
00773B.TWO   | 中信優先金融債    | 35.89      | ❄️ 空倉          |       -0.27% |     26 |    49.83% | [P:0.46] MACD:-0.03|D_Value:41.69|BIAS_20:-0.73|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 37.71      | ❄️ 空倉          |       -0.61% |     44 |    50.87% | [P:0.45] RSI:54.78|D_Value:57.96|Vol_Ratio:1.27|MA_Bull:0.00
00785B.TWO   | 富邦金融投等債    | 34.86      | ❄️ 空倉          |       -0.35% |     14 |    51.30% | [P:0.43] MACD:-0.09|D_Value:54.97|BIAS_20:-1.26|MA_Bull:0.00
00787B.TWO   | 元大10年IG醫療債 | 32.48      | 🟢 持股           |       -3.00% |     29 |    51.31% | [P:0.51] KD_Diff:-1.17|D_Value:31.69|MA_Slope:-0.04|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 27.00      | ❄️ 空倉          |       +1.68% |     14 |    51.48% | [P:0.41] MACD:0.00|KD_Diff:7.32|BIAS_20:-0.65|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 87.55      | 🟢 持股           |      +48.20% |     17 |    49.43% | [P:0.55] KD_Diff:5.08|BIAS_20:-4.21|MA_Slope:-0.50|BB_Upper:15.00
00834B.TWO   | 第一金金融債10+  | 34.05      | 🟢 持股           |       +0.98% |      7 |    50.23% | [P:0.53] [⚠️降級預設] RSI:42.20|MACD:-0.07|KD_Diff:0.98|D_Value:27.54
00845B.TWO   | 富邦新興投等債    | 33.75      | 💥 賣出           |       +1.43% |     35 |    51.80% | [P:0.45] RSI:60.00|D_Value:87.77|Vol_Ratio:1.68|MA_Bull:10.00
00847B.TWO   | 中信美國市政債    | 25.72      | ❄️ 空倉          |       -2.05% |     20 |    51.34% | [P:0.42] MACD:0.04|D_Value:52.03|BIAS_20:-0.48|MA_Bull:0.00
00851.TW     | 台新全球AI     | 71.15      | ❄️ 空倉          |      +27.57% |     32 |    50.00% | [P:0.42] RSI:39.38|KD_Diff:3.57|BB_Upper:5.50|MA_Bull:0.00
00852L.TW    | 國泰美國道瓊正2   | 34.79      | ❄️ 空倉          |       +9.22% |     38 |    52.80% | [P:0.43] RSI:49.73|KD_Diff:-0.42|BIAS_20:-0.38|MA_Bull:0.00
00857B.TWO   | 永豐20年美公債   | 23.20      | ❄️ 空倉          |       -4.03% |     26 |    52.74% | [P:0.49] MACD:-0.02|Vol_Ratio:0.48|BIAS_20:-0.60|MA_Bull:0.00
00861.TW     | 元大全球未來通訊   | 88.10      | 🟢 持股           |      +31.47% |     21 |    46.45% | [P:0.55] [⚠️降級預設] RSI:34.15|MACD:-1.14|KD_Diff:7.93|D_Value:27.17
00863B.TWO   | 中信全球電信債    | 31.71      | 🟢 持股           |       +1.33% |     11 |    50.34% | [P:0.51] [⚠️降級預設] RSI:39.01|MACD:-0.08|KD_Diff:5.71|D_Value:39.86
00864B.TWO   | 中信美國公債0-1  | 47.22      | 🟢 持股           |       -1.50% |     13 |    52.74% | [P:0.59] MACD:0.28|D_Value:87.80|Vol_Ratio:0.90|BIAS_20:1.15
00865B.TW    | 國泰US短期公債   | 49.45      | ❄️ 空倉          |       -0.02% |     24 |    50.75% | [P:0.45] MACD:0.30|KD_Diff:0.74|D_Value:87.12|MA_Bull:10.00
00867B.TWO   | 新光A-BBB電信債 | 30.79      | 🟢 持股           |       +3.95% |     29 |    51.74% | [P:0.51] MACD:-0.14|KD_Diff:5.20|D_Value:25.11|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 28.23      | ❄️ 空倉          |       +3.81% |     58 |    49.24% | [P:0.45] KD_Diff:6.10|D_Value:23.45|Vol_Ratio:0.08|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 52.10      | ❄️ 空倉          |      +19.23% |     42 |    51.32% | [P:0.49] RSI:52.51|Vol_Ratio:0.63|BIAS_20:0.88|MA_Bull:0.00
00876.TW     | 元大全球5G     | 91.10      | 🟢 持股           |      +71.41% |     25 |    52.30% | [P:0.57] MACD:-1.50|KD_Diff:4.97|BB_Upper:18.74|MA_Bull:0.00
00877.TWO    | 復華中國5G     | 39.66      | 🟢 持股           |      +31.22% |     25 |    53.53% | [P:0.56] MACD:-1.27|BIAS_20:-9.49|MA_Slope:-1.02|BB_Upper:28.22
00878.TW     | 國泰永續高股息    | 32.72      | ❄️ 空倉          |      +44.34% |     20 |    49.65% | [P:0.49] MACD:0.10|Vol_Ratio:0.62|BB_Upper:4.28|MA_Bull:0.00
00881.TW     | 國泰台灣科技龍頭   | 52.10      | 🟢 持股           |      +40.01% |     17 |    50.85% | [P:0.52] KD_Diff:9.56|BIAS_20:-2.21|MA_Slope:-0.30|BB_Upper:9.66
00882.TW     | 中信中國高股息    | 14.99      | ❄️ 空倉          |       +4.31% |     42 |    50.88% | [P:0.40] MACD:-0.14|BIAS_20:1.24|MA_Slope:-0.01|MA_Bull:0.00
00884B.TWO   | 中信低碳新興債    | 29.52      | 🟢 持股           |       -1.55% |     11 |    48.66% | [P:0.50] [⚠️降級預設] RSI:43.13|MACD:0.01|KD_Diff:5.87|D_Value:37.84
00885.TW     | 富邦越南       | 17.52      | 🟢 持股           |       +9.99% |     43 |    50.35% | [P:0.52] KD_Diff:-4.33|BIAS_20:-5.66|MA_Slope:-0.37|MA_Bull:0.00
00886.TWO    | 永豐美國科技     | 45.20      | ❄️ 空倉          |       +6.72% |     24 |    52.59% | [P:0.40] RSI:44.03|Vol_Ratio:0.65|BIAS_20:-0.47|MA_Slope:0.15
00887.TWO    | 永豐中國科技50大  | 17.76      | 🟢 持股           |      +42.11% |     29 |    49.45% | [P:0.53] MACD:-0.21|Vol_Ratio:0.73|BB_Upper:20.40|MA_Bull:0.00
00888.TWO    | 永豐台灣ESG    | 35.59      | ❄️ 空倉          |      +43.17% |     24 |    50.47% | [P:0.44] MACD:-0.03|D_Value:34.90|Vol_Ratio:1.00|BIAS_20:-3.00
00891.TW     | 中信關鍵半導體    | 35.10      | 🟢 持股           |      +77.87% |     33 |    49.35% | [P:0.51] MACD:-0.40|Vol_Ratio:0.62|BB_Upper:11.23|MA_Bull:0.00
00893.TW     | 國泰智能電動車    | 45.35      | 💥 賣出           |      +39.90% |     23 |    50.37% | [P:0.46] MACD:-0.24|KD_Diff:3.05|BB_Upper:4.53|MA_Bull:0.00
00894.TW     | 中信小資高價30   | 46.51      | 🟢 持股           |      +15.99% |     27 |    49.07% | [P:0.53] KD_Diff:12.08|BIAS_20:-1.67|MA_Slope:-0.32|BB_Upper:10.63
00896.TW     | 中信綠能及電動車   | 27.12      | ❄️ 空倉          |      +48.02% |     32 |    52.72% | [P:0.49] MACD:-0.27|Vol_Ratio:0.87|BB_Upper:6.18|MA_Bull:0.00
00897.TW     | 富邦基因免疫生技   | 11.13      | ❄️ 空倉          |      +15.89% |     16 |    52.70% | [P:0.50] [⚠️降級預設] RSI:47.95|MACD:0.21|KD_Diff:0.41|D_Value:57.90
00898.TW     | 國泰基因免疫革命   | 9.40       | ❄️ 空倉          |      +14.10% |     48 |    54.61% | [P:0.38] MACD:0.18|Vol_Ratio:0.63|MA_Slope:0.39|BB_Upper:4.66
00900.TW     | 富邦特選高股息30  | 18.45      | 🟢 持股           |       +8.32% |     33 |    51.37% | [P:0.59] RSI:37.69|D_Value:29.92|Vol_Ratio:0.86|MA_Bull:0.00
00902.TW     | 中信電池及儲能    | 12.64      | 🟢 持股           |      +17.81% |     41 |    51.03% | [P:0.52] KD_Diff:9.37|D_Value:15.70|Vol_Ratio:0.69|MA_Bull:0.00
00903.TW     | 富邦元宇宙      | 21.12      | ❄️ 空倉          |      +25.93% |     40 |    49.11% | [P:0.49] Vol_Ratio:0.89|BIAS_20:0.71|MA_Slope:0.08|BB_Upper:2.35
