====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260622 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 15.57      | ❄️ 空倉          |       +9.42% |      8 |    60.00% | [P:0.48] RSI:57.01|MACD:0.40|KD_Diff:11.01|BIAS_20:6.21
00633L.TW    | 富邦上証正2     | 54.70      | 💥 賣出           |      +10.98% |     15 |    49.46% | [P:0.50] MACD:0.35|KD_Diff:18.07|MA_Slope:0.38|BB_Upper:2.14
00634R.TW    | 富邦上証反1     | 2.98       | ❄️ 空倉          |       -6.90% |     14 |    52.68% | [P:0.46] KD_Diff:-17.78|D_Value:39.08|Vol_Ratio:0.75|MA_Slope:-0.21
00635U.TW    | 期元大S&P黃金   | 43.71      | ❄️ 空倉          |      +26.91% |     20 |    51.60% | [P:0.44] MACD:-0.99|D_Value:49.85|Vol_Ratio:1.41|MA_Bull:0.00
00637L.TW    | 元大滬深300正2  | 22.64      | 💥 賣出           |       +7.87% |     13 |    50.09% | [P:0.49] MACD:0.16|KD_Diff:18.44|BIAS_20:4.43|BB_Upper:1.88
00638R.TW    | 元大滬深300反1  | 6.38       | ❄️ 空倉          |       -3.54% |      8 |    53.12% | [P:0.40] RSI:46.79|MACD:-0.04|KD_Diff:-17.11|D_Value:39.87
00640L.TW    | 富邦日本正2     | 109.30     | 💥 賣出           |       +0.76% |     29 |    50.17% | [P:0.45] RSI:61.95|D_Value:71.87|Vol_Ratio:1.56|BIAS_20:7.63
00641R.TW    | 富邦日本反1     | 3.69       | 🚀 買進           |       +1.99% |     28 |    56.19% | [P:0.50] RSI:37.68|KD_Diff:-13.92|BIAS_20:-4.06|MA_Slope:-0.29
00642U.TW    | 期元大S&P石油   | 24.55      | 🟢 持股           |     +127.85% |     37 |    52.89% | [P:0.66] RSI:32.81|D_Value:15.81|Vol_Ratio:0.71|MA_Slope:-1.12
00646.TW     | 元大S&P500   | 74.30      | ❄️ 空倉          |      +11.27% |     34 |    49.70% | [P:0.40] KD_Diff:8.45|D_Value:63.70|BIAS_20:0.02|MA_Bull:0.00
00648R.TW    | 元大S&P500反1 | 4.02       | ❄️ 空倉          |       +0.46% |     10 |    57.87% | [P:0.40] MACD:-0.02|D_Value:41.05|BIAS_20:0.70|MA_Slope:0.01
00650L.TW    | 復華香港正2     | 15.04      | 🟢 持股           |      +11.61% |     31 |    49.80% | [P:0.70] RSI:32.11|MACD:-0.52|MA_Slope:-0.67|MA_Bull:0.00
00651R.TW    | 復華香港反1     | 5.58       | ❄️ 空倉          |      +11.71% |     18 |    52.99% | [P:0.32] RSI:68.18|D_Value:70.14|BIAS_20:4.05|MA_Slope:0.35
00653L.TW    | 富邦印度正2     | 46.78      | 🟢 持股           |       +7.70% |     41 |    48.89% | [P:0.52] RSI:62.81|KD_Diff:15.13|Vol_Ratio:0.61|BB_Upper:1.87
00654R.TW    | 富邦印度反1     | 6.72       | ❄️ 空倉          |       +7.26% |     26 |    53.13% | [P:0.40] RSI:39.76|D_Value:29.59|BIAS_20:-2.23|MA_Slope:-0.10
00655L.TW    | 國泰中國A50正2  | 38.19      | 🚀 買進           |      +13.99% |     28 |    50.83% | [P:0.60] RSI:55.87|Vol_Ratio:1.39|MA_Slope:0.40|MA_Bull:0.00
00656R.TW    | 國泰中國A50反1  | 5.64       | ❄️ 空倉          |       -3.16% |      8 |    53.81% | [P:0.38] RSI:45.45|D_Value:39.30|MA_Slope:-0.23|BB_Upper:5.71
00657K.TW    | 國泰日經225+U  | 26.71      | ❄️ 空倉          |      +38.12% |     38 |    49.82% | [P:0.31] RSI:61.33|KD_Diff:16.99|BIAS_20:7.65|MA_Bull:10.00
00660.TW     | 元大歐洲50     | 45.67      | ❄️ 空倉          |      +17.59% |     26 |    52.66% | [P:0.35] RSI:60.95|MACD:0.64|D_Value:83.71|MA_Bull:10.00
00662.TW     | 富邦NASDAQ   | 123.15     | ❄️ 空倉          |      +13.68% |     32 |    50.27% | [P:0.43] RSI:50.93|KD_Diff:10.39|MA_Slope:0.15|MA_Bull:0.00
00663L.TW    | 國泰臺灣加權正2   | 120.20     | 🟢 持股           |      +76.43% |     27 |    49.29% | [P:0.57] RSI:58.78|D_Value:71.11|Vol_Ratio:1.18|MA_Slope:1.23
00664R.TW    | 國泰臺灣加權反1   | 1.56       | ❄️ 空倉          |       +0.00% |      0 |    59.27% | [P:0.31] RSI:40.00|MACD:-0.06|D_Value:23.67|Vol_Ratio:1.70
00665L.TW    | 富邦�琤肭磪囓�2  | 8.32       | ❄️ 空倉          |       +3.02% |     24 |    53.41% | [P:0.47] RSI:30.77|MACD:-0.31|Vol_Ratio:1.22|MA_Slope:-0.74
00666R.TW    | 富邦�琤肭磪齯�1  | 9.72       | ❄️ 空倉          |       +9.14% |     18 |    53.45% | [P:0.40] RSI:69.93|D_Value:77.45|MA_Slope:0.36|BB_Upper:-0.47
00669R.TW    | 國泰美國道瓊反1   | 5.33       | ❄️ 空倉          |       -5.61% |     10 |    56.32% | [P:0.41] RSI:47.69|KD_Diff:-6.76|MA_Slope:-0.11|BB_Upper:2.89
00670L.TW    | 富邦NASDAQ正2 | 218.00     | 🟢 持股           |      +30.55% |     17 |    49.76% | [P:0.52] RSI:47.20|MACD:4.76|KD_Diff:11.45|MA_Slope:0.21
00671R.TW    | 富邦NASDAQ反1 | 2.37       | ❄️ 空倉          |      -11.62% |     10 |    52.51% | [P:0.39] RSI:50.00|D_Value:32.76|BIAS_20:-1.64|MA_Slope:-0.15
00673R.TW    | 期元大S&P原油反1 | 14.76      | ❄️ 空倉          |      -45.19% |     30 |    50.92% | [P:0.39] KD_Diff:6.60|Vol_Ratio:0.83|MA_Slope:1.14|MA_Bull:10.00
00674R.TW    | 期元大S&P黃金反1 | 29.36      | ❄️ 空倉          |     +368.67% |     10 |    53.99% | [P:0.42] RSI:66.46|KD_Diff:-7.74|D_Value:45.54|Vol_Ratio:0.73
00675L.TW    | 富邦臺灣加權正2   | 364.00     | 🟢 持股           |      +59.09% |     25 |    50.21% | [P:0.55] RSI:58.79|D_Value:71.44|Vol_Ratio:1.24|MA_Slope:1.23
00676R.TW    | 富邦臺灣加權反1   | 5.32       | ❄️ 空倉          |       -8.88% |     10 |    57.80% | [P:0.49] MACD:-0.20|KD_Diff:-13.52|Vol_Ratio:1.49|MA_Bull:0.00
00678.TW     | 群益那斯達克生技   | 36.49      | 🟢 持股           |      +17.96% |     39 |    52.07% | [P:0.57] RSI:53.16|D_Value:83.66|MA_Slope:0.10|MA_Bull:10.00
00679B.TWO   | 元大美債20年    | 26.97      | 🟢 持股           |       -0.33% |     13 |    50.86% | [P:0.56] MACD:0.09|KD_Diff:4.87|BIAS_20:1.61|MA_Bull:10.00
00680L.TW    | 元大美債20正2   | 7.05       | ❄️ 空倉          |       +2.52% |      8 |    53.55% | [P:0.43] MACD:0.04|KD_Diff:6.67|D_Value:74.29|BB_Upper:0.64
00681R.TW    | 元大美債20反1   | 20.82      | 🟢 持股           |       +6.41% |     33 |    49.58% | [P:0.52] RSI:39.72|MACD:-0.08|BIAS_20:-1.20|MA_Bull:0.00
00683L.TW    | 期元大美元指正2   | 21.95      | ❄️ 空倉          |       -1.55% |     24 |    53.44% | [P:0.41] MACD:0.14|KD_Diff:11.10|D_Value:57.43|MA_Bull:0.00
00685L.TW    | 群益臺灣加權正2   | 329.55     | 💥 賣出           |      +59.39% |     25 |    49.42% | [P:0.43] MACD:15.25|Vol_Ratio:1.21|BB_Upper:-1.32|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 0.95       | ❄️ 空倉          |       +2.50% |     18 |    60.91% | [P:0.44] RSI:40.00|MACD:-0.04|KD_Diff:-12.98|BB_Upper:15.18
00687B.TWO   | 國泰20年美債    | 28.07      | 🟢 持股           |       -1.81% |     11 |    50.92% | [P:0.58] MACD:0.06|KD_Diff:8.75|BIAS_20:1.03|MA_Bull:10.00
00688L.TW    | 國泰20年美債正2  | 7.03       | ❄️ 空倉          |       +2.24% |     10 |    53.76% | [P:0.43] MACD:0.04|KD_Diff:7.17|D_Value:72.94|BB_Upper:0.62
00693U.TW    | 期街口S&P黃豆   | 20.86      | ❄️ 空倉          |       -6.86% |     30 |    50.95% | [P:0.45] MACD:-0.35|Vol_Ratio:1.15|BIAS_20:-1.90|MA_Bull:0.00
00694B.TWO   | 富邦美債1-3年   | 41.64      | 🟢 持股           |       -1.28% |     11 |    52.73% | [P:0.50] MACD:0.03|D_Value:65.63|BIAS_20:0.30|BB_Upper:0.30
00696B.TWO   | 富邦美債20年    | 29.42      | 🟢 持股           |       +1.65% |     37 |    50.48% | [P:0.53] Vol_Ratio:2.61|MA_Slope:0.17|BB_Upper:0.14|MA_Bull:10.00
00700.TW     | 富邦�琤肭磪�    | 15.96      | 🟢 持股           |       -1.78% |     19 |    51.16% | [P:0.57] Vol_Ratio:2.80|BIAS_20:-4.78|MA_Slope:-0.35|BB_Upper:9.27
00703.TW     | 台新MSCI中國   | 18.60      | 🟢 持股           |       +2.74% |     19 |    52.53% | [P:0.51] MACD:-0.33|KD_Diff:-5.56|BB_Upper:7.64|MA_Bull:0.00
00708L.TW    | 期元大S&P黃金正2 | 75.90      | 💥 賣出           |      +81.91% |     41 |    51.86% | [P:0.45] RSI:29.54|D_Value:47.49|Vol_Ratio:1.49|MA_Slope:-0.83
00711B.TW    | 復華彭博新興債    | 16.09      | 🚀 買進           |       +1.10% |     18 |    52.70% | [P:0.58] MACD:0.02|KD_Diff:2.73|BIAS_20:0.41|MA_Bull:10.00
00712.TW     | 復華富時不動產    | 8.57       | 🚀 買進           |       +2.48% |     42 |    50.96% | [P:0.52] RSI:36.26|MACD:-0.07|Vol_Ratio:0.84|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 60.80      | ❄️ 空倉          |      +10.25% |     24 |    50.19% | [P:0.47] MACD:1.54|KD_Diff:-0.19|BIAS_20:3.33|MA_Bull:10.00
00715L.TW    | 期街口S&P布蘭特油正2 | 38.49      | ❄️ 空倉          |     +271.64% |     24 |    50.51% | [P:0.39] KD_Diff:-6.22|D_Value:12.12|BB_Upper:66.52|MA_Bull:0.00
00719B.TWO   | 元大美債1-3    | 30.95      | 🟢 持股           |       -0.61% |      9 |    50.94% | [P:0.52] MACD:0.01|D_Value:69.23|BIAS_20:0.29|BB_Upper:0.26
00720B.TWO   | 元大投資級公司債   | 33.47      | 🟢 持股           |       +0.12% |     31 |    52.52% | [P:0.59] KD_Diff:2.51|D_Value:81.28|Vol_Ratio:1.16|MA_Bull:10.00
00722B.TWO   | 群益投資級電信債   | 36.34      | 🟢 持股           |       +4.78% |     55 |    51.10% | [P:0.60] RSI:57.92|KD_Diff:6.95|Vol_Ratio:0.77|MA_Bull:10.00
00724B.TWO   | 群益投資級金融債   | 34.09      | 🟢 持股           |       -0.20% |     15 |    51.78% | [P:0.58] MACD:0.13|D_Value:80.14|BIAS_20:1.01|MA_Bull:10.00
00725B.TWO   | 國泰投資級公司債   | 35.54      | ❄️ 空倉          |       +2.14% |     36 |    50.99% | [P:0.44] RSI:61.90|D_Value:77.82|Vol_Ratio:1.66|MA_Bull:10.00
00726B.TWO   | 國泰新興投等債    | 33.08      | 🟢 持股           |       -2.10% |     19 |    51.04% | [P:0.58] MACD:0.07|D_Value:84.42|BIAS_20:0.97|MA_Bull:10.00
00733.TW     | 富邦臺灣中小     | 80.35      | 🚀 買進           |      +34.03% |     38 |    48.82% | [P:0.53] RSI:56.51|D_Value:73.27|Vol_Ratio:0.74|BB_Upper:0.27
00735.TW     | 國泰臺韓科技     | 122.65     | 🟢 持股           |      +91.00% |     27 |    50.31% | [P:0.51] KD_Diff:14.71|D_Value:71.20|Vol_Ratio:1.40|BIAS_20:9.61
00738U.TW    | 期元大道瓊白銀    | 52.95      | ❄️ 空倉          |      +51.49% |     22 |    50.57% | [P:0.45] MACD:-2.03|KD_Diff:5.12|Vol_Ratio:1.63|BIAS_20:-7.84
00740B.TWO   | 富邦全球投等債    | 38.87      | 🟢 持股           |       -2.54% |     21 |    50.41% | [P:0.60] MACD:0.09|D_Value:72.22|BIAS_20:0.56|MA_Bull:10.00
00746B.TWO   | 富邦A級公司債    | 35.77      | 🟢 持股           |       +0.30% |     13 |    51.00% | [P:0.57] KD_Diff:5.58|D_Value:79.21|MA_Slope:0.10|MA_Bull:10.00
00749B.TWO   | 凱基新興債10+   | 32.10      | 🟢 持股           |       -0.31% |     17 |    52.38% | [P:0.57] MACD:0.14|KD_Diff:5.42|BIAS_20:1.37|MA_Bull:10.00
00751B.TWO   | 元大AAA至A公司債 | 31.74      | ❄️ 空倉          |       +1.19% |      4 |    51.45% | [P:0.35] RSI:51.11|KD_Diff:-9.05|D_Value:70.53|BIAS_20:-0.30
00752.TW     | 中信中國50     | 21.63      | ❄️ 空倉          |       +8.57% |     36 |    52.18% | [P:0.46] RSI:34.30|MACD:-0.44|Vol_Ratio:1.25|MA_Bull:0.00
00753L.TW    | 中信中國50正2   | 8.92       | ❄️ 空倉          |       -8.50% |     16 |    49.95% | [P:0.49] KD_Diff:-3.09|D_Value:23.32|BIAS_20:-6.57|BB_Upper:15.45
00757.TW     | 統一FANG+    | 130.95     | ❄️ 空倉          |      +14.38% |     24 |    52.02% | [P:0.43] RSI:37.25|D_Value:51.83|Vol_Ratio:1.82|BIAS_20:0.11
00760B.TWO   | 復華新興企業債    | 54.30      | 🚀 買進           |       +4.30% |     38 |    50.22% | [P:0.50] RSI:66.10|KD_Diff:-0.53|Vol_Ratio:0.96|MA_Bull:10.00
00761B.TWO   | 國泰A級公司債    | 34.68      | 🚀 買進           |       -1.53% |     50 |    51.54% | [P:0.60] KD_Diff:4.33|D_Value:76.35|Vol_Ratio:1.06|MA_Bull:10.00
00764B.TWO   | 群益25年美債    | 27.97      | 🟢 持股           |       +0.16% |     29 |    52.82% | [P:0.55] RSI:58.66|D_Value:71.90|MA_Slope:0.11|MA_Bull:10.00
00768B.TWO   | 復華20年美債    | 50.60      | ❄️ 空倉          |       +0.12% |     14 |    51.74% | [P:0.46] MACD:0.12|KD_Diff:6.82|Vol_Ratio:1.68|MA_Slope:0.17
00770.TW     | 國泰北美科技     | 68.90      | ❄️ 空倉          |      +30.88% |     26 |    51.58% | [P:0.45] MACD:1.36|KD_Diff:15.15|BB_Upper:3.66|MA_Bull:0.00
00772B.TWO   | 中信高評級公司債   | 33.82      | ❄️ 空倉          |       -0.30% |      6 |    50.73% | [P:0.39] RSI:56.55|KD_Diff:6.87|D_Value:70.07|BIAS_20:0.52
00773B.TWO   | 中信優先金融債    | 36.04      | 🟢 持股           |       -1.28% |     21 |    49.66% | [P:0.59] MACD:0.09|D_Value:76.33|BIAS_20:0.66|MA_Bull:10.00
00780B.TWO   | 國泰A級金融債    | 37.23      | 🟢 持股           |       -0.48% |     33 |    51.05% | [P:0.64] RSI:65.08|D_Value:82.33|Vol_Ratio:0.75|MA_Bull:10.00
00785B.TWO   | 富邦金融投等債    | 35.27      | 🟢 持股           |       -1.79% |      9 |    50.98% | [P:0.58] MACD:0.12|D_Value:87.62|BIAS_20:0.87|MA_Bull:10.00
00787B.TWO   | 元大10年IG醫療債 | 32.66      | 💥 賣出           |       -0.56% |     23 |    51.49% | [P:0.38] KD_Diff:-10.87|D_Value:76.34|MA_Slope:0.06|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 27.17      | 🟢 持股           |       -0.84% |     11 |    51.27% | [P:0.56] MACD:0.09|KD_Diff:5.68|BIAS_20:1.67|MA_Bull:10.00
00830.TW     | 國泰費城半導體    | 100.60     | 🚀 買進           |      +68.79% |     12 |    49.36% | [P:0.57] KD_Diff:10.90|BIAS_20:8.92|MA_Slope:0.89|BB_Upper:0.62
00845B.TWO   | 富邦新興投等債    | 33.27      | 🟢 持股           |       +0.12% |     29 |    51.65% | [P:0.63] RSI:71.87|D_Value:91.70|Vol_Ratio:0.96|MA_Bull:10.00
00847B.TWO   | 中信美國市政債    | 25.68      | 🟢 持股           |       -4.60% |     17 |    51.18% | [P:0.57] MACD:0.04|D_Value:90.42|BIAS_20:1.16|MA_Bull:10.00
00851.TW     | 台新全球AI     | 74.20      | 🚀 買進           |      +30.41% |     26 |    49.88% | [P:0.55] RSI:57.04|KD_Diff:13.10|BB_Upper:2.06|MA_Bull:10.00
00852L.TW    | 國泰美國道瓊正2   | 33.58      | 🚀 買進           |      +10.29% |     32 |    52.83% | [P:0.55] RSI:53.01|KD_Diff:3.97|BIAS_20:1.31|MA_Bull:10.00
00857B.TWO   | 永豐20年美公債   | 23.60      | 🟢 持股           |       -4.45% |     17 |    52.66% | [P:0.56] MACD:0.11|Vol_Ratio:1.26|BIAS_20:1.67|MA_Bull:10.00
00864B.TWO   | 中信美國公債0-1  | 45.98      | ❄️ 空倉          |       -1.50% |     12 |    52.46% | [P:0.48] MACD:-0.02|D_Value:59.26|Vol_Ratio:1.12|BIAS_20:0.48
00865B.TW    | 國泰US短期公債   | 48.16      | ❄️ 空倉          |       -0.55% |     22 |    51.01% | [P:0.45] MACD:0.05|KD_Diff:-0.07|D_Value:62.75|MA_Bull:0.00
00867B.TWO   | 新光A-BBB電信債 | 31.44      | 💥 賣出           |       +2.10% |     23 |    51.64% | [P:0.49] MACD:0.08|KD_Diff:7.99|D_Value:75.93|MA_Bull:10.00
00870B.TWO   | 元大15年EM主權債 | 28.71      | 🚀 買進           |       +3.75% |     46 |    49.16% | [P:0.55] KD_Diff:5.83|D_Value:86.78|Vol_Ratio:0.25|MA_Bull:10.00
00875.TW     | 國泰網路資安     | 46.39      | 🟢 持股           |      +10.39% |     39 |    51.20% | [P:0.59] RSI:38.04|Vol_Ratio:1.37|BIAS_20:-2.88|MA_Bull:0.00
00876.TW     | 元大全球5G     | 103.80     | 🟢 持股           |      +71.41% |     25 |    52.54% | [P:0.60] MACD:4.78|KD_Diff:7.50|BB_Upper:-0.83|MA_Bull:10.00
00877.TWO    | 復華中國5G     | 49.07      | 🟢 持股           |      +20.48% |     21 |    53.59% | [P:0.66] MACD:2.29|BIAS_20:11.97|MA_Slope:1.05|BB_Upper:-1.68
00878.TW     | 國泰永續高股息    | 34.12      | 🟢 持股           |      +46.10% |     15 |    49.72% | [P:0.57] MACD:1.50|Vol_Ratio:1.06|BB_Upper:1.32|MA_Bull:10.00
00881.TW     | 國泰台灣科技龍頭   | 57.35      | 🚀 買進           |      +62.00% |     12 |    50.94% | [P:0.55] KD_Diff:12.46|BIAS_20:5.53|MA_Slope:0.58|BB_Upper:-0.39
00882.TW     | 中信中國高股息    | 15.55      | ❄️ 空倉          |       +6.60% |     34 |    50.89% | [P:0.47] MACD:-0.02|BIAS_20:-1.27|MA_Slope:-0.08|MA_Bull:0.00
00885.TW     | 富邦越南       | 18.86      | ❄️ 空倉          |      +10.77% |     38 |    50.44% | [P:0.40] KD_Diff:15.93|BIAS_20:1.77|MA_Slope:-0.03|MA_Bull:0.00
00886.TWO    | 永豐美國科技     | 44.95      | 🚀 買進           |      +10.32% |     18 |    52.87% | [P:0.59] RSI:49.67|Vol_Ratio:2.68|BIAS_20:1.81|MA_Slope:0.19
00887.TWO    | 永豐中國科技50大  | 19.33      | 🚀 買進           |      +42.27% |     26 |    49.44% | [P:0.58] MACD:0.69|Vol_Ratio:1.08|BB_Upper:-1.42|MA_Bull:10.00
00888.TWO    | 永豐台灣ESG    | 38.74      | 💥 賣出           |      +40.69% |     17 |    50.64% | [P:0.44] MACD:1.64|D_Value:77.51|Vol_Ratio:2.07|BIAS_20:11.46
00891.TW     | 中信關鍵半導體    | 39.11      | ❄️ 空倉          |      +81.97% |     26 |    49.26% | [P:0.43] MACD:1.20|Vol_Ratio:0.97|BB_Upper:-1.70|MA_Bull:0.00
00893.TW     | 國泰智能電動車    | 47.43      | ❄️ 空倉          |      +42.72% |     16 |    50.13% | [P:0.44] MACD:0.87|KD_Diff:11.99|BB_Upper:3.45|MA_Bull:0.00
00894.TW     | 中信小資高價30   | 51.60      | ❄️ 空倉          |      +30.51% |     22 |    49.05% | [P:0.49] KD_Diff:13.95|BIAS_20:4.74|MA_Slope:0.43|BB_Upper:0.63
00896.TW     | 中信綠能及電動車   | 28.55      | ❄️ 空倉          |      +44.48% |     22 |    52.59% | [P:0.49] MACD:0.41|Vol_Ratio:0.85|BB_Upper:5.61|MA_Bull:0.00
00898.TW     | 國泰基因免疫革命   | 8.45       | ❄️ 空倉          |      +10.93% |     44 |    54.61% | [P:0.37] MACD:0.09|Vol_Ratio:0.82|MA_Slope:0.25|BB_Upper:0.79
00900.TW     | 富邦特選高股息30  | 19.85      | 🟢 持股           |      +24.88% |     25 |    51.77% | [P:0.55] RSI:52.80|D_Value:66.90|Vol_Ratio:1.40|MA_Bull:10.00
00902.TW     | 中信電池及儲能    | 16.11      | 🚀 買進           |      +31.16% |     34 |    51.24% | [P:0.50] KD_Diff:17.48|D_Value:60.43|Vol_Ratio:1.34|MA_Bull:0.00
00903.TW     | 富邦元宇宙      | 21.88      | ❄️ 空倉          |      +21.76% |     36 |    49.00% | [P:0.49] Vol_Ratio:1.16|BIAS_20:-0.96|MA_Slope:0.04|BB_Upper:7.68
00904.TW     | 新光臺灣半導體30  | 45.61      | ❄️ 空倉          |      +65.36% |     14 |    51.90% | [P:0.38] KD_Diff:14.15|D_Value:75.13|BB_Upper:-1.42|MA_Bull:0.00
00905.TW     | FT臺灣SMART  | 29.38      | 🟢 持股           |      +30.30% |      7 |    49.55% | [P:0.55] MACD:0.99|D_Value:80.05|Vol_Ratio:1.44|MA_Slope:0.73
00908.TW     | 富邦入息REITs+ | 14.80      | 💥 賣出           |      +12.25% |     35 |    51.89% | [P:0.49] MACD:0.19|KD_Diff:-14.87|Vol_Ratio:1.19|MA_Bull:0.00
00909.TW     | 國泰數位支付服務   | 51.30      | 🟢 持股           |      +34.26% |     35 |    50.80% | [P:0.53] Vol_Ratio:1.05|BIAS_20:2.71|MA_Slope:0.23|BB_Upper:3.68
00910.TW     | 第一金太空衛星    | 65.40      | ❄️ 空倉          |      +51.16% |     34 |    52.30% | [P:0.33] D_Value:18.07|MA_Slope:-0.83|BB_Upper:40.14|MA_Bull:0.00
00911.TW     | 兆豐洲際半導體    | 67.80      | 🟢 持股           |      +99.94% |     21 |    49.16% | [P:0.61] MACD:3.26|D_Value:72.21|Vol_Ratio:0.97|MA_Slope:0.93
00912.TW     | 中信臺灣智慧50   | 35.82      | 🟢 持股           |      +46.15% |     23 |    47.63% | [P:0.59] MACD:1.21|Vol_Ratio:1.17|BB_Upper:-1.48|MA_Bull:10.00
00915.TW     | 凱基優選高股息30  | 32.95      | 🟢 持股           |      +22.60% |     27 |    53.53% | [P:0.58] Vol_Ratio:1.05|BIAS_20:9.24|BB_Upper:-0.54|MA_Bull:10.00
00916.TW     | 國泰全球品牌50   | 25.37      | 🟢 持股           |      +10.34% |     29 |    48.54% | [P:0.57] KD_Diff:-5.88|D_Value:12.85|Vol_Ratio:0.73|MA_Bull:0.00
00917.TW     | 中信特選金融     | 22.32      | 🟢 持股           |      +14.19% |     19 |    54.85% | [P:0.59] MACD:0.24|D_Value:84.84|Vol_Ratio:1.19|MA_Slope:0.14
00918.TW     | 大華優利高填息30  | 32.11      | 🟢 持股           |      +14.05% |     41 |    52.89% | [P:0.62] RSI:59.32|D_Value:74.94|Vol_Ratio:0.90|MA_Bull:10.00
00919.TW     | 群益台灣精選高息   | 30.80      | 🚀 買進           |      +18.25% |     34 |    52.99% | [P:0.61] RSI:55.93|D_Value:68.36|Vol_Ratio:0.86|MA_Bull:10.00
00922.TW     | 國泰台灣領袖50   | 42.64      | 🟢 持股           |      +52.03% |     35 |    50.32% | [P:0.60] Vol_Ratio:1.27|MA_Slope:0.73|BB_Upper:-1.36|MA_Bull:10.00
00923.TW     | 群益台ESG低碳50 | 44.63      | 🟢 持股           |      +52.65% |     11 |    51.47% | [P:0.60] MACD:1.42|D_Value:74.79|Vol_Ratio:0.76|MA_Slope:0.69
00924.TW     | 復華S&P500成長 | 32.40      | ❄️ 空倉          |      +15.14% |     34 |    52.35% | [P:0.49] Vol_Ratio:1.35|BIAS_20:0.11|BB_Upper:2.54|MA_Bull:0.00
00927.TW     | 群益半導體收益    | 43.53      | 💥 賣出           |      +92.26% |     15 |    55.29% | [P:0.38] KD_Diff:15.30|Vol_Ratio:1.82|BB_Upper:-1.06|MA_Bull:0.00
00929.TW     | 復華台灣科技優息   | 32.16      | ❄️ 空倉          |      +48.56% |     30 |    53.61% | [P:0.43] KD_Diff:12.64|D_Value:75.25|Vol_Ratio:1.18|MA_Bull:0.00
00930.TW     | 永豐ESG低碳高息  | 26.19      | 🟢 持股           |      +40.39% |     23 |    51.18% | [P:0.60] MACD:0.99|Vol_Ratio:1.59|BB_Upper:0.68|MA_Bull:10.00
00931B.TWO   | 統一美債20年    | 13.64      | ❄️ 空倉          |       +5.44% |     38 |    49.78% | [P:0.40] RSI:70.00|KD_Diff:4.49|BIAS_20:1.61|MA_Bull:10.00
