====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260917 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 14.57      | ❄️ 空倉          |      +22.52% |     22 |    53.76% | [P:0.41] RSI:41.49|MACD:0.10|KD_Diff:-9.03|BIAS_20:-1.62
00680L.TW    | 元大美債20正2   | 6.20       | ❄️ 空倉          |       -0.42% |     12 |    53.69% | [P:0.41] MACD:-0.09|KD_Diff:-1.70|D_Value:18.76|BB_Upper:6.55
00681R.TW    | 元大美債20反1   | 22.05      | ❄️ 空倉          |       +7.22% |     52 |    49.44% | [P:0.43] RSI:66.20|MACD:0.12|BIAS_20:1.09|MA_Bull:10.00
00683L.TW    | 期元大美元指正2   | 21.81      | 🟢 持股           |       -1.88% |     39 |    53.41% | [P:0.57] MACD:-0.01|KD_Diff:19.07|D_Value:61.23|MA_Bull:10.00
00685L.TW    | 群益臺灣加權正2   | 11.98      | ❄️ 空倉          |     -124.37% |     34 |    49.50% | [P:0.45] MACD:-3.29|Vol_Ratio:1.12|BB_Upper:5.31|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 0.97       | ❄️ 空倉          |       +0.62% |     32 |    60.50% | [P:0.50] RSI:42.86|MACD:-0.01|KD_Diff:4.67|BB_Upper:4.79
00687B.TWO   | 國泰20年美債    | 26.54      | ❄️ 空倉          |       -1.34% |     12 |    51.05% | [P:0.43] MACD:-0.28|KD_Diff:5.88|BIAS_20:-1.39|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.19       | ❄️ 空倉          |       -0.70% |     14 |    54.12% | [P:0.41] MACD:-0.09|KD_Diff:-1.82|D_Value:20.15|BB_Upper:6.72
00690.TW     | 兆豐藍籌30     | 78.15      | 🟢 持股           |      +30.99% |     19 |    47.27% | [P:0.52] [⚠️降級預設] RSI:50.19|MACD:0.57|KD_Diff:-10.37|D_Value:36.07
00693U.TW    | 期街口S&P黃豆   | 24.24      | 💥 賣出           |       -1.80% |     41 |    50.86% | [P:0.49] MACD:0.47|Vol_Ratio:0.92|BIAS_20:3.32|MA_Bull:10.00
00694B.TWO   | 富邦美債1-3年   | 41.73      | ❄️ 空倉          |       -1.85% |     16 |    52.67% | [P:0.44] MACD:-0.12|D_Value:50.68|BIAS_20:0.15|BB_Upper:0.71
00696B.TWO   | 富邦美債20年    | 27.80      | ❄️ 空倉          |       +2.50% |     60 |    50.58% | [P:0.47] Vol_Ratio:0.46|MA_Slope:-0.11|BB_Upper:2.39|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 16.75      | 🚀 買進           |       -1.13% |     36 |    51.20% | [P:0.51] Vol_Ratio:1.66|BIAS_20:-2.56|MA_Slope:-0.28|BB_Upper:5.83
00703.TW     | 台新MSCI中國   | 18.72      | ❄️ 空倉          |       +6.03% |     30 |    52.66% | [P:0.50] MACD:-0.21|KD_Diff:-2.51|BB_Upper:6.40|MA_Bull:0.00
00706L.TW    | 期元大S&P日圓正2 | 19.66      | ❄️ 空倉          |       +9.30% |     10 |    48.26% | [P:0.50] [⚠️降級預設] RSI:65.98|MACD:0.28|KD_Diff:-19.26|D_Value:62.92
00708L.TW    | 期元大S&P黃金正2 | 76.70      | 🚀 買進           |      +79.04% |     60 |    51.83% | [P:0.59] RSI:29.37|D_Value:23.42|Vol_Ratio:1.11|MA_Slope:-0.50
00711B.TW    | 復華彭博新興債    | 15.24      | ❄️ 空倉          |       +1.10% |     22 |    52.91% | [P:0.45] MACD:-0.13|KD_Diff:0.44|BIAS_20:-1.68|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.02       | 🚀 買進           |       +1.71% |     64 |    51.23% | [P:0.52] RSI:9.20|MACD:-0.16|Vol_Ratio:1.24|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 64.95      | 💥 賣出           |      +11.53% |     45 |    50.16% | [P:0.49] MACD:0.90|KD_Diff:-0.99|BIAS_20:3.16|MA_Bull:10.00
00714.TW     | 群益道瓊美國地產   | 21.20      | 🟢 持股           |       +9.66% |     17 |    49.84% | [P:0.61] [⚠️降級預設] RSI:28.57|MACD:-0.27|KD_Diff:4.08|D_Value:19.26
00715L.TW    | 期街口S&P布蘭特油正2 | 69.00      | 💥 賣出           |     +377.27% |     33 |    50.84% | [P:0.48] KD_Diff:-2.73|D_Value:89.01|BB_Upper:9.15|MA_Bull:10.00
00717.TW     | 富邦美國特別股    | 14.59      | 🟢 持股           |       +0.50% |      9 |    49.58% | [P:0.51] [⚠️降級預設] RSI:38.03|MACD:-0.08|KD_Diff:12.53|D_Value:26.32
00719B.TWO   | 元大美債1-3    | 31.07      | ❄️ 空倉          |       +0.72% |     12 |    51.08% | [P:0.42] MACD:-0.09|D_Value:45.99|BIAS_20:0.22|BB_Upper:0.68
00720B.TWO   | 元大投資級公司債   | 31.79      | 🟢 持股           |       -3.72% |     55 |    52.38% | [P:0.52] KD_Diff:16.48|D_Value:31.42|Vol_Ratio:0.79|MA_Bull:0.00
00722B.TWO   | 群益投資級電信債   | 34.16      | 💥 賣出           |       +5.60% |     87 |    51.61% | [P:0.40] RSI:45.10|KD_Diff:16.19|Vol_Ratio:0.96|MA_Bull:0.00
00724B.TWO   | 群益投資級金融債   | 32.46      | 🟢 持股           |       +0.05% |     23 |    51.85% | [P:0.53] MACD:-0.25|D_Value:22.29|BIAS_20:-0.36|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 33.88      | 🟢 持股           |       +0.09% |     53 |    51.18% | [P:0.53] RSI:45.65|D_Value:29.87|Vol_Ratio:0.95|MA_Bull:0.00
00726B.TWO   | 國泰新興投等債    | 31.82      | 🟢 持股           |       -1.83% |     27 |    50.79% | [P:0.55] MACD:-0.22|D_Value:12.80|BIAS_20:-0.68|MA_Bull:0.00
00728.TW     | 第一金工業30    | 68.50      | 🟢 持股           |      +33.72% |     21 |    47.25% | [P:0.52] [⚠️降級預設] RSI:47.52|MACD:0.77|KD_Diff:-5.52|D_Value:35.99
00733.TW     | 富邦臺灣中小     | 66.45      | ❄️ 空倉          |      +21.49% |     56 |    49.03% | [P:0.45] RSI:42.43|D_Value:44.92|Vol_Ratio:1.09|BB_Upper:4.12
00734B.TWO   | 台新JPM新興債   | 15.31      | 🟢 持股           |       +0.44% |     11 |    49.63% | [P:0.50] [⚠️降級預設] RSI:43.37|MACD:-0.10|KD_Diff:11.98|D_Value:37.65
00735.TW     | 國泰臺韓科技     | 102.55     | ❄️ 空倉          |      +77.81% |     40 |    50.47% | [P:0.40] KD_Diff:-14.21|D_Value:42.97|Vol_Ratio:0.90|BIAS_20:-0.89
00738U.TW    | 期元大道瓊白銀    | 50.30      | ❄️ 空倉          |      +49.74% |     36 |    50.62% | [P:0.44] MACD:-0.13|KD_Diff:-9.49|Vol_Ratio:1.03|BIAS_20:-4.66
00740B.TWO   | 富邦全球投等債    | 37.05      | 🟢 持股           |       -2.72% |     29 |    50.57% | [P:0.53] MACD:-0.27|D_Value:25.38|BIAS_20:-0.17|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 34.15      | 🟢 持股           |       -0.11% |     21 |    51.20% | [P:0.52] KD_Diff:13.64|D_Value:27.04|MA_Slope:-0.09|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 30.56      | ❄️ 空倉          |       -0.06% |     24 |    52.43% | [P:0.40] MACD:-0.21|KD_Diff:9.92|BIAS_20:-0.29|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 30.26      | ❄️ 空倉          |       +1.75% |      8 |    51.54% | [P:0.44] RSI:42.11|KD_Diff:17.07|D_Value:28.97|BIAS_20:0.08
00752.TW     | 中信中國50     | 22.29      | ❄️ 空倉          |      +20.49% |     60 |    52.66% | [P:0.49] RSI:30.34|MACD:-0.26|Vol_Ratio:1.16|MA_Bull:0.00
00753L.TW    | 中信中國50正2   | 8.74       | ❄️ 空倉          |       -7.24% |     26 |    50.39% | [P:0.48] KD_Diff:-3.66|D_Value:18.21|BIAS_20:-5.37|BB_Upper:12.86
00754B.TWO   | 群益AAA-AA公司債 | 31.38      | 🟢 持股           |       +1.88% |     13 |    50.31% | [P:0.54] [⚠️降級預設] RSI:48.44|MACD:-0.25|KD_Diff:18.88|D_Value:38.42
00756B.TWO   | 群益投等新興公債   | 29.89      | 🟢 持股           |       -0.74% |     13 |    49.58% | [P:0.61] [⚠️降級預設] RSI:29.27|MACD:-0.31|KD_Diff:4.63|D_Value:12.25
00757.TW     | 統一FANG+    | 139.40     | ❄️ 空倉          |      +15.91% |     38 |    51.81% | [P:0.40] RSI:52.43|D_Value:34.98|Vol_Ratio:0.94|BIAS_20:0.71
00758B.TWO   | 復華能源債      | 49.98      | 🟢 持股           |       +0.53% |     13 |    49.34% | [P:0.54] [⚠️降級預設] RSI:46.12|MACD:-0.33|KD_Diff:21.06|D_Value:26.56
00760B.TWO   | 復華新興企業債    | 51.80      | 💥 賣出           |       +5.24% |     55 |    50.40% | [P:0.40] RSI:38.10|KD_Diff:12.57|Vol_Ratio:1.14|MA_Bull:0.00
00761B.TWO   | 國泰A級公司債    | 32.83      | 🟢 持股           |       -1.47% |     69 |    51.84% | [P:0.55] KD_Diff:16.30|D_Value:25.35|Vol_Ratio:0.86|MA_Bull:0.00
00763U.TW    | 期街口道瓊銅     | 34.19      | 🟢 持股           |      +19.77% |     21 |    52.15% | [P:0.55] [⚠️降級預設] RSI:43.26|MACD:-0.16|KD_Diff:-5.00|D_Value:34.27
00764B.TWO   | 群益25年美債    | 26.45      | 🟢 持股           |       +1.12% |     43 |    52.97% | [P:0.68] RSI:31.17|D_Value:19.18|MA_Slope:-0.16|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 47.50      | ❄️ 空倉          |       -1.56% |     20 |    51.77% | [P:0.50] MACD:-0.47|KD_Diff:11.49|Vol_Ratio:2.76|MA_Slope:-0.11
00770.TW     | 國泰北美科技     | 62.20      | ❄️ 空倉          |      +38.38% |     44 |    51.88% | [P:0.50] MACD:-1.45|KD_Diff:-11.23|BB_Upper:14.83|MA_Bull:0.00
00772B.TWO   | 中信高評級公司債   | 32.11      | ❄️ 空倉          |       +0.21% |      8 |    50.79% | [P:0.40] RSI:36.42|KD_Diff:14.03|D_Value:22.28|BIAS_20:-0.42
00773B.TWO   | 中信優先金融債    | 34.30      | 🟢 持股           |       -0.69% |     29 |    49.92% | [P:0.54] MACD:-0.33|D_Value:18.69|BIAS_20:-0.73|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 36.00      | 🟢 持股           |       -2.96% |     53 |    50.71% | [P:0.64] RSI:30.10|D_Value:25.88|Vol_Ratio:0.88|MA_Bull:0.00
00783.TW     | 富邦中証500    | 27.58      | 💥 賣出           |       -3.45% |     11 |    49.81% | [P:0.50] [⚠️降級預設] RSI:38.83|MACD:-0.31|KD_Diff:16.61|D_Value:37.96
00785B.TWO   | 富邦金融投等債    | 33.54      | 🟢 持股           |       +0.47% |     17 |    51.30% | [P:0.54] MACD:-0.29|D_Value:19.47|BIAS_20:-0.51|MA_Bull:0.00
00787B.TWO   | 元大10年IG醫療債 | 31.58      | 🟢 持股           |       -3.59% |     35 |    51.36% | [P:0.56] KD_Diff:22.85|D_Value:26.96|MA_Slope:-0.06|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 25.64      | ❄️ 空倉          |       +2.38% |     16 |    51.59% | [P:0.40] MACD:-0.23|KD_Diff:11.58|BIAS_20:-0.51|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 80.45      | ❄️ 空倉          |      +23.33% |     26 |    49.30% | [P:0.35] KD_Diff:-9.73|BIAS_20:-1.49|MA_Slope:-0.23|BB_Upper:5.39
00834B.TWO   | 第一金金融債10+  | 32.95      | 🟢 持股           |       -2.47% |      9 |    50.03% | [P:0.53] [⚠️降級預設] RSI:43.88|MACD:-0.22|KD_Diff:22.90|D_Value:26.52
00845B.TWO   | 富邦新興投等債    | 32.21      | 🟢 持股           |       -0.60% |     45 |    51.62% | [P:0.60] RSI:34.52|D_Value:30.79|Vol_Ratio:0.94|MA_Bull:0.00
00847B.TWO   | 中信美國市政債    | 24.20      | 🟢 持股           |       -1.54% |     23 |    51.34% | [P:0.52] MACD:-0.25|D_Value:25.99|BIAS_20:-0.93|MA_Bull:0.00
00851.TW     | 台新全球AI     | 70.20      | ❄️ 空倉          |      +26.42% |     38 |    50.09% | [P:0.48] RSI:52.17|KD_Diff:-10.67|BB_Upper:1.09|MA_Bull:0.00
00852L.TW    | 國泰美國道瓊正2   | 33.51      | 🟢 持股           |      +19.02% |     53 |    52.82% | [P:0.69] RSI:29.27|KD_Diff:-6.63|BIAS_20:-4.15|MA_Bull:0.00
00857B.TWO   | 永豐20年美公債   | 22.31      | ❄️ 空倉          |       -5.44% |     30 |    52.59% | [P:0.50] MACD:-0.16|Vol_Ratio:0.46|BIAS_20:-0.48|MA_Bull:0.00
00861.TW     | 元大全球未來通訊   | 83.70      | 🟢 持股           |      +22.13% |     27 |    46.51% | [P:0.60] [⚠️降級預設] RSI:42.61|MACD:-0.73|KD_Diff:-12.96|D_Value:35.04
00863B.TWO   | 中信全球電信債    | 30.40      | 🟢 持股           |       -2.47% |     13 |    50.42% | [P:0.51] [⚠️降級預設] RSI:37.13|MACD:-0.26|KD_Diff:11.45|D_Value:20.81
00864B.TWO   | 中信美國公債0-1  | 46.25      | 🚀 買進           |       +0.92% |     14 |    52.70% | [P:0.50] MACD:-0.12|D_Value:60.83|Vol_Ratio:1.16|BIAS_20:0.70
00865B.TW    | 國泰US短期公債   | 48.95      | ❄️ 空倉          |       +0.36% |     32 |    51.07% | [P:0.41] MACD:-0.06|KD_Diff:17.38|D_Value:57.46|MA_Bull:0.00
00867B.TWO   | 新光A-BBB電信債 | 29.17      | 🟢 持股           |       +1.08% |     33 |    51.49% | [P:0.54] MACD:-0.27|KD_Diff:22.03|D_Value:20.13|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 27.12      | ❄️ 空倉          |       +5.62% |     76 |    49.35% | [P:0.45] KD_Diff:11.66|D_Value:14.38|Vol_Ratio:0.28|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 56.65      | 💥 賣出           |      +22.16% |     53 |    51.38% | [P:0.40] RSI:54.13|Vol_Ratio:1.00|BIAS_20:5.15|MA_Bull:10.00
00876.TW     | 元大全球5G     | 84.20      | ❄️ 空倉          |      +74.32% |     32 |    52.40% | [P:0.48] MACD:-0.96|KD_Diff:-12.55|BB_Upper:5.37|MA_Bull:0.00
00877.TWO    | 復華中國5G     | 38.20      | 🟢 持股           |       +3.36% |     35 |    53.20% | [P:0.53] MACD:-0.15|BIAS_20:2.77|MA_Slope:0.12|BB_Upper:0.57
00878.TW     | 國泰永續高股息    | 34.73      | 🟢 持股           |      +47.05% |     31 |    49.76% | [P:0.55] MACD:0.47|Vol_Ratio:0.86|BB_Upper:1.09|MA_Bull:10.00
00881.TW     | 國泰台灣科技龍頭   | 49.81      | ❄️ 空倉          |      +33.98% |     28 |    50.79% | [P:0.48] KD_Diff:-8.23|BIAS_20:-0.10|MA_Slope:0.11|BB_Upper:3.38
00882.TW     | 中信中國高股息    | 14.75      | ❄️ 空倉          |       +4.71% |     44 |    51.04% | [P:0.47] MACD:-0.07|BIAS_20:-1.22|MA_Slope:-0.11|MA_Bull:0.00
00884B.TWO   | 中信低碳新興債    | 28.29      | 🟢 持股           |       -3.27% |     13 |    48.59% | [P:0.53] [⚠️降級預設] RSI:37.33|MACD:-0.23|KD_Diff:8.28|D_Value:14.35
00885.TW     | 富邦越南       | 18.47      | ❄️ 空倉          |       -2.55% |     54 |    49.85% | [P:0.46] KD_Diff:-1.96|BIAS_20:0.10|MA_Slope:0.23|MA_Bull:0.00
