====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260709 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 14.25      | ❄️ 空倉          |       +7.59% |     10 |    55.81% | [P:0.47] RSI:39.42|MACD:0.09|KD_Diff:-12.17|BIAS_20:-3.31
00657K.TW    | 國泰日經225+U  | 24.82      | 🟢 持股           |      +38.64% |     41 |    49.91% | [P:0.63] RSI:36.41|KD_Diff:-10.18|BIAS_20:-2.50|MA_Bull:0.00
00660.TW     | 元大歐洲50     | 45.79      | 🚀 買進           |      +19.59% |     30 |    52.75% | [P:0.53] RSI:53.43|MACD:0.59|D_Value:71.77|MA_Bull:0.00
00662.TW     | 富邦NASDAQ   | 120.90     | ❄️ 空倉          |      +14.46% |     36 |    50.33% | [P:0.46] RSI:47.44|KD_Diff:-9.51|MA_Slope:0.14|MA_Bull:0.00
00663L.TW    | 國泰臺灣加權正2   | 105.90     | ❄️ 空倉          |      +72.24% |     30 |    49.24% | [P:0.45] RSI:43.85|D_Value:46.94|Vol_Ratio:0.65|MA_Slope:0.38
00664R.TW    | 國泰臺灣加權反1   | 1.65       | 🚀 買進           |       +0.00% |      0 |    59.20% | [P:0.51] RSI:54.29|MACD:-0.03|D_Value:48.22|Vol_Ratio:1.69
00665L.TW    | 富邦�琤肭磪囓�2  | 8.50       | ❄️ 空倉          |       +3.55% |     26 |    53.41% | [P:0.40] RSI:51.67|MACD:-0.28|Vol_Ratio:0.99|MA_Slope:-0.33
00666R.TW    | 富邦�琤肭磪齯�1  | 9.65       | ❄️ 空倉          |       +9.14% |     18 |    53.41% | [P:0.48] RSI:49.75|D_Value:38.54|MA_Slope:0.14|BB_Upper:9.03
00669R.TW    | 國泰美國道瓊反1   | 5.29       | 🚀 買進           |       -5.79% |     12 |    56.23% | [P:0.51] RSI:48.28|KD_Diff:12.23|MA_Slope:-0.13|BB_Upper:2.67
00670L.TW    | 富邦NASDAQ正2 | 202.00     | ❄️ 空倉          |      +27.18% |     18 |    49.78% | [P:0.36] RSI:39.93|MACD:-0.83|KD_Diff:-11.53|MA_Slope:0.07
00671R.TW    | 富邦NASDAQ反1 | 2.46       | ❄️ 空倉          |      -11.62% |     10 |    52.47% | [P:0.41] RSI:60.61|D_Value:60.18|BIAS_20:1.51|MA_Slope:-0.08
00673R.TW    | 期元大S&P原油反1 | 14.87      | ❄️ 空倉          |      -48.11% |     32 |    50.85% | [P:0.44] KD_Diff:-25.01|Vol_Ratio:1.13|MA_Slope:0.64|MA_Bull:0.00
00674R.TW    | 期元大S&P黃金反1 | 30.21      | ❄️ 空倉          |     +356.80% |     12 |    53.87% | [P:0.41] RSI:65.46|KD_Diff:-4.54|D_Value:43.67|Vol_Ratio:0.64
00675L.TW    | 富邦臺灣加權正2   | 321.00     | ❄️ 空倉          |      +54.90% |     28 |    50.15% | [P:0.47] RSI:44.19|D_Value:46.93|Vol_Ratio:0.75|MA_Slope:0.39
00676R.TW    | 富邦臺灣加權反1   | 5.64       | ❄️ 空倉          |       -8.88% |     10 |    57.65% | [P:0.40] MACD:-0.09|KD_Diff:10.00|Vol_Ratio:0.82|MA_Bull:0.00
00678.TW     | 群益那斯達克生技   | 41.98      | ❄️ 空倉          |      +22.36% |     40 |    51.99% | [P:0.34] RSI:89.03|D_Value:95.31|MA_Slope:0.83|MA_Bull:10.00
00679B.TWO   | 元大美債20年    | 26.80      | 💥 賣出           |       +2.10% |     15 |    50.96% | [P:0.49] MACD:0.08|KD_Diff:-15.16|BIAS_20:-0.74|MA_Bull:0.00
00680L.TW    | 元大美債20正2   | 6.79       | ❄️ 空倉          |       +2.52% |      8 |    53.51% | [P:0.42] MACD:-0.01|KD_Diff:-11.49|D_Value:21.59|BB_Upper:7.07
00681R.TW    | 元大美債20反1   | 21.33      | 💥 賣出           |       +7.99% |     37 |    49.61% | [P:0.37] RSI:71.11|MACD:0.03|BIAS_20:1.81|MA_Bull:10.00
00683L.TW    | 期元大美元指正2   | 22.02      | ❄️ 空倉          |       -1.74% |     28 |    53.44% | [P:0.45] MACD:0.18|KD_Diff:-6.69|D_Value:50.51|MA_Bull:0.00
00685L.TW    | 群益臺灣加權正2   | 12.09      | ❄️ 空倉          |     -123.71% |     28 |    49.62% | [P:0.42] MACD:-71.84|Vol_Ratio:0.80|BB_Upper:3859.75|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 1.00       | 🟢 持股           |       +3.12% |     23 |    60.78% | [P:0.51] RSI:50.00|MACD:-0.02|KD_Diff:5.98|BB_Upper:5.83
00687B.TWO   | 國泰20年美債    | 27.89      | ❄️ 空倉          |       -1.34% |     12 |    50.99% | [P:0.49] MACD:0.06|KD_Diff:-14.44|BIAS_20:-0.72|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.75       | ❄️ 空倉          |       +2.24% |     10 |    53.85% | [P:0.42] MACD:-0.01|KD_Diff:-12.10|D_Value:20.37|BB_Upper:7.31
00693U.TW    | 期街口S&P黃豆   | 21.76      | ❄️ 空倉          |       -5.71% |     34 |    50.92% | [P:0.48] MACD:0.05|Vol_Ratio:1.26|BIAS_20:3.50|MA_Bull:10.00
00694B.TWO   | 富邦美債1-3年   | 42.33      | 🟢 持股           |       -1.08% |     13 |    52.78% | [P:0.56] MACD:0.20|D_Value:86.87|BIAS_20:0.95|BB_Upper:0.39
00696B.TWO   | 富邦美債20年    | 29.18      | 🚀 買進           |       +2.37% |     38 |    50.41% | [P:0.57] Vol_Ratio:1.90|MA_Slope:0.05|BB_Upper:2.84|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 16.45      | 🟢 持股           |       -2.96% |     25 |    51.09% | [P:0.59] Vol_Ratio:1.29|BIAS_20:2.93|MA_Slope:-0.06|BB_Upper:4.26
00703.TW     | 台新MSCI中國   | 19.16      | ❄️ 空倉          |       +2.70% |     20 |    52.49% | [P:0.41] MACD:-0.19|KD_Diff:17.99|BB_Upper:2.48|MA_Bull:0.00
00708L.TW    | 期元大S&P黃金正2 | 71.25      | 💥 賣出           |      +78.11% |     45 |    51.83% | [P:0.47] RSI:32.55|D_Value:53.57|Vol_Ratio:0.76|MA_Slope:-0.34
00711B.TW    | 復華彭博新興債    | 16.10      | 🚀 買進           |       +1.41% |     20 |    52.70% | [P:0.51] MACD:0.04|KD_Diff:-20.29|BIAS_20:-0.23|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.79       | 🟢 持股           |       +3.91% |     47 |    50.98% | [P:0.57] RSI:64.62|MACD:0.02|Vol_Ratio:0.44|MA_Bull:10.00
00713.TW     | 元大台灣高息低波   | 60.55      | 🟢 持股           |       +9.66% |     27 |    50.17% | [P:0.58] MACD:0.75|KD_Diff:1.38|BIAS_20:0.45|MA_Bull:10.00
00714.TW     | 群益道瓊美國地產   | 22.04      | ❄️ 空倉          |      +10.07% |     12 |    49.93% | [P:0.47] [⚠️降級預設] RSI:60.27|MACD:0.17|KD_Diff:-2.86|D_Value:65.60
00715L.TW    | 期街口S&P布蘭特油正2 | 38.78      | 🟢 持股           |     +271.64% |     25 |    50.62% | [P:0.68] KD_Diff:25.87|D_Value:39.90|BB_Upper:25.28|MA_Bull:0.00
00719B.TWO   | 元大美債1-3    | 31.44      | 🟢 持股           |       -0.61% |      9 |    51.11% | [P:0.57] MACD:0.14|D_Value:87.04|BIAS_20:0.93|BB_Upper:0.33
00720B.TWO   | 元大投資級公司債   | 33.33      | 🚀 買進           |       -0.48% |     36 |    52.48% | [P:0.58] KD_Diff:-16.95|D_Value:43.60|Vol_Ratio:0.60|MA_Bull:0.00
00722B.TWO   | 群益投資級電信債   | 36.01      | 💥 賣出           |       +6.10% |     63 |    51.16% | [P:0.46] RSI:40.43|KD_Diff:-11.49|Vol_Ratio:1.39|MA_Bull:0.00
00724B.TWO   | 群益投資級金融債   | 34.10      | ❄️ 空倉          |       -0.05% |     18 |    51.70% | [P:0.41] MACD:0.14|D_Value:54.10|BIAS_20:-0.36|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 35.45      | ❄️ 空倉          |       +1.46% |     38 |    50.96% | [P:0.45] RSI:45.89|D_Value:47.83|Vol_Ratio:0.91|MA_Bull:0.00
00726B.TWO   | 國泰新興投等債    | 33.35      | 🟢 持股           |       -1.14% |     21 |    51.01% | [P:0.60] MACD:0.16|D_Value:80.17|BIAS_20:0.46|MA_Bull:10.00
00733.TW     | 富邦臺灣中小     | 73.20      | 💥 賣出           |      +31.33% |     43 |    48.96% | [P:0.46] RSI:40.23|D_Value:41.89|Vol_Ratio:0.89|BB_Upper:11.08
00735.TW     | 國泰臺韓科技     | 106.55     | 🟢 持股           |      +93.33% |     31 |    50.44% | [P:0.54] KD_Diff:-8.75|D_Value:23.10|Vol_Ratio:1.00|BIAS_20:-5.95
00738U.TW    | 期元大道瓊白銀    | 46.76      | ❄️ 空倉          |      +56.56% |     26 |    50.79% | [P:0.42] MACD:-2.66|KD_Diff:-0.36|Vol_Ratio:1.22|BIAS_20:-7.07
00740B.TWO   | 富邦全球投等債    | 38.75      | ❄️ 空倉          |       -2.54% |     24 |    50.33% | [P:0.43] MACD:0.09|D_Value:47.72|BIAS_20:-0.58|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 35.78      | ❄️ 空倉          |       +0.21% |     16 |    51.02% | [P:0.41] KD_Diff:-13.17|D_Value:56.54|MA_Slope:0.05|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 32.10      | 🚀 買進           |       +0.19% |     20 |    52.34% | [P:0.50] MACD:0.15|KD_Diff:-17.10|BIAS_20:-0.06|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 31.45      | ❄️ 空倉          |       +1.22% |      6 |    51.42% | [P:0.40] RSI:40.00|KD_Diff:-13.64|D_Value:34.14|BIAS_20:-1.23
00752.TW     | 中信中國50     | 22.48      | ❄️ 空倉          |      +11.81% |     40 |    52.24% | [P:0.45] RSI:57.32|MACD:-0.24|Vol_Ratio:1.06|MA_Bull:0.00
00753L.TW    | 中信中國50正2   | 8.99       | ❄️ 空倉          |       -3.93% |     20 |    50.14% | [P:0.40] KD_Diff:13.33|D_Value:61.23|BIAS_20:2.74|BB_Upper:7.72
00754B.TWO   | 群益AAA-AA公司債 | 33.17      | 🟢 持股           |       +3.88% |     11 |    50.48% | [P:0.65] [⚠️降級預設] RSI:37.66|MACD:0.01|KD_Diff:-15.42|D_Value:36.93
00756B.TWO   | 群益投等新興公債   | 31.85      | ❄️ 空倉          |       +0.55% |     10 |    49.84% | [P:0.49] [⚠️降級預設] RSI:51.30|MACD:0.18|KD_Diff:-16.02|D_Value:53.62
00757.TW     | 統一FANG+    | 130.85     | 🟢 持股           |      +14.38% |     25 |    51.97% | [P:0.59] RSI:54.21|D_Value:78.21|Vol_Ratio:1.07|BIAS_20:2.33
00760B.TWO   | 復華新興企業債    | 54.35      | ❄️ 空倉          |       +5.30% |     44 |    50.30% | [P:0.49] RSI:40.91|KD_Diff:-8.72|Vol_Ratio:0.96|MA_Bull:10.00
00761B.TWO   | 國泰A級公司債    | 34.53      | ❄️ 空倉          |       -1.82% |     54 |    51.50% | [P:0.46] KD_Diff:-17.46|D_Value:46.36|Vol_Ratio:1.22|MA_Bull:0.00
00764B.TWO   | 群益25年美債    | 27.80      | ❄️ 空倉          |       -0.12% |     32 |    52.83% | [P:0.50] RSI:43.65|D_Value:38.30|MA_Slope:0.00|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 50.25      | ❄️ 空倉          |       -1.07% |     18 |    51.76% | [P:0.38] MACD:0.15|KD_Diff:-17.27|Vol_Ratio:0.63|MA_Slope:0.06
00770.TW     | 國泰北美科技     | 67.60      | ❄️ 空倉          |      +35.80% |     32 |    51.76% | [P:0.46] MACD:0.42|KD_Diff:-5.10|BB_Upper:3.02|MA_Bull:0.00
00772B.TWO   | 中信高評級公司債   | 33.71      | ❄️ 空倉          |       -0.30% |      6 |    50.64% | [P:0.40] RSI:44.91|KD_Diff:-18.00|D_Value:44.70|BIAS_20:-0.66
00773B.TWO   | 中信優先金融債    | 36.05      | ❄️ 空倉          |       -1.00% |     24 |    49.69% | [P:0.41] MACD:0.12|D_Value:55.62|BIAS_20:-0.41|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 37.57      | 🚀 買進           |       -1.41% |     40 |    50.79% | [P:0.61] RSI:61.94|D_Value:66.20|Vol_Ratio:0.81|MA_Bull:10.00
00785B.TWO   | 富邦金融投等債    | 35.32      | ❄️ 空倉          |       -1.57% |     12 |    51.05% | [P:0.39] MACD:0.15|D_Value:66.68|BIAS_20:-0.35|MA_Bull:0.00
00787B.TWO   | 元大10年IG醫療債 | 32.61      | 🚀 買進           |       -3.00% |     28 |    51.34% | [P:0.51] KD_Diff:-18.40|D_Value:45.06|MA_Slope:-0.01|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 26.97      | 💥 賣出           |       +1.60% |     13 |    51.40% | [P:0.50] MACD:0.08|KD_Diff:-16.01|BIAS_20:-0.77|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 90.00      | ❄️ 空倉          |      +48.20% |     16 |    49.28% | [P:0.48] KD_Diff:-8.51|BIAS_20:-5.39|MA_Slope:0.15|BB_Upper:14.59
00845B.TWO   | 富邦新興投等債    | 33.67      | 🟢 持股           |       +1.13% |     31 |    51.84% | [P:0.61] RSI:66.67|D_Value:84.15|Vol_Ratio:0.98|MA_Bull:10.00
00847B.TWO   | 中信美國市政債    | 25.75      | ❄️ 空倉          |       -3.21% |     18 |    51.14% | [P:0.42] MACD:0.09|D_Value:51.85|BIAS_20:-0.05|MA_Bull:0.00
00851.TW     | 台新全球AI     | 71.60      | ❄️ 空倉          |      +27.57% |     32 |    49.97% | [P:0.45] RSI:44.10|KD_Diff:-12.99|BB_Upper:5.61|MA_Bull:0.00
00852L.TW    | 國泰美國道瓊正2   | 34.99      | ❄️ 空倉          |      +10.36% |     36 |    52.72% | [P:0.37] RSI:63.10|KD_Diff:-11.41|BIAS_20:1.93|MA_Bull:10.00
00857B.TWO   | 永豐20年美公債   | 23.18      | ❄️ 空倉          |       -4.07% |     22 |    52.67% | [P:0.46] MACD:0.02|Vol_Ratio:0.73|BIAS_20:-0.96|MA_Bull:0.00
00861.TW     | 元大全球未來通訊   | 89.50      | 🟢 持股           |      +31.47% |     21 |    46.46% | [P:0.68] [⚠️降級預設] RSI:35.61|MACD:0.43|KD_Diff:-9.25|D_Value:24.59
00863B.TWO   | 中信全球電信債    | 31.91      | 🟢 持股           |       +1.33% |     11 |    50.43% | [P:0.61] [⚠️降級預設] RSI:41.18|MACD:0.04|KD_Diff:-11.90|D_Value:35.63
00864B.TWO   | 中信美國公債0-1  | 46.71      | 🟢 持股           |       -1.50% |     13 |    52.66% | [P:0.58] MACD:0.20|D_Value:86.38|Vol_Ratio:1.37|BIAS_20:1.04
00865B.TW    | 國泰US短期公債   | 48.91      | ❄️ 空倉          |       -0.02% |     24 |    50.85% | [P:0.46] MACD:0.24|KD_Diff:-4.44|D_Value:89.25|MA_Bull:10.00
00867B.TWO   | 新光A-BBB電信債 | 31.06      | ❄️ 空倉          |       +3.95% |     28 |    51.72% | [P:0.49] MACD:0.01|KD_Diff:-12.79|D_Value:33.89|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 28.62      | 🚀 買進           |       +3.75% |     54 |    49.20% | [P:0.64] KD_Diff:-23.32|D_Value:55.43|Vol_Ratio:0.18|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 52.35      | ❄️ 空倉          |      +19.23% |     42 |    51.22% | [P:0.30] RSI:79.49|Vol_Ratio:0.36|BIAS_20:7.19|MA_Bull:10.00
00876.TW     | 元大全球5G     | 94.65      | 🟢 持股           |      +71.41% |     25 |    52.35% | [P:0.53] MACD:1.60|KD_Diff:-13.77|BB_Upper:14.58|MA_Bull:0.00
00877.TWO    | 復華中國5G     | 43.88      | ❄️ 空倉          |      +31.22% |     24 |    53.52% | [P:0.46] MACD:0.35|BIAS_20:-4.60|MA_Slope:0.17|BB_Upper:17.01
00878.TW     | 國泰永續高股息    | 33.19      | ❄️ 空倉          |      +43.50% |     16 |    49.62% | [P:0.47] MACD:0.70|Vol_Ratio:0.85|BB_Upper:3.63|MA_Bull:0.00
00881.TW     | 國泰台灣科技龍頭   | 53.30      | ❄️ 空倉          |      +40.01% |     16 |    50.60% | [P:0.47] KD_Diff:-10.34|BIAS_20:-2.46|MA_Slope:0.10|BB_Upper:7.87
00882.TW     | 中信中國高股息    | 14.97      | ❄️ 空倉          |       +6.19% |     40 |    51.00% | [P:0.49] MACD:-0.22|BIAS_20:-1.63|MA_Slope:-0.26|MA_Bull:0.00
00885.TW     | 富邦越南       | 18.84      | ❄️ 空倉          |       +9.99% |     42 |    50.40% | [P:0.41] KD_Diff:-12.52|BIAS_20:0.43|MA_Slope:0.15|MA_Bull:0.00
00886.TWO    | 永豐美國科技     | 45.50      | ❄️ 空倉          |       +6.72% |     22 |    52.64% | [P:0.40] RSI:60.80|Vol_Ratio:1.12|BIAS_20:1.43|MA_Slope:0.23
00887.TWO    | 永豐中國科技50大  | 19.31      | 🟢 持股           |      +42.27% |     27 |    49.41% | [P:0.53] MACD:0.59|Vol_Ratio:0.72|BB_Upper:10.82|MA_Bull:0.00
00888.TWO    | 永豐台灣ESG    | 36.87      | ❄️ 空倉          |      +49.33% |     22 |    50.51% | [P:0.37] MACD:1.02|D_Value:40.25|Vol_Ratio:0.39|BIAS_20:0.07
00891.TW     | 中信關鍵半導體    | 36.47      | 🟢 持股           |      +77.06% |     31 |    49.39% | [P:0.51] MACD:0.55|Vol_Ratio:0.69|BB_Upper:8.17|MA_Bull:0.00
00893.TW     | 國泰智能電動車    | 45.26      | 💥 賣出           |      +39.72% |     21 |    50.17% | [P:0.50] MACD:0.13|KD_Diff:-8.68|BB_Upper:6.37|MA_Bull:0.00
00894.TW     | 中信小資高價30   | 47.50      | ❄️ 空倉          |      +15.99% |     26 |    48.85% | [P:0.45] KD_Diff:-10.15|BIAS_20:-2.84|MA_Slope:0.06|BB_Upper:9.03
00896.TW     | 中信綠能及電動車   | 27.32      | ❄️ 空倉          |      +40.34% |     26 |    52.61% | [P:0.50] MACD:0.07|Vol_Ratio:0.32|BB_Upper:5.66|MA_Bull:0.00
00897.TW     | 富邦基因免疫生技   | 11.51      | ❄️ 空倉          |      +15.89% |     16 |    52.67% | [P:0.39] [⚠️降級預設] RSI:80.52|MACD:0.49|KD_Diff:-8.74|D_Value:89.45
00898.TW     | 國泰基因免疫革命   | 9.54       | ❄️ 空倉          |      +14.10% |     48 |    54.60% | [P:0.35] MACD:0.37|Vol_Ratio:0.69|MA_Slope:0.74|BB_Upper:5.49
00900.TW     | 富邦特選高股息30  | 19.00      | 🚀 買進           |      +19.62% |     28 |    51.52% | [P:0.58] RSI:38.93|D_Value:35.58|Vol_Ratio:0.73|MA_Bull:0.00
00902.TW     | 中信電池及儲能    | 13.04      | 🚀 買進           |      +17.81% |     40 |    51.08% | [P:0.56] KD_Diff:-5.01|D_Value:11.26|Vol_Ratio:0.97|MA_Bull:0.00
00903.TW     | 富邦元宇宙      | 21.14      | 💥 賣出           |      +23.93% |     39 |    49.25% | [P:0.45] Vol_Ratio:0.37|BIAS_20:-0.04|MA_Slope:0.02|BB_Upper:4.35
00904.TW     | 新光臺灣半導體30  | 42.15      | ❄️ 空倉          |      +52.30% |     16 |    51.82% | [P:0.46] KD_Diff:-5.69|D_Value:33.62|BB_Upper:8.66|MA_Bull:0.00
00905.TW     | FT臺灣SMART  | 27.55      | ❄️ 空倉          |      +44.42% |      8 |    49.50% | [P:0.45] MACD:0.42|D_Value:47.36|Vol_Ratio:0.49|MA_Slope:0.22
00908.TW     | 富邦入息REITs+ | 15.26      | 🟢 持股           |      +14.00% |     41 |    51.71% | [P:0.54] MACD:0.21|KD_Diff:-4.59|Vol_Ratio:0.69|MA_Bull:10.00
00909.TW     | 國泰數位支付服務   | 45.80      | 💥 賣出           |      +28.40% |     41 |    51.05% | [P:0.34] Vol_Ratio:0.29|BIAS_20:-5.70|MA_Slope:-0.16|BB_Upper:15.21
00910.TW     | 第一金太空衛星    | 61.50      | 🟢 持股           |      +51.16% |     35 |    52.11% | [P:0.52] D_Value:57.99|MA_Slope:-0.42|BB_Upper:18.43|MA_Bull:0.00
00911.TW     | 兆豐洲際半導體    | 61.45      | ❄️ 空倉          |     +104.24% |     22 |    49.33% | [P:0.39] MACD:0.71|D_Value:23.00|Vol_Ratio:0.69|MA_Slope:0.15
00912.TW     | 中信臺灣智慧50   | 34.11      | 🟢 持股           |      +56.71% |     27 |    47.71% | [P:0.50] MACD:0.58|Vol_Ratio:0.53|BB_Upper:5.53|MA_Bull:0.00
00915.TW     | 凱基優選高股息30  | 31.98      | 💥 賣出           |      +27.57% |     33 |    53.43% | [P:0.43] Vol_Ratio:0.60|BIAS_20:-0.18|BB_Upper:5.76|MA_Bull:0.00
00916.TW     | 國泰全球品牌50   | 26.04      | 🚀 買進           |      +15.07% |     34 |    48.95% | [P:0.59] KD_Diff:7.17|D_Value:78.04|Vol_Ratio:0.52|MA_Bull:10.00
