股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
7689,大鵬科CLMX,173.00,19,309.31,155.39,---,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
6617,共信-KY,120.50,1210,128.50,60.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,137.50,10953,146.50,129.50,---,3.72%,貼軌運行,無,無,股價於高位貼軌 (137.50 > 1.5σ)，動能強勁,貼軌運行
009829,UOB ASSET MANAGEMENT (TAIWAN)CO,10.20,30911,10.74,10.20,---,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
8354,冠好,17.70,306,19.00,14.15,---,4.03%,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
2428,興勤,250.50,1281,343.50,144.50,---,3.96%,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
2065,世豐,36.20,58,37.50,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
6818,連騰,43.40,7,100.50,32.60,---,---,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
4536,拓凱,164.50,93,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
2901,欣欣,23.55,4,26.20,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
00944,野村趨勢動能高息,21.20,80,22.54,13.44,---,---,貼軌運行,無,無,股價於高位貼軌 (21.20 > 1.5σ)，動能強勁,貼軌運行
4554,橙的,29.95,21,34.25,24.70,---,0.95%,進入盤整,無,無,ADX 為 19.85 (低於 20),進入盤整
6023,元大期,86.40,346,89.84,70.12,---,---,均線糾擺,無,無,MA 乖離率僅 0.52%,均線糾擺
6173,信昌電,260.50,9666,348.19,39.15,---,3.79%,貼軌運行,無,無,股價於高位貼軌 (260.50 > 1.5σ)，動能強勁,貼軌運行
3224,三顧,34.25,17,52.50,33.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
3231,緯創,185.50,83888,197.00,109.50,---,3.3%,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
8930,青鋼,30.00,25,31.85,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
2464,盟立,202.00,27586,210.46,56.90,---,0.6%,貼軌運行,連1日大漲,無,股價於高位貼軌 (202.00 > 1.5σ)，動能強勁,貼軌運行
2248,華勝-KY,62.20,38,66.90,41.85,---,5.75%,均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
7758,睿騰能源,40.00,0,57.00,35.05,---,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
4765,磐采,17.15,1,31.15,11.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
2884,玉山金,40.50,47374,40.50,29.50,---,3.51%,強勢突破 (軌外),無,無,股價衝破布林上軌 (40.19)，進入噴發段,強勢突破 (軌外)
2007,燁興,6.92,275,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
6842,瑞宇,73.50,206,161.50,42.10,---,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (71.59)，進入噴發段,強勢突破 (軌外)
4150,優你康,1.65,5018,11.40,1.25,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.00,24,11.15,5.02,---,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
1725,元禎,31.45,12,41.15,26.40,---,4.13%,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
006201,元大富櫃50,45.09,179,50.80,21.08,---,3.24%,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
3184,微邦,13.25,99,35.05,8.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
6808,三鼎生技,31.25,29,53.30,23.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,14.15,15612,22.70,6.89,---,---,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
7815,新特,288.00,59,580.34,136.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,52.30,121,63.90,50.40,---,4.44%,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
6735,美達科技,66.00,130,145.00,45.15,---,3.61%,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
6867,坦德科技,26.00,9,30.00,19.80,---,---,貼軌運行,無,無,股價於高位貼軌 (26.00 > 1.5σ)，動能強勁,貼軌運行
3609,三一東林,18.00,102,52.00,17.55,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4568,科際精密,39.60,4,45.50,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
8923,時報,18.75,8,22.55,18.25,📅 預告 (20260904),3.86%,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
7789,開展,43.95,7,51.50,31.45,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (43.47)，進入噴發段,強勢突破 (軌外)
8068,全達,16.95,58,28.90,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
9958,世紀鋼,90.30,1242,196.50,90.30,---,2.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.15,79,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
006208,富邦台50,245.20,2170,257.45,117.97,---,2.38%,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
8932,智通*,90.80,1673,129.50,78.75,---,0.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,35.00,14074,36.40,16.40,---,---,進入盤整,無,無,ADX 為 15.35 (低於 20),進入盤整
8908,欣雄,41.40,129,47.22,38.80,---,2.86%,強勢突破 (軌外),無,無,股價衝破布林上軌 (40.98)，進入噴發段,強勢突破 (軌外)
2459,敦吉,66.90,61,67.30,58.67,---,---,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
4174,浩鼎,25.00,238,67.70,24.90,---,---,離開盤整 (向下),無,無,跌破布林下軌 (25.01),離開盤整 (向下)
00930,永豐ESG低碳高息,24.07,1496,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
00861,元大全球未來通訊,83.20,87,97.50,44.68,---,---,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
6597,立誠,74.80,4,78.10,50.30,---,3.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3055,蔚華科,142.00,4302,193.00,54.00,📅 預告 (20260910),1.09%,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (135.75)，進入噴發段,強勢突破 (軌外)
5276,達輝-KY,18.10,2,22.20,14.50,---,4%,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
1584,精剛,18.05,359,25.55,16.85,---,2.71%,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
2722,夏都,21.45,20,30.80,20.90,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
7562,博來科技,69.50,0,77.00,40.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
6240,松崗,27.30,138,27.30,17.20,---,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (26.41)，進入噴發段,強勢突破 (軌外)
2885,元大金,66.70,14656,71.50,32.35,---,4.54%,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
6812,梭特,60.10,15,104.00,43.10,---,---,貼軌運行,無,無,股價於高位貼軌 (60.10 > 1.5σ)，動能強勁,貼軌運行
4119,旭富,55.90,178,61.60,40.40,---,2.32%,貼軌運行,無,無,股價於高位貼軌 (55.90 > 1.5σ)，動能強勁,貼軌運行
8472,夠麻吉,67.70,7,106.50,55.30,---,---,均線糾擺,無,無,MA 乖離率僅 1.22%,均線糾擺
3306,鼎天,44.85,26,68.80,40.66,---,5.13%,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
2929,淘帝-KY,5.67,55,9.42,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
4190,佐登-KY,25.80,8,34.80,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
6473,美賣*,6.30,15,17.00,5.96,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,12.55,21,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,17.30,168,20.60,15.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7871,安立璽榮-KY,128.00,1309,148.00,39.50,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,308.00,235,406.00,180.50,---,3.08%,進入盤整,無,無,ADX 為 5.83 (低於 20),進入盤整
00881,國泰台灣科技龍頭,50.00,22067,57.35,24.32,---,7.39%,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
7825,和亞智慧,96.00,369,220.00,48.00,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,80.80,25348,85.40,37.85,---,4.51%,進入盤整,無,無,ADX 為 13.32 (低於 20),進入盤整
6127,九豪,48.60,2226,96.90,17.90,---,1.39%,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
7556,意德士,252.50,23,319.00,152.50,---,1.84%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,23.30,88,38.05,20.00,---,1.35%,均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
4763,材料*-KY,51.50,16149,73.00,40.30,---,---,均線糾擺,無,無,MA 乖離率僅 1.42%,均線糾擺
2535,達欣工,89.50,128,96.70,57.40,---,6.4%,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
5464,霖宏,69.30,172,107.50,22.60,---,2.51%,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
2013,中鋼構,41.60,42,45.15,40.10,---,4.55%,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
3284,太普高,20.60,57,30.32,15.35,---,3.22%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
4528,江興鍛,15.00,10,21.40,14.95,---,1.09%,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
1714,和桐,17.35,57375,22.75,7.71,---,2.54%,均線糾擺,無,連1日大跌,MA 乖離率僅 1.05%,均線糾擺
