                    股號           名稱       現價  指標(DMA)  累計損益(%)  交易次數    目前狀態 短 中 長                                               專業建議
                  2891          中信金    54.80     2.24    5.34%    90  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 50.6 跌破移動支撐位 50.9。 優先鎖利落袋，等待下次訊號。
                  6706           惠特   127.50    -1.33   -2.09%    38  🚫 建議賣出 ▲ ▼ ▲       🚨 價格防衛：收盤價 80.1 跌破移動支撐位 80.6。 優先鎖利落袋，等待下次訊號。
                  2455           全新   288.00    27.60   66.21%    76  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 151.5 跌破移動支撐位 153.0。 優先鎖利落袋，等待下次訊號。
                  6151           晉倫    35.20     3.03   59.52%    67 🔹 已鎖利續抱 ▲ ▲ ▲                    🚀 三期共振強勢：目前為鎖利續抱中。守穩移動支撐位 32.5。
                  5478           智冠    98.90    -2.64   24.59%    78  🚫 建議賣出 ▼ ▼ ▲   🚨 價格防衛：收盤價 104.36 跌破移動支撐位 104.83。 優先鎖利落袋，等待下次訊號。
                  8111          立��    61.00    -2.72   57.65%    66   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 68.5 (景氣壓力點)。
                  2492          華新科   123.50    -8.50   61.31%    82  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 149.5 跌破移動支撐位 150.5。 優先鎖利落袋，等待下次訊號。
                  2347           聯強    81.10     1.90  -16.52%    78  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 64.2 跌破移動支撐位 65.1。 優先鎖利落袋，等待下次訊號。
                  3531           先益    21.35     0.24  -17.87%    62  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 20.9 跌破移動支撐位 21.7。 優先鎖利落袋，等待下次訊號。
                00981B     第一金優選非投債     9.38     0.07    1.72%     5 🔹 已鎖利續抱 ▲ ▲ ▲                    🚀 三期共振強勢：目前為鎖利續抱中。守穩移動支撐位 9.35。
                  3252           海灣    20.00    -0.05   42.55%    58   ⏳ 觀察中 ▲ ▼ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 20.3 (景氣壓力點)。
                  2332           友訊    15.15    -0.04  -18.11%    80   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 17.05 (景氣壓力點)。
                  6789           采鈺   339.00    -3.32   -15.1%    32  🚫 建議賣出 ▲ ▼ ▲     🚨 價格防衛：收盤價 266.5 跌破移動支撐位 269.5。 優先鎖利落袋，等待下次訊號。
                  2404           漢唐   907.00   -54.20     7.3%    62  🚫 建議賣出 ▲ ▼ ▼   🚨 價格防衛：收盤價 1015.0 跌破移動支撐位 1055.0。 優先鎖利落袋，等待下次訊號。
                  1722           台肥    46.70    -0.36   -2.91%    88  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 46.9 跌破移動支撐位 47.05。 優先鎖利落袋，等待下次訊號。
                  4916          事欣科    55.70    -3.35   53.39%    58   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 65.5 (景氣壓力點)。
                00953B     群益優選非投等債     9.68     0.05   -0.31%     4  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 9.23 跌破移動支撐位 9.23。 優先鎖利落袋，等待下次訊號。
                  3093          港建*    63.50     7.60   18.31%    50  🚫 建議賣出 ▲ ▲ ▲      🚨 價格防衛：收盤價 27.5 跌破移動支撐位 28.65。 優先鎖利落袋，等待下次訊號。
                  8076           伍豐    23.00    -1.49   13.92%    64  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 24.95 跌破移動支撐位 26.4。 優先鎖利落袋，等待下次訊號。
                00984A     主動安聯台灣高息    10.61     0.04       0%     0   ⚪ 觀望中 ▼ ▲ ▲                    ⚪ 觀望為宜：不符合進場模型，保持耐心等待指標翻正與紅K出現。
                00724B     群益投資級金融債    34.33     0.21     6.3%    48   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 34.5 (景氣壓力點)。
                00969B     元大零息超長美債     8.54     0.00     1.4%     2  🚫 建議賣出 ▲ ▲ ▼       🚨 價格防衛：收盤價 7.98 跌破移動支撐位 8.07。 優先鎖利落袋，等待下次訊號。
                  1418           東華    18.85     0.02  -64.73%    64  🚫 建議賣出 ▲ ▲ ▼       🚨 價格防衛：收盤價 19.8 跌破移動支撐位 19.9。 優先鎖利落袋，等待下次訊號。
                  6138           茂達   220.00    -7.85   55.53%    74   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 242.0 (景氣壓力點)。
                00663L     國泰臺灣加權正2    65.50     0.86   45.84%    78  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 55.4 跌破移動支撐位 55.5。 優先鎖利落袋，等待下次訊號。
                  6965        中傑-KY    86.70     1.81   -6.14%     5 🔹 已鎖利續抱 ▲ ▲ ▲                    🚀 三期共振強勢：目前為鎖利續抱中。守穩移動支撐位 86.3。
                  7812        稜研科技*    80.20    -0.64   -8.93%     8  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 80.0 跌破移動支撐位 80.9。 優先鎖利落袋，等待下次訊號。
                  2923        鼎固-KY    19.05     0.03   -9.38%    78  🚫 建議賣出 ▲ ▲ ▼     🚨 價格防衛：收盤價 26.25 跌破移動支撐位 26.55。 優先鎖利落袋，等待下次訊號。
                  8477          創業家    13.80     0.08  -19.41%    62  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 13.7 跌破移動支撐位 13.9。 優先鎖利落袋，等待下次訊號。
                  8936           國統    50.40    -2.29   19.56%    64  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 54.1 跌破移動支撐位 54.5。 優先鎖利落袋，等待下次訊號。
                  1453           大將    12.10    -0.15   77.89%    74  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 13.05 跌破移動支撐位 13.2。 優先鎖利落袋，等待下次訊號。
                  6508           惠光    27.15    -0.51    3.67%    66   ⏳ 觀察中 ▼ ▼ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 28.05 (景氣壓力點)。
                  8097           常珵    55.00    -1.25   40.91%    72  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 57.7 跌破移動支撐位 58.4。 優先鎖利落袋，等待下次訊號。
                  1538           正峰    12.75    -2.36  -10.81%    78  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 27.65 跌破移動支撐位 28.6。 優先鎖利落袋，等待下次訊號。
                  2466          冠西電    57.70     3.87    12.0%    88  🚫 建議賣出 ▲ ▲ ▼       🚨 價格防衛：收盤價 64.9 跌破移動支撐位 67.0。 優先鎖利落袋，等待下次訊號。
                  2612           中航    55.70    -1.42   58.94%    78  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 64.3 跌破移動支撐位 65.7。 優先鎖利落袋，等待下次訊號。
                00740B      富邦全球投等債    39.15     0.30    -7.1%    67   🍀 持股中 ▲ ▲ ▼                    🌀 趨勢分歧震盪：目前為強勢推升中。守穩移動支撐位 39.1。
                  2367           燿華    77.50     0.18   18.94%    88  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 26.01 跌破移動支撐位 26.49。 優先鎖利落袋，等待下次訊號。
                  3131           弘塑  3270.00   580.25   85.76%    62  🚫 建議賣出 ▲ ▲ ▲   🚨 價格防衛：收盤價 1790.0 跌破移動支撐位 1795.0。 優先鎖利落袋，等待下次訊號。
                  2230           泰茂    30.55    -1.89   20.33%    78  🚫 建議賣出 ▼ ▼ ▼   🚨 價格防衛：收盤價 101.92 跌破移動支撐位 103.57。 優先鎖利落袋，等待下次訊號。
                  2426           鼎元    43.00     3.06  -70.29%    88  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 19.0 跌破移動支撐位 19.4。 優先鎖利落袋，等待下次訊號。
                  1796         金穎生技    41.10     1.93   60.13%    36  🚫 建議賣出 ▲ ▲ ▼       🚨 價格防衛：收盤價 48.0 跌破移動支撐位 49.9。 優先鎖利落袋，等待下次訊號。
                  3031           佰鴻    25.80     1.03   12.08%    72  🚫 建議賣出 ▲ ▲ ▲      🚨 價格防衛：收盤價 21.55 跌破移動支撐位 22.3。 優先鎖利落袋，等待下次訊號。
                  3675           德微   199.00    -8.42  115.12%    70  🚫 建議賣出 ▲ ▼ ▲     🚨 價格防衛：收盤價 180.0 跌破移動支撐位 180.5。 優先鎖利落袋，等待下次訊號。
                  8431          匯鑽科    66.80    -5.65   23.01%    62  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 69.1 跌破移動支撐位 71.2。 優先鎖利落袋，等待下次訊號。
                  3189           景碩   387.00    16.85  -17.37%    74  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 346.0 跌破移動支撐位 356.0。 優先鎖利落袋，等待下次訊號。
                  2206         三陽工業    59.30     0.84   -1.64%    82   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 60.4 (景氣壓力點)。
                  3122           笙泉    25.00    -1.21   57.64%    48  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 26.5 跌破移動支撐位 27.0。 優先鎖利落袋，等待下次訊號。
                  8937           合騏    36.38    -1.40    1.71%    76   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 164.5 (景氣壓力點)。
                  6486           互動    86.60     0.86   25.24%    56  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 85.0 跌破移動支撐位 86.1。 優先鎖利落袋，等待下次訊號。
                  2030           彰源    16.10     0.21  -16.81%    56   ⏳ 觀察中 ▲ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 16.55 (景氣壓力點)。
                  2881          富邦金    88.50     0.00    -0.8%   112  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 94.1 跌破移動支撐位 95.2。 優先鎖利落袋，等待下次訊號。
                  6928         攸泰科技    45.70    -0.93   46.19%     8  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 71.0 跌破移動支撐位 71.6。 優先鎖利落袋，等待下次訊號。
                  3443           創意  2655.00    15.00   57.03%    94   ⏳ 觀察中 ▲ ▲ ▼           🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 2685.0 (景氣壓力點)。
                  5328           華容    24.10    -2.05   38.51%    78  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 27.5 跌破移動支撐位 28.15。 優先鎖利落袋，等待下次訊號。
                 00952     凱基台灣AI50    13.71     0.12   -5.81%     6   ⏳ 觀察中 ▲ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 13.76 (景氣壓力點)。
                  2329           華泰    52.10    -2.79   -4.62%    76  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 56.8 跌破移動支撐位 60.2。 優先鎖利落袋，等待下次訊號。
                  6163          華電網    59.50     1.89  -38.21%    58  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 59.5 跌破移動支撐位 60.9。 優先鎖利落袋，等待下次訊號。
                  2316          楠梓電   107.50    -1.63   -4.26%    76  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 102.0 跌破移動支撐位 102.5。 優先鎖利落袋，等待下次訊號。
                  7547           碩網    70.00     6.15   16.36%    20  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 66.7 跌破移動支撐位 66.9。 優先鎖利落袋，等待下次訊號。
                  6244           茂迪    25.55    -3.54    7.38%    60  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 19.45 跌破移動支撐位 21.0。 優先鎖利落袋，等待下次訊號。
                  2834          臺企銀    15.35     0.18    9.22%    98  🚫 建議賣出 ▲ ▲ ▼      🚨 價格防衛：收盤價 15.8 跌破移動支撐位 15.95。 優先鎖利落袋，等待下次訊號。
                  2022           聚亨     9.17    -0.10   30.65%    64   ⏳ 觀察中 ▼ ▼ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 9.95 (景氣壓力點)。
                  8088           品安    49.10    -4.04   26.53%    60  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 55.1 跌破移動支撐位 57.4。 優先鎖利落袋，等待下次訊號。
                  1310           台苯    10.50    -0.52   22.23%    72  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 11.1 跌破移動支撐位 11.15。 優先鎖利落袋，等待下次訊號。
                  2072         世紀風電   182.92   -38.56   23.97%    28  🚫 建議賣出 ▼ ▼ ▼   🚨 價格防衛：收盤價 273.39 跌破移動支撐位 275.84。 優先鎖利落袋，等待下次訊號。
                  5386           青雲   319.50   -22.25  -21.07%    60  🚫 建議賣出 ▲ ▼ ▲       🚨 價格防衛：收盤價 89.8 跌破移動支撐位 92.3。 優先鎖利落袋，等待下次訊號。
                 00703     台新MSCI中國    20.56    -0.09    59.8%    56   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 22.76 (景氣壓力點)。
                  4551          智伸科   133.00     4.05  -30.08%    62  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 120.0 跌破移動支撐位 125.0。 優先鎖利落袋，等待下次訊號。
                  5608          四維航    16.35    -0.30   20.59%    44   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 19.1 (景氣壓力點)。
                  5203           訊連    61.90    -0.36   16.08%    60   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 101.0 (景氣壓力點)。
                00865B     國泰US短期公債    48.21     0.05   -2.45%    36  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 47.85 跌破移動支撐位 47.86。 優先鎖利落袋，等待下次訊號。
                  3438          類比科    44.00    -1.58   25.17%    74  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 53.0 跌破移動支撐位 54.4。 優先鎖利落袋，等待下次訊號。
                  7795           長廣   350.00   -41.75  -13.96%    10  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 379.0 跌破移動支撐位 406.0。 優先鎖利落袋，等待下次訊號。
                  6840         東研信超    66.40    -0.24   13.89%    21  🚩 建議買入 ▲ ▼ ▼                🔥 突破確認：成功站穩壓力位，指標呈 🌀 趨勢分歧震盪，具備攻擊動能。
                  4904           遠傳    95.30     0.61  -24.08%    94  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 92.0 跌破移動支撐位 94.1。 優先鎖利落袋，等待下次訊號。
                  4946           辣椒   110.00   -15.75  -73.09%    64  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 118.0 跌破移動支撐位 121.0。 優先鎖利落袋，等待下次訊號。
                  6695           芯鼎    38.45    -1.30  -31.25%    36  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 44.55 跌破移動支撐位 45.4。 優先鎖利落袋，等待下次訊號。
                  1305           華夏    16.40     0.89    5.43%    88  🚫 建議賣出 ▼ ▲ ▲      🚨 價格防衛：收盤價 12.05 跌破移動支撐位 12.2。 優先鎖利落袋，等待下次訊號。
                 00900    富邦特選高股息30    14.25    -0.14   45.51%    38  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 14.75 跌破移動支撐位 14.79。 優先鎖利落袋，等待下次訊號。
                  3532          台勝科   150.50     0.50   76.45%    86   ⏳ 觀察中 ▲ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 153.5 (景氣壓力點)。
                  1314          中石化     8.04    -0.18   29.87%    70  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 7.89 跌破移動支撐位 8.02。 優先鎖利落袋，等待下次訊號。
                  6885         全福生技    24.00     0.17   28.64%     4   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 30.5 (景氣壓力點)。
                00719B      元大美債1-3    31.37     0.01    1.05%    42  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 31.27 跌破移動支撐位 31.28。 優先鎖利落袋，等待下次訊號。
                  1304           台聚    15.85     1.67   -1.86%    82  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 11.95 跌破移動支撐位 12.25。 優先鎖利落袋，等待下次訊號。
                  5274           信驊 12565.00   563.00  -19.85%    72  🚫 建議賣出 ▲ ▲ ▲ 🚨 價格防衛：收盤價 11750.0 跌破移動支撐位 11820.0。 優先鎖利落袋，等待下次訊號。
                 00923   群益台ESG低碳50    30.31     0.33   12.77%    28   ⏳ 觀察中 ▲ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 30.31 (景氣壓力點)。
                  6873         泓德能源    87.80    -6.80   14.74%    16  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 114.5 跌破移動支撐位 117.5。 優先鎖利落袋，等待下次訊號。
                  2752           豆府   197.00    -1.37  -21.02%    44  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 209.5 跌破移動支撐位 210.0。 優先鎖利落袋，等待下次訊號。
                  4909          新復興    58.80    -1.46  -44.46%    74  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 65.3 跌破移動支撐位 66.0。 優先鎖利落袋，等待下次訊號。
                  6016          康和證    16.70    -0.41   51.06%    72  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 17.05 跌破移動支撐位 17.5。 優先鎖利落袋，等待下次訊號。
                  9906          欣巴巴    41.15    -0.16  161.29%    54   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 45.3 (景氣壓力點)。
                  1227           佳格    30.10     0.31  -19.67%    64  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 30.55 跌破移動支撐位 30.65。 優先鎖利落袋，等待下次訊號。
                  8069           元太   144.00    -2.58   -0.55%    90  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 185.5 跌破移動支撐位 187.0。 優先鎖利落袋，等待下次訊號。
                  2340           台亞    29.80    -0.01   40.31%    68  🚫 建議賣出 ▲ ▼ ▲       🚨 價格防衛：收盤價 28.4 跌破移動支撐位 28.5。 優先鎖利落袋，等待下次訊號。
                  3138           耀登   182.00    -5.90   40.61%    28   ⏳ 觀察中 ▲ ▼ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 217.5 (景氣壓力點)。
                  5347           世界   131.50     4.47   10.76%    85   🍀 持股中 ▲ ▲ ▼                   🌀 趨勢分歧震盪：目前為強勢推升中。守穩移動支撐位 128.5。
                  3017           奇鋐  2235.00   107.00  -16.87%   108  🚫 建議賣出 ▲ ▲ ▲   🚨 價格防衛：收盤價 1595.0 跌破移動支撐位 1630.0。 優先鎖利落袋，等待下次訊號。
                  3037           欣興   625.00    38.92   -3.41%    89  🚩 建議買入 ▲ ▲ ▲                🔥 突破確認：成功站穩壓力位，指標呈 🚀 三期共振強勢，具備攻擊動能。
                  6680         鑫創電子    55.20    -0.99   -3.05%    38  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 67.8 跌破移動支撐位 68.9。 優先鎖利落袋，等待下次訊號。
                  3060           銘異    29.45    -1.18  -20.37%    66   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 36.35 (景氣壓力點)。
                  1503           士電   183.00   -11.50   14.95%    98   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 242.5 (景氣壓力點)。
                  6143           振曜    93.90    -1.28    1.08%    62   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 133.0 (景氣壓力點)。
                  3441          聯一光    30.30    -0.94   45.92%    78   ⏳ 觀察中 ▲ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 39.5 (景氣壓力點)。
                  8080           泰霖    29.00    -0.79   68.47%    66  🚫 建議賣出 ▼ ▼ ▼       📉 趨勢反轉：中期指標由正轉負 (-0.07)，動能消失。 優先鎖利落袋，等待下次訊號。
                 2883B        凱基金乙特     8.28     0.17    8.36%    24  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 8.03 跌破移動支撐位 8.04。 優先鎖利落袋，等待下次訊號。
                  5490           同亨    26.55    -0.46  -53.16%    70  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 28.3 跌破移動支撐位 28.6。 優先鎖利落袋，等待下次訊號。
                  6542           隆中    54.30     1.70  -12.87%    40   ⏳ 觀察中 ▼ ▲ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 57.5 (景氣壓力點)。
                  8482        商億-KY    49.10    -0.03    1.86%    46  🚫 建議賣出 ▲ ▼ ▼       📉 趨勢反轉：中期指標由正轉負 (-0.03)，動能消失。 優先鎖利落袋，等待下次訊號。
                  2607           榮運    51.00    -0.84   -38.0%    82  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 57.8 跌破移動支撐位 58.0。 優先鎖利落袋，等待下次訊號。
                  4768         晶呈科技   469.00   -13.85    8.06%    30  🚫 建議賣出 ▲ ▼ ▲     🚨 價格防衛：收盤價 454.5 跌破移動支撐位 500.0。 優先鎖利落袋，等待下次訊號。
                  4755          三福化   140.00    -8.05    -4.4%    72  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 114.0 跌破移動支撐位 114.5。 優先鎖利落袋，等待下次訊號。
                  5469          瀚宇博    85.10    -2.23   27.81%    68  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 99.4 跌破移動支撐位 99.5。 優先鎖利落袋，等待下次訊號。
                  3305           昇貿   108.50     0.50   -4.14%    68   ⏳ 觀察中 ▲ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 111.0 (景氣壓力點)。
                  6236           中湛    21.60     0.00  -26.52%    30  🚫 建議賣出 ▼ ▼ ▼       📉 趨勢反轉：中期指標由正轉負 (-0.29)，動能消失。 優先鎖利落袋，等待下次訊號。
                  6214           精誠   115.00    -0.15   -8.18%    72  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 109.5 跌破移動支撐位 112.0。 優先鎖利落袋，等待下次訊號。
                00640L       富邦日本正2    92.50     3.30   17.35%    84   ⏳ 觀察中 ▲ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 94.25 (景氣壓力點)。
                  2641           正德    18.05    -0.35  -29.15%    54   ⏳ 觀察中 ▲ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 21.1 (景氣壓力點)。
                  8432          東生華    51.50     0.15  -11.37%    40   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 56.7 (景氣壓力點)。
                  6218           豪勉    34.55     3.58   56.01%    76  🚫 建議賣出 ▲ ▲ ▲      🚨 價格防衛：收盤價 26.0 跌破移動支撐位 26.95。 優先鎖利落袋，等待下次訊號。
                  6552          易華電    26.20    -0.83   27.73%    46   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 27.1 (景氣壓力點)。
                  1216           統一    72.00     1.22   -13.5%    84  🚫 建議賣出 ▲ ▲ ▼       🚨 價格防衛：收盤價 72.0 跌破移動支撐位 72.3。 優先鎖利落袋，等待下次訊號。
                  2887        台新新光金    24.65     0.07   13.96%    88  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 20.9 跌破移動支撐位 21.2。 優先鎖利落袋，等待下次訊號。
                  1471           首利    12.10    -0.63   34.66%    68   ⏳ 觀察中 ▼ ▼ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 14.2 (景氣壓力點)。
                  2493           揚博   116.50     0.53   43.39%    68   ⏳ 觀察中 ▲ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 120.0 (景氣壓力點)。
                  1590       亞德客-KY  1075.00    29.65   20.95%    70  🚫 建議賣出 ▲ ▲ ▼        📉 趨勢反轉：中期指標由正轉負 (-2.0)，動能消失。 優先鎖利落袋，等待下次訊號。
                  4127           天良    35.25    -0.18  116.75%    74  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 37.35 跌破移動支撐位 40.35。 優先鎖利落袋，等待下次訊號。
                 00916     國泰全球品牌50    25.58    -0.03    2.88%    28  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 27.04 跌破移動支撐位 27.24。 優先鎖利落袋，等待下次訊號。
                00638R    元大滬深300反1     7.01    -0.03  -10.46%    68   ⏳ 觀察中 ▼ ▼ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 7.21 (景氣壓力點)。
                 00919     群益台灣精選高息    22.86    -0.09   16.72%    28  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 22.69 跌破移動支撐位 23.42。 優先鎖利落袋，等待下次訊號。
                  6217          中探針   215.00    27.28   21.47%    68  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 62.2 跌破移動支撐位 64.7。 優先鎖利落袋，等待下次訊號。
                  1710           東聯    13.80    -0.29   -4.99%    80  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 13.3 跌破移動支撐位 13.5。 優先鎖利落袋，等待下次訊號。
                  6213           聯茂   216.50    32.10   43.25%    98  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 113.5 跌破移動支撐位 116.5。 優先鎖利落袋，等待下次訊號。
                  9103      美德醫療-DR     5.09    -0.02  -63.67%    46  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 5.03 跌破移動支撐位 5.08。 優先鎖利落袋，等待下次訊號。
                  1452           宏益    12.05     0.56   16.56%    66   ⏳ 觀察中 ▲ ▲ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 12.3 (景氣壓力點)。
                  6569           醫揚   105.00     1.92   64.02%    49  🚩 建議買入 ▲ ▲ ▼                🔥 突破確認：成功站穩壓力位，指標呈 🌀 趨勢分歧震盪，具備攻擊動能。
                  2337           旺宏   142.00     5.64   12.88%    72  🚫 建議賣出 ▲ ▲ ▲      🚨 價格防衛：收盤價 30.95 跌破移動支撐位 31.2。 優先鎖利落袋，等待下次訊號。
                  6796           晉弘    71.40    -1.96   25.33%    22  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 91.1 跌破移動支撐位 91.5。 優先鎖利落袋，等待下次訊號。
                  6133           金橋    23.15    -0.98    38.0%    80   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 26.05 (景氣壓力點)。
                  3466           德晉    34.70    -1.05     2.0%    70  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 46.0 跌破移動支撐位 46.45。 優先鎖利落袋，等待下次訊號。
