====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260806 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 13.89      | ❄️ 空倉          |      +13.47% |     16 |    50.79% | [P:0.39] RSI:57.89|MACD:-0.24|KD_Diff:18.23|BIAS_20:3.96
00671R.TW    | 富邦NASDAQ反1 | 2.43       | ❄️ 空倉          |      -13.03% |     14 |    52.45% | [P:0.35] RSI:39.58|D_Value:42.26|BIAS_20:-2.62|MA_Slope:-0.06
00673R.TW    | 期元大S&P原油反1 | 14.18      | ❄️ 空倉          |      -50.62% |     34 |    50.84% | [P:0.45] KD_Diff:12.01|Vol_Ratio:0.59|MA_Slope:-0.26|MA_Bull:0.00
00674R.TW    | 期元大S&P黃金反1 | 28.84      | ❄️ 空倉          |     +363.51% |     14 |    53.96% | [P:0.35] RSI:27.81|KD_Diff:-12.73|D_Value:44.93|Vol_Ratio:2.95
00675L.TW    | 富邦臺灣加權正2   | 293.00     | ❄️ 空倉          |      +82.08% |     32 |    50.32% | [P:0.40] RSI:54.26|D_Value:55.43|Vol_Ratio:0.66|MA_Slope:-0.48
00676R.TW    | 富邦臺灣加權反1   | 5.73       | ❄️ 空倉          |      -14.16% |     20 |    57.50% | [P:0.49] MACD:0.04|KD_Diff:-14.44|Vol_Ratio:0.61|MA_Bull:0.00
00678.TW     | 群益那斯達克生技   | 40.97      | ❄️ 空倉          |      +22.19% |     44 |    51.97% | [P:0.40] RSI:55.14|D_Value:57.53|MA_Slope:-0.12|MA_Bull:0.00
00679B.TWO   | 元大美債20年    | 26.66      | ❄️ 空倉          |       +2.21% |     16 |    50.96% | [P:0.42] MACD:-0.07|KD_Diff:1.36|BIAS_20:-0.34|MA_Bull:0.00
00680L.TW    | 元大美債20正2   | 6.58       | ❄️ 空倉          |       +0.28% |     10 |    53.69% | [P:0.46] MACD:-0.09|KD_Diff:3.72|D_Value:32.80|BB_Upper:4.28
00681R.TW    | 元大美債20反1   | 21.62      | 💥 賣出           |       +8.71% |     41 |    49.61% | [P:0.45] RSI:56.50|MACD:0.15|BIAS_20:0.21|MA_Bull:0.00
00683L.TW    | 期元大美元指正2   | 21.53      | ❄️ 空倉          |       -2.75% |     34 |    53.41% | [P:0.50] MACD:-0.07|KD_Diff:-9.90|D_Value:27.54|MA_Bull:0.00
00685L.TW    | 群益臺灣加權正2   | 11.05      | ❄️ 空倉          |     -123.71% |     28 |    49.71% | [P:0.41] MACD:-31.67|Vol_Ratio:0.62|BB_Upper:15.24|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 1.01       | 💥 賣出           |       +5.00% |     27 |    60.64% | [P:0.41] RSI:40.00|MACD:0.00|KD_Diff:-14.99|BB_Upper:11.08
00687B.TWO   | 國泰20年美債    | 27.76      | ❄️ 空倉          |       -1.34% |     12 |    51.02% | [P:0.42] MACD:-0.08|KD_Diff:2.04|BIAS_20:-0.25|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.57       | ❄️ 空倉          |       -0.28% |     12 |    54.04% | [P:0.46] MACD:-0.09|KD_Diff:5.44|D_Value:31.53|BB_Upper:4.01
00690.TW     | 兆豐藍籌30     | 75.80      | ❄️ 空倉          |      +23.75% |     16 |    47.01% | [P:0.41] [⚠️降級預設] RSI:56.14|MACD:-1.18|KD_Diff:16.59|D_Value:59.98
00693U.TW    | 期街口S&P黃豆   | 21.50      | ❄️ 空倉          |       -6.16% |     36 |    50.87% | [P:0.49] MACD:0.04|Vol_Ratio:0.51|BIAS_20:-2.40|MA_Bull:0.00
00694B.TWO   | 富邦美債1-3年   | 42.34      | 🟢 持股           |       -0.74% |     15 |    52.75% | [P:0.56] MACD:0.11|D_Value:81.95|BIAS_20:-0.02|BB_Upper:0.75
00696B.TWO   | 富邦美債20年    | 28.76      | 🟢 持股           |       +1.34% |     49 |    50.45% | [P:0.57] Vol_Ratio:1.74|MA_Slope:-0.07|BB_Upper:1.73|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 17.75      | 💥 賣出           |       +1.83% |     33 |    50.99% | [P:0.37] Vol_Ratio:1.44|BIAS_20:2.04|MA_Slope:0.38|BB_Upper:3.71
00703.TW     | 台新MSCI中國   | 20.15      | 🟢 持股           |       +6.54% |     25 |    52.65% | [P:0.55] MACD:0.34|KD_Diff:-2.09|BB_Upper:2.06|MA_Bull:10.00
00707R.TW    | 期元大S&P日圓反1 | 31.85      | 🚀 買進           |       +5.64% |      8 |    52.60% | [P:0.63] [⚠️降級預設] RSI:26.73|MACD:-0.14|KD_Diff:-16.09|D_Value:42.75
00708L.TW    | 期元大S&P黃金正2 | 77.15      | ❄️ 空倉          |      +76.27% |     48 |    51.86% | [P:0.24] RSI:71.20|D_Value:54.52|Vol_Ratio:2.79|MA_Slope:0.42
00711B.TW    | 復華彭博新興債    | 15.86      | ❄️ 空倉          |       +1.10% |     22 |    52.77% | [P:0.41] MACD:-0.07|KD_Diff:5.55|BIAS_20:-0.75|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.80       | 💥 賣出           |       +3.14% |     55 |    50.97% | [P:0.45] RSI:31.43|MACD:0.01|Vol_Ratio:1.38|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 61.10      | 🟢 持股           |       +6.39% |     35 |    49.98% | [P:0.58] MACD:0.31|KD_Diff:4.49|BIAS_20:0.71|MA_Bull:10.00
00714.TW     | 群益道瓊美國地產   | 22.57      | 🚀 買進           |      +10.83% |     14 |    50.02% | [P:0.52] [⚠️降級預設] RSI:43.29|MACD:0.19|KD_Diff:-18.41|D_Value:47.68
00715L.TW    | 期街口S&P布蘭特油正2 | 38.48      | ❄️ 空倉          |     +343.78% |     28 |    50.76% | [P:0.39] KD_Diff:-8.78|D_Value:20.17|BB_Upper:41.02|MA_Bull:0.00
00719B.TWO   | 元大美債1-3    | 31.47      | 🟢 持股           |       +0.85% |     11 |    51.00% | [P:0.53] MACD:0.08|D_Value:73.15|BIAS_20:0.01|BB_Upper:0.39
00720B.TWO   | 元大投資級公司債   | 32.60      | 💥 賣出           |       -3.05% |     43 |    52.36% | [P:0.49] KD_Diff:19.36|D_Value:43.01|Vol_Ratio:0.85|MA_Bull:0.00
00722B.TWO   | 群益投資級電信債   | 35.00      | ❄️ 空倉          |       +4.63% |     74 |    51.34% | [P:0.44] RSI:39.91|KD_Diff:19.54|Vol_Ratio:2.16|MA_Bull:0.00
00724B.TWO   | 群益投資級金融債   | 33.57      | ❄️ 空倉          |       +0.37% |     20 |    51.68% | [P:0.42] MACD:-0.12|D_Value:50.24|BIAS_20:0.02|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 34.77      | 💥 賣出           |       -0.11% |     43 |    51.05% | [P:0.49] RSI:45.41|D_Value:44.94|Vol_Ratio:0.66|MA_Bull:0.00
00726B.TWO   | 國泰新興投等債    | 32.72      | 🟢 持股           |       -1.68% |     25 |    50.81% | [P:0.52] MACD:-0.15|D_Value:25.49|BIAS_20:-0.88|MA_Bull:0.00
00728.TW     | 第一金工業30    | 63.25      | ❄️ 空倉          |      +35.92% |     18 |    47.21% | [P:0.37] [⚠️降級預設] RSI:57.86|MACD:-0.33|KD_Diff:16.90|D_Value:63.76
00733.TW     | 富邦臺灣中小     | 64.65      | 🚀 買進           |      +19.11% |     48 |    49.02% | [P:0.53] RSI:50.49|D_Value:43.88|Vol_Ratio:0.54|BB_Upper:17.46
00735.TW     | 國泰臺韓科技     | 96.90      | ❄️ 空倉          |      +74.46% |     36 |    50.48% | [P:0.46] KD_Diff:14.66|D_Value:56.77|Vol_Ratio:0.54|BIAS_20:0.17
00738U.TW    | 期元大道瓊白銀    | 49.69      | 🟢 持股           |      +50.93% |     33 |    50.73% | [P:0.54] MACD:-0.54|KD_Diff:10.47|Vol_Ratio:1.54|BIAS_20:5.99
00740B.TWO   | 富邦全球投等債    | 38.34      | ❄️ 空倉          |       -2.48% |     26 |    50.43% | [P:0.44] MACD:-0.15|D_Value:46.66|BIAS_20:0.12|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 35.29      | ❄️ 空倉          |       +0.86% |     18 |    51.17% | [P:0.39] KD_Diff:8.08|D_Value:66.22|MA_Slope:-0.07|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 31.34      | ❄️ 空倉          |       -0.06% |     24 |    52.26% | [P:0.40] MACD:-0.16|KD_Diff:10.79|BIAS_20:-0.56|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 31.18      | ❄️ 空倉          |       +1.22% |      6 |    51.40% | [P:0.48] RSI:43.37|KD_Diff:19.70|D_Value:42.15|BIAS_20:0.01
00752.TW     | 中信中國50     | 24.00      | 🟢 持股           |      +13.32% |     47 |    52.38% | [P:0.58] RSI:65.18|MACD:0.50|Vol_Ratio:0.31|MA_Bull:10.00
00753L.TW    | 中信中國50正2   | 9.88       | 🟢 持股           |       -1.10% |     25 |    50.19% | [P:0.52] KD_Diff:0.85|D_Value:76.34|BIAS_20:4.13|BB_Upper:3.42
00754B.TWO   | 群益AAA-AA公司債 | 32.85      | 🟢 持股           |       +3.88% |     11 |    50.43% | [P:0.50] [⚠️降級預設] RSI:42.11|MACD:-0.19|KD_Diff:19.71|D_Value:48.51
00756B.TWO   | 群益投等新興公債   | 31.48      | 🟢 持股           |       +0.55% |     11 |    49.73% | [P:0.50] [⚠️降級預設] RSI:40.00|MACD:-0.10|KD_Diff:9.96|D_Value:39.07
00757.TW     | 統一FANG+    | 140.15     | 🚀 買進           |      +19.59% |     34 |    51.90% | [P:0.62] RSI:67.25|D_Value:66.44|Vol_Ratio:0.60|BIAS_20:5.95
00758B.TWO   | 復華能源債      | 51.60      | 🟢 持股           |       +2.92% |     11 |    49.27% | [P:0.50] [⚠️降級預設] RSI:42.37|MACD:-0.11|KD_Diff:10.53|D_Value:38.75
00760B.TWO   | 復華新興企業債    | 53.75      | ❄️ 空倉          |       +5.95% |     52 |    50.35% | [P:0.44] RSI:34.88|KD_Diff:9.17|Vol_Ratio:1.00|MA_Bull:0.00
00761B.TWO   | 國泰A級公司債    | 34.35      | 💥 賣出           |       -0.55% |     61 |    51.70% | [P:0.42] KD_Diff:13.82|D_Value:51.76|Vol_Ratio:0.78|MA_Bull:0.00
00763U.TW    | 期街口道瓊銅     | 35.72      | ❄️ 空倉          |      +12.13% |     16 |    51.85% | [P:0.23] [⚠️降級預設] RSI:76.51|MACD:0.47|KD_Diff:10.26|D_Value:76.57
00764B.TWO   | 群益25年美債    | 27.65      | 🚀 買進           |       +1.66% |     38 |    52.91% | [P:0.52] RSI:41.75|D_Value:37.81|MA_Slope:-0.03|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 49.95      | ❄️ 空倉          |       -1.56% |     20 |    51.74% | [P:0.41] MACD:-0.15|KD_Diff:1.50|Vol_Ratio:1.34|MA_Slope:-0.03
00770.TW     | 國泰北美科技     | 69.40      | ❄️ 空倉          |      +40.16% |     34 |    51.74% | [P:0.40] MACD:0.27|KD_Diff:16.74|BB_Upper:1.40|MA_Bull:0.00
00772B.TWO   | 中信高評級公司債   | 33.43      | ❄️ 空倉          |       -0.30% |      6 |    50.64% | [P:0.49] RSI:44.68|KD_Diff:17.06|D_Value:45.68|BIAS_20:0.11
00773B.TWO   | 中信優先金融債    | 35.86      | ❄️ 空倉          |       -0.27% |     26 |    49.86% | [P:0.42] MACD:-0.06|D_Value:51.67|BIAS_20:0.12|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 37.69      | 🚀 買進           |       -0.80% |     46 |    50.78% | [P:0.59] RSI:47.27|D_Value:57.80|Vol_Ratio:0.91|MA_Bull:10.00
00783.TW     | 富邦中証500    | 28.30      | 💥 賣出           |       +4.22% |      9 |    49.63% | [P:0.46] [⚠️降級預設] RSI:54.31|MACD:-0.52|KD_Diff:16.87|D_Value:55.43
00785B.TWO   | 富邦金融投等債    | 34.92      | ❄️ 空倉          |       -0.35% |     14 |    51.27% | [P:0.39] MACD:-0.11|D_Value:69.12|BIAS_20:0.28|MA_Bull:0.00
00787B.TWO   | 元大10年IG醫療債 | 32.45      | 💥 賣出           |       -3.81% |     31 |    51.33% | [P:0.48] KD_Diff:9.28|D_Value:39.92|MA_Slope:-0.04|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 26.85      | ❄️ 空倉          |       +1.68% |     14 |    51.50% | [P:0.42] MACD:-0.07|KD_Diff:1.17|BIAS_20:-0.29|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 85.90      | 🟢 持股           |      +25.32% |     19 |    49.29% | [P:0.56] KD_Diff:16.34|BIAS_20:0.27|MA_Slope:-0.24|BB_Upper:9.57
00834B.TWO   | 第一金金融債10+  | 33.73      | 🟢 持股           |       +0.98% |      7 |    50.14% | [P:0.54] [⚠️降級預設] RSI:35.47|MACD:-0.18|KD_Diff:5.90|D_Value:30.15
00845B.TWO   | 富邦新興投等債    | 33.49      | 🟢 持股           |       +1.22% |     37 |    51.82% | [P:0.58] RSI:30.68|D_Value:45.88|Vol_Ratio:0.84|MA_Bull:0.00
00847B.TWO   | 中信美國市政債    | 25.53      | ❄️ 空倉          |       -2.05% |     20 |    51.30% | [P:0.42] MACD:-0.07|D_Value:52.27|BIAS_20:-0.33|MA_Bull:0.00
00851.TW     | 台新全球AI     | 71.80      | 🚀 買進           |      +27.57% |     32 |    50.03% | [P:0.51] RSI:58.94|KD_Diff:20.02|BB_Upper:4.00|MA_Bull:0.00
00852L.TW    | 國泰美國道瓊正2   | 37.56      | ❄️ 空倉          |      +17.48% |     44 |    52.81% | [P:0.30] RSI:68.39|KD_Diff:14.68|BIAS_20:6.80|MA_Bull:10.00
00857B.TWO   | 永豐20年美公債   | 23.05      | ❄️ 空倉          |       -4.89% |     28 |    52.63% | [P:0.40] MACD:-0.07|Vol_Ratio:1.36|BIAS_20:-0.35|MA_Bull:0.00
00861.TW     | 元大全球未來通訊   | 87.05      | 💥 賣出           |      +31.47% |     21 |    46.38% | [P:0.47] [⚠️降級預設] RSI:54.41|MACD:-1.25|KD_Diff:16.10|D_Value:53.34
00863B.TWO   | 中信全球電信債    | 31.56      | 🟢 持股           |       +1.33% |     11 |    50.31% | [P:0.50] [⚠️降級預設] RSI:40.28|MACD:-0.14|KD_Diff:16.02|D_Value:43.28
00864B.TWO   | 中信美國公債0-1  | 47.10      | 💥 賣出           |       -1.50% |     13 |    52.75% | [P:0.48] MACD:0.20|D_Value:61.74|Vol_Ratio:1.21|BIAS_20:-0.00
00865B.TW    | 國泰US短期公債   | 49.30      | 🟢 持股           |       +0.06% |     27 |    50.71% | [P:0.50] MACD:0.22|KD_Diff:-17.43|D_Value:68.93|MA_Bull:0.00
00867B.TWO   | 新光A-BBB電信債 | 30.57      | 💥 賣出           |       +3.95% |     29 |    51.58% | [P:0.49] MACD:-0.19|KD_Diff:16.34|D_Value:28.26|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 27.92      | 🚀 買進           |       +4.47% |     62 |    49.27% | [P:0.52] KD_Diff:8.95|D_Value:15.65|Vol_Ratio:4.44|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 55.55      | 🟢 持股           |      +26.68% |     45 |    51.40% | [P:0.63] RSI:61.37|Vol_Ratio:0.43|BIAS_20:5.63|MA_Bull:0.00
00876.TW     | 元大全球5G     | 88.00      | 🟢 持股           |      +71.41% |     25 |    52.18% | [P:0.55] MACD:-2.49|KD_Diff:19.16|BB_Upper:12.46|MA_Bull:0.00
00877.TWO    | 復華中國5G     | 36.87      | 🟢 持股           |      +31.22% |     25 |    53.33% | [P:0.51] MACD:-2.10|BIAS_20:-3.78|MA_Slope:-0.91|BB_Upper:22.99
00878.TW     | 國泰永續高股息    | 32.84      | ❄️ 空倉          |      +48.67% |     22 |    49.69% | [P:0.44] MACD:0.04|Vol_Ratio:1.20|BB_Upper:3.17|MA_Bull:0.00
00881.TW     | 國泰台灣科技龍頭   | 52.75      | 🟢 持股           |      +40.76% |     21 |    50.96% | [P:0.59] KD_Diff:15.87|BIAS_20:3.50|MA_Slope:-0.05|BB_Upper:5.07
00882.TW     | 中信中國高股息    | 15.00      | ❄️ 空倉          |       +4.71% |     44 |    50.83% | [P:0.42] MACD:0.02|BIAS_20:0.02|MA_Slope:0.01|MA_Bull:0.00
00884B.TWO   | 中信低碳新興債    | 29.24      | 🟢 持股           |       -1.55% |     11 |    48.71% | [P:0.52] [⚠️降級預設] RSI:38.31|MACD:-0.11|KD_Diff:7.71|D_Value:33.02
00885.TW     | 富邦越南       | 18.34      | ❄️ 空倉          |       +3.00% |     44 |    50.16% | [P:0.39] KD_Diff:12.24|BIAS_20:2.06|MA_Slope:-0.14|MA_Bull:0.00
00886.TWO    | 永豐美國科技     | 45.94      | ❄️ 空倉          |       +6.61% |     26 |    52.60% | [P:0.35] RSI:59.93|Vol_Ratio:0.18|BIAS_20:1.75|MA_Slope:0.05
00887.TWO    | 永豐中國科技50大  | 16.89      | 🟢 持股           |      +32.79% |     31 |    49.42% | [P:0.50] MACD:-0.51|Vol_Ratio:0.56|BB_Upper:13.82|MA_Bull:0.00
00888.TWO    | 永豐台灣ESG    | 32.10      | ❄️ 空倉          |      +37.56% |     28 |    50.51% | [P:0.43] MACD:-1.19|D_Value:47.27|Vol_Ratio:0.44|BIAS_20:-3.26
00891.TW     | 中信關鍵半導體    | 35.09      | 🟢 持股           |      +72.86% |     35 |    49.48% | [P:0.51] MACD:-0.49|Vol_Ratio:1.04|BB_Upper:7.53|MA_Bull:0.00
00892.TW     | 富邦台灣半導體    | 40.12      | ❄️ 空倉          |      +29.80% |     12 |    47.98% | [P:0.40] [⚠️降級預設] RSI:58.39|MACD:-0.56|KD_Diff:15.39|D_Value:61.15
