====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260807 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 13.74      | ❄️ 空倉          |      +13.47% |     16 |    51.56% | [P:0.38] RSI:59.14|MACD:-0.19|KD_Diff:14.68|BIAS_20:3.04
00666R.TW    | 富邦�琤肭磪齯�1  | 9.02       | ❄️ 空倉          |       +9.14% |     18 |    53.61% | [P:0.32] RSI:41.51|D_Value:29.66|MA_Slope:-0.34|BB_Upper:6.36
00669R.TW    | 國泰美國道瓊反1   | 5.18       | ❄️ 空倉          |       -6.32% |     16 |    56.19% | [P:0.38] RSI:39.44|KD_Diff:-7.50|MA_Slope:-0.10|BB_Upper:4.95
00670L.TW    | 富邦NASDAQ正2 | 200.65     | ❄️ 空倉          |      +34.80% |     22 |    49.85% | [P:0.37] RSI:56.51|MACD:-1.62|KD_Diff:14.67|MA_Slope:-0.03
00671R.TW    | 富邦NASDAQ反1 | 2.43       | ❄️ 空倉          |      -13.03% |     14 |    52.47% | [P:0.35] RSI:41.30|D_Value:35.02|BIAS_20:-2.57|MA_Slope:-0.06
00673R.TW    | 期元大S&P原油反1 | 13.54      | 🚀 買進           |      -50.62% |     34 |    50.86% | [P:0.52] KD_Diff:1.18|Vol_Ratio:0.90|MA_Slope:-0.50|MA_Bull:0.00
00674R.TW    | 期元大S&P黃金反1 | 28.81      | ❄️ 空倉          |     +363.51% |     14 |    53.98% | [P:0.49] RSI:29.05|KD_Diff:-12.73|D_Value:38.57|Vol_Ratio:0.57
00675L.TW    | 富邦臺灣加權正2   | 292.00     | ❄️ 空倉          |      +82.08% |     32 |    50.34% | [P:0.39] RSI:55.15|D_Value:62.75|Vol_Ratio:0.83|MA_Slope:-0.50
00676R.TW    | 富邦臺灣加權反1   | 5.77       | ❄️ 空倉          |      -14.16% |     20 |    57.48% | [P:0.48] MACD:0.03|KD_Diff:-11.14|Vol_Ratio:0.65|MA_Bull:0.00
00678.TW     | 群益那斯達克生技   | 41.00      | ❄️ 空倉          |      +22.19% |     44 |    51.95% | [P:0.41] RSI:50.66|D_Value:63.77|MA_Slope:-0.12|MA_Bull:0.00
00679B.TWO   | 元大美債20年    | 26.41      | ❄️ 空倉          |       +2.21% |     16 |    50.98% | [P:0.46] MACD:-0.09|KD_Diff:-4.93|BIAS_20:-1.20|MA_Bull:0.00
00680L.TW    | 元大美債20正2   | 6.47       | ❄️ 空倉          |       +0.28% |     10 |    53.71% | [P:0.44] MACD:-0.09|KD_Diff:-3.48|D_Value:31.05|BB_Upper:5.88
00681R.TW    | 元大美債20反1   | 21.84      | ❄️ 空倉          |       +8.66% |     42 |    49.59% | [P:0.47] RSI:61.31|MACD:0.16|BIAS_20:1.11|MA_Bull:10.00
00683L.TW    | 期元大美元指正2   | 21.58      | 🚀 買進           |       -2.75% |     34 |    53.39% | [P:0.50] MACD:-0.08|KD_Diff:-6.74|D_Value:24.17|MA_Bull:0.00
00685L.TW    | 群益臺灣加權正2   | 11.01      | ❄️ 空倉          |     -123.71% |     28 |    49.73% | [P:0.42] MACD:-29.55|Vol_Ratio:0.77|BB_Upper:14.45|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 1.02       | ❄️ 空倉          |       +3.75% |     28 |    60.61% | [P:0.44] RSI:41.67|MACD:0.00|KD_Diff:-11.81|BB_Upper:9.90
00687B.TWO   | 國泰20年美債    | 27.49      | ❄️ 空倉          |       -1.34% |     12 |    51.04% | [P:0.45] MACD:-0.09|KD_Diff:-4.46|BIAS_20:-1.15|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.44       | ❄️ 空倉          |       -0.28% |     12 |    54.06% | [P:0.44] MACD:-0.09|KD_Diff:-2.44|D_Value:30.31|BB_Upper:5.96
00690.TW     | 兆豐藍籌30     | 75.00      | ❄️ 空倉          |      +23.75% |     16 |    47.04% | [P:0.38] [⚠️降級預設] RSI:57.67|MACD:-0.97|KD_Diff:13.47|D_Value:66.71
00693U.TW    | 期街口S&P黃豆   | 21.65      | ❄️ 空倉          |       -6.16% |     36 |    50.85% | [P:0.48] MACD:0.02|Vol_Ratio:0.65|BIAS_20:-1.69|MA_Bull:0.00
00694B.TWO   | 富邦美債1-3年   | 42.29      | 🟢 持股           |       -0.74% |     15 |    52.73% | [P:0.56] MACD:0.09|D_Value:78.99|BIAS_20:-0.13|BB_Upper:0.87
00696B.TWO   | 富邦美債20年    | 28.46      | 💥 賣出           |       +1.34% |     49 |    50.43% | [P:0.46] Vol_Ratio:0.53|MA_Slope:-0.12|BB_Upper:2.69|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 17.75      | 🚀 買進           |       +0.38% |     34 |    51.01% | [P:0.54] Vol_Ratio:0.45|BIAS_20:1.66|MA_Slope:0.37|BB_Upper:3.56
00703.TW     | 台新MSCI中國   | 20.14      | 💥 賣出           |       +6.54% |     25 |    52.62% | [P:0.46] MACD:0.33|KD_Diff:-5.55|BB_Upper:2.24|MA_Bull:0.00
00707R.TW    | 期元大S&P日圓反1 | 31.98      | 🟢 持股           |       +5.64% |      9 |    52.62% | [P:0.66] [⚠️降級預設] RSI:31.16|MACD:-0.16|KD_Diff:-10.76|D_Value:37.37
00708L.TW    | 期元大S&P黃金正2 | 77.60      | 🚀 買進           |      +76.27% |     48 |    51.83% | [P:0.54] RSI:69.98|D_Value:61.08|Vol_Ratio:0.87|MA_Slope:0.45
00711B.TW    | 復華彭博新興債    | 15.81      | ❄️ 空倉          |       +1.10% |     22 |    52.79% | [P:0.43] MACD:-0.07|KD_Diff:2.48|BIAS_20:-0.97|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.76       | ❄️ 空倉          |       +2.81% |     56 |    50.99% | [P:0.42] RSI:30.99|MACD:0.00|Vol_Ratio:1.74|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 61.30      | 🟢 持股           |       +6.39% |     35 |    50.00% | [P:0.58] MACD:0.33|KD_Diff:6.04|BIAS_20:0.98|MA_Bull:10.00
00714.TW     | 群益道瓊美國地產   | 22.33      | 🟢 持股           |      +10.83% |     15 |    50.00% | [P:0.65] [⚠️降級預設] RSI:38.38|MACD:0.15|KD_Diff:-18.25|D_Value:38.55
00715L.TW    | 期街口S&P布蘭特油正2 | 43.02      | ❄️ 空倉          |     +343.78% |     28 |    50.74% | [P:0.48] KD_Diff:2.77|D_Value:21.56|BB_Upper:25.62|MA_Bull:0.00
00719B.TWO   | 元大美債1-3    | 31.45      | 🟢 持股           |       +0.85% |     11 |    50.97% | [P:0.52] MACD:0.07|D_Value:68.64|BIAS_20:-0.06|BB_Upper:0.45
00720B.TWO   | 元大投資級公司債   | 32.36      | ❄️ 空倉          |       -3.08% |     44 |    52.39% | [P:0.43] KD_Diff:8.74|D_Value:47.38|Vol_Ratio:0.84|MA_Bull:0.00
00722B.TWO   | 群益投資級電信債   | 34.69      | 🚀 買進           |       +4.63% |     74 |    51.37% | [P:0.52] RSI:34.26|KD_Diff:8.91|Vol_Ratio:0.71|MA_Bull:0.00
00724B.TWO   | 群益投資級金融債   | 33.38      | ❄️ 空倉          |       +0.37% |     20 |    51.70% | [P:0.42] MACD:-0.12|D_Value:51.20|BIAS_20:-0.44|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 34.49      | ❄️ 空倉          |       +1.31% |     44 |    51.07% | [P:0.48] RSI:38.36|D_Value:48.63|Vol_Ratio:0.99|MA_Bull:0.00
00726B.TWO   | 國泰新興投等債    | 32.55      | 🟢 持股           |       -1.68% |     25 |    50.78% | [P:0.52] MACD:-0.16|D_Value:26.44|BIAS_20:-1.28|MA_Bull:0.00
00728.TW     | 第一金工業30    | 63.65      | ❄️ 空倉          |      +35.92% |     18 |    47.18% | [P:0.35] [⚠️降級預設] RSI:59.22|MACD:-0.10|KD_Diff:13.20|D_Value:70.36
00733.TW     | 富邦臺灣中小     | 63.20      | 🟢 持股           |      +19.11% |     49 |    48.99% | [P:0.55] RSI:51.59|D_Value:53.63|Vol_Ratio:0.47|BB_Upper:18.15
00735.TW     | 國泰臺韓科技     | 95.55      | ❄️ 空倉          |      +74.46% |     36 |    50.51% | [P:0.45] KD_Diff:10.60|D_Value:62.07|Vol_Ratio:0.61|BIAS_20:-0.66
00738U.TW    | 期元大道瓊白銀    | 50.05      | 🟢 持股           |      +50.93% |     33 |    50.76% | [P:0.59] MACD:-0.30|KD_Diff:10.69|Vol_Ratio:0.80|BIAS_20:6.38
00740B.TWO   | 富邦全球投等債    | 38.07      | ❄️ 空倉          |       -2.48% |     26 |    50.46% | [P:0.43] MACD:-0.15|D_Value:49.86|BIAS_20:-0.50|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 35.01      | ❄️ 空倉          |       +0.86% |     18 |    51.19% | [P:0.42] KD_Diff:-1.40|D_Value:65.52|MA_Slope:-0.11|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 31.24      | ❄️ 空倉          |       -0.06% |     24 |    52.29% | [P:0.41] MACD:-0.17|KD_Diff:6.13|BIAS_20:-0.74|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 30.92      | ❄️ 空倉          |       +1.22% |      6 |    51.43% | [P:0.39] RSI:36.87|KD_Diff:8.10|D_Value:46.20|BIAS_20:-0.74
00752.TW     | 中信中國50     | 23.99      | 💥 賣出           |      +13.32% |     47 |    52.35% | [P:0.43] RSI:55.79|MACD:0.48|Vol_Ratio:0.39|MA_Bull:0.00
00753L.TW    | 中信中國50正2   | 9.95       | 🟢 持股           |       -1.10% |     25 |    50.21% | [P:0.53] KD_Diff:-0.61|D_Value:76.03|BIAS_20:4.34|BB_Upper:3.06
00754B.TWO   | 群益AAA-AA公司債 | 32.43      | 💥 賣出           |       +3.88% |     11 |    50.40% | [P:0.50] [⚠️降級預設] RSI:35.76|MACD:-0.20|KD_Diff:4.79|D_Value:50.91
00756B.TWO   | 群益投等新興公債   | 31.35      | 🟢 持股           |       +0.55% |     11 |    49.71% | [P:0.53] [⚠️降級預設] RSI:33.33|MACD:-0.10|KD_Diff:4.91|D_Value:41.53
00757.TW     | 統一FANG+    | 139.65     | 🟢 持股           |      +19.59% |     35 |    51.87% | [P:0.63] RSI:64.87|D_Value:72.19|Vol_Ratio:0.27|BIAS_20:5.22
00758B.TWO   | 復華能源債      | 51.25      | 🟢 持股           |       +2.92% |     11 |    49.25% | [P:0.55] [⚠️降級預設] RSI:33.87|MACD:-0.12|KD_Diff:2.73|D_Value:40.12
00760B.TWO   | 復華新興企業債    | 53.60      | ❄️ 空倉          |       +5.95% |     52 |    50.38% | [P:0.45] RSI:31.11|KD_Diff:5.29|Vol_Ratio:1.17|MA_Bull:0.00
00761B.TWO   | 國泰A級公司債    | 34.03      | ❄️ 空倉          |       -0.75% |     62 |    51.73% | [P:0.42] KD_Diff:0.99|D_Value:52.25|Vol_Ratio:0.89|MA_Bull:0.00
00763U.TW    | 期街口道瓊銅     | 35.86      | ❄️ 空倉          |      +12.13% |     16 |    51.83% | [P:0.24] [⚠️降級預設] RSI:75.32|MACD:0.53|KD_Diff:8.79|D_Value:80.97
00764B.TWO   | 群益25年美債    | 27.39      | 🟢 持股           |       +1.66% |     39 |    52.88% | [P:0.60] RSI:35.65|D_Value:34.92|MA_Slope:-0.07|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 49.48      | ❄️ 空倉          |       -1.56% |     20 |    51.77% | [P:0.38] MACD:-0.18|KD_Diff:-4.90|Vol_Ratio:0.52|MA_Slope:-0.08
00770.TW     | 國泰北美科技     | 69.40      | ❄️ 空倉          |      +40.16% |     34 |    51.77% | [P:0.41] MACD:0.42|KD_Diff:12.75|BB_Upper:1.76|MA_Bull:0.00
00772B.TWO   | 中信高評級公司債   | 33.16      | ❄️ 空倉          |       -0.30% |      6 |    50.66% | [P:0.39] RSI:37.62|KD_Diff:4.84|D_Value:48.10|BIAS_20:-0.62
00773B.TWO   | 中信優先金融債    | 35.60      | ❄️ 空倉          |       -0.27% |     26 |    49.89% | [P:0.42] MACD:-0.08|D_Value:51.18|BIAS_20:-0.54|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 37.60      | 💥 賣出           |       -0.80% |     47 |    50.75% | [P:0.49] RSI:37.38|D_Value:54.07|Vol_Ratio:0.85|MA_Bull:0.00
00783.TW     | 富邦中証500    | 29.07      | ❄️ 空倉          |       -3.45% |     10 |    49.61% | [P:0.32] [⚠️降級預設] RSI:64.27|MACD:-0.40|KD_Diff:17.40|D_Value:64.14
00785B.TWO   | 富邦金融投等債    | 34.63      | ❄️ 空倉          |       -0.35% |     14 |    51.30% | [P:0.40] MACD:-0.11|D_Value:68.85|BIAS_20:-0.46|MA_Bull:0.00
00787B.TWO   | 元大10年IG醫療債 | 32.20      | ❄️ 空倉          |       -3.16% |     32 |    51.35% | [P:0.48] KD_Diff:-1.51|D_Value:39.16|MA_Slope:-0.08|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 26.58      | ❄️ 空倉          |       +1.68% |     14 |    51.53% | [P:0.46] MACD:-0.09|KD_Diff:-5.51|BIAS_20:-1.22|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 86.35      | 🟢 持股           |      +25.32% |     19 |    49.32% | [P:0.58] KD_Diff:15.72|BIAS_20:1.01|MA_Slope:-0.21|BB_Upper:8.51
00834B.TWO   | 第一金金融債10+  | 33.68      | 🟢 持股           |       +0.98% |      7 |    50.11% | [P:0.55] [⚠️降級預設] RSI:36.64|MACD:-0.18|KD_Diff:3.84|D_Value:32.07
00845B.TWO   | 富邦新興投等債    | 33.43      | 🟢 持股           |       +1.22% |     37 |    51.79% | [P:0.60] RSI:29.03|D_Value:43.80|Vol_Ratio:0.83|MA_Bull:0.00
00847B.TWO   | 中信美國市政債    | 25.30      | ❄️ 空倉          |       -2.05% |     20 |    51.33% | [P:0.42] MACD:-0.08|D_Value:55.26|BIAS_20:-1.14|MA_Bull:0.00
00851.TW     | 台新全球AI     | 71.05      | 🟢 持股           |      +27.57% |     33 |    50.00% | [P:0.50] RSI:53.31|KD_Diff:15.39|BB_Upper:5.01|MA_Bull:0.00
00852L.TW    | 國泰美國道瓊正2   | 36.60      | ❄️ 空倉          |      +17.48% |     44 |    52.84% | [P:0.36] RSI:61.01|KD_Diff:6.43|BIAS_20:3.83|MA_Bull:10.00
00857B.TWO   | 永豐20年美公債   | 22.84      | ❄️ 空倉          |       -4.89% |     28 |    52.66% | [P:0.43] MACD:-0.09|Vol_Ratio:1.04|BIAS_20:-1.19|MA_Bull:0.00
00861.TW     | 元大全球未來通訊   | 86.95      | ❄️ 空倉          |      +22.76% |     22 |    46.42% | [P:0.45] [⚠️降級預設] RSI:53.10|MACD:-1.07|KD_Diff:13.22|D_Value:59.95
00863B.TWO   | 中信全球電信債    | 31.23      | 🟢 持股           |       +1.33% |     11 |    50.27% | [P:0.54] [⚠️降級預設] RSI:34.84|MACD:-0.15|KD_Diff:0.86|D_Value:43.71
00864B.TWO   | 中信美國公債0-1  | 47.11      | ❄️ 空倉          |       +0.92% |     14 |    52.72% | [P:0.43] MACD:0.18|D_Value:53.62|Vol_Ratio:0.59|BIAS_20:-0.02
00865B.TW    | 國泰US短期公債   | 49.32      | 🟢 持股           |       +0.06% |     27 |    50.74% | [P:0.50] MACD:0.20|KD_Diff:-17.36|D_Value:60.25|MA_Bull:0.00
00867B.TWO   | 新光A-BBB電信債 | 30.29      | ❄️ 空倉          |       +3.38% |     30 |    51.61% | [P:0.48] MACD:-0.20|KD_Diff:3.76|D_Value:30.14|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 27.90      | 💥 賣出           |       +4.47% |     63 |    49.24% | [P:0.44] KD_Diff:9.94|D_Value:20.63|Vol_Ratio:0.19|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 55.65      | 💥 賣出           |      +26.68% |     45 |    51.44% | [P:0.34] RSI:59.08|Vol_Ratio:1.14|BIAS_20:5.49|MA_Bull:10.00
00876.TW     | 元大全球5G     | 88.00      | 🟢 持股           |      +71.41% |     25 |    52.14% | [P:0.55] MACD:-2.20|KD_Diff:16.93|BB_Upper:11.59|MA_Bull:0.00
00877.TWO    | 復華中國5G     | 38.66      | 💥 賣出           |      +31.22% |     25 |    53.37% | [P:0.39] MACD:-1.79|BIAS_20:1.58|MA_Slope:-0.68|BB_Upper:15.33
00878.TW     | 國泰永續高股息    | 32.81      | ❄️ 空倉          |      +48.67% |     22 |    49.73% | [P:0.46] MACD:0.07|Vol_Ratio:0.87|BB_Upper:3.11|MA_Bull:0.00
00881.TW     | 國泰台灣科技龍頭   | 52.25      | 🟢 持股           |      +40.76% |     21 |    50.92% | [P:0.59] KD_Diff:12.75|BIAS_20:2.62|MA_Slope:-0.10|BB_Upper:5.80
00882.TW     | 中信中國高股息    | 14.96      | ❄️ 空倉          |       +4.71% |     44 |    50.87% | [P:0.43] MACD:0.00|BIAS_20:-0.25|MA_Slope:-0.00|MA_Bull:0.00
00884B.TWO   | 中信低碳新興債    | 29.14      | 🟢 持股           |       -1.55% |     11 |    48.67% | [P:0.53] [⚠️降級預設] RSI:38.69|MACD:-0.11|KD_Diff:3.50|D_Value:34.77
00885.TW     | 富邦越南       | 18.22      | 🚀 買進           |       +3.00% |     44 |    50.19% | [P:0.59] KD_Diff:6.66|BIAS_20:1.57|MA_Slope:-0.17|MA_Bull:10.00
00886.TWO    | 永豐美國科技     | 46.46      | ❄️ 空倉          |       +6.61% |     26 |    52.56% | [P:0.41] RSI:63.37|Vol_Ratio:1.89|BIAS_20:2.79|MA_Slope:0.11
00887.TWO    | 永豐中國科技50大  | 17.33      | 🟢 持股           |      +32.79% |     31 |    49.46% | [P:0.50] MACD:-0.43|Vol_Ratio:0.65|BB_Upper:8.92|MA_Bull:0.00
00888.TWO    | 永豐台灣ESG    | 31.71      | ❄️ 空倉          |      +37.56% |     28 |    50.54% | [P:0.42] MACD:-1.12|D_Value:54.92|Vol_Ratio:0.64|BIAS_20:-3.69
00891.TW     | 中信關鍵半導體    | 34.75      | 🟢 持股           |      +72.86% |     35 |    49.44% | [P:0.52] MACD:-0.39|Vol_Ratio:1.21|BB_Upper:7.88|MA_Bull:0.00
00892.TW     | 富邦台灣半導體    | 39.92      | ❄️ 空倉          |      +29.80% |     12 |    48.03% | [P:0.36] [⚠️降級預設] RSI:59.81|MACD:-0.43|KD_Diff:12.66|D_Value:67.48
