股號,名稱,結構,最新價,均損益%,隔日勝率%,5日勝率%,建議,原因
8050.TWO,廣積,📈 月線上揚,41.55,-1.64,50.0,37.5,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6814.TWO,路迦生醫,⏳ 均線糾結,25.3,-4.52,0.0,0.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
2348.TW,海悅,📉 趨勢轉弱,71.1,-1.01,60.0,20.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3455.TWO,由田,🚀 多頭強勢,243.0,10.54,47.4,57.9,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
2104.TW,國際中橡,📉 趨勢轉弱,10.7,-6.67,30.0,70.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6122.TWO,擎邦,⏳ 均線糾結,49.1,0.27,28.6,57.1,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
02001L.TW,富邦蘋果正二N,🚀 多頭強勢,105.35,0.0,66.7,66.7,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
2880.TW,華南金,⏳ 均線糾結,32.05,0.93,46.7,13.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6435.TWO,大中,🚀 多頭強勢,193.0,4.5,44.4,55.6,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
6585.TW,鼎基,📉 趨勢轉弱,84.3,-0.32,50.0,25.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3633.TWO,云光,📈 月線上揚,114.5,1.26,33.3,42.9,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6909.TW,創控,📈 月線上揚,61.6,8.2,43.5,47.8,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
8942.TWO,森鉅,📈 月線上揚,42.5,4.7,44.4,55.6,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
8476.TW,台境*,📉 趨勢轉弱,17.45,-6.0,25.0,12.5,⚠️ 賣出,📢 趨勢轉向：跌破月線
6530.TWO,創威,🚀 多頭強勢,118.5,4.69,43.5,56.5,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
3226.TWO,龍鋒,🔄 重新整理,42.0,14.11,70.0,80.0,⏳ 觀望,"⏳ 觀望中 (缺: 量能不足, RSI動能弱)"
1339.TW,昭輝,⏳ 均線糾結,41.0,-4.58,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6806.TW,森崴能源,📉 趨勢轉弱,22.65,25.28,55.6,66.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2755.TWO,揚秦,📉 趨勢轉弱,135.0,16.26,30.0,80.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3390.TWO,旭軟,📈 月線上揚,25.35,-1.52,37.5,25.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
4117.TWO,普生,⏳ 均線糾結,4.3,-9.75,0.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 價未站上月線, 5日線未勾頭, 量能不足, RSI動能弱)"
1605.TW,華新,⏳ 均線糾結,30.15,2.59,50.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8038.TWO,長園科,📈 月線上揚,42.25,-0.87,50.0,40.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
4726.TWO,永昕,📉 趨勢轉弱,29.25,0.44,50.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00648R.TW,元大S&P500反1,📉 趨勢轉弱,4.21,0.3,36.4,81.8,⚠️ 賣出,📢 趨勢轉向：跌破月線
3006.TW,晶豪科,🚀 多頭強勢,169.5,-2.41,45.5,18.2,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6927.TWO,聯合聚晶,🚀 多頭強勢,54.2,4.47,50.0,60.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
1442.TW,名軒,📉 趨勢轉弱,26.2,-7.27,25.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3376.TW,新日興,📉 趨勢轉弱,204.0,-4.64,45.5,9.1,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1303.TW,南亞,🚀 多頭強勢,89.6,4.32,57.9,36.8,⏳ 觀望,🔄 盤整中：等待均線多頭排列
00715L.TW,期街口S&P布蘭特油正2,🚀 多頭強勢,74.15,60.61,73.3,73.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
8349.TWO,�矬�,🚀 多頭強勢,45.2,-2.26,50.0,50.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
2633.TW,台灣高鐵,⏳ 均線糾結,26.5,-0.19,50.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4530.TWO,宏易,⏳ 均線糾結,24.85,-4.1,33.3,33.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6493.TWO,雷虎生,🚀 多頭強勢,31.05,-4.5,33.3,33.3,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
00760B.TWO,復華新興企業債,📈 月線上揚,54.2,-0.09,100.0,0.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
8931.TWO,大汽電,⏳ 均線糾結,41.45,0.96,66.7,33.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1441.TW,大東,📉 趨勢轉弱,10.05,-13.56,66.7,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6654.TWO,天正國際,⏳ 均線糾結,89.9,-3.12,50.0,50.0,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足, RSI動能弱)"
3693.TWO,營邦,🚀 多頭強勢,668.0,0.07,48.0,28.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
1295.TWO,生合,📉 趨勢轉弱,55.0,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6290.TWO,良維,🚀 多頭強勢,285.5,8.59,62.5,68.8,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
2543.TW,皇昌,📉 趨勢轉弱,46.7,-1.98,40.0,60.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
020031.TW,統一IC設計臺灣N,🔄 重新整理,8.75,0.0,0.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 價未站上月線, 5日線未勾頭, 量能不足)"
1762.TW,中化生,⏳ 均線糾結,28.25,-0.99,30.8,46.2,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2388.TW,威盛,🚀 多頭強勢,78.6,2.2,46.2,38.5,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6234.TWO,高僑,🚀 多頭強勢,52.8,-2.54,69.2,69.2,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
7803.TWO,雲象科技,📉 趨勢轉弱,30.45,-2.21,100.0,25.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3360.TWO,尚立,📉 趨勢轉弱,13.3,-3.81,27.3,36.4,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2249.TWO,湧盛,📉 趨勢轉弱,119.0,2.68,58.8,52.9,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1256.TW,鮮活果汁-KY,🚀 多頭強勢,161.5,0.36,46.7,40.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
3260.TWO,威剛,🚀 多頭強勢,436.0,2.04,66.7,55.6,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3673.TW,TPK-KY,📈 月線上揚,60.4,6.74,40.9,40.9,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
2035.TWO,唐榮,📈 月線上揚,28.3,-2.77,0.0,50.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
6418.TWO,詠昇,🚀 多頭強勢,34.2,0.0,0.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
5230.TWO,雷笛克光學,📈 月線上揚,17.25,-6.07,33.3,16.7,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
3169.TWO,亞信,📈 月線上揚,103.0,-4.53,33.3,33.3,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
1516.TW,川飛,🚀 多頭強勢,21.45,5.88,50.0,33.3,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
3413.TW,京鼎,📉 趨勢轉弱,309.5,-4.04,25.0,16.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00693U.TW,期街口S&P黃豆,🚀 多頭強勢,22.41,-0.02,46.2,76.9,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3516.TWO,亞帝歐,📈 月線上揚,20.4,-3.93,33.3,33.3,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
2201.TW,裕隆,⏳ 均線糾結,27.0,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1323.TW,永裕,📉 趨勢轉弱,20.3,14.66,42.9,28.6,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1733.TW,五鼎,⏳ 均線糾結,28.55,-1.08,33.3,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3071.TWO,協禧,📈 月線上揚,30.35,2.78,56.0,52.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
00662.TW,富邦NASDAQ,🚀 多頭強勢,110.45,-0.19,100.0,80.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
8046.TW,南電,🚀 多頭強勢,1005.0,15.68,72.2,66.7,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
1445.TW,大宇,📉 趨勢轉弱,12.7,-1.69,57.1,28.6,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6819.TWO,眾智,🚀 多頭強勢,31.5,-8.53,40.0,30.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
1229.TW,聯華,📉 趨勢轉弱,41.3,-0.78,100.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00931B.TWO,統一美債20年,⏳ 均線糾結,13.44,-0.24,33.3,33.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2948.TWO,寶陞,⏳ 均線糾結,38.0,-4.76,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2419.TW,仲琦,📉 趨勢轉弱,30.25,1.72,52.9,64.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2392.TW,正崴,📈 月線上揚,37.0,-0.86,45.5,54.5,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
4741.TWO,泓瀚,📈 月線上揚,52.6,32.02,57.1,71.4,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6847.TWO,普瑞博,🔄 重新整理,59.6,-2.95,60.0,0.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
8906.TWO,花王,📉 趨勢轉弱,24.0,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4966.TWO,譜瑞-KY,📈 月線上揚,575.0,0.92,22.2,55.6,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6186.TWO,新潤,⏳ 均線糾結,40.0,-5.32,100.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6595.TWO,光禹國際,⏳ 均線糾結,31.8,0.0,0.0,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
3045.TW,台灣大,📈 月線上揚,111.5,-0.0,10.0,30.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6515.TW,穎崴,🚀 多頭強勢,10385.0,31.56,56.0,64.0,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
8171.TWO,天宇,⏳ 均線糾結,22.95,2.21,37.5,37.5,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8102.TWO,傑霖科技,📈 月線上揚,68.4,0.0,0.0,0.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
8437.TWO,大地-KY,📉 趨勢轉弱,12.5,-7.35,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8085.TWO,福華,📉 趨勢轉弱,12.55,-2.18,57.1,42.9,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00634R.TW,富邦上証反1,📉 趨勢轉弱,3.11,-1.66,14.3,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8416.TWO,實威,⏳ 均線糾結,169.0,-0.77,28.6,57.1,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7888.TWO,麗寶新藥,📉 趨勢轉弱,39.9,-8.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3715.TW,定穎投控,⏳ 均線糾結,174.0,-4.95,44.4,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6958.TW,日盛台駿,🚀 多頭強勢,19.9,3.57,46.7,46.7,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
1570.TWO,力肯,📈 月線上揚,37.65,-1.57,45.5,45.5,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
3444.TWO,利機,📈 月線上揚,85.3,11.92,61.5,69.2,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
8027.TWO,鈦昇,🚀 多頭強勢,193.5,-3.15,50.0,50.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
7868.TWO,聖育,🚀 多頭強勢,93.1,4.39,50.0,33.3,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
4164.TW,承業醫,⏳ 均線糾結,29.05,-8.81,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7760.TWO,享溫馨,📉 趨勢轉弱,35.05,-0.41,41.7,58.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4991.TWO,環宇-KY,🚀 多頭強勢,676.0,17.87,63.6,72.7,⏳ 觀望,🔄 盤整中：等待均線多頭排列
2024.TW,志聯,⏳ 均線糾結,14.1,-2.82,50.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4542.TWO,科嶠,🚀 多頭強勢,199.0,6.62,50.0,43.8,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
7753.TWO,星亞,🚀 多頭強勢,43.75,-1.49,66.7,0.0,⏳ 觀望,⏳ 觀望中 (缺: 5日線未勾頭)
6415.TW,矽力*-KY,🚀 多頭強勢,427.0,-3.18,37.5,31.2,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
6573.TW,虹揚-KY,📈 月線上揚,12.7,-2.57,20.0,20.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
2207.TW,和泰車,⏳ 均線糾結,476.5,-3.07,20.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3597.TWO,映興,📈 月線上揚,24.4,-3.05,40.0,20.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
5536.TWO,聖暉*,📈 月線上揚,825.0,-0.56,60.0,40.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6104.TWO,創惟,🚀 多頭強勢,98.7,-5.14,50.0,50.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
910322.TW,康師傅-DR,📉 趨勢轉弱,24.5,-0.51,60.0,60.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3321.TW,同泰,⏳ 均線糾結,16.0,-2.08,50.0,25.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2211.TW,長榮鋼,⏳ 均線糾結,97.5,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4439.TW,冠星-KY,📈 月線上揚,98.1,0.14,40.0,40.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
4197.TWO,暐世,📈 月線上揚,12.55,7.14,33.3,11.1,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
7706.TWO,宏�硈邿F,⏳ 均線糾結,40.85,-4.31,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00949.TW,復華日本龍頭,⏳ 均線糾結,19.14,-0.86,35.7,14.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2542.TW,興富發,🚀 多頭強勢,40.15,0.0,0.0,0.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6431.TW,光麗-KY,📉 趨勢轉弱,19.5,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7721.TW,微程式,📉 趨勢轉弱,78.1,15.33,68.8,56.2,⚠️ 賣出,📢 趨勢轉向：跌破月線
4589.TWO,碩陽電機,📈 月線上揚,38.35,-7.77,60.0,20.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6625.TW,必應,⏳ 均線糾結,73.2,-0.9,40.0,10.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
02001R.TW,富邦蘋果反一N,📉 趨勢轉弱,0.55,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4192.TWO,杏國,📉 趨勢轉弱,19.6,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00994A.TW,主動第一金台股優,🚀 多頭強勢,16.82,-1.0,75.0,87.5,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
9917.TW,中保科,⏳ 均線糾結,113.0,0.3,45.5,36.4,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8074.TWO,鉅橡,🚀 多頭強勢,80.3,1.16,42.9,57.1,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
7855.TWO,和運租車,📉 趨勢轉弱,100.0,-3.2,37.5,12.5,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6807.TW,峰源-KY,📉 趨勢轉弱,36.9,0.5,66.7,33.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2245.TWO,詠勝昌*,⏳ 均線糾結,28.3,4.71,56.2,68.8,⚠️ 賣出,📢 趨勢轉向：跌破月線
4924.TWO,欣厚-KY,📈 月線上揚,10.35,0.0,0.0,0.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
5548.TWO,安倉,📉 趨勢轉弱,23.65,0.21,42.9,28.6,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8271.TW,宇瞻,🚀 多頭強勢,220.0,15.24,69.2,53.8,⏳ 觀望,"⏳ 觀望中 (缺: 5日線未勾頭, 量能不足)"
8182.TWO,加高,📈 月線上揚,37.0,0.66,40.0,53.3,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6940.TWO,格斯科技*,⏳ 均線糾結,21.1,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7455.TWO,樺緯物聯,📈 月線上揚,65.5,4.44,12.5,62.5,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6167.TWO,久正,📉 趨勢轉弱,12.2,-5.0,25.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2926.TWO,誠品生活,📈 月線上揚,37.6,-2.76,0.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
6734.TWO,安盛生,📈 月線上揚,6.98,5.05,42.9,42.9,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
4732.TWO,彥臣,⏳ 均線糾結,19.8,0.0,0.0,0.0,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
8047.TWO,星雲,📈 月線上揚,55.9,-4.35,33.3,50.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
7731.TWO,火星生技*,📈 月線上揚,6.43,-12.13,33.3,11.1,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6973.TWO,永立榮,⏳ 均線糾結,36.25,4.4,60.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4540.TW,全球傳動,🚀 多頭強勢,68.5,3.43,40.0,65.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3056.TW,富華新,📉 趨勢轉弱,13.9,0.0,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3158.TWO,嘉實,⏳ 均線糾結,89.3,4.89,55.6,77.8,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3669.TW,圓展,🚀 多頭強勢,39.2,2.12,66.7,50.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
7853.TWO,政美應用,📈 月線上揚,400.0,25.93,44.4,38.9,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
1309.TW,台達化,📉 趨勢轉弱,20.8,22.49,51.9,59.3,⚠️ 賣出,📢 趨勢轉向：跌破月線
6028.TWO,公勝保經,📉 趨勢轉弱,79.9,-9.05,40.0,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
00904.TW,新光臺灣半導體30,🚀 多頭強勢,34.94,4.25,66.7,83.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6756.TW,威鋒電子,🚀 多頭強勢,84.6,3.71,66.7,33.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
6919.TW,康霈*,📉 趨勢轉弱,104.0,-3.58,33.3,50.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
3211.TWO,順達,📉 趨勢轉弱,360.5,-6.1,30.0,40.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2360.TW,致茂,🚀 多頭強勢,2120.0,2.74,63.6,68.2,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
00708L.TW,期元大S&P黃金正2,⏳ 均線糾結,92.1,5.35,70.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
9962.TWO,有益,📉 趨勢轉弱,9.81,1.78,40.0,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6634.TWO,欣耀,🚀 多頭強勢,38.95,-4.72,40.0,0.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
6180.TWO,橘子,📉 趨勢轉弱,39.3,-2.61,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
8016.TW,矽創,🚀 多頭強勢,230.0,-0.06,71.4,50.0,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3094.TW,聯傑,📈 月線上揚,26.2,-0.19,47.1,47.1,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
5484.TW,慧友,📉 趨勢轉弱,39.0,-1.99,60.0,26.7,⚠️ 賣出,📢 趨勢轉向：跌破月線
6284.TWO,佳邦,⏳ 均線糾結,75.4,3.99,31.2,56.2,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4558.TWO,寶緯,⏳ 均線糾結,19.3,-11.9,16.7,16.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
5211.TWO,蒙恬,⏳ 均線糾結,20.6,-11.57,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1454.TW,台富,🚀 多頭強勢,14.2,-3.57,14.3,14.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
7783.TWO,佳運,📈 月線上揚,92.5,1.28,33.3,33.3,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
7794.TWO,宏�硒撥s,📉 趨勢轉弱,33.9,-3.63,40.0,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
00941.TW,中信上游半導體,📈 月線上揚,23.66,4.56,68.4,100.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
3014.TW,聯陽,📈 月線上揚,124.0,1.45,40.0,50.0,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
6870.TWO,騰雲,📉 趨勢轉弱,178.5,-6.4,33.3,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7846.TWO,德揚,📈 月線上揚,95.3,2.73,38.9,55.6,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
3558.TWO,神準,⏳ 均線糾結,107.5,-4.56,12.5,50.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
1260.TWO,富味鄉,📈 月線上揚,26.95,27.3,41.7,83.3,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
3406.TW,玉晶光,📈 月線上揚,509.0,-1.29,50.0,28.6,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
3595.TWO,山太士,📈 月線上揚,2610.0,76.11,59.3,66.7,⚠️ 賣出,⚠️ 短線轉弱：跌破10日線
7725.TWO,列特博,📈 月線上揚,23.85,0.0,0.0,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
6794.TW,向榮生技,⏳ 均線糾結,81.5,-2.61,33.3,0.0,⚠️ 賣出,📢 趨勢轉向：跌破月線
2383.TW,台光電,🚀 多頭強勢,4545.0,11.76,55.6,72.2,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
7402.TWO,邑錡,📉 趨勢轉弱,119.5,-3.19,16.7,16.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
6235.TW,華孚,⏳ 均線糾結,43.2,-3.14,0.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3149.TW,正達,🚀 多頭強勢,47.3,25.85,47.1,76.5,🔥 買入,🔥 符合全數攻擊條件 (明日開盤買)
7717.TWO,萊德光電-KY,📉 趨勢轉弱,695.0,16.44,57.1,57.1,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
00963.TW,中信全球高股息,⏳ 均線糾結,12.51,3.92,61.5,80.8,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7813.TWO,宇辰系統,📉 趨勢轉弱,141.0,-1.31,42.9,35.7,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
4580.TWO,捷流閥業,⏳ 均線糾結,79.6,0.12,66.7,33.3,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
5267.TWO,龍翩,🚀 多頭強勢,70.0,56.41,70.0,50.0,⏳ 觀望,🔄 盤整中：等待均線多頭排列
6739.TWO,竹陞科技,📉 趨勢轉弱,1420.0,3.27,47.6,38.1,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
7702.TWO,前端風電,🔄 重新整理,20.0,-0.71,50.0,50.0,⏳ 觀望,⏳ 觀望中 (缺: RSI動能弱)
2023.TW,燁輝,⏳ 均線糾結,14.0,-2.95,25.0,0.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
3454.TW,未知,⏳ 均線糾結,99.4,-0.3,50.0,0.0,⏳ 觀望,"⏳ 觀望中 (缺: 價未站上月線, 5日線未勾頭, 量能不足, RSI動能弱)"
3543.TW,州巧,📉 趨勢轉弱,41.2,-8.05,20.0,20.0,⚠️ 賣出,🚨 嚴重破位：跌破雙線 (明日開盤賣)
2345.TW,智邦,🚀 多頭強勢,2280.0,-0.96,53.3,73.3,⏳ 觀望,⏳ 觀望中 (缺: 量能不足)
