====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260819 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 14.51      | ❄️ 空倉          |      +18.80% |     18 |    51.39% | [P:0.48] RSI:83.00|MACD:0.26|KD_Diff:-7.94|BIAS_20:5.96
00648R.TW    | 元大S&P500反1 | 3.93       | ❄️ 空倉          |       -2.30% |     14 |    57.78% | [P:0.39] MACD:-0.04|D_Value:35.79|BIAS_20:-1.02|MA_Slope:-0.13
00650L.TW    | 復華香港正2     | 17.19      | ❄️ 空倉          |       +1.85% |     38 |    49.77% | [P:0.42] RSI:41.95|MACD:0.23|MA_Slope:0.16|MA_Bull:0.00
00651R.TW    | 復華香港反1     | 5.16       | ❄️ 空倉          |       +9.98% |     20 |    52.94% | [P:0.44] RSI:51.67|D_Value:65.87|BIAS_20:-0.46|MA_Slope:-0.16
00653L.TW    | 富邦印度正2     | 46.43      | ❄️ 空倉          |      +10.28% |     44 |    48.99% | [P:0.41] RSI:38.98|KD_Diff:-13.92|Vol_Ratio:0.94|BB_Upper:7.11
00654R.TW    | 富邦印度反1     | 6.74       | ❄️ 空倉          |       +7.26% |     32 |    53.08% | [P:0.48] RSI:52.17|D_Value:67.40|BIAS_20:0.69|MA_Slope:-0.04
00655L.TW    | 國泰中國A50正2  | 33.69      | ❄️ 空倉          |      +17.14% |     46 |    50.97% | [P:0.48] RSI:51.54|Vol_Ratio:1.60|MA_Slope:-0.31|MA_Bull:0.00
00656R.TW    | 國泰中國A50反1  | 5.87       | ❄️ 空倉          |       +3.33% |     12 |    53.90% | [P:0.42] RSI:41.89|D_Value:24.49|MA_Slope:0.09|BB_Upper:2.19
00657K.TW    | 國泰日經225+U  | 24.28      | 🚀 買進           |      +34.78% |     46 |    49.83% | [P:0.65] RSI:68.37|KD_Diff:-17.22|BIAS_20:1.20|MA_Bull:0.00
00660.TW     | 元大歐洲50     | 46.61      | 🟢 持股           |      +22.56% |     39 |    52.58% | [P:0.56] RSI:62.95|MACD:0.42|D_Value:62.25|MA_Bull:0.00
00662.TW     | 富邦NASDAQ   | 120.25     | 🟢 持股           |      +16.26% |     45 |    50.39% | [P:0.60] RSI:67.79|KD_Diff:-23.10|MA_Slope:-0.02|MA_Bull:0.00
00663L.TW    | 國泰臺灣加權正2   | 97.60      | ❄️ 空倉          |      +92.55% |     36 |    49.39% | [P:0.38] RSI:71.70|D_Value:74.75|Vol_Ratio:1.10|MA_Slope:-0.11
00664R.TW    | 國泰臺灣加權反1   | 1.66       | ❄️ 空倉          |       +0.00% |      2 |    59.19% | [P:0.23] RSI:24.32|MACD:-0.02|D_Value:23.94|Vol_Ratio:1.51
00665L.TW    | 富邦�琤肭磪囓�2  | 9.50       | ❄️ 空倉          |       +4.26% |     32 |    53.35% | [P:0.48] RSI:40.20|MACD:0.11|Vol_Ratio:1.14|MA_Slope:0.21
00666R.TW    | 富邦�琤肭磪齯�1  | 9.01       | 🟢 持股           |       +9.14% |     19 |    53.56% | [P:0.55] RSI:55.21|D_Value:65.38|MA_Slope:-0.17|BB_Upper:2.78
00669R.TW    | 國泰美國道瓊反1   | 5.20       | 💥 賣出           |       -6.32% |     17 |    56.17% | [P:0.41] RSI:27.66|KD_Diff:20.41|MA_Slope:-0.11|BB_Upper:4.11
00670L.TW    | 富邦NASDAQ正2 | 199.50     | ❄️ 空倉          |      +34.80% |     22 |    49.85% | [P:0.45] RSI:69.96|MACD:1.83|KD_Diff:-20.58|MA_Slope:0.08
00671R.TW    | 富邦NASDAQ反1 | 2.44       | 💥 賣出           |      -13.03% |     15 |    52.51% | [P:0.47] RSI:26.83|D_Value:29.68|BIAS_20:-1.23|MA_Slope:-0.08
00673R.TW    | 期元大S&P原油反1 | 12.30      | 🟢 持股           |      -50.72% |     37 |    50.82% | [P:0.54] KD_Diff:-10.13|Vol_Ratio:0.72|MA_Slope:-0.18|MA_Bull:0.00
00674R.TW    | 期元大S&P黃金反1 | 28.25      | ❄️ 空倉          |     +363.51% |     14 |    54.05% | [P:0.28] RSI:24.11|KD_Diff:6.95|D_Value:19.84|Vol_Ratio:1.07
00675L.TW    | 富邦臺灣加權正2   | 295.10     | ❄️ 空倉          |      +76.38% |     34 |    50.29% | [P:0.38] RSI:71.69|D_Value:74.73|Vol_Ratio:0.97|MA_Slope:-0.11
00676R.TW    | 富邦臺灣加權反1   | 5.68       | ❄️ 空倉          |      -14.16% |     20 |    57.50% | [P:0.42] MACD:-0.06|KD_Diff:15.19|Vol_Ratio:1.33|MA_Bull:0.00
00678.TW     | 群益那斯達克生技   | 42.45      | 💥 賣出           |      +23.69% |     47 |    51.99% | [P:0.45] RSI:65.52|D_Value:77.84|MA_Slope:0.23|MA_Bull:10.00
00679B.TWO   | 元大美債20年    | 25.98      | ❄️ 空倉          |       +2.21% |     16 |    51.02% | [P:0.46] MACD:-0.21|KD_Diff:-0.22|BIAS_20:-1.90|MA_Bull:0.00
00680L.TW    | 元大美債20正2   | 6.36       | ❄️ 空倉          |       +0.28% |     10 |    53.70% | [P:0.41] MACD:-0.11|KD_Diff:1.83|D_Value:18.64|BB_Upper:6.13
00681R.TW    | 元大美債20反1   | 21.90      | 🚀 買進           |       +8.90% |     48 |    49.55% | [P:0.57] RSI:49.74|MACD:0.14|BIAS_20:0.65|MA_Bull:10.00
00683L.TW    | 期元大美元指正2   | 21.48      | ❄️ 空倉          |       -2.37% |     36 |    53.40% | [P:0.44] MACD:-0.11|KD_Diff:1.18|D_Value:39.93|MA_Bull:0.00
00685L.TW    | 群益臺灣加權正2   | 11.16      | 💥 賣出           |     -123.71% |     29 |    49.65% | [P:0.43] MACD:-16.50|Vol_Ratio:1.12|BB_Upper:12.11|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 1.02       | 🚀 買進           |       +2.50% |     30 |    60.48% | [P:0.53] RSI:25.00|MACD:-0.01|KD_Diff:16.45|BB_Upper:9.34
00687B.TWO   | 國泰20年美債    | 27.05      | ❄️ 空倉          |       -1.34% |     12 |    51.08% | [P:0.46] MACD:-0.22|KD_Diff:0.20|BIAS_20:-1.85|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.34       | ❄️ 空倉          |       -0.28% |     12 |    54.05% | [P:0.42] MACD:-0.10|KD_Diff:2.35|D_Value:20.97|BB_Upper:5.95
00690.TW     | 兆豐藍籌30     | 75.15      | ❄️ 空倉          |      +23.75% |     16 |    47.05% | [P:0.47] [⚠️降級預設] RSI:76.00|MACD:0.29|KD_Diff:-17.85|D_Value:73.20
00693U.TW    | 期街口S&P黃豆   | 22.31      | ❄️ 空倉          |       -6.16% |     36 |    50.84% | [P:0.44] MACD:0.05|Vol_Ratio:1.25|BIAS_20:1.67|MA_Bull:0.00
00694B.TWO   | 富邦美債1-3年   | 41.98      | ❄️ 空倉          |       -1.85% |     16 |    52.67% | [P:0.40] MACD:-0.04|D_Value:36.86|BIAS_20:-0.78|BB_Upper:1.64
00696B.TWO   | 富邦美債20年    | 27.99      | 🟢 持股           |       +0.38% |     51 |    50.52% | [P:0.50] Vol_Ratio:1.07|MA_Slope:-0.16|BB_Upper:4.42|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 17.42      | ❄️ 空倉          |       -1.13% |     36 |    50.96% | [P:0.46] Vol_Ratio:0.64|BIAS_20:-1.23|MA_Slope:0.07|BB_Upper:4.71
00703.TW     | 台新MSCI中國   | 19.56      | ❄️ 空倉          |       +6.03% |     30 |    52.57% | [P:0.49] MACD:0.07|KD_Diff:-8.53|BB_Upper:5.17|MA_Bull:0.00
00708L.TW    | 期元大S&P黃金正2 | 79.65      | 🟢 持股           |      +78.87% |     51 |    51.78% | [P:0.63] RSI:71.65|D_Value:76.43|Vol_Ratio:0.71|MA_Slope:0.44
00711B.TW    | 復華彭博新興債    | 15.62      | ❄️ 空倉          |       +1.10% |     22 |    52.87% | [P:0.48] MACD:-0.09|KD_Diff:-9.99|BIAS_20:-1.36|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.83       | ❄️ 空倉          |       +3.58% |     58 |    51.13% | [P:0.46] RSI:42.22|MACD:0.01|Vol_Ratio:0.94|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 60.85      | ❄️ 空倉          |       +6.39% |     36 |    50.00% | [P:0.44] MACD:0.16|KD_Diff:-3.76|BIAS_20:-0.05|MA_Bull:0.00
00714.TW     | 群益道瓊美國地產   | 21.99      | 🟢 持股           |      +10.83% |     15 |    49.95% | [P:0.70] [⚠️降級預設] RSI:24.52|MACD:-0.06|KD_Diff:-3.52|D_Value:22.69
00715L.TW    | 期街口S&P布蘭特油正2 | 51.20      | 💥 賣出           |     +343.78% |     29 |    50.78% | [P:0.42] KD_Diff:9.88|D_Value:77.65|BB_Upper:7.30|MA_Bull:10.00
00719B.TWO   | 元大美債1-3    | 31.21      | ❄️ 空倉          |       +0.72% |     12 |    51.12% | [P:0.39] MACD:-0.02|D_Value:33.45|BIAS_20:-0.72|BB_Upper:1.42
00720B.TWO   | 元大投資級公司債   | 31.73      | 🟢 持股           |       -4.05% |     47 |    52.38% | [P:0.55] KD_Diff:-3.34|D_Value:17.39|Vol_Ratio:0.87|MA_Bull:0.00
00722B.TWO   | 群益投資級電信債   | 34.04      | 🟢 持股           |       +4.80% |     77 |    51.36% | [P:0.50] RSI:39.49|KD_Diff:-2.22|Vol_Ratio:0.84|MA_Bull:0.00
00724B.TWO   | 群益投資級金融債   | 32.79      | 🟢 持股           |       +0.37% |     21 |    51.70% | [P:0.53] MACD:-0.23|D_Value:16.89|BIAS_20:-1.62|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 33.85      | 🟢 持股           |       +1.31% |     47 |    51.02% | [P:0.60] RSI:40.37|D_Value:18.54|Vol_Ratio:0.86|MA_Bull:0.00
00726B.TWO   | 國泰新興投等債    | 32.37      | 🟢 持股           |       -1.83% |     27 |    50.92% | [P:0.52] MACD:-0.17|D_Value:28.67|BIAS_20:-0.79|MA_Bull:0.00
00728.TW     | 第一金工業30    | 66.30      | ❄️ 空倉          |      +35.92% |     18 |    47.20% | [P:0.38] [⚠️降級預設] RSI:79.45|MACD:1.33|KD_Diff:-6.92|D_Value:83.88
00733.TW     | 富邦臺灣中小     | 65.45      | 🟢 持股           |      +19.11% |     49 |    49.05% | [P:0.62] RSI:80.52|D_Value:77.56|Vol_Ratio:0.72|BB_Upper:8.24
00734B.TWO   | 台新JPM新興債   | 15.46      | 🟢 持股           |       +0.44% |     11 |    49.75% | [P:0.68] [⚠️降級預設] RSI:31.58|MACD:-0.08|KD_Diff:-5.10|D_Value:20.79
00735.TW     | 國泰臺韓科技     | 98.75      | 🟢 持股           |      +74.46% |     37 |    50.51% | [P:0.57] KD_Diff:-12.24|D_Value:77.20|Vol_Ratio:1.03|BIAS_20:1.75
00738U.TW    | 期元大道瓊白銀    | 50.10      | 💥 賣出           |      +50.93% |     33 |    50.76% | [P:0.42] MACD:0.80|KD_Diff:-14.30|Vol_Ratio:0.96|BIAS_20:1.86
00740B.TWO   | 富邦全球投等債    | 37.22      | 🟢 持股           |       -2.48% |     27 |    50.45% | [P:0.53] MACD:-0.31|D_Value:16.28|BIAS_20:-1.88|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 34.42      | 🟢 持股           |       +0.86% |     19 |    51.19% | [P:0.56] KD_Diff:-7.03|D_Value:24.29|MA_Slope:-0.13|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 30.74      | ❄️ 空倉          |       -0.06% |     24 |    52.33% | [P:0.48] MACD:-0.21|KD_Diff:-9.28|BIAS_20:-1.61|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 30.26      | 💥 賣出           |       +1.22% |      7 |    51.53% | [P:0.44] RSI:38.71|KD_Diff:-3.13|D_Value:14.72|BIAS_20:-1.91
00752.TW     | 中信中國50     | 23.30      | 🟢 持股           |      +16.38% |     51 |    52.45% | [P:0.56] RSI:39.54|MACD:0.12|Vol_Ratio:0.52|MA_Bull:0.00
00753L.TW    | 中信中國50正2   | 9.53       | ❄️ 空倉          |       -7.24% |     26 |    50.16% | [P:0.39] KD_Diff:-7.93|D_Value:30.83|BIAS_20:-1.71|BB_Upper:7.70
00754B.TWO   | 群益AAA-AA公司債 | 31.27      | 🟢 持股           |       +1.88% |     13 |    50.34% | [P:0.66] [⚠️降級預設] RSI:35.33|MACD:-0.44|KD_Diff:-4.93|D_Value:13.88
00756B.TWO   | 群益投等新興公債   | 30.34      | 🟢 持股           |       -0.74% |     13 |    49.71% | [P:0.77] [⚠️降級預設] RSI:27.18|MACD:-0.29|KD_Diff:-12.13|D_Value:22.38
00757.TW     | 統一FANG+    | 136.35     | ❄️ 空倉          |      +15.91% |     38 |    51.75% | [P:0.29] RSI:66.84|D_Value:56.25|Vol_Ratio:2.08|BIAS_20:0.41
00758B.TWO   | 復華能源債      | 49.85      | 🟢 持股           |       +2.92% |     11 |    49.14% | [P:0.74] [⚠️降級預設] RSI:29.69|MACD:-0.36|KD_Diff:-8.87|D_Value:17.08
00760B.TWO   | 復華新興企業債    | 52.55      | 🟢 持股           |       +5.95% |     53 |    50.32% | [P:0.61] RSI:27.27|KD_Diff:-12.67|Vol_Ratio:0.98|MA_Bull:0.00
00761B.TWO   | 國泰A級公司債    | 32.93      | 🟢 持股           |       -3.01% |     65 |    51.67% | [P:0.56] KD_Diff:-4.06|D_Value:13.33|Vol_Ratio:0.89|MA_Bull:0.00
00763U.TW    | 期街口道瓊銅     | 34.26      | 🚀 買進           |      +15.01% |     18 |    51.93% | [P:0.52] [⚠️降級預設] RSI:53.34|MACD:0.31|KD_Diff:-16.39|D_Value:40.07
00764B.TWO   | 群益25年美債    | 26.96      | 🟢 持股           |       +1.66% |     39 |    52.81% | [P:0.64] RSI:37.14|D_Value:16.46|MA_Slope:-0.16|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 47.87      | ❄️ 空倉          |       -1.56% |     20 |    51.87% | [P:0.40] MACD:-0.47|KD_Diff:-4.93|Vol_Ratio:0.73|MA_Slope:-0.25
00770.TW     | 國泰北美科技     | 67.60      | 💥 賣出           |      +38.86% |     39 |    51.65% | [P:0.50] MACD:0.62|KD_Diff:-24.34|BB_Upper:6.91|MA_Bull:0.00
00772B.TWO   | 中信高評級公司債   | 32.36      | 💥 賣出           |       -0.30% |      7 |    50.77% | [P:0.47] RSI:34.98|KD_Diff:-4.18|D_Value:14.43|BIAS_20:-2.13
00773B.TWO   | 中信優先金融債    | 34.82      | 🟢 持股           |       -0.27% |     27 |    49.83% | [P:0.53] MACD:-0.27|D_Value:14.42|BIAS_20:-1.99|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 36.56      | 🟢 持股           |       -2.27% |     51 |    50.81% | [P:0.71] RSI:16.23|D_Value:13.21|Vol_Ratio:0.43|MA_Bull:0.00
00783.TW     | 富邦中証500    | 28.12      | ❄️ 空倉          |       -3.45% |     10 |    49.66% | [P:0.49] [⚠️降級預設] RSI:59.17|MACD:-0.03|KD_Diff:-19.97|D_Value:72.20
00785B.TWO   | 富邦金融投等債    | 34.00      | 🚀 買進           |       -0.35% |     14 |    51.29% | [P:0.51] MACD:-0.24|D_Value:29.38|BIAS_20:-1.68|MA_Bull:0.00
00787B.TWO   | 元大10年IG醫療債 | 31.67      | 🟢 持股           |       -3.16% |     33 |    51.18% | [P:0.55] KD_Diff:-2.35|D_Value:14.30|MA_Slope:-0.13|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 25.81      | 💥 賣出           |       +1.68% |     15 |    51.63% | [P:0.49] MACD:-0.29|KD_Diff:-1.11|BIAS_20:-2.87|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 84.10      | 💥 賣出           |      +32.68% |     21 |    49.26% | [P:0.35] KD_Diff:-18.57|BIAS_20:-1.46|MA_Slope:-0.20|BB_Upper:10.36
00834B.TWO   | 第一金金融債10+  | 33.13      | 🟢 持股           |       +0.98% |      7 |    50.06% | [P:0.60] [⚠️降級預設] RSI:37.16|MACD:-0.27|KD_Diff:-1.27|D_Value:18.93
00845B.TWO   | 富邦新興投等債    | 32.59      | 🚀 買進           |       -0.00% |     40 |    51.72% | [P:0.66] RSI:10.00|D_Value:23.52|Vol_Ratio:1.01|MA_Bull:0.00
00847B.TWO   | 中信美國市政債    | 24.57      | 🚀 買進           |       -2.05% |     20 |    51.38% | [P:0.51] MACD:-0.28|D_Value:26.55|BIAS_20:-2.63|MA_Bull:0.00
00851.TW     | 台新全球AI     | 70.40      | 🚀 買進           |      +27.30% |     36 |    50.06% | [P:0.69] RSI:71.78|KD_Diff:-23.69|BB_Upper:6.53|MA_Bull:0.00
00852L.TW    | 國泰美國道瓊正2   | 35.51      | 🟢 持股           |      +17.48% |     45 |    52.76% | [P:0.53] RSI:62.11|KD_Diff:-20.30|BIAS_20:-0.86|MA_Bull:0.00
00857B.TWO   | 永豐20年美公債   | 22.47      | ❄️ 空倉          |       -4.89% |     28 |    52.71% | [P:0.50] MACD:-0.19|Vol_Ratio:0.50|BIAS_20:-1.87|MA_Bull:0.00
00861.TW     | 元大全球未來通訊   | 85.70      | ❄️ 空倉          |      +22.76% |     22 |    46.43% | [P:0.50] [⚠️降級預設] RSI:65.57|MACD:-0.08|KD_Diff:-19.35|D_Value:63.26
00863B.TWO   | 中信全球電信債    | 30.69      | 🟢 持股           |       +1.33% |     11 |    50.21% | [P:0.56] [⚠️降級預設] RSI:41.48|MACD:-0.28|KD_Diff:-2.28|D_Value:18.46
00864B.TWO   | 中信美國公債0-1  | 46.08      | ❄️ 空倉          |       +0.92% |     14 |    52.82% | [P:0.45] MACD:-0.15|D_Value:14.61|Vol_Ratio:0.70|BIAS_20:-1.86
00865B.TW    | 國泰US短期公債   | 48.86      | 🟢 持股           |       -0.04% |     29 |    50.92% | [P:0.51] MACD:-0.00|KD_Diff:-4.60|D_Value:20.22|MA_Bull:0.00
00867B.TWO   | 新光A-BBB電信債 | 29.34      | 🟢 持股           |       +3.38% |     31 |    51.54% | [P:0.54] MACD:-0.39|KD_Diff:-3.29|D_Value:10.40|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 27.34      | 🚀 買進           |       +3.88% |     68 |    49.31% | [P:0.62] KD_Diff:-15.41|D_Value:35.74|Vol_Ratio:0.03|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 54.95      | 🟢 持股           |      +24.74% |     47 |    51.36% | [P:0.65] RSI:65.49|Vol_Ratio:0.22|BIAS_20:1.38|MA_Bull:0.00
00876.TW     | 元大全球5G     | 87.95      | ❄️ 空倉          |      +67.44% |     28 |    52.13% | [P:0.49] MACD:-0.24|KD_Diff:-17.73|BB_Upper:9.49|MA_Bull:0.00
00877.TWO    | 復華中國5G     | 37.21      | 💥 賣出           |      +15.68% |     27 |    53.21% | [P:0.47] MACD:-0.56|BIAS_20:0.68|MA_Slope:-0.33|BB_Upper:9.81
00878.TW     | 國泰永續高股息    | 32.30      | ❄️ 空倉          |      +44.86% |     26 |    49.66% | [P:0.50] MACD:0.08|Vol_Ratio:0.48|BB_Upper:5.33|MA_Bull:0.00
00881.TW     | 國泰台灣科技龍頭   | 48.54      | ❄️ 空倉          |      +35.88% |     24 |    50.99% | [P:0.36] KD_Diff:-18.42|BIAS_20:-4.35|MA_Slope:-0.35|BB_Upper:13.81
00882.TW     | 中信中國高股息    | 15.00      | ❄️ 空倉          |       +4.71% |     44 |    50.79% | [P:0.44] MACD:-0.04|BIAS_20:-0.62|MA_Slope:0.00|MA_Bull:0.00
00884B.TWO   | 中信低碳新興債    | 28.64      | 🟢 持股           |       -3.27% |     13 |    48.61% | [P:0.66] [⚠️降級預設] RSI:37.21|MACD:-0.18|KD_Diff:-14.39|D_Value:35.60
00885.TW     | 富邦越南       | 17.45      | 🟢 持股           |       +3.78% |     47 |    50.12% | [P:0.58] KD_Diff:-19.37|BIAS_20:-2.63|MA_Slope:-0.02|MA_Bull:0.00
00886.TWO    | 永豐美國科技     | 46.15      | ❄️ 空倉          |       +6.61% |     26 |    52.62% | [P:0.38] RSI:65.87|Vol_Ratio:0.11|BIAS_20:0.70|MA_Slope:0.10
00887.TWO    | 永豐中國科技50大  | 16.63      | 🚀 買進           |      +37.45% |     34 |    49.46% | [P:0.52] MACD:-0.21|Vol_Ratio:1.65|BB_Upper:7.28|MA_Bull:0.00
00888.TWO    | 永豐台灣ESG    | 31.87      | 🟢 持股           |      +37.56% |     29 |    50.46% | [P:0.51] MACD:-0.43|D_Value:67.82|Vol_Ratio:0.68|BIAS_20:0.17
00891.TW     | 中信關鍵半導體    | 33.12      | 🟢 持股           |      +75.32% |     39 |    49.44% | [P:0.52] MACD:-0.15|Vol_Ratio:0.69|BB_Upper:12.34|MA_Bull:0.00
