====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260804 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 13.57      | ❄️ 空倉          |      +14.31% |     16 |    52.46% | [P:0.45] RSI:45.57|MACD:-0.38|KD_Diff:12.58|BIAS_20:1.12
00641R.TW    | 富邦日本反1     | 3.82       | ❄️ 空倉          |       +2.21% |     32 |    56.17% | [P:0.43] RSI:57.53|KD_Diff:9.75|BIAS_20:0.82|MA_Slope:-0.01
00642U.TW    | 期元大S&P石油   | 26.72      | 🟢 持股           |     +135.18% |     47 |    52.92% | [P:0.52] RSI:53.50|D_Value:33.44|Vol_Ratio:0.27|MA_Slope:0.77
00643.TW     | 群益深証中小     | 18.40      | 🟢 持股           |       +9.04% |      7 |    49.46% | [P:0.59] [⚠️降級預設] RSI:30.93|MACD:-0.44|KD_Diff:2.97|D_Value:30.00
00645.TW     | 富邦日本       | 55.95      | 🚀 買進           |       +4.72% |     14 |    49.73% | [P:0.50] [⚠️降級預設] RSI:42.45|MACD:-0.05|KD_Diff:-3.93|D_Value:49.03
00646.TW     | 元大S&P500   | 77.70      | 🟢 持股           |      +14.59% |     39 |    49.84% | [P:0.57] KD_Diff:19.08|D_Value:55.04|BIAS_20:2.13|MA_Bull:0.00
00648R.TW    | 元大S&P500反1 | 3.98       | 💥 賣出           |       -0.69% |     13 |    57.79% | [P:0.45] MACD:0.00|D_Value:59.65|BIAS_20:-1.46|MA_Slope:-0.05
00650L.TW    | 復華香港正2     | 17.91      | ❄️ 空倉          |       +5.62% |     34 |    49.78% | [P:0.29] RSI:65.96|MACD:0.63|MA_Slope:0.95|MA_Bull:10.00
00651R.TW    | 復華香港反1     | 5.12       | 🟢 持股           |      +11.71% |     19 |    52.97% | [P:0.62] RSI:34.88|D_Value:20.04|BIAS_20:-3.62|MA_Slope:-0.51
00653L.TW    | 富邦印度正2     | 48.74      | ❄️ 空倉          |      +10.28% |     44 |    48.88% | [P:0.42] RSI:63.45|KD_Diff:14.33|Vol_Ratio:1.03|BB_Upper:-0.14
00654R.TW    | 富邦印度反1     | 6.64       | ❄️ 空倉          |       +7.26% |     32 |    53.12% | [P:0.36] RSI:42.59|D_Value:34.44|BIAS_20:-1.69|MA_Slope:0.01
00655L.TW    | 國泰中國A50正2  | 34.17      | 🚀 買進           |      +14.53% |     40 |    50.92% | [P:0.51] RSI:42.37|Vol_Ratio:0.61|MA_Slope:-0.01|MA_Bull:0.00
00656R.TW    | 國泰中國A50反1  | 5.92       | ❄️ 空倉          |       +3.33% |     12 |    53.94% | [P:0.47] RSI:56.25|D_Value:50.61|MA_Slope:-0.05|BB_Upper:2.54
00657K.TW    | 國泰日經225+U  | 23.36      | 🟢 持股           |      +38.64% |     41 |    49.91% | [P:0.53] RSI:37.76|KD_Diff:12.67|BIAS_20:-1.74|MA_Bull:0.00
00660.TW     | 元大歐洲50     | 47.11      | ❄️ 空倉          |      +22.56% |     38 |    52.73% | [P:0.37] RSI:60.61|MACD:0.34|D_Value:75.76|MA_Bull:10.00
00662.TW     | 富邦NASDAQ   | 120.35     | ❄️ 空倉          |      +16.55% |     40 |    50.37% | [P:0.41] RSI:43.28|KD_Diff:20.04|MA_Slope:-0.03|MA_Bull:0.00
00663L.TW    | 國泰臺灣加權正2   | 92.05      | 🟢 持股           |      +63.37% |     33 |    49.36% | [P:0.59] RSI:38.61|D_Value:38.82|Vol_Ratio:0.53|MA_Slope:-0.75
00664R.TW    | 國泰臺灣加權反1   | 1.71       | ❄️ 空倉          |       +0.00% |      2 |    59.17% | [P:0.40] RSI:55.56|MACD:0.02|D_Value:52.60|Vol_Ratio:0.43
00665L.TW    | 富邦�琤肭磪囓�2  | 9.76       | 🟢 持股           |       +3.99% |     29 |    53.31% | [P:0.57] RSI:61.80|MACD:0.33|Vol_Ratio:0.64|MA_Slope:0.93
00666R.TW    | 富邦�琤肭磪齯�1  | 8.95       | ❄️ 空倉          |       +9.14% |     18 |    53.60% | [P:0.34] RSI:37.50|D_Value:17.70|MA_Slope:-0.53|BB_Upper:9.17
00669R.TW    | 國泰美國道瓊反1   | 5.24       | ❄️ 空倉          |       -6.32% |     16 |    56.18% | [P:0.41] RSI:47.46|KD_Diff:-16.50|MA_Slope:0.01|BB_Upper:2.88
00670L.TW    | 富邦NASDAQ正2 | 193.95     | ❄️ 空倉          |      +34.80% |     22 |    49.82% | [P:0.39] RSI:39.21|MACD:-5.03|KD_Diff:19.06|MA_Slope:-0.22
00671R.TW    | 富邦NASDAQ反1 | 2.49       | 💥 賣出           |      -11.97% |     13 |    52.45% | [P:0.48] RSI:58.00|D_Value:61.95|BIAS_20:-0.38|MA_Slope:0.06
00673R.TW    | 期元大S&P原油反1 | 13.13      | ❄️ 空倉          |      -50.62% |     34 |    50.89% | [P:0.40] KD_Diff:15.96|Vol_Ratio:0.45|MA_Slope:-1.07|MA_Bull:0.00
00674R.TW    | 期元大S&P黃金反1 | 30.28      | ❄️ 空倉          |     +363.51% |     14 |    53.92% | [P:0.39] RSI:46.45|KD_Diff:4.53|D_Value:56.44|Vol_Ratio:0.40
00675L.TW    | 富邦臺灣加權正2   | 278.10     | 🟢 持股           |      +46.61% |     31 |    50.27% | [P:0.60] RSI:38.58|D_Value:38.75|Vol_Ratio:0.44|MA_Slope:-0.77
00676R.TW    | 富邦臺灣加權反1   | 5.87       | 💥 賣出           |      -14.27% |     19 |    57.51% | [P:0.49] MACD:0.07|KD_Diff:-12.92|Vol_Ratio:0.57|MA_Bull:0.00
00678.TW     | 群益那斯達克生技   | 39.98      | ❄️ 空倉          |      +22.19% |     44 |    52.02% | [P:0.47] RSI:47.90|D_Value:51.55|MA_Slope:-0.20|MA_Bull:0.00
00679B.TWO   | 元大美債20年    | 26.45      | ❄️ 空倉          |       +2.21% |     16 |    50.96% | [P:0.47] MACD:-0.08|KD_Diff:-9.63|BIAS_20:-1.17|MA_Bull:0.00
00680L.TW    | 元大美債20正2   | 6.45       | ❄️ 空倉          |       +0.28% |     10 |    53.70% | [P:0.44] MACD:-0.10|KD_Diff:-9.43|D_Value:30.30|BB_Upper:6.82
00681R.TW    | 元大美債20反1   | 21.90      | ❄️ 空倉          |       +8.71% |     40 |    49.61% | [P:0.43] RSI:62.89|MACD:0.19|BIAS_20:1.65|MA_Bull:10.00
00683L.TW    | 期元大美元指正2   | 21.64      | 💥 賣出           |       -3.58% |     33 |    53.41% | [P:0.49] MACD:-0.02|KD_Diff:-12.85|D_Value:38.43|MA_Bull:0.00
00685L.TW    | 群益臺灣加權正2   | 10.49      | ❄️ 空倉          |     -123.71% |     28 |    49.71% | [P:0.40] MACD:-36.29|Vol_Ratio:0.48|BB_Upper:23.72|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 1.04       | 🟢 持股           |       +5.00% |     27 |    60.69% | [P:0.53] RSI:53.85|MACD:0.01|KD_Diff:-14.81|BB_Upper:7.96
00687B.TWO   | 國泰20年美債    | 27.54      | ❄️ 空倉          |       -1.34% |     12 |    51.02% | [P:0.47] MACD:-0.09|KD_Diff:-8.72|BIAS_20:-1.08|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.42       | ❄️ 空倉          |       -0.28% |     12 |    54.04% | [P:0.43] MACD:-0.11|KD_Diff:-9.73|D_Value:28.39|BB_Upper:6.91
00690.TW     | 兆豐藍籌30     | 73.45      | ❄️ 空倉          |      +23.75% |     16 |    47.05% | [P:0.50] [⚠️降級預設] RSI:43.25|MACD:-1.87|KD_Diff:11.30|D_Value:43.82
00693U.TW    | 期街口S&P黃豆   | 21.82      | 🟢 持股           |       -5.71% |     35 |    50.87% | [P:0.50] MACD:0.12|Vol_Ratio:0.41|BIAS_20:-1.08|MA_Bull:0.00
00694B.TWO   | 富邦美債1-3年   | 42.49      | 🟢 持股           |       -0.74% |     15 |    52.80% | [P:0.56] MACD:0.14|D_Value:85.52|BIAS_20:0.35|BB_Upper:0.39
00696B.TWO   | 富邦美債20年    | 28.49      | 💥 賣出           |       +1.30% |     47 |    50.45% | [P:0.48] Vol_Ratio:0.35|MA_Slope:-0.17|BB_Upper:2.97|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 17.91      | 🟢 持股           |       +1.83% |     33 |    51.03% | [P:0.60] Vol_Ratio:0.55|BIAS_20:3.76|MA_Slope:0.55|BB_Upper:2.52
00703.TW     | 台新MSCI中國   | 20.39      | 🟢 持股           |       +6.54% |     25 |    52.70% | [P:0.59] MACD:0.33|KD_Diff:3.46|BB_Upper:0.27|MA_Bull:10.00
00707R.TW    | 期元大S&P日圓反1 | 31.96      | ❄️ 空倉          |       +5.64% |      8 |    52.60% | [P:0.31] [⚠️降級預設] RSI:30.53|MACD:-0.03|KD_Diff:-21.06|D_Value:60.63
00708L.TW    | 期元大S&P黃金正2 | 70.55      | ❄️ 空倉          |      +76.27% |     48 |    51.90% | [P:0.39] RSI:52.87|D_Value:42.45|Vol_Ratio:0.54|MA_Slope:-0.19
00711B.TW    | 復華彭博新興債    | 15.78      | ❄️ 空倉          |       +1.10% |     22 |    52.77% | [P:0.46] MACD:-0.07|KD_Diff:-4.98|BIAS_20:-1.41|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.83       | 🚀 買進           |       +3.14% |     54 |    50.97% | [P:0.57] RSI:41.89|MACD:0.02|Vol_Ratio:0.35|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 60.80      | ❄️ 空倉          |       +6.39% |     34 |    50.02% | [P:0.42] MACD:0.29|KD_Diff:1.78|BIAS_20:0.31|MA_Bull:0.00
00714.TW     | 群益道瓊美國地產   | 22.71      | ❄️ 空倉          |      +10.83% |     14 |    49.98% | [P:0.50] [⚠️降級預設] RSI:64.30|MACD:0.25|KD_Diff:-17.53|D_Value:66.07
00715L.TW    | 期街口S&P布蘭特油正2 | 45.02      | ❄️ 空倉          |     +343.78% |     28 |    50.71% | [P:0.40] KD_Diff:-12.27|D_Value:30.12|BB_Upper:20.98|MA_Bull:0.00
00719B.TWO   | 元大美債1-3    | 31.60      | 🟢 持股           |       +0.85% |     11 |    51.05% | [P:0.54] MACD:0.09|D_Value:76.98|BIAS_20:0.44|BB_Upper:-0.03
00720B.TWO   | 元大投資級公司債   | 32.35      | 💥 賣出           |       -3.30% |     41 |    52.41% | [P:0.49] KD_Diff:5.28|D_Value:25.04|Vol_Ratio:0.48|MA_Bull:0.00
00722B.TWO   | 群益投資級電信債   | 34.69      | 🟢 持股           |       +3.69% |     73 |    51.30% | [P:0.50] RSI:40.00|KD_Diff:2.87|Vol_Ratio:0.73|MA_Bull:0.00
00724B.TWO   | 群益投資級金融債   | 33.42      | ❄️ 空倉          |       +0.37% |     20 |    51.68% | [P:0.47] MACD:-0.15|D_Value:39.03|BIAS_20:-0.58|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 34.49      | 🟢 持股           |       -0.11% |     43 |    51.05% | [P:0.56] RSI:44.56|D_Value:27.65|Vol_Ratio:0.58|MA_Bull:0.00
00726B.TWO   | 國泰新興投等債    | 32.55      | 🟢 持股           |       -1.68% |     25 |    50.76% | [P:0.52] MACD:-0.15|D_Value:21.51|BIAS_20:-1.60|MA_Bull:0.00
00728.TW     | 第一金工業30    | 61.10      | 💥 賣出           |      +42.24% |     17 |    47.26% | [P:0.50] [⚠️降級預設] RSI:43.75|MACD:-0.86|KD_Diff:13.16|D_Value:46.92
00733.TW     | 富邦臺灣中小     | 61.45      | ❄️ 空倉          |      +19.11% |     48 |    49.07% | [P:0.33] RSI:33.80|D_Value:24.35|Vol_Ratio:0.47|BB_Upper:26.87
00734B.TWO   | 台新JPM新興債   | 15.65      | 🟢 持股           |       +0.44% |     11 |    49.87% | [P:0.56] [⚠️降級預設] RSI:46.15|MACD:-0.06|KD_Diff:-8.02|D_Value:19.64
00735.TW     | 國泰臺韓科技     | 94.75      | ❄️ 空倉          |      +74.46% |     36 |    50.48% | [P:0.41] KD_Diff:11.08|D_Value:41.26|Vol_Ratio:0.61|BIAS_20:-2.92
00738U.TW    | 期元大道瓊白銀    | 47.40      | ❄️ 空倉          |      +50.93% |     32 |    50.73% | [P:0.48] MACD:-1.04|KD_Diff:0.81|Vol_Ratio:1.08|BIAS_20:1.45
00740B.TWO   | 富邦全球投等債    | 38.09      | 🟢 持股           |       -2.54% |     25 |    50.38% | [P:0.51] MACD:-0.20|D_Value:29.66|BIAS_20:-0.64|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 35.11      | ❄️ 空倉          |       +0.86% |     18 |    51.17% | [P:0.45] KD_Diff:-4.75|D_Value:59.43|MA_Slope:-0.15|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 31.25      | ❄️ 空倉          |       -0.06% |     24 |    52.26% | [P:0.43] MACD:-0.18|KD_Diff:2.19|BIAS_20:-1.08|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 30.92      | ❄️ 空倉          |       +1.22% |      6 |    51.46% | [P:0.39] RSI:41.88|KD_Diff:2.78|D_Value:24.61|BIAS_20:-0.91
00752.TW     | 中信中國50     | 24.23      | 🟢 持股           |      +13.32% |     47 |    52.38% | [P:0.57] RSI:61.39|MACD:0.49|Vol_Ratio:0.60|MA_Bull:10.00
00753L.TW    | 中信中國50正2   | 9.94       | ❄️ 空倉          |       -1.10% |     24 |    50.24% | [P:0.50] KD_Diff:4.15|D_Value:72.88|BIAS_20:5.84|BB_Upper:1.31
00754B.TWO   | 群益AAA-AA公司債 | 32.62      | 🟢 持股           |       +3.88% |     11 |    50.43% | [P:0.50] [⚠️降級預設] RSI:45.27|MACD:-0.25|KD_Diff:10.01|D_Value:28.49
00756B.TWO   | 群益投等新興公債   | 31.34      | 🟢 持股           |       +0.55% |     11 |    49.73% | [P:0.58] [⚠️降級預設] RSI:35.81|MACD:-0.11|KD_Diff:0.72|D_Value:29.84
00757.TW     | 統一FANG+    | 137.40     | 🚀 買進           |      +15.74% |     32 |    51.85% | [P:0.54] RSI:55.44|D_Value:47.36|Vol_Ratio:0.72|BIAS_20:4.69
00758B.TWO   | 復華能源債      | 51.35      | 🟢 持股           |       +2.92% |     11 |    49.27% | [P:0.51] [⚠️降級預設] RSI:45.16|MACD:-0.13|KD_Diff:0.11|D_Value:29.52
00760B.TWO   | 復華新興企業債    | 53.50      | 🟢 持股           |       +5.49% |     51 |    50.30% | [P:0.53] RSI:33.33|KD_Diff:-0.27|Vol_Ratio:0.87|MA_Bull:0.00
00761B.TWO   | 國泰A級公司債    | 34.16      | ❄️ 空倉          |       -0.55% |     60 |    51.76% | [P:0.47] KD_Diff:4.86|D_Value:37.93|Vol_Ratio:0.37|MA_Bull:0.00
00763U.TW    | 期街口道瓊銅     | 35.29      | ❄️ 空倉          |      +12.13% |     16 |    51.91% | [P:0.34] [⚠️降級預設] RSI:62.05|MACD:0.34|KD_Diff:13.94|D_Value:65.20
00764B.TWO   | 群益25年美債    | 27.43      | 🟢 持股           |       +0.87% |     37 |    52.86% | [P:0.55] RSI:41.58|D_Value:38.78|MA_Slope:-0.12|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 49.59      | ❄️ 空倉          |       -1.56% |     20 |    51.74% | [P:0.39] MACD:-0.16|KD_Diff:-8.97|Vol_Ratio:0.85|MA_Slope:-0.12
00770.TW     | 國泰北美科技     | 67.85      | ❄️ 空倉          |      +40.16% |     34 |    51.75% | [P:0.41] MACD:-0.26|KD_Diff:20.28|BB_Upper:2.40|MA_Bull:0.00
00772B.TWO   | 中信高評級公司債   | 33.18      | ❄️ 空倉          |       -0.30% |      6 |    50.69% | [P:0.39] RSI:44.97|KD_Diff:1.24|D_Value:31.07|BIAS_20:-0.72
00773B.TWO   | 中信優先金融債    | 35.69      | ❄️ 空倉          |       -0.27% |     26 |    49.86% | [P:0.46] MACD:-0.09|D_Value:41.50|BIAS_20:-0.40|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 37.67      | ❄️ 空倉          |       -0.80% |     46 |    50.78% | [P:0.41] RSI:58.21|D_Value:55.26|Vol_Ratio:0.58|MA_Bull:0.00
00783.TW     | 富邦中証500    | 27.81      | 🟢 持股           |       +4.22% |      9 |    49.63% | [P:0.51] [⚠️降級預設] RSI:38.43|MACD:-0.69|KD_Diff:10.91|D_Value:37.65
00785B.TWO   | 富邦金融投等債    | 34.62      | ❄️ 空倉          |       -0.35% |     14 |    51.33% | [P:0.40] MACD:-0.15|D_Value:65.30|BIAS_20:-0.71|MA_Bull:0.00
00787B.TWO   | 元大10年IG醫療債 | 32.30      | 🟢 持股           |       -3.81% |     31 |    51.33% | [P:0.51] KD_Diff:0.15|D_Value:31.01|MA_Slope:-0.12|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 26.61      | ❄️ 空倉          |       +1.68% |     14 |    51.50% | [P:0.48] MACD:-0.08|KD_Diff:-10.34|BIAS_20:-1.22|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 82.55      | 🟢 持股           |      +25.32% |     19 |    49.29% | [P:0.55] KD_Diff:6.31|BIAS_20:-3.91|MA_Slope:-0.41|BB_Upper:14.64
00834B.TWO   | 第一金金融債10+  | 33.63      | 🟢 持股           |       +0.98% |      7 |    50.14% | [P:0.59] [⚠️降級預設] RSI:37.67|MACD:-0.19|KD_Diff:-1.83|D_Value:24.38
00845B.TWO   | 富邦新興投等債    | 33.43      | ❄️ 空倉          |       +1.22% |     36 |    51.82% | [P:0.45] RSI:41.90|D_Value:57.30|Vol_Ratio:0.84|MA_Bull:0.00
00847B.TWO   | 中信美國市政債    | 25.36      | ❄️ 空倉          |       -2.05% |     20 |    51.30% | [P:0.47] MACD:-0.09|D_Value:41.09|BIAS_20:-1.06|MA_Bull:0.00
00851.TW     | 台新全球AI     | 70.00      | ❄️ 空倉          |      +27.57% |     32 |    50.03% | [P:0.44] RSI:43.64|KD_Diff:17.21|BB_Upper:6.61|MA_Bull:0.00
00852L.TW    | 國泰美國道瓊正2   | 36.14      | 🚀 買進           |      +13.33% |     42 |    52.81% | [P:0.57] RSI:56.35|KD_Diff:16.10|BIAS_20:3.42|MA_Bull:0.00
00857B.TWO   | 永豐20年美公債   | 22.86      | 💥 賣出           |       -4.03% |     27 |    52.64% | [P:0.50] MACD:-0.08|Vol_Ratio:0.48|BIAS_20:-1.22|MA_Bull:0.00
00861.TW     | 元大全球未來通訊   | 84.75      | 🟢 持股           |      +31.47% |     21 |    46.38% | [P:0.52] [⚠️降級預設] RSI:38.49|MACD:-1.95|KD_Diff:8.83|D_Value:36.24
00863B.TWO   | 中信全球電信債    | 31.34      | 🟢 持股           |       +1.33% |     11 |    50.31% | [P:0.52] [⚠️降級預設] RSI:43.06|MACD:-0.18|KD_Diff:2.36|D_Value:27.76
00864B.TWO   | 中信美國公債0-1  | 47.35      | 🟢 持股           |       -1.50% |     13 |    52.81% | [P:0.56] MACD:0.25|D_Value:78.03|Vol_Ratio:0.56|BIAS_20:0.62
00865B.TW    | 國泰US短期公債   | 49.56      | ❄️ 空倉          |       +0.06% |     26 |    50.71% | [P:0.46] MACD:0.27|KD_Diff:-1.38|D_Value:82.96|MA_Bull:10.00
00867B.TWO   | 新光A-BBB電信債 | 30.37      | 🟢 持股           |       +3.95% |     29 |    51.58% | [P:0.55] MACD:-0.23|KD_Diff:0.94|D_Value:12.13|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 27.73      | 🟢 持股           |       +4.26% |     61 |    49.27% | [P:0.53] KD_Diff:-5.46|D_Value:10.19|Vol_Ratio:0.06|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 53.65      | ❄️ 空倉          |      +26.68% |     44 |    51.47% | [P:0.43] RSI:45.25|Vol_Ratio:2.03|BIAS_20:2.67|MA_Bull:0.00
00876.TW     | 元大全球5G     | 84.95      | 🟢 持股           |      +71.41% |     25 |    52.18% | [P:0.56] MACD:-3.39|KD_Diff:10.81|BB_Upper:17.86|MA_Bull:0.00
00877.TWO    | 復華中國5G     | 35.93      | 🟢 持股           |      +31.22% |     25 |    53.34% | [P:0.53] MACD:-2.52|BIAS_20:-7.78|MA_Slope:-0.78|BB_Upper:29.65
00878.TW     | 國泰永續高股息    | 32.57      | ❄️ 空倉          |      +48.67% |     22 |    49.69% | [P:0.47] MACD:-0.08|Vol_Ratio:0.91|BB_Upper:4.20|MA_Bull:0.00
00881.TW     | 國泰台灣科技龍頭   | 50.90      | 🟢 持股           |      +40.76% |     21 |    50.88% | [P:0.54] KD_Diff:12.56|BIAS_20:-0.26|MA_Slope:-0.27|BB_Upper:9.26
00882.TW     | 中信中國高股息    | 15.15      | 🟢 持股           |       +4.31% |     43 |    50.84% | [P:0.59] MACD:0.04|BIAS_20:1.03|MA_Slope:0.07|MA_Bull:10.00
00884B.TWO   | 中信低碳新興債    | 29.09      | 🟢 持股           |       -1.55% |     11 |    48.71% | [P:0.58] [⚠️降級預設] RSI:40.67|MACD:-0.12|KD_Diff:-3.90|D_Value:26.44
00885.TW     | 富邦越南       | 18.38      | ❄️ 空倉          |       +3.00% |     44 |    50.16% | [P:0.38] KD_Diff:21.78|BIAS_20:2.02|MA_Slope:-0.10|MA_Bull:0.00
00886.TWO    | 永豐美國科技     | 45.42      | ❄️ 空倉          |       +6.61% |     26 |    52.61% | [P:0.46] RSI:38.72|Vol_Ratio:0.10|BIAS_20:0.77|MA_Slope:-0.10
00887.TWO    | 永豐中國科技50大  | 16.34      | 🟢 持股           |      +32.79% |     31 |    49.42% | [P:0.52] MACD:-0.61|Vol_Ratio:0.68|BB_Upper:20.88|MA_Bull:0.00
00888.TWO    | 永豐台灣ESG    | 31.38      | 🟢 持股           |      +36.86% |     27 |    50.51% | [P:0.50] MACD:-1.43|D_Value:29.43|Vol_Ratio:0.43|BIAS_20:-6.75
00891.TW     | 中信關鍵半導體    | 33.86      | 🟢 持股           |      +72.86% |     35 |    49.48% | [P:0.55] MACD:-0.86|Vol_Ratio:1.06|BB_Upper:12.41|MA_Bull:0.00
