Stock_ID,Stock_Name,Date,Type,Price_Entry,Stop_Loss,Take_Profit,Status,Action,Vol_Spike,RSI,Validation_Date,Priority,Is_New
006203.TW,元大MSCI台灣,2026-04-24,看漲 FVG,170.0,161.74,178.5,⏳ 待回測,⚡結構突破,0,97.06,-,2,False
00632R.TW,元大台灣50反1,2026-04-24,看跌 FVG,11.8,12.14,11.21,⏳ 待回測,⚡結構突破,1,8.7,-,2,False
00633L.TW,富邦上証正2,2026-04-15,看漲 FVG,50.2,49.26,52.71,✅ 已站穩,🟢 買進,0,75.6,2026-04-20,2,False
00634R.TW,富邦上証反1,2026-04-15,看跌 FVG,3.15,3.18,2.99,⏳ 待回測,⚡結構突破,0,22.22,-,2,False
00637L.TW,元大滬深300正2,2026-04-15,看漲 FVG,20.7,20.36,21.73,✅ 已站穩,🟢 買進,0,75.1,2026-04-20,2,False
00638R.TW,元大滬深300反1,2026-04-15,看跌 FVG,6.76,6.84,6.42,⏳ 待回測,⚡結構突破,0,24.04,-,2,False
00646.TW,元大S&P500,2026-04-20,看漲 FVG,70.25,69.6,73.76,✅ 已站穩,🟢 買進,0,75.84,2026-04-22,2,False
00648R.TW,元大S&P500反1,2026-04-20,看跌 FVG,4.2,4.26,3.99,⚠️ 壓力確認,🔴 放空,0,24.69,2026-04-22,2,False
00655L.TW,國泰中國A50正2,2026-04-15,看漲 FVG,34.95,34.34,36.7,✅ 已站穩,🟢 買進,0,75.74,2026-04-20,2,False
00662.TW,富邦NASDAQ,2026-04-24,看漲 FVG,110.4,108.55,115.92,⏳ 待回測,⚡結構突破,0,92.53,-,2,False
00664R.TW,國泰臺灣加權反1,2026-04-24,看跌 FVG,1.91,1.96,1.81,⏳ 待回測,⚡結構突破,1,12.96,-,2,False
00671R.TW,富邦NASDAQ反1,2026-04-24,看跌 FVG,2.65,2.68,2.52,⏳ 待回測,⚡結構突破,0,10.2,-,2,False
00676R.TW,富邦臺灣加權反1,2026-04-24,看跌 FVG,6.51,6.7,6.18,⏳ 待回測,⚡結構突破,1,7.69,-,2,False
00686R.TW,群益臺灣加權反1,2026-04-24,看跌 FVG,1.18,1.21,1.12,⏳ 待回測,⚡結構突破,1,7.14,-,2,False
00715L.TW,期街口S&P布蘭特油正2,2026-04-24,看漲 FVG,57.65,55.27,60.53,⏳ 待回測,⚡結構突破,0,45.4,-,2,False
00720B.TWO,元大投資級公司債,2026-04-24,看跌 FVG,32.88,33.12,31.24,⏳ 待回測,⚡結構突破,0,39.61,-,2,False
00770.TW,國泰北美科技,2026-04-24,看漲 FVG,58.95,57.86,61.9,⏳ 待回測,⚡結構突破,0,94.21,-,2,False
00780B.TWO,國泰A級金融債,2026-04-24,看跌 FVG,37.44,37.73,35.57,⏳ 待回測,⚡結構突破,0,30.14,-,2,False
00851.TW,台新全球AI,2026-04-24,看漲 FVG,61.75,60.7,64.84,⏳ 待回測,⚡結構突破,1,89.2,-,2,False
00864B.TWO,中信美國公債0-1,2026-04-14,看跌 FVG,46.31,46.74,43.99,⚠️ 壓力確認,🔴 放空,0,33.33,2026-04-16,2,False
00876.TW,元大全球5G,2026-04-24,看漲 FVG,75.05,74.13,78.8,⏳ 待回測,⚡結構突破,0,95.79,-,2,False
00878.TW,國泰永續高股息,2026-04-21,看漲 FVG,24.76,24.46,26.0,❌ 已失效,實體破中線,0,84.25,-,2,False
00886.TWO,永豐美國科技,2026-04-24,看漲 FVG,38.87,37.86,40.81,⏳ 待回測,⚡結構突破,0,88.62,-,2,False
00887.TWO,永豐中國科技50大,2026-04-22,看漲 FVG,14.07,13.99,14.77,⏳ 待回測,⚡結構突破,0,91.01,-,2,False
00888.TWO,永豐台灣ESG,2026-04-16,看漲 FVG,25.94,25.54,27.24,❌ 已失效,實體破中線,0,71.22,2026-04-20,2,False
00893.TW,國泰智能電動車,2026-04-24,看漲 FVG,40.3,39.2,42.31,⏳ 待回測,⚡結構突破,0,99.41,-,2,False
00896.TW,中信綠能及電動車,2026-04-20,看漲 FVG,23.86,23.69,25.05,✅ 已站穩,🟢 買進,0,76.14,2026-04-23,2,False
00900.TW,富邦特選高股息30,2026-04-21,看漲 FVG,15.21,15.08,15.97,❌ 已失效,實體破中線,0,81.87,-,2,False
00905.TW,FT臺灣SMART,2026-04-24,看漲 FVG,23.03,22.77,24.18,⏳ 待回測,⚡結構突破,0,93.32,-,2,False
00912.TW,中信臺灣智慧50,2026-04-24,看漲 FVG,28.75,28.18,30.19,⏳ 待回測,⚡結構突破,0,95.77,-,2,False
00929.TW,復華台灣科技優息,2026-04-21,看漲 FVG,22.16,21.69,23.27,❌ 已失效,實體破中線,0,83.33,-,2,False
00934.TW,中信成長高股息,2026-04-21,看漲 FVG,23.38,23.01,24.55,❌ 已失效,實體破中線,0,80.39,-,2,False
00936.TW,台新永續高息中小,2026-04-21,看漲 FVG,18.68,18.56,19.61,❌ 已失效,實體破中線,0,76.35,-,2,False
00949.TW,復華日本龍頭,2026-04-23,看跌 FVG,19.36,19.54,18.39,⏳ 待回測,⚡結構突破,0,44.96,-,2,False
00954.TW,中信日本半導體,2026-04-14,看漲 FVG,16.1,15.42,16.91,💰 已達標,獲利點,0,70.05,-,2,False
00955.TWO,中信日本商社,2026-04-22,看跌 FVG,15.07,15.32,14.32,⚠️ 壓力確認,🔴 放空,1,39.62,2026-04-24,2,False
00958B.TWO,永豐ESG銀行債15+,2026-04-17,看跌 FVG,9.29,9.41,8.83,⚠️ 壓力確認,🔴 放空,0,48.79,2026-04-21,2,False
00968B.TWO,元大優息投等債,2026-04-17,看跌 FVG,9.3,9.41,8.84,⚠️ 壓力確認,🔴 放空,0,50.59,2026-04-21,2,False
009815.TWO,大華美國MAG7+,2026-04-24,看漲 FVG,10.55,10.35,11.08,⏳ 待回測,⚡結構突破,0,91.67,-,2,False
009817.TW,國泰日本不動產,2026-04-22,看跌 FVG,9.34,9.44,8.87,⏳ 待回測,⚡結構突破,0,51.69,-,2,False
00981D.TWO,主動中信非投等債,2026-04-09,看漲 FVG,10.36,10.3,10.88,❌ 已失效,實體破中線,0,64.29,2026-04-13,2,False
00984A.TW,主動安聯台灣高息,2026-04-21,看漲 FVG,14.14,14.02,14.85,❌ 已失效,實體破中線,0,84.76,-,2,False
00984D.TW,主動聯博全球非投,2026-04-17,看漲 FVG,10.11,10.03,10.62,❌ 已失效,實體破中線,1,75.68,2026-04-21,2,False
00985B.TW,群益ESG投等債0-5,2026-03-31,看漲 FVG,10.28,10.22,10.79,❌ 已失效,實體破中線,1,58.82,2026-04-02,2,False
020012.TW,富邦行動通訊N,2026-04-17,看漲 FVG,20.78,19.9,21.82,❌ 已失效,實體破中線,0,88.21,-,2,False
1110.TW,東泥,2026-04-23,看跌 FVG,15.0,15.13,14.25,⚠️ 壓力確認,🔴 放空,0,47.5,2026-04-27,2,False
1210.TW,大成,2026-03-12,看漲 FVG,52.7,51.84,55.34,💰 已達標,獲利點,1,68.52,-,2,False
1218.TW,泰山,2026-04-23,看跌 FVG,18.8,18.99,17.86,⚠️ 壓力確認,🔴 放空,1,20.0,2026-04-27,2,False
1219.TW,福壽,2026-04-23,看跌 FVG,13.65,13.97,12.97,⏳ 待回測,⚡結構突破,0,44.44,-,2,False
1227.TW,佳格,2026-04-23,看跌 FVG,29.55,29.9,28.07,⏳ 待回測,⚡結構突破,0,27.03,-,2,False
1229.TW,聯華,2026-04-24,看跌 FVG,42.5,43.21,40.38,⏳ 待回測,⚡結構突破,0,18.18,-,2,False
1260.TWO,富味鄉,2026-04-21,看漲 FVG,26.65,26.37,27.98,💰 已達標,獲利點,1,76.7,-,2,False
1303.TW,南亞,2026-04-08,看漲 FVG,84.5,82.98,88.73,❌ 已失效,實體破中線,0,49.59,-,2,False
1316.TW,上曜,2026-04-24,看跌 FVG,11.1,11.26,10.54,⏳ 待回測,⚡結構突破,0,21.21,-,2,False
1319.TW,東陽,2026-04-23,看跌 FVG,77.0,78.49,73.15,⏳ 待回測,⚡結構突破,1,31.82,-,2,False
1324.TW,地球,2026-04-23,看跌 FVG,11.1,11.31,10.54,⏳ 待回測,⚡結構突破,1,46.23,-,2,False
1337.TW,再生-KY,2026-04-23,看跌 FVG,5.23,5.34,4.97,💰 已達標,獲利點,0,22.29,2026-04-27,2,False
1402.TW,遠東新,2026-04-21,看跌 FVG,26.0,26.28,24.7,❌ 已失效,實體過中線,0,45.31,-,2,False
1409.TW,新纖,2026-04-13,看漲 FVG,16.9,16.67,17.75,❌ 已失效,實體破中線,1,62.5,-,2,False
1410.TW,南染,2026-03-09,看跌 FVG,32.45,33.16,30.83,❌ 已失效,實體過中線,1,30.26,-,2,False
1432.TW,大魯閣,2026-04-20,看跌 FVG,16.85,16.98,16.01,⚠️ 壓力確認,🔴 放空,1,15.63,2026-04-22,2,False
1436.TW,華友聯,2026-04-23,看跌 FVG,51.0,51.66,48.45,⏳ 待回測,⚡結構突破,1,27.94,-,2,False
1473.TW,台南,2026-04-24,看跌 FVG,22.4,22.86,21.28,⏳ 待回測,⚡結構突破,0,30.0,-,2,False
1529.TW,樂事綠能,2026-04-23,看跌 FVG,22.95,23.57,21.8,⏳ 待回測,⚡結構突破,1,44.2,-,2,False
1535.TW,中宇,2026-04-23,看跌 FVG,51.5,51.96,48.92,⏳ 待回測,⚡結構突破,0,21.88,-,2,False
1563.TW,巧新,2026-04-24,看跌 FVG,41.45,41.71,39.38,⏳ 待回測,⚡結構突破 🧹,0,49.18,-,2,False
1583.TW,程泰,2026-04-16,看漲 FVG,47.55,47.01,49.93,❌ 已失效,實體破中線,0,74.44,2026-04-23,2,False
1584.TWO,精剛,2026-04-24,看跌 FVG,19.9,20.1,18.9,⏳ 待回測,⚡結構突破,0,31.25,-,2,False
1603.TW,華電,2026-04-24,看跌 FVG,31.7,31.91,30.11,⏳ 待回測,⚡結構突破 🧹,0,50.63,-,2,False
1609.TW,大亞,2026-04-23,看跌 FVG,33.25,33.77,31.59,⏳ 待回測,⚡結構突破,0,52.5,-,2,False
1616.TW,億泰,2026-04-23,看跌 FVG,23.1,23.57,21.95,⏳ 待回測,⚡結構突破,1,45.1,-,2,False
1718.TW,中纖,2026-04-23,看跌 FVG,6.74,6.78,6.4,⏳ 待回測,⚡結構突破,0,15.52,-,2,False
1722.TW,台肥,2026-04-23,看跌 FVG,44.75,45.07,42.51,⏳ 待回測,⚡結構突破,0,35.29,-,2,False
1725.TW,元禎,2026-04-21,看漲 FVG,32.75,31.64,34.39,❌ 已失效,實體破中線,1,54.92,-,2,False
1733.TW,五鼎,2026-04-23,看跌 FVG,29.0,29.4,27.55,⚠️ 壓力確認,🔴 放空,0,37.31,2026-04-27,2,False
1736.TW,喬山,2026-04-23,看跌 FVG,113.0,115.57,107.35,❌ 已失效,實體過中線,0,23.94,-,2,False
1742.TWO,台蠟,2026-04-23,看跌 FVG,15.6,16.08,14.82,⚠️ 壓力確認,🔴 放空,0,38.81,2026-04-27,2,False
1784.TWO,訊聯,2026-04-23,看跌 FVG,76.9,78.89,73.06,⏳ 待回測,⚡結構突破,1,42.77,-,2,False
1789.TW,神隆,2026-04-23,看跌 FVG,20.75,21.05,19.71,⏳ 待回測,⚡結構突破,0,39.64,-,2,False
1805.TW,寶徠,2026-04-23,看跌 FVG,10.55,10.65,10.02,⚠️ 壓力確認,🔴 放空,0,62.96,2026-04-27,2,False
1808.TW,潤隆,2026-04-13,看跌 FVG,30.35,30.75,28.83,❌ 已失效,實體過中線,1,44.35,2026-04-15,2,False
1907.TW,永豐餘,2026-04-24,看跌 FVG,24.2,24.37,22.99,⏳ 待回測,⚡結構突破,0,28.57,-,2,False
1909.TW,榮成,2026-04-23,看跌 FVG,9.33,9.4,8.86,⏳ 待回測,⚡結構突破,1,24.04,-,2,False
2006.TW,東和鋼鐵,2026-04-23,看跌 FVG,67.4,69.04,64.03,⚠️ 壓力確認,🔴 放空,0,43.86,2026-04-27,2,False
2009.TW,第一銅,2026-04-23,看跌 FVG,38.65,39.6,36.72,⏳ 待回測,⚡結構突破,0,35.63,-,2,False
2010.TW,春源,2026-04-23,看跌 FVG,24.65,24.87,23.42,⏳ 待回測,⚡結構突破,0,36.96,-,2,False
2012.TW,春雨,2026-04-23,看跌 FVG,15.35,15.73,14.58,💰 已達標,獲利點,1,38.64,-,2,False
2013.TW,中鋼構,2026-04-23,看跌 FVG,42.9,43.82,40.75,⏳ 待回測,⚡結構突破,1,35.06,-,2,False
2017.TW,官田鋼,2026-04-23,看跌 FVG,8.91,9.06,8.46,⏳ 待回測,⚡結構突破,0,18.18,-,2,False
2020.TW,美亞,2026-04-24,看跌 FVG,22.25,22.41,21.14,⏳ 待回測,⚡結構突破,0,32.94,-,2,False
2022.TW,聚亨,2026-04-24,看跌 FVG,8.17,8.23,7.76,⏳ 待回測,⚡結構突破,0,21.05,-,2,False
2027.TW,大成鋼,2026-04-23,看跌 FVG,36.4,36.73,34.58,⚠️ 壓力確認,🔴 放空,1,44.53,2026-04-27,2,False
2028.TW,威致,2026-04-23,看跌 FVG,18.05,18.64,17.15,⚠️ 壓力確認,🔴 放空,0,45.31,2026-04-27,2,False
2030.TW,彰源,2026-04-23,看跌 FVG,15.75,16.13,14.96,⚠️ 壓力確認,🔴 放空,1,43.9,2026-04-27,2,False
2031.TW,新光鋼,2026-04-23,看跌 FVG,39.0,39.8,37.05,⏳ 待回測,⚡結構突破,1,37.96,-,2,False
2032.TW,新鋼,2026-04-23,看跌 FVG,15.5,15.98,14.72,⚠️ 壓力確認,🔴 放空,0,39.49,2026-04-27,2,False
2034.TW,允強,2026-04-24,看跌 FVG,20.2,20.45,19.19,⏳ 待回測,⚡結構突破,0,49.15,-,2,False
2038.TW,海光,2026-04-23,看跌 FVG,14.5,15.07,13.77,⏳ 待回測,⚡結構突破,1,24.39,-,2,False
2059.TW,川湖,2026-04-21,看漲 FVG,3815.0,3756.12,4005.75,❌ 已失效,實體破中線,0,61.93,-,2,False
2067.TWO,嘉鋼,2026-04-24,看跌 FVG,6.7,6.74,6.37,⏳ 待回測,⚡結構突破,0,12.41,-,2,False
2069.TW,運錩,2026-04-21,看漲 FVG,18.9,18.66,19.84,❌ 已失效,實體破中線,1,57.5,-,2,False
2101.TW,南港,2026-04-24,看跌 FVG,33.55,33.87,31.87,⏳ 待回測,⚡結構突破,0,26.74,-,2,False
2102.TW,泰豐,2026-04-16,看跌 FVG,19.15,19.3,18.19,❌ 已失效,實體過中線,0,48.94,-,2,False
2103.TW,台橡,2026-04-20,看跌 FVG,18.85,19.09,17.91,❌ 已失效,實體過中線,0,41.12,2026-04-22,2,False
2105.TW,正新,2026-04-13,看漲 FVG,32.4,32.14,34.02,❌ 已失效,實體破中線,0,63.52,-,2,False
2106.TW,建大,2026-04-24,看跌 FVG,17.65,17.89,16.77,⏳ 待回測,⚡結構突破,0,32.14,-,2,False
2206.TW,三陽工業,2026-04-21,看跌 FVG,57.3,57.79,54.43,💰 已達標,獲利點,1,36.84,-,2,False
2211.TW,長榮鋼,2026-04-24,看跌 FVG,98.2,99.8,93.29,⏳ 待回測,⚡結構突破,0,50.0,-,2,False
2230.TWO,泰茂,2026-04-24,看跌 FVG,28.75,28.99,27.31,⏳ 待回測,⚡結構突破,0,32.56,-,2,False
2233.TW,宇隆,2026-04-20,看漲 FVG,245.0,231.84,257.25,💰 已達標,獲利點,1,56.89,-,2,False
2236.TW,百達-KY,2026-04-23,看漲 FVG,131.5,129.35,138.08,✅ 已站穩,🟢 買進,1,81.43,2026-04-27,2,False
2237.TWO,華德動能,2026-03-03,看跌 FVG,30.3,31.0,28.79,❌ 已失效,實體過中線,1,42.0,2026-03-06,2,False
2241.TW,艾姆勒,2026-04-22,看漲 FVG,32.0,29.6,33.6,💰 已達標,獲利點,1,68.62,2026-04-24,2,False
2301.TW,光寶科,2026-04-21,看漲 FVG,170.0,168.65,178.5,❌ 已失效,實體破中線,1,65.94,-,2,False
2305.TW,全友,2026-04-23,看跌 FVG,16.75,17.94,15.91,💰 已達標,獲利點,0,52.09,-,2,False
2317.TW,鴻海,2026-04-22,看漲 FVG,218.0,211.94,228.9,💰 已達標,獲利點,1,83.17,2026-04-24,2,False
2331.TW,精英,2026-04-23,看跌 FVG,20.9,22.06,19.85,💰 已達標,獲利點,1,43.14,-,2,False
2332.TW,友訊,2026-04-24,看跌 FVG,14.2,14.47,13.49,⏳ 待回測,⚡結構突破,1,34.33,-,2,False
2342.TW,茂矽,2026-04-20,看漲 FVG,31.7,31.14,33.29,💰 已達標,獲利點,1,58.02,-,2,False
2347.TW,聯強,2026-04-13,看漲 FVG,81.8,80.69,85.89,❌ 已失效,實體破中線,0,61.93,2026-04-15,2,False
2348.TW,海悅,2026-04-24,看跌 FVG,73.2,73.87,69.54,⏳ 待回測,⚡結構突破,0,25.71,-,2,False
2357.TW,華碩,2026-04-17,看漲 FVG,601.0,592.02,631.05,❌ 已失效,實體破中線,0,60.87,2026-04-21,2,False
2363.TW,矽統,2026-04-17,看漲 FVG,55.4,53.03,58.17,💰 已達標,獲利點,1,66.76,-,2,False
2364.TW,倫飛,2026-04-02,看漲 FVG,62.5,60.6,65.62,💰 已達標,獲利點,1,61.07,2026-04-13,2,False
2365.TW,昆盈,2026-04-14,看漲 FVG,34.4,33.08,36.12,💰 已達標,獲利點,1,56.15,2026-04-16,2,False
2369.TW,菱生,2026-04-23,看跌 FVG,29.8,31.41,28.31,❌ 已失效,實體過中線,0,46.28,-,2,False
2371.TW,大同,2026-04-23,看跌 FVG,30.85,31.66,29.31,⚠️ 壓力確認,🔴 放空,0,47.47,2026-04-27,2,False
2385.TW,群光,2026-02-23,看漲 FVG,123.5,119.4,129.68,❌ 已失效,實體破中線,1,60.87,2026-02-25,2,False
2387.TW,精元,2026-04-21,看漲 FVG,41.3,40.7,43.37,❌ 已失效,實體破中線,0,65.55,2026-04-23,2,False
2390.TW,云辰,2026-04-23,看跌 FVG,10.15,10.3,9.64,⏳ 待回測,⚡結構突破 🧹,1,44.0,-,2,False
2412.TW,中華電,2026-04-17,看漲 FVG,137.0,135.82,143.85,❌ 已失效,實體破中線,0,68.75,2026-04-21,2,False
2413.TW,環科,2026-04-23,看跌 FVG,46.5,50.0,44.17,💰 已達標,獲利點,0,41.3,-,2,False
2415.TW,錩新,2026-04-24,看跌 FVG,27.2,27.39,25.84,⏳ 待回測,⚡結構突破,1,25.62,-,2,False
2419.TW,仲琦,2026-04-23,看跌 FVG,31.75,34.67,30.16,💰 已達標,獲利點,0,41.93,2026-04-27,2,False
2421.TW,建準,2026-04-16,看漲 FVG,145.0,143.28,152.25,💰 已達標,獲利點,1,56.88,2026-04-20,2,False
2427.TW,三商電,2026-04-23,看跌 FVG,21.9,22.16,20.8,⏳ 待回測,⚡結構突破,0,30.65,-,2,False
2440.TW,太空梭,2026-04-20,看漲 FVG,16.25,15.42,17.06,💰 已達標,獲利點,1,73.44,-,2,False
2442.TW,新美齊,2026-04-20,看跌 FVG,19.05,19.55,18.1,💰 已達標,獲利點,1,23.68,2026-04-22,2,False
2444.TW,兆勁,2026-04-17,看漲 FVG,13.5,12.84,14.18,💰 已達標,獲利點,1,63.77,-,2,False
2466.TW,冠西電,2026-04-24,看跌 FVG,54.7,55.27,51.97,⏳ 待回測,⚡結構突破,0,56.72,-,2,False
2477.TW,美隆電,2026-04-24,看跌 FVG,22.2,22.74,21.09,⏳ 待回測,⚡結構突破 🧹,0,43.92,-,2,False
2489.TW,瑞軒,2026-04-24,看跌 FVG,37.1,40.0,35.24,⏳ 待回測,⚡結構突破,0,59.46,-,2,False
2501.TW,國建,2026-04-22,看漲 FVG,25.3,24.78,26.57,✅ 已站穩,🟢 買進,1,82.02,2026-04-24,2,False
2516.TW,新建,2026-04-24,看跌 FVG,12.85,12.96,12.21,⏳ 待回測,⚡結構突破,0,44.68,-,2,False
2520.TW,冠德,2026-04-09,看跌 FVG,31.15,31.46,29.59,❌ 已失效,實體過中線,0,39.1,2026-04-14,2,False
2528.TW,皇普,2026-04-20,看跌 FVG,23.05,23.92,21.9,⏳ 待回測,⚡結構突破 🧹,1,20.0,-,2,False
2547.TW,日勝生,2026-04-13,看漲 FVG,10.85,10.75,11.39,❌ 已失效,實體破中線,1,50.0,2026-04-15,2,False
2548.TW,華固,2026-04-08,看漲 FVG,126.0,121.39,132.3,💰 已達標,獲利點,0,65.52,2026-04-13,2,False
2596.TWO,綠意,2026-04-23,看跌 FVG,30.4,30.7,28.88,💰 已達標,獲利點,0,26.67,-,2,False
2601.TW,益航,2026-04-24,看跌 FVG,5.4,5.44,5.13,⏳ 待回測,⚡結構突破,0,16.0,-,2,False
2610.TW,華航,2026-04-23,看跌 FVG,18.0,18.19,17.1,⏳ 待回測,⚡結構突破,1,36.84,-,2,False
2611.TW,志信,2026-04-24,看跌 FVG,13.7,13.82,13.01,⏳ 待回測,⚡結構突破,0,47.89,-,2,False
2614.TW,東森,2026-04-10,看跌 FVG,20.55,20.8,19.52,⚠️ 壓力確認,🔴 放空,1,48.1,2026-04-14,2,False
2615.TW,萬海,2026-04-20,看跌 FVG,75.2,75.68,71.44,⚠️ 壓力確認,🔴 放空,0,46.24,2026-04-23,2,False
2617.TW,台航,2026-04-23,看跌 FVG,29.7,30.15,28.21,⏳ 待回測,⚡結構突破,1,38.46,-,2,False
2618.TW,長榮航,2026-04-23,看跌 FVG,34.0,34.97,32.3,⏳ 待回測,⚡結構突破,1,36.56,-,2,False
2641.TWO,正德,2026-04-24,看跌 FVG,17.15,17.29,16.29,⏳ 待回測,⚡結構突破,0,35.29,-,2,False
2643.TWO,捷迅,2026-04-24,看跌 FVG,67.3,67.74,63.93,⏳ 待回測,⚡結構突破,0,26.32,-,2,False
2644.TWO,中信造船,2026-03-25,看跌 FVG,85.9,86.53,81.61,❌ 已失效,實體過中線,1,22.61,2026-03-27,2,False
2646.TW,星宇航空,2026-04-24,看跌 FVG,20.25,20.4,19.24,⏳ 待回測,⚡結構突破,0,31.11,-,2,False
2723.TW,美食-KY,2026-04-24,看跌 FVG,63.9,65.02,60.7,⏳ 待回測,⚡結構突破,0,18.82,-,2,False
2726.TWO,雅茗-KY,2026-04-24,看漲 FVG,10.6,9.71,11.13,⏳ 待回測,⚡結構突破,1,66.33,-,2,False
2741.TWO,老四川,2026-04-20,看跌 FVG,24.7,25.12,23.46,💰 已達標,獲利點,1,22.12,-,2,False
2748.TW,雲品,2026-04-24,看跌 FVG,39.55,40.0,37.57,⏳ 待回測,⚡結構突破,0,49.18,-,2,False
2752.TWO,豆府,2026-04-21,看跌 FVG,189.0,190.95,179.55,⚠️ 壓力確認,🔴 放空,1,33.26,2026-04-23,2,False
2755.TWO,揚秦,2026-04-23,看跌 FVG,133.5,135.67,126.82,⚠️ 壓力確認,🔴 放空,0,23.68,2026-04-27,2,False
2756.TWO,聯發國際,2026-04-23,看跌 FVG,68.1,68.64,64.69,⏳ 待回測,⚡結構突破 🧹,1,43.34,-,2,False
2836.TW,高雄銀,2026-04-22,看跌 FVG,12.0,12.11,11.4,⏳ 待回測,⚡結構突破,1,45.45,-,2,False
2838.TW,聯邦銀,2026-04-22,看跌 FVG,20.35,20.75,19.33,⚠️ 壓力確認,🔴 放空,0,46.0,2026-04-24,2,False
2845.TW,遠東銀,2026-04-23,看跌 FVG,12.4,12.51,11.78,⏳ 待回測,⚡結構突破,1,33.33,-,2,False
2852.TW,第一保,2026-04-14,看漲 FVG,26.25,26.02,27.56,❌ 已失效,實體破中線,1,70.59,2026-04-16,2,False
2855.TW,統一證,2026-04-24,看漲 FVG,35.45,34.48,37.22,⏳ 待回測,⚡結構突破,1,66.34,-,2,False
2883.TW,凱基金,2026-04-23,看跌 FVG,20.45,20.7,19.43,⚠️ 壓力確認,🔴 放空,1,55.41,2026-04-27,2,False
2885.TW,元大金,2026-04-14,看漲 FVG,49.7,47.71,52.19,⏳ 待回測,⚡結構突破,1,72.2,-,2,False
2889.TW,國票金,2026-04-23,看跌 FVG,14.85,15.02,14.11,⏳ 待回測,⚡結構突破,0,45.71,-,2,False
2890.TW,永豐金,2026-04-21,看跌 FVG,31.75,32.36,30.16,⚠️ 壓力確認,🔴 放空,0,58.82,2026-04-23,2,False
2897.TW,王道銀行,2026-04-13,看漲 FVG,10.2,10.1,10.71,❌ 已失效,實體破中線,1,82.67,2026-04-17,2,False
2901.TW,欣欣,2026-04-22,看跌 FVG,23.2,23.42,22.04,⚠️ 壓力確認,🔴 放空,0,40.43,2026-04-24,2,False
2905.TW,三商,2026-04-24,看跌 FVG,13.85,13.97,13.16,⏳ 待回測,⚡結構突破,0,37.5,-,2,False
2915.TW,潤泰全,2026-04-17,看跌 FVG,45.4,45.73,43.13,⏳ 待回測,⚡結構突破,0,32.84,-,2,False
