====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260810 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 13.94      | ❄️ 空倉          |      +13.47% |     16 |    50.77% | [P:0.47] RSI:55.03|MACD:-0.13|KD_Diff:12.70|BIAS_20:4.60
00650L.TW    | 復華香港正2     | 17.74      | 🟢 持股           |       +5.62% |     35 |    49.86% | [P:0.67] RSI:61.58|MACD:0.53|MA_Slope:0.65|MA_Bull:0.00
00651R.TW    | 復華香港反1     | 5.13       | 🟢 持股           |      +11.71% |     19 |    52.93% | [P:0.55] RSI:37.29|D_Value:35.49|BIAS_20:-2.15|MA_Slope:-0.35
00653L.TW    | 富邦印度正2     | 48.72      | ❄️ 空倉          |      +10.28% |     44 |    48.84% | [P:0.45] RSI:64.82|KD_Diff:0.71|Vol_Ratio:0.48|BB_Upper:1.78
00654R.TW    | 富邦印度反1     | 6.60       | ❄️ 空倉          |       +7.26% |     32 |    53.15% | [P:0.48] RSI:37.04|D_Value:14.21|BIAS_20:-1.74|MA_Slope:-0.13
00655L.TW    | 國泰中國A50正2  | 34.86      | 💥 賣出           |      +16.69% |     43 |    50.91% | [P:0.44] RSI:48.78|Vol_Ratio:1.12|MA_Slope:0.17|MA_Bull:0.00
00656R.TW    | 國泰中國A50反1  | 5.83       | ❄️ 空倉          |       +3.33% |     12 |    53.93% | [P:0.41] RSI:49.30|D_Value:30.61|MA_Slope:-0.08|BB_Upper:4.01
00657K.TW    | 國泰日經225+U  | 24.66      | 🚀 買進           |      +33.93% |     44 |    49.91% | [P:0.59] RSI:55.39|KD_Diff:16.32|BIAS_20:4.14|MA_Bull:0.00
00660.TW     | 元大歐洲50     | 47.80      | ❄️ 空倉          |      +22.56% |     38 |    52.69% | [P:0.28] RSI:76.85|MACD:0.53|D_Value:89.64|MA_Bull:10.00
00662.TW     | 富邦NASDAQ   | 123.20     | ❄️ 空倉          |      +16.55% |     40 |    50.37% | [P:0.44] RSI:57.34|KD_Diff:12.65|MA_Slope:0.09|MA_Bull:0.00
00663L.TW    | 國泰臺灣加權正2   | 99.80      | ❄️ 空倉          |      +98.88% |     34 |    49.41% | [P:0.42] RSI:51.79|D_Value:69.77|Vol_Ratio:1.03|MA_Slope:-0.31
00664R.TW    | 國泰臺灣加權反1   | 1.64       | ❄️ 空倉          |       +0.00% |      2 |    59.20% | [P:0.35] RSI:45.45|MACD:0.00|D_Value:25.45|Vol_Ratio:1.06
00665L.TW    | 富邦�琤肭磪囓�2  | 9.74       | 🟢 持股           |       +3.99% |     29 |    53.34% | [P:0.55] RSI:59.52|MACD:0.28|Vol_Ratio:0.82|MA_Slope:0.60
00666R.TW    | 富邦�琤肭磪齯�1  | 8.95       | ❄️ 空倉          |       +9.14% |     18 |    53.63% | [P:0.30] RSI:38.94|D_Value:34.88|MA_Slope:-0.32|BB_Upper:6.56
00669R.TW    | 國泰美國道瓊反1   | 5.16       | ❄️ 空倉          |       -6.32% |     16 |    56.21% | [P:0.36] RSI:37.50|KD_Diff:-5.09|MA_Slope:-0.12|BB_Upper:5.44
00670L.TW    | 富邦NASDAQ正2 | 205.55     | ❄️ 空倉          |      +34.80% |     22 |    49.83% | [P:0.36] RSI:57.66|MACD:-0.63|KD_Diff:14.42|MA_Slope:0.07
00671R.TW    | 富邦NASDAQ反1 | 2.40       | ❄️ 空倉          |      -13.03% |     14 |    52.49% | [P:0.36] RSI:41.30|D_Value:27.91|BIAS_20:-3.67|MA_Slope:-0.10
00673R.TW    | 期元大S&P原油反1 | 13.51      | 💥 賣出           |      -50.62% |     35 |    50.84% | [P:0.46] KD_Diff:-4.16|Vol_Ratio:0.45|MA_Slope:-0.48|MA_Bull:10.00
00674R.TW    | 期元大S&P黃金反1 | 28.35      | ❄️ 空倉          |     +363.51% |     14 |    54.00% | [P:0.36] RSI:28.17|KD_Diff:-13.75|D_Value:31.69|Vol_Ratio:0.93
00675L.TW    | 富邦臺灣加權正2   | 301.80     | ❄️ 空倉          |      +82.08% |     32 |    50.31% | [P:0.42] RSI:51.72|D_Value:69.73|Vol_Ratio:1.02|MA_Slope:-0.31
00676R.TW    | 富邦臺灣加權反1   | 5.64       | ❄️ 空倉          |      -14.16% |     20 |    57.50% | [P:0.47] MACD:0.01|KD_Diff:-10.99|Vol_Ratio:1.08|MA_Bull:0.00
00678.TW     | 群益那斯達克生技   | 41.91      | 🚀 買進           |      +22.19% |     44 |    51.93% | [P:0.50] RSI:63.69|D_Value:70.52|MA_Slope:0.15|MA_Bull:10.00
00679B.TWO   | 元大美債20年    | 26.49      | ❄️ 空倉          |       +2.21% |     16 |    50.95% | [P:0.45] MACD:-0.09|KD_Diff:-4.74|BIAS_20:-0.85|MA_Bull:0.00
00680L.TW    | 元大美債20正2   | 6.50       | ❄️ 空倉          |       +0.28% |     10 |    53.69% | [P:0.42] MACD:-0.09|KD_Diff:-4.15|D_Value:28.98|BB_Upper:5.20
00681R.TW    | 元大美債20反1   | 21.68      | ❄️ 空倉          |       +8.66% |     42 |    49.61% | [P:0.43] RSI:53.73|MACD:0.14|BIAS_20:0.31|MA_Bull:0.00
00683L.TW    | 期元大美元指正2   | 21.52      | 🟢 持股           |       -2.75% |     35 |    53.36% | [P:0.51] MACD:-0.09|KD_Diff:-5.65|D_Value:21.34|MA_Bull:0.00
00685L.TW    | 群益臺灣加權正2   | 11.37      | ❄️ 空倉          |     -123.71% |     28 |    49.71% | [P:0.42] MACD:-27.53|Vol_Ratio:0.95|BB_Upper:9.85|MA_Bull:0.00
00686R.TW    | 群益臺灣加權反1   | 1.01       | ❄️ 空倉          |       +3.75% |     28 |    60.63% | [P:0.50] RSI:45.45|MACD:-0.00|KD_Diff:-10.56|BB_Upper:10.98
00687B.TWO   | 國泰20年美債    | 27.57      | ❄️ 空倉          |       -1.34% |     12 |    51.02% | [P:0.45] MACD:-0.10|KD_Diff:-4.54|BIAS_20:-0.82|MA_Bull:0.00
00688L.TW    | 國泰20年美債正2  | 6.47       | ❄️ 空倉          |       -0.28% |     12 |    54.04% | [P:0.42] MACD:-0.09|KD_Diff:-3.52|D_Value:28.55|BB_Upper:5.27
00690.TW     | 兆豐藍籌30     | 76.60      | ❄️ 空倉          |      +23.75% |     16 |    47.01% | [P:0.41] [⚠️降級預設] RSI:54.30|MACD:-0.67|KD_Diff:12.32|D_Value:72.87
00693U.TW    | 期街口S&P黃豆   | 21.64      | ❄️ 空倉          |       -6.16% |     36 |    50.87% | [P:0.44] MACD:0.00|Vol_Ratio:1.79|BIAS_20:-1.68|MA_Bull:0.00
00694B.TWO   | 富邦美債1-3年   | 42.34      | 🟢 持股           |       -0.74% |     15 |    52.75% | [P:0.55] MACD:0.08|D_Value:76.62|BIAS_20:-0.05|BB_Upper:0.66
00696B.TWO   | 富邦美債20年    | 28.57      | ❄️ 空倉          |       +0.38% |     50 |    50.41% | [P:0.44] Vol_Ratio:0.58|MA_Slope:-0.04|BB_Upper:2.30|MA_Bull:0.00
00700.TW     | 富邦�琤肭磪�    | 17.86      | 🟢 持股           |       +0.38% |     35 |    51.03% | [P:0.54] Vol_Ratio:0.41|BIAS_20:1.92|MA_Slope:0.37|BB_Upper:2.81
00703.TW     | 台新MSCI中國   | 20.31      | 🚀 買進           |       +7.13% |     26 |    52.60% | [P:0.55] MACD:0.33|KD_Diff:-3.91|BB_Upper:1.43|MA_Bull:10.00
00708L.TW    | 期元大S&P黃金正2 | 80.00      | 💥 賣出           |      +76.27% |     49 |    51.85% | [P:0.49] RSI:71.40|D_Value:68.22|Vol_Ratio:1.28|MA_Slope:0.64
00711B.TW    | 復華彭博新興債    | 15.84      | ❄️ 空倉          |       +1.10% |     22 |    52.77% | [P:0.42] MACD:-0.07|KD_Diff:3.75|BIAS_20:-0.72|MA_Bull:0.00
00712.TW     | 復華富時不動產    | 8.86       | ❄️ 空倉          |       +2.81% |     56 |    50.97% | [P:0.45] RSI:46.38|MACD:0.00|Vol_Ratio:0.82|MA_Bull:0.00
00713.TW     | 元大台灣高息低波   | 61.25      | 🟢 持股           |       +6.39% |     35 |    49.98% | [P:0.58] MACD:0.33|KD_Diff:5.60|BIAS_20:0.84|MA_Bull:10.00
00714.TW     | 群益道瓊美國地產   | 22.41      | 🟢 持股           |      +10.83% |     15 |    50.02% | [P:0.60] [⚠️降級預設] RSI:44.63|MACD:0.12|KD_Diff:-14.03|D_Value:31.54
00715L.TW    | 期街口S&P布蘭特油正2 | 43.15      | 🚀 買進           |     +343.78% |     28 |    50.71% | [P:0.53] KD_Diff:7.86|D_Value:25.49|BB_Upper:24.76|MA_Bull:0.00
00719B.TWO   | 元大美債1-3    | 31.48      | 🟢 持股           |       +0.85% |     11 |    51.00% | [P:0.50] MACD:0.06|D_Value:65.14|BIAS_20:0.03|BB_Upper:0.36
00720B.TWO   | 元大投資級公司債   | 32.43      | ❄️ 空倉          |       -3.08% |     44 |    52.36% | [P:0.42] KD_Diff:5.88|D_Value:50.32|Vol_Ratio:0.81|MA_Bull:0.00
00722B.TWO   | 群益投資級電信債   | 34.75      | 💥 賣出           |       +4.63% |     75 |    51.39% | [P:0.42] RSI:38.49|KD_Diff:5.13|Vol_Ratio:1.22|MA_Bull:0.00
00724B.TWO   | 群益投資級金融債   | 33.45      | ❄️ 空倉          |       +0.37% |     20 |    51.68% | [P:0.42] MACD:-0.12|D_Value:51.49|BIAS_20:-0.23|MA_Bull:0.00
00725B.TWO   | 國泰投資級公司債   | 34.56      | ❄️ 空倉          |       +1.31% |     44 |    51.05% | [P:0.45] RSI:44.39|D_Value:50.70|Vol_Ratio:0.87|MA_Bull:0.00
00726B.TWO   | 國泰新興投等債    | 32.62      | 🟢 持股           |       -1.68% |     25 |    50.81% | [P:0.52] MACD:-0.16|D_Value:27.63|BIAS_20:-0.97|MA_Bull:0.00
00728.TW     | 第一金工業30    | 64.80      | ❄️ 空倉          |      +35.92% |     18 |    47.16% | [P:0.37] [⚠️降級預設] RSI:57.85|MACD:0.17|KD_Diff:11.24|D_Value:75.98
00733.TW     | 富邦臺灣中小     | 64.80      | 🟢 持股           |      +19.11% |     49 |    49.02% | [P:0.57] RSI:49.48|D_Value:62.84|Vol_Ratio:0.66|BB_Upper:12.82
00734B.TWO   | 台新JPM新興債   | 15.70      | 🟢 持股           |       +0.44% |     11 |    49.82% | [P:0.55] [⚠️降級預設] RSI:32.20|MACD:-0.05|KD_Diff:6.30|D_Value:32.78
00735.TW     | 國泰臺韓科技     | 96.95      | 🚀 買進           |      +74.46% |     36 |    50.48% | [P:0.53] KD_Diff:9.35|D_Value:66.75|Vol_Ratio:0.85|BIAS_20:0.96
00738U.TW    | 期元大道瓊白銀    | 51.15      | 🟢 持股           |      +50.93% |     33 |    50.78% | [P:0.59] MACD:-0.02|KD_Diff:11.33|Vol_Ratio:1.26|BIAS_20:8.22
00740B.TWO   | 富邦全球投等債    | 38.15      | ❄️ 空倉          |       -2.48% |     26 |    50.43% | [P:0.42] MACD:-0.14|D_Value:51.67|BIAS_20:-0.27|MA_Bull:0.00
00746B.TWO   | 富邦A級公司債    | 35.10      | ❄️ 空倉          |       +0.86% |     18 |    51.17% | [P:0.39] KD_Diff:-2.34|D_Value:64.35|MA_Slope:-0.01|MA_Bull:0.00
00749B.TWO   | 凱基新興債10+   | 31.31      | ❄️ 空倉          |       -0.06% |     24 |    52.26% | [P:0.41] MACD:-0.16|KD_Diff:6.32|BIAS_20:-0.47|MA_Bull:0.00
00751B.TWO   | 元大AAA至A公司債 | 30.96      | ❄️ 空倉          |       +1.22% |      6 |    51.40% | [P:0.40] RSI:40.98|KD_Diff:3.79|D_Value:48.10|BIAS_20:-0.56
00752.TW     | 中信中國50     | 24.19      | ❄️ 空倉          |      +16.34% |     48 |    52.32% | [P:0.42] RSI:59.26|MACD:0.47|Vol_Ratio:0.49|MA_Bull:0.00
00753L.TW    | 中信中國50正2   | 10.08      | 🟢 持股           |       -1.10% |     25 |    50.24% | [P:0.53] KD_Diff:0.79|D_Value:76.43|BIAS_20:5.10|BB_Upper:2.17
00754B.TWO   | 群益AAA-AA公司債 | 32.48      | ❄️ 空倉          |       +1.88% |     12 |    50.37% | [P:0.50] [⚠️降級預設] RSI:39.42|MACD:-0.20|KD_Diff:-0.89|D_Value:50.47
00756B.TWO   | 群益投等新興公債   | 31.45      | 🟢 持股           |       +0.55% |     11 |    49.73% | [P:0.51] [⚠️降級預設] RSI:39.13|MACD:-0.10|KD_Diff:5.65|D_Value:44.36
00757.TW     | 統一FANG+    | 142.25     | 🟢 持股           |      +19.59% |     35 |    51.90% | [P:0.65] RSI:66.61|D_Value:77.84|Vol_Ratio:0.33|BIAS_20:6.72
00758B.TWO   | 復華能源債      | 51.50      | 🟢 持股           |       +2.92% |     11 |    49.28% | [P:0.50] [⚠️降級預設] RSI:44.83|MACD:-0.11|KD_Diff:4.52|D_Value:42.38
00760B.TWO   | 復華新興企業債    | 53.80      | ❄️ 空倉          |       +5.95% |     52 |    50.35% | [P:0.43] RSI:40.00|KD_Diff:8.21|Vol_Ratio:0.94|MA_Bull:0.00
00761B.TWO   | 國泰A級公司債    | 34.12      | ❄️ 空倉          |       -0.75% |     62 |    51.70% | [P:0.44] KD_Diff:-1.65|D_Value:51.43|Vol_Ratio:0.69|MA_Bull:0.00
00763U.TW    | 期街口道瓊銅     | 35.15      | ❄️ 空倉          |      +12.13% |     16 |    51.85% | [P:0.43] [⚠️降級預設] RSI:60.25|MACD:0.52|KD_Diff:0.88|D_Value:81.40
00764B.TWO   | 群益25年美債    | 27.48      | 🟢 持股           |       +1.66% |     39 |    52.91% | [P:0.56] RSI:40.95|D_Value:32.28|MA_Slope:-0.05|MA_Bull:0.00
00768B.TWO   | 復華20年美債    | 49.63      | ❄️ 空倉          |       -1.56% |     20 |    51.74% | [P:0.39] MACD:-0.19|KD_Diff:-4.79|Vol_Ratio:1.23|MA_Slope:-0.05
00770.TW     | 國泰北美科技     | 70.15      | 🚀 買進           |      +40.16% |     34 |    51.74% | [P:0.60] MACD:0.59|KD_Diff:11.89|BB_Upper:1.19|MA_Bull:10.00
00772B.TWO   | 中信高評級公司債   | 33.22      | ❄️ 空倉          |       -0.30% |      6 |    50.64% | [P:0.41] RSI:42.50|KD_Diff:1.65|D_Value:48.92|BIAS_20:-0.41
00773B.TWO   | 中信優先金融債    | 35.67      | ❄️ 空倉          |       -0.27% |     26 |    49.86% | [P:0.43] MACD:-0.08|D_Value:49.64|BIAS_20:-0.33|MA_Bull:0.00
00780B.TWO   | 國泰A級金融債    | 37.61      | ❄️ 空倉          |       -1.04% |     48 |    50.73% | [P:0.44] RSI:43.62|D_Value:49.58|Vol_Ratio:0.99|MA_Bull:0.00
00783.TW     | 富邦中証500    | 28.98      | ❄️ 空倉          |       -3.45% |     10 |    49.63% | [P:0.37] [⚠️降級預設] RSI:57.47|MACD:-0.30|KD_Diff:13.75|D_Value:71.01
00785B.TWO   | 富邦金融投等債    | 34.78      | ❄️ 空倉          |       -0.35% |     14 |    51.27% | [P:0.39] MACD:-0.11|D_Value:69.27|BIAS_20:-0.03|MA_Bull:0.00
00787B.TWO   | 元大10年IG醫療債 | 32.21      | 🚀 買進           |       -3.16% |     32 |    51.32% | [P:0.51] KD_Diff:-5.87|D_Value:36.02|MA_Slope:-0.06|MA_Bull:0.00
00795B.TWO   | 中信美國公債20年  | 26.65      | ❄️ 空倉          |       +1.68% |     14 |    51.50% | [P:0.45] MACD:-0.09|KD_Diff:-5.76|BIAS_20:-0.92|MA_Bull:0.00
00830.TW     | 國泰費城半導體    | 88.45      | 🟢 持股           |      +25.32% |     19 |    49.34% | [P:0.61] KD_Diff:16.12|BIAS_20:3.56|MA_Slope:-0.08|BB_Upper:5.70
00834B.TWO   | 第一金金融債10+  | 33.75      | 🟢 持股           |       +0.98% |      7 |    50.14% | [P:0.50] [⚠️降級預設] RSI:41.14|MACD:-0.17|KD_Diff:8.96|D_Value:36.55
00845B.TWO   | 富邦新興投等債    | 33.47      | 🟢 持股           |       +1.22% |     37 |    51.82% | [P:0.54] RSI:32.98|D_Value:43.79|Vol_Ratio:1.00|MA_Bull:0.00
00847B.TWO   | 中信美國市政債    | 25.33      | ❄️ 空倉          |       -2.05% |     20 |    51.30% | [P:0.41] MACD:-0.09|D_Value:56.97|BIAS_20:-0.96|MA_Bull:0.00
00851.TW     | 台新全球AI     | 71.35      | 💥 賣出           |      +27.57% |     33 |    50.03% | [P:0.48] RSI:54.26|KD_Diff:12.45|BB_Upper:3.96|MA_Bull:0.00
00852L.TW    | 國泰美國道瓊正2   | 36.91      | ❄️ 空倉          |      +17.48% |     44 |    52.80% | [P:0.33] RSI:63.64|KD_Diff:3.94|BIAS_20:4.42|MA_Bull:10.00
00857B.TWO   | 永豐20年美公債   | 22.89      | ❄️ 空倉          |       -4.89% |     28 |    52.63% | [P:0.43] MACD:-0.09|Vol_Ratio:2.65|BIAS_20:-0.92|MA_Bull:0.00
00861.TW     | 元大全球未來通訊   | 87.85      | ❄️ 空倉          |      +22.76% |     22 |    46.39% | [P:0.46] [⚠️降級預設] RSI:51.64|MACD:-0.85|KD_Diff:11.26|D_Value:65.58
00863B.TWO   | 中信全球電信債    | 31.47      | 🟢 持股           |       +1.33% |     11 |    50.30% | [P:0.50] [⚠️降級預設] RSI:43.08|MACD:-0.15|KD_Diff:4.09|D_Value:45.75
00864B.TWO   | 中信美國公債0-1  | 47.16      | ❄️ 空倉          |       +0.92% |     14 |    52.68% | [P:0.42] MACD:0.17|D_Value:48.02|Vol_Ratio:1.05|BIAS_20:0.04
00865B.TW    | 國泰US短期公債   | 49.33      | 💥 賣出           |       +0.06% |     27 |    50.77% | [P:0.49] MACD:0.18|KD_Diff:-14.84|D_Value:52.83|MA_Bull:0.00
00867B.TWO   | 新光A-BBB電信債 | 30.36      | ❄️ 空倉          |       +3.38% |     30 |    51.58% | [P:0.48] MACD:-0.20|KD_Diff:0.53|D_Value:30.40|MA_Bull:0.00
00870B.TWO   | 元大15年EM主權債 | 27.93      | 🚀 買進           |       +4.40% |     64 |    49.21% | [P:0.56] KD_Diff:10.95|D_Value:26.10|Vol_Ratio:2.89|MA_Bull:0.00
00875.TW     | 國泰網路資安     | 56.15      | ❄️ 空倉          |      +24.74% |     46 |    51.40% | [P:0.36] RSI:61.10|Vol_Ratio:0.52|BIAS_20:6.05|MA_Bull:10.00
00876.TW     | 元大全球5G     | 89.25      | 🟢 持股           |      +71.41% |     25 |    52.18% | [P:0.53] MACD:-1.84|KD_Diff:15.38|BB_Upper:9.36|MA_Bull:0.00
00877.TWO    | 復華中國5G     | 36.72      | ❄️ 空倉          |      +15.68% |     26 |    53.40% | [P:0.49] MACD:-1.67|BIAS_20:-2.85|MA_Slope:-0.68|BB_Upper:20.09
00878.TW     | 國泰永續高股息    | 33.40      | ❄️ 空倉          |      +48.67% |     22 |    49.69% | [P:0.46] MACD:0.14|Vol_Ratio:0.74|BB_Upper:1.43|MA_Bull:0.00
00881.TW     | 國泰台灣科技龍頭   | 53.20      | 🟢 持股           |      +40.76% |     21 |    50.96% | [P:0.58] KD_Diff:11.49|BIAS_20:4.50|MA_Slope:-0.01|BB_Upper:3.88
00882.TW     | 中信中國高股息    | 15.03      | ❄️ 空倉          |       +4.71% |     44 |    50.83% | [P:0.47] MACD:-0.00|BIAS_20:-0.02|MA_Slope:0.24|MA_Bull:0.00
00884B.TWO   | 中信低碳新興債    | 29.22      | 🟢 持股           |       -1.55% |     11 |    48.71% | [P:0.51] [⚠️降級預設] RSI:40.20|MACD:-0.10|KD_Diff:7.91|D_Value:38.73
00885.TW     | 富邦越南       | 18.35      | 🟢 持股           |       +3.00% |     45 |    50.23% | [P:0.61] KD_Diff:4.73|BIAS_20:2.31|MA_Slope:-0.02|MA_Bull:10.00
00886.TWO    | 永豐美國科技     | 47.05      | ❄️ 空倉          |       +6.61% |     26 |    52.52% | [P:0.25] RSI:65.79|Vol_Ratio:0.79|BIAS_20:3.94|MA_Slope:0.15
00887.TWO    | 永豐中國科技50大  | 17.09      | 🟢 持股           |      +32.79% |     31 |    49.42% | [P:0.53] MACD:-0.39|Vol_Ratio:0.99|BB_Upper:9.39|MA_Bull:0.00
00888.TWO    | 永豐台灣ESG    | 32.66      | ❄️ 空倉          |      +37.56% |     28 |    50.50% | [P:0.48] MACD:-0.98|D_Value:63.05|Vol_Ratio:1.17|BIAS_20:-0.16
00891.TW     | 中信關鍵半導體    | 35.50      | 💥 賣出           |      +72.86% |     35 |    49.48% | [P:0.48] MACD:-0.24|Vol_Ratio:0.84|BB_Upper:5.33|MA_Bull:0.00
00892.TW     | 富邦台灣半導體    | 40.42      | ❄️ 空倉          |      +29.80% |     12 |    47.99% | [P:0.42] [⚠️降級預設] RSI:54.86|MACD:-0.28|KD_Diff:10.50|D_Value:72.73
